,sent_clean
1260, at this moment i heard kurtz own deep voice behind the curtain   ownave me   save the ivory  you mean  do not tell me  save  me   why  I have had to save you  you are interrupting my plans now  sick  sick  not so sick as you would like to believe  never mind  I will carry my ideas out yet  i will return 
1261,I will show you what can be done 
1262,you with your little peddling notions  you are interfering with me  i will return 
1263, the manager came out  he did me the honor to take me under the arm and lead me aside   he is very low  very low   he said  he considered it necessary to sigh  but neglected to be consistently sorrowful   we have done all we could for him  have not we  but there is no disguising the fact  mr  kurtz has done more harm than good to the company  he did not see the time was not ripe for vigorous action  cautiously  cautiously  that is my principle  we must be cautious yet  the district is closed to us for a time  deplorable  upon the whole  the trade will suffer  i do not deny there is a remarkable quantity of ivory  mostly fossil  we must save it  at all events  but look how precarious the position is  and why  because the method is unsound    do you   said i  looking at the shore   call it  unsound method     without doubt   he exclaimed  hotly   do not you          no method at all   i murmured after a while   exactly   he exulted   i anticipated this  shows a complete want of judgment  it is my duty to point it out in the proper quarter    oh   said i   that fellow  what is his name   the brickmaker  will make a readable report for you   he appeared confounded for a moment  it seemed to me i had never breathed an atmosphere so vile  and i turned mentally to kurtz for relief  positively for relief 
1264, nevertheless i think mr  kurtz is a remarkable man   i said with emphasis 
1265,he started  dropped on me a cold heavy glance  said very quietly   he  was    and turned his back on me 
1266,my hour of favor was over  i found myself lumped along with kurtz as a partisan of methods for which the time was not ripe  i was unsound 
1267,ah  but it was something to have at least a choice of nightmares 
1268, i had turned to the wilderness really  not to mr  kurtz  who  i was ready to admit  was as good as buried 
1269,and for a moment it seemed to me as if i also were buried in a vast grave full of unspeakable secrets 
1270,i felt an intolerable weight oppressing my breast  the smell of the damp earth  the unseen presence of victorious corruption  the darkness of an impenetrable night 
1271,      the russian tapped me on the shoulder 
1272,i heard him mumbling and stammering something about  brother seaman  could not conceal  knowledge of matters that would affect mr  kurtz own reputation  
1273,i waited 
1274,for him evidently mr  kurtz was not in his grave  i suspect that for him mr  kurtz was one of the immortals 
1275, well   said i at last   ownpeak out  as it happens  i am mr  kurtz own friend  in a way  
1276, he stated with a good deal of formality that had we not been  of the same profession   he would have kept the matter to himself without regard to consequences 
1277, he suspected there was an active ill will towards him on the part of these white men that     you are right   i said  remembering a certain conversation i had overheard   the manager thinks you ought to be hanged   he showed a concern at this intelligence which amused me at first   i had better get out of the way quietly   he said  earnestly   i can do no more for kurtz now  and they would soon find some excuse  what is to stop them  there is a military post three hundred miles from here    well  upon my word   said i   perhaps you had better go if you have any friends amongst the savages near by    plenty   he said   they are simple people  and i want nothing  you know  
1278,he stood biting his lips  then   i do not want any harm to happen to these whites here  but of course i was thinking of mr  kurtz own reputation  but you are a brother seaman and     right   said i  after a time 
1279, mr  kurtz own reputation is safe with me  
1280,i did not know how truly i spoke 
1281, he informed me  lowering his voice  that it was kurtz who had ordered the attack to be made on the steamer 
1282, he hated sometimes the idea of being taken away  and then again        but i do not understand these matters  i am a simple man  he thought it would scare you away  that you would give it up  thinking him dead  i could not stop him  oh  i had an awful time of it this last month    very well   i said 
1283, he is all right now    ye e es   he muttered  not very convinced apparently 
1284, thanks   said i   i shall keep my eyes open    but quiet  eh   he urged  anxiously   it would be awful for his reputation if anybody here   
1285,i promised a complete discretion with great gravity 
1286, i have a canoe and three black fellows waiting not very far  i am off  could you give me a few martini henry cartridges  
1287,i could  and did  with proper secrecy 
1288,he helped himself  with a wink at me  to a handful of my tobacco 
1289, between sailors  you know  good english tobacco  
1290,at the door of the pilot house he turned round   
1291,i say  have not you a pair of shoes you could spare  
1292,he raised one leg 
1293, look  
1294,the soles were tied with knotted strings sandal wise under his bare feet 
1295,i rooted out an old pair  at which he looked with admiration before tucking it under his left arm 
1296,one of his pockets  bright red  was bulging with cartridges  from the other  dark blue  peeped  towson own inquiry    c 
1297,he seemed to think himself excellently well equipped for a renewed encounter with the wilderness 
1298, ah  I will never  never meet such a man again  you ought to have heard him recite poetry  his own too it was  he told me  poetry   he rolled his eyes at the recollection of these delights   oh  he enlarged my mind    goodby   said i  he shook hands and vanished in the night  sometimes i ask myself whether i had ever really seen him  whether it was possible to meet such a phenomenon 
1299, when i woke up shortly after midnight his warning came to my mind with its hint of danger that seemed  in the starred darkness  real enough to make me get up for the purpose of having a look round 
1300,on the hill a big fire burned  illuminating fitfully a crooked corner of the station house 
1301,one of the agents with a picket of a few of our blacks  armed for the purpose  was keeping guard over the ivory  but deep within the forest  red gleams that wavered  that seemed to sink and rise from the ground amongst confused columnar shapes of intense blackness  showed the exact position of the camp where mr  kurtz own adorers were keeping their uneasy vigil 
1302,the monotonous beating of a big drum filled the air with muffled shocks and a lingering vibration 
1303,a steady droning sound of many men chanting each to himself some weird incantation came out from the black  flat wall of the woods as the humming of bees comes out of a hive  and had a strange narcotic effect upon my half awake senses 
1304,i believe i dozed off leaning over the rail  till an abrupt burst of yells  an overwhelming outbreak of a pent up and mysterious frenzy  woke me up in a bewildered wonder 
1305,it was cut short all at once  and the low droning went on with an effect of audible and soothing silence 
1306,i glanced casually into the little cabin 
1307,a light was burning within  but mr  kurtz was not there 
1308, i think i would have raised an outcry if i had believed my eyes 
1309,but i did not believe them at first  the thing seemed so impossible  the fact is i was completely unnerved by a sheer blank fright  pure abstract terror  unconnected with any distinct shape of physical danger  what made this emotion so overpowering was  how shall i define it   the moral shock i received  as if something altogether monstrous  intolerable to thought and odious to the soul  had been thrust upon me unexpectedly 
1310,this lasted of course the merest fraction of a second  and then the usual sense of commonplace  deadly danger  the possibility of a sudden onslaught and massacre  or something of the kind  which i saw impending  was positively welcome and composing 
1311,it pacified me  in fact  so much  that i did not raise an alarm 
1312, there was an agent buttoned up inside an ulster and sleeping on a chair on deck within three feet of me 
1313,the yells had not awakened him  he snored very slightly  i left him to his slumbers and leaped ashore 
1314,i did not betray mr  kurtz  it was ordered i should never betray him  it was written i should be loyal to the nightmare of my choice 
1315,i was anxious to deal with this shadow by myself alone   and to this day i do not know why i was so jealous of sharing with anyone the peculiar blackness of that experience 
1316, as soon as i got on the bank i saw a trail  a broad trail through the grass  i remember the exultation with which i said to myself   he cannot walk  he is crawling on all fours  I have got him   the grass was wet with dew  i strode rapidly with clenched fists  i fancy i had some vague notion of falling upon him and giving him a drubbing  i do not know  i had some imbecile thoughts  the knitting old woman with the cat obtruded herself upon my memory as a most improper person to be sitting at the other end of such an affair  i saw a row of pilgrims squirting lead in the air out of winchesters held to the hip  i thought i would never get back to the steamer  and imagined myself living alone and unarmed in the woods to an advanced age  such silly things  you know 
1317,and i remember i confounded the beat of the drum with the beating of my heart  and was pleased at its calm regularity 
1318, i kept to the track though  then stopped to listen  the night was very clear  a dark blue space  sparkling with dew and starlight  in which black things stood very still  i thought i could see a kind of motion ahead of me  i was strangely cocksure of everything that night  i actually left the track and ran in a wide semicircle  i verily believe chuckling to myself  so as to get in front of that stir  of that motion i had seen  if indeed i had seen anything 
1319,i was circumventing kurtz as though it had been a boyish game 
1320, i came upon him  and  if he had not heard me coming  i would have fallen over him too  but he got up in time 
1321,he rose  unsteady  long  pale  indistinct  like a vapor exhaled by the earth  and swayed slightly  misty and silent before me  while at my back the fires loomed between the trees  and the murmur of many voices issued from the forest 
1322,i had cut him off cleverly  but when actually confronting him i seemed to come to my senses  i saw the danger in its right proportion 
1323,it was by no means over yet 
1324,suppose he began to shout 
1325,though he could hardly stand  there was still plenty of vigor in his voice 
1326, go away  hide yourself   he said  in that profound tone  it was very awful  i glanced back  we were within thirty yards from the nearest fire  a black figure stood up  strode on long black legs  waving long black arms  across the glow  it had horns  antelope horns  i think  on its head 
1327,some sorcerer  some witch man  no doubt  it looked fiend like enough 
1328, do you know what you are doing  
1329,i whispered 
1330, perfectly   he answered  raising his voice for that single word  it sounded to me far off and yet loud  like a hail through a speaking trumpet 
1331, if he makes a row we are lost   i thought to myself 
1332,this clearly was not a case for fisticuffs  even apart from the very natural aversion i had to beat that shadow  this wandering and tormented thing   you will be lost   i said   utterly lost 
1333,  one gets sometimes such a flash of inspiration  you know 
1334,i did say the right thing  though indeed he could not have been more irretrievably lost than he was at this very moment  when the foundations of our intimacy were being laid  to endure  to endure  even to the end  even beyond 
1335,  i had immense plans   he muttered irresolutely 
1336, yes   said i   but if you try to shout I will smash your head with    there was not a stick or a stone near   i will throttle you for good   i corrected myself   i was on the threshold of great things   he pleaded  in a voice of longing  with a wistfulness of tone that made my blood run cold   and now for this stupid scoundrel     your success in europe is assured in any case   i affirmed  steadily 
1337,i did not want to have the throttling of him  you understand  and indeed it would have been very little use for any practical purpose  i tried to break the spell  the heavy  mute spell of the wilderness  that seemed to draw him to its pitiless breast by the awakening of forgotten and brutal instincts  by the memory of gratified and monstrous passions  this alone  i was convinced  had driven him out to the edge of the forest  to the bush  towards the gleam of fires  the throb of drums  the drone of weird incantations  this alone had beguiled his unlawful soul beyond the bounds of permitted aspirations  and  do not you see  the terror of the position was not in being knocked on the head  though i had a very lively sense of that danger too  but in this  that i had to deal with a being to whom i could not appeal in the name of anything high or low  i had  even like the niggers  to invoke him  himself his own exalted and incredible degradation 
1338,there was nothing either above or below him  and i knew it 
1339,he had kicked himself loose of the earth 
1340,confound the man  he had kicked the very earth to pieces 
1341,he was alone  and i before him did not know whether i stood on the ground or floated in the air 
1342,I have been telling you what we said  repeating the phrases we pronounced   but what is the good 
1343,they were common everyday words   the familiar  vague sounds exchanged on every waking day of life  but what of that  they had behind them  to my mind  the terrific suggestiveness of words heard in dreams  of phrases spoken in nightmares  soul  if anybody had ever struggled with a soul  i am the man  and i was not arguing with a lunatic either  believe me or not  his intelligence was perfectly clear  concentrated  it is true  upon himself with horrible intensity  yet clear  and therein was my only chance  barring  of course  the killing him there and then  which was not so good  on account of unavoidable noise  but his soul was mad  being alone in the wilderness  it had looked within itself  and  by heavens  i tell you  it had gone mad  i had  for my sins  i suppose  to go through the ordeal of looking into it myself  no eloquence could have been so withering to one own belief in mankind as his final burst of sincerity  he struggled with himself  too  i saw it   i heard it 
1344,i saw the inconceivable mystery of a soul that knew no restraint  no faith  and no fear  yet struggling blindly with itself 
1345,i kept my head pretty well  but when i had him at last stretched on the couch  i wiped my forehead  while my legs shook under me as though i had carried half a ton on my back down that hill 
1346,and yet i had only supported him  his bony arm clasped round my neck  and he was not much heavier than a child 
1347, when next day we left at noon  the crowd  of whose presence behind the curtain of trees i had been acutely conscious all the time  flowed out of the woods again  filled the clearing  covered the slope with a mass of naked  breathing  quivering  bronze bodies 
1348,i steamed up a bit  then swung down stream  and two thousand eyes followed the evolutions of the splashing  thumping  fierce river demon beating the water with its terrible tail and breathing black smoke into the air 
1349,in front of the first rank  along the river  three men  plastered with bright red earth from head to foot  strutted to and fro restlessly 
1350,when we came abreast again  they faced the river  stamped their feet  nodded their horned heads  swayed their scarlet bodies  they shook towards the fierce river demon a bunch of black feathers  a mangy skin with a pendent tail  something that looked like a dried gourd  they shouted periodically together strings of amazing words that resembled no sounds of human language  and the deep murmurs of the crowd  interrupted suddenly  were like the response of some satanic litany 
1351, we had carried kurtz into the pilot house  there was more air there 
1352,lying on the couch  he stared through the open shutter 
1353,there was an eddy in the mass of human bodies  and the woman with helmeted head and tawny cheeks rushed out to the very brink of the stream 
1354,she put out her hands  shouted something  and all that wild mob took up the shout in a roaring chorus of articulated  rapid  breathless utterance 
1355,  do you understand this  
1356,i asked 
1357, he kept on looking out past me with fiery  longing eyes  with a mingled expression of wistfulness and hate 
1358,he made no answer  but i saw a smile  a smile of indefinable meaning  appear on his colorless lips that a moment after twitched convulsively 
1359, do i not   he said slowly  gasping  as if the words had been torn out of him by a supernatural power 
1360, i pulled the string of the whistle  and i did this because i saw the pilgrims on deck getting out their rifles with an air of anticipating a jolly lark 
1361,at the sudden screech there was a movement of abject terror through that wedged mass of bodies 
1362, do not  do not you frighten them away   cried someone on deck disconsolately 
1363,i pulled the string time after time 
1364,they broke and ran  they leaped  they crouched  they swerved  they dodged the flying terror of the sound 
1365,the three red chaps had fallen flat  face down on the shore  as though they had been shot dead 
1366,only the barbarous and superb woman did not so much as flinch  and stretched tragically her bare arms after us over the somber and glittering river 
1367, and then that imbecile crowd down on the deck started their little fun  and i could see nothing more for smoke 
1368, the brown current ran swiftly out of the heart of darkness  bearing us down towards the sea with twice the speed of our upward progress  and kurtz own life was running swiftly too  ebbing  ebbing out of his heart into the sea of inexorable time 
1369,the manager was very placid  he had no vital anxieties now  he took us both in with a comprehensive and satisfied glance  the  affair  had come off as well as could be wished 
1370,i saw the time approaching when i would be left alone of the party of  unsound method  
1371,the pilgrims looked upon me with disfavor 
1372,i was  so to speak  numbered with the dead 
1373,it is strange how i accepted this unforeseen partnership  this choice of nightmares forced upon me in the tenebrous land invaded by these mean and greedy phantoms 
1374, kurtz discoursed 
1375,a voice  a voice 
1376,it rang deep to the very last 
1377,it survived his strength to hide in the magnificent folds of eloquence the barren darkness of his heart 
1378,oh  he struggled  he struggled 
1379,the wastes of his weary brain were haunted by shadowy images now  images of wealth and fame revolving obsequiously round his unextinguishable gift of noble and lofty expression  my intended  my station  my career  my ideas  these were the subjects for the occasional utterances of elevated sentiments 
1380,the shade of the original kurtz frequented the bedside of the hollow sham  whose fate it was to be buried presently in the mold of primeval earth 
1381,but both the diabolic love and the unearthly hate of the mysteries it had penetrated fought for the possession of that soul satiated with primitive emotions  avid of lying fame  of sham distinction  of all the appearances of success and power 
1382, sometimes he was contemptibly childish 
1383,he desired to have kings meet him at railway stations on his return from some ghastly nowhere  where he intended to accomplish great things 
1384, you show them you have in you something that is really profitable  and then there will be no limits to the recognition of your ability   he would say 
1385, of course you must take care of the motives  right motives  always  
1386,the long reaches that were like one and the same reach  monotonous bends that were exactly alike  slipped past the steamer with their multitude of secular trees looking patiently after this grimy fragment of another world  the forerunner of change  of conquest  of trade  of massacres  of blessings 
1387,i looked ahead  piloting 
1388, close the shutter   said kurtz suddenly one day   i cannot bear to look at this  
1389,i did so 
1390,there was a silence 
1391, oh  but i will wring your heart yet   he cried at the invisible wilderness 
1392, we broke down  as i had expected  and had to lie up for repairs at the head of an island 
1393,this delay was the first thing that shook kurtz own confidence 
1394,one morning he gave me a packet of papers and a photograph   the lot tied together with a shoe string 
1395, keep this for me   he said 
1396, this noxious fool   meaning the manager   is capable of prying into my boxes when i am not looking  
1397,in the afternoon i saw him 
1398,he was lying on his back with closed eyes  and i withdrew quietly  but i heard him mutter   live rightly  die  die       
1399,i listened 
1400,there was nothing more 
1401,was he rehearsing some speech in his sleep  or was it a fragment of a phrase from some newspaper article 
1402,he had been writing for the papers and meant to do so again   for the furthering of my ideas  it is a duty  
1403, his was an impenetrable darkness 
1404,i looked at him as you peer down at a man who is lying at the bottom of a precipice where the sun never shines 
1405,but i had not much time to give him  because i was helping the engine driver to take to pieces the leaky cylinders  to straighten a bent connecting rod  and in other such matters 
1406,i lived in an infernal mess of rust  filings  nuts  bolts  spanners  hammers  ratchet drills  things i abominate  because i do not get on with them 
1407,i tended the little forge we fortunately had aboard  i toiled wearily in a wretched scrap heap  unless i had the shakes too bad to stand 
1408, one evening coming in with a candle i was startled to hear him say a little tremulously   i am lying here in the dark waiting for death  
1409,the light was within a foot of his eyes 
1410,i forced myself to murmur   oh  nonsense   and stood over him as if transfixed 
1411, anything approaching the change that came over his features i have never seen before  and hope never to see again 
1412,oh  i was not touched 
1413,i was fascinated 
1414,it was as though a veil had been rent 
1415,i saw on that ivory face the expression of somber pride  of ruthless power  of craven terror  of an intense and hopeless despair  did he live his life again in every detail of desire  temptation  and surrender during that supreme moment of complete knowledge  he cried in a whisper at some image  at some vision   he cried out twice  a cry that was no more than a breath  
1416,  the horror 
1417,the horror  
1418, i blew the candle out and left the cabin 
1419,the pilgrims were dining in the mess room  and i took my place opposite the manager  who lifted his eyes to give me a questioning glance  which i successfully ignored 
1420,he leaned back  serene  with that peculiar smile of his sealing the unexpressed depths of his meanness 
1421,a continuous shower of small flies streamed upon the lamp  upon the cloth  upon our hands and faces 
1422,suddenly the manager own boy put his insolent black head in the doorway  and said in a tone of scathing contempt  
1423,  mistah kurtz  he dead 
1424, all the pilgrims rushed out to see 
1425,i remained  and went on with my dinner 
1426,i believe i was considered brutally callous 
1427,however  i did not eat much 
1428,there was a lamp in there  light  do not you know  and outside it was so beastly  beastly dark 
1429,i went no more near the remarkable man who had pronounced a judgment upon the adventures of his soul on this earth 
1430,the voice was gone 
1431,what else had been there 
1432,but i am of course aware that next day the pilgrims buried something in a muddy hole 
1433, and then they very nearly buried me 
1434, however  as you see  i did not go to join kurtz there and then 
1435,i did not 
1436,i remained to dream the nightmare out to the end  and to show my loyalty to kurtz once more 
1437,destiny 
1438,my destiny 
1439,droll thing life is  that mysterious arrangement of merciless logic for a futile purpose  the most you can hope from it is some knowledge of yourself  that comes too late  a crop of unextinguishable regrets 
1440,i have wrestled with death 
1441,it is the most unexciting contest you can imagine 
1442,it takes place in an impalpable grayness  with nothing underfoot  with nothing around  without spectators  without clamor  without glory  without the great desire of victory  without the great fear of defeat  in a sickly atmosphere of tepid skepticism  without much belief in your own right  and still less in that of your adversary 
1443,if such is the form of ultimate wisdom  then life is a greater riddle than some of us think it to be 
1444,i was within a hair own breadth of the last opportunity for pronouncement  and i found with humiliation that probably i would have nothing to say 
1445,this is the reason why i affirm that kurtz was a remarkable man 
1446,he had something to say 
1447,he said it 
1448,since i had peeped over the edge myself  i understand better the meaning of his stare  that could not see the flame of the candle  but was wide enough to embrace the whole universe  piercing enough to penetrate all the hearts that beat in the darkness 
1449,he had summed up  he had judged   the horror   he was a remarkable man  after all  this was the expression of some sort of belief  it had candor  it had conviction  it had a vibrating note of revolt in its whisper  it had the appalling face of a glimpsed truth  the strange commingling of desire and hate 
1450,and it is not my own extremity i remember best  a vision of grayness without form filled with physical pain  and a careless contempt for the evanescence of all things  even of this pain itself 
1451,it is his extremity that i seem to have lived through 
1452,true  he had made that last stride  he had stepped over the edge  while i had been permitted to draw back my hesitating foot 
1453,and perhaps in this is the whole difference  perhaps all the wisdom  and all truth  and all sincerity  are just compressed into that inappreciable moment of time in which we step over the threshold of the invisible 
1454,perhaps 
1455,i like to think my summing up would not have been a word of careless contempt 
1456,better his cry  much better 
1457,it was an affirmation  a moral victory paid for by innumerable defeats  by abominable terrors  by abominable satisfactions 
1458,but it was a victory 
1459,that is why i have remained loyal to kurtz to the last  and even beyond  when a long time after i heard once more  not his own voice  but the echo of his magnificent eloquence thrown to me from a soul as translucently pure as a cliff of crystal 
1460, no  they did not bury me  though there is a period of time which i remember mistily  with a shuddering wonder  like a passage through some inconceivable world that had no hope in it and no desire 
1461,i found myself back in the sepulchral city resenting the sight of people hurrying through the streets to filch a little money from each other  to devour their infamous cookery  to gulp their unwholesome beer  to dream their insignificant and silly dreams 
1462,they trespassed upon my thoughts 
1463,they were intruders whose knowledge of life was to me an irritating pretense  because i felt so sure they could not possibly know the things i knew 
1464,their bearing  which was simply the bearing of commonplace individuals going about their business in the assurance of perfect safety  was offensive to me like the outrageous flauntings of folly in the face of a danger it is unable to comprehend 
1465,i had no particular desire to enlighten them  but i had some difficulty in restraining myself from laughing in their faces  so full of stupid importance 
1466,i dare say i was not very well at that time 
1467,i tottered about the streets  there were various affairs to settle  grinning bitterly at perfectly respectable persons 
1468,i admit my behavior was inexcusable  but then my temperature was seldom normal in these days 
1469,my dear aunt own endeavors to  nurse up my strength  seemed altogether beside the mark 
1470,it was not my strength that wanted nursing  it was my imagination that wanted soothing 
1471,i kept the bundle of papers given me by kurtz  not knowing exactly what to do with it 
1472,his mother had died lately  watched over  as i was told  by his intended 
1473,a clean shaved man  with an official manner and wearing gold rimmed spectacles  called on me one day and made inquiries  at first circuitous  afterwards suavely pressing  about what he was pleased to denominate certain  documents  
1474,i was not surprised  because i had had two rows with the manager on the subject out there 
1475,i had refused to give up the smallest scrap out of that package  and i took the same attitude with the spectacled man 
1476,he became darkly menacing at last  and with much heat argued that the company had the right to every bit of information about its  territories  
1477,and  said he   mr  kurtz own knowledge of unexplored regions must have been necessarily extensive and peculiar  owing to his great abilities and to the deplorable circumstances in which he had been placed  therefore   i assured him mr  kurtz own knowledge  however extensive  did not bear upon the problems of commerce or administration 
1478,he invoked then the name of science 
1479, it would be an incalculable loss if    c 
1480,i offered him the report on the  ownuppression of savage customs   with the postscriptum torn off 
1481,he took it up eagerly  but ended by sniffing at it with an air of contempt 
1482, this is not what we had a right to expect   he remarked 
1483, expect nothing else   i said 
1484, there are only private letters  
1485,he withdrew upon some threat of legal proceedings  and i saw him no more  but another fellow  calling himself kurtz own cousin  appeared two days later  and was anxious to hear all the details about his dear relative own last moments 
1486,incidentally he gave me to understand that kurtz had been essentially a great musician 
1487, there was the making of an immense success   said the man  who was an organist  i believe  with lank gray hair flowing over a greasy coat collar 
1488,i had no reason to doubt his statement  and to this day i am unable to say what was kurtz own profession  whether he ever had any  which was the greatest of his talents  i had taken him for a painter who wrote for the papers  or else for a journalist who could paint  but even the cousin  who took snuff during the interview  could not tell me what he had been  exactly  he was a universal genius  on that point i agreed with the old chap  who thereupon blew his nose noisily into a large cotton handkerchief and withdrew in senile agitation  bearing off some family letters and memoranda without importance 
1489,ultimately a journalist anxious to know something of the fate of his  dear colleague  turned up 
1490,this visitor informed me kurtz own proper sphere ought to have been politics  on the popular side  
1491,he had furry straight eyebrows  bristly hair cropped short  an eye glass on a broad ribbon  and  becoming expansive  confessed his opinion that kurtz really could not write a bit   but heavens  how that man could talk  he electrified large meetings  he had faith  do not you see   he had the faith  he could get himself to believe anything  anything 
1492,he would have been a splendid leader of an extreme party 
1493,   what party  
1494,i asked 
1495, any party   answered the other 
1496, he was an  an  extremist  
1497,did i not think so 
1498,i assented 
1499,did i know  he asked  with a sudden flash of curiosity   what it was that had induced him to go out there    yes   said i  and forthwith handed him the famous report for publication  if he thought fit 
1500,he glanced through it hurriedly  mumbling all the time  judged  it would do   and took himself off with this plunder 
1501, thus i was left at last with a slim packet of letters and the girl own portrait 
1502,she struck me as beautiful  i mean she had a beautiful expression  i know that the sunlight can be made to lie too  yet one felt that no manipulation of light and pose could have conveyed the delicate shade of truthfulness upon those features  she seemed ready to listen without mental reservation  without suspicion  without a thought for herself  i concluded i would go and give her back her portrait and those letters myself  curiosity  yes  and also some other feeling perhaps  all that had been kurtz own had passed out of my hands  his soul  his body  his station  his plans  his ivory  his career  there remained only his memory and his intended  and i wanted to give that up too to the past  in a way   to surrender personally all that remained of him with me to that oblivion which is the last word of our common fate 
1503,i do not defend myself 
1504,i had no clear perception of what it was i really wanted 
1505,perhaps it was an impulse of unconscious loyalty  or the fulfillment of one of these ironic necessities that lurk in the facts of human existence 
1506,i do not know 
1507,i cannot tell 
1508,but i went 
1509, i thought his memory was like the other memories of the dead that accumulate in every man own life   a vague impress on the brain of shadows that had fallen on it in their swift and final passage  but before the high and ponderous door  between the tall houses of a street as still and decorous as a well kept alley in a cemetery  i had a vision of him on the stretcher  opening his mouth voraciously  as if to devour all the earth with all its mankind 
1510,he lived then before me  he lived as much as he had ever lived  a shadow insatiable of splendid appearances  of frightful realities  a shadow darker than the shadow of the night  and draped nobly in the folds of a gorgeous eloquence  the vision seemed to enter the house with me  the stretcher  the phantom bearers  the wild crowd of obedient worshipers  the gloom of the forests  the glitter of the reach between the murky bends  the beat of the drum  regular and muffled like the beating of a heart  the heart of a conquering darkness  it was a moment of triumph for the wilderness  an invading and vengeful rush which  it seemed to me  i would have to keep back alone for the salvation of another soul  and the memory of what i had heard him say afar there  with the horned shapes stirring at my back  in the glow of fires  within the patient woods  those broken phrases came back to me  were heard again in their ominous and terrifying simplicity  i remembered his abject pleading  his abject threats  the colossal scale of his vile desires  the meanness  the torment  the tempestuous anguish of his soul  and later on i seemed to see his collected languid manner  when he said one day   this lot of ivory now is really mine  the company did not pay for it  i collected it myself at a very great personal risk  i am afraid they will try to claim it as theirs though  h m  it is a difficult case  what do you think i ought to do  resist 
1511,i want no more than justice 
1512,        he wanted no more than justice  no more than justice  i rang the bell before a mahogany door on the first floor  and while i waited he seemed to stare at me out of the glassy panel  stare with that wide and immense stare embracing  condemning  loathing all the universe 
1513,i seemed to hear the whispered cry   the horror 
1514,the horror  
1515, the dusk was falling 
1516,i had to wait in a lofty drawing room with three long windows from floor to ceiling that were like three luminous and bedraped columns 
1517,the bent gilt legs and backs of the furniture shone in indistinct curves 
1518,the tall marble fireplace had a cold and monumental whiteness 
1519,a grand piano stood massively in a corner  with dark gleams on the flat surfaces like a somber and polished sarcophagus 
1520,a high door opened  closed 
1521,i rose 
1522, she came forward  all in black  with a pale head  floating towards me in the dusk 
1523,she was in mourning 
1524,it was more than a year since his death  more than a year since the news came  she seemed as though she would remember and mourn for ever 
1525,she took both my hands in hers and murmured   i had heard you were coming  
1526,i noticed she was not very young  i mean not girlish  she had a mature capacity for fidelity  for belief  for suffering  the room seemed to have grown darker  as if all the sad light of the cloudy evening had taken refuge on her forehead  this fair hair  this pale visage  this pure brow  seemed surrounded by an ashy halo from which the dark eyes looked out at me  their glance was guileless  profound  confident  and trustful  she carried her sorrowful head as though she were proud of that sorrow  as though she would say   i  i alone know how to mourn for him as he deserves  
1527,but while we were still shaking hands  such a look of awful desolation came upon her face that i perceived she was one of those creatures that are not the playthings of time 
1528,for her he had died only yesterday 
1529,and  by jove  the impression was so powerful that for me too he seemed to have died only yesterday  nay  this very minute  i saw her and him in the same instant of time  his death and her sorrow  i saw her sorrow in the very moment of his death  do you understand  i saw them together  i heard them together 
1530,she had said  with a deep catch of the breath   i have survived   while my strained ears seemed to hear distinctly  mingled with her tone of despairing regret  the summing up whisper of his eternal condemnation 
1531,i asked myself what i was doing there  with a sensation of panic in my heart as though i had blundered into a place of cruel and absurd mysteries not fit for a human being to behold 
1532,she motioned me to a chair 
1533,we sat down 
1534,i laid the packet gently on the little table  and she put her hand over it 
1535,       you knew him well   she murmured  after a moment of mourning silence 
1536,  intimacy grows quick out there   i said 
1537, i knew him as well as it is possible for one man to know another  
1538,  and you admired him   she said 
1539, it was impossible to know him and not to admire him  was it  
1540,  he was a remarkable man   i said  unsteadily 
1541,then before the appealing fixity of her gaze  that seemed to watch for more words on my lips  i went on   it was impossible not to   
1542,  love him   she finished eagerly  silencing me into an appalled dumbness 
1543, how true  how true  but when you think that no one knew him so well as i  i had all his noble confidence  i knew him best  
1544,  you knew him best   i repeated 
1545,and perhaps she did 
1546,but with every word spoken the room was growing darker  and only her forehead  smooth and white  remained illumined by the unextinguishable light of belief and love 
1547,  you were his friend   she went on 
1548, his friend   she repeated  a little louder 
1549, you must have been  if he had given you this  and sent you to me  i feel i can speak to you  and oh  i must speak  i want you  you who have heard his last words  to know i have been worthy of him        it is not pride        yes  i am proud to know i understood him better than anyone on earth  he told me so himself  and since his mother died i have had no one  no one  to  to   
1550, i listened 
1551,the darkness deepened 
1552,i was not even sure whether he had given me the right bundle 
1553,i rather suspect he wanted me to take care of another batch of his papers which  after his death  i saw the manager examining under the lamp 
1554,and the girl talked  easing her pain in the certitude of my sympathy  she talked as thirsty men drink 
1555,i had heard that her engagement with kurtz had been disapproved by her people 
1556,he was not rich enough or something 
1557,and indeed i do not know whether he had not been a pauper all his life 
1558,he had given me some reason to infer that it was his impatience of comparative poverty that drove him out there 
1559,who was not his friend who had heard him speak once   she was saying 
1560, he drew men towards him by what was best in them  
1561,she looked at me with intensity 
1562, it is the gift of the great   she went on  and the sound of her low voice seemed to have the accompaniment of all the other sounds  full of mystery  desolation  and sorrow  i had ever heard  the ripple of the river  the soughing of the trees swayed by the wind  the murmurs of wild crowds  the faint ring of incomprehensible words cried from afar  the whisper of a voice speaking from beyond the threshold of an eternal darkness 
1563, but you have heard him  you know   she cried 
