,sent_raw
2552,"He had heard of her, from Clarissa, losing the sight of one eye."
2553,It seemed so fitting--one of nature's masterpieces--that old Miss Parry should turn to glass.
2554,She would die like some bird in a frost gripping her perch.
2555,"She belonged to a different age, but being so entire, so complete, would always stand up on the horizon, stone-white, eminent, like a lighthouse marking some past stage on this adventurous, long, long voyage, this interminable (he felt for a copper to buy a paper and read about Surrey and Yorkshire--he had held out that copper millions of times. Surrey was all out once more)--this interminable life."
2556,But cricket was no mere game.
2557,Cricket was important.
2558,He could never help reading about cricket.
2559,"He read the scores in the stop press first, then how it was a hot day; then about a murder case."
2560,"Having done things millions of times enriched them, though it might be said to take the surface off."
2561,"The past enriched, and experience, and having cared for one or two people, and so having acquired the power which the young lack, of cutting short, doing what one likes, not caring a rap what people say and coming and going without any very great expectations (he left his paper on the table and moved off), which however (and he looked for his hat and coat) was not altogether true of him, not to-night, for here he was starting to go to a party, at his age, with the belief upon him that he was about to have an experience."
2562,But what?
2563,Beauty anyhow.
2564,Not the crude beauty of the eye.
2565,It was not beauty pure and simple--Bedford Place leading into Russell Square.
2566,"It was straightness and emptiness of course; the symmetry of a corridor; but it was also windows lit up, a piano, a gramophone sounding; a sense of pleasure-making hidden, but now and again emerging when, through the uncurtained window, the window left open, one saw parties sitting over tables, young people slowly circling, conversations between men and women, maids idly looking out (a strange comment theirs, when work was done), stockings drying on top ledges, a parrot, a few plants."
2567,"Absorbing, mysterious, of infinite richness, this life."
2568,"And in the large square where the cabs shot and swerved so quick, there were loitering couples, dallying, embracing, shrunk up under the shower of a tree; that was moving; so silent, so absorbed, that one passed, discreetly, timidly, as if in the presence of some sacred ceremony to interrupt which would have been impious."
2569,That was interesting.
2570,And so on into the flare and glare.
2571,"His light overcoat blew open, he stepped with indescribable idiosyncrasy, lent a little forward, tripped, with his hands behind his back and his eyes still a little hawklike; he tripped through London, towards Westminster, observing."
2572,"Was everybody dining out, then?"
2573,"Doors were being opened here by a footman to let issue a high-stepping old dame, in buckled shoes, with three purple ostrich feathers in her hair."
2574,"Doors were being opened for ladies wrapped like mummies in shawls with bright flowers on them, ladies with bare heads."
2575,"And in respectable quarters with stucco pillars through small front gardens lightly swathed with combs in their hair (having run up to see the children), women came; men waited for them, with their coats blowing open, and the motor started."
2576,Everybody was going out.
2577,"What with these doors being opened, and the descent and the start, it seemed as if the whole of London were embarking in little boats moored to the bank, tossing on the waters, as if the whole place were floating off in carnival."
2578,"And Whitehall was skated over, silver beaten as it was, skated over by spiders, and there was a sense of midges round the arc lamps; it was so hot that people stood about talking."
2579,"And here in Westminster was a retired Judge, presumably, sitting four square at his house door dressed all in white."
2580,An Anglo-Indian presumably.
2581,"And here a shindy of brawling women, drunken women; here only a policeman and looming houses, high houses, domed houses, churches, parliaments, and the hoot of a steamer on the river, a hollow misty cry."
2582,"But it was her street, this, Clarissa's; cabs were rushing round the corner, like water round the piers of a bridge, drawn together, it seemed to him because they bore people going to her party, Clarissa's party."
2583,The cold stream of visual impressions failed him now as if the eye were a cup that overflowed and let the rest run down its china walls unrecorded.
2584,The brain must wake now.
2585,"The body must contract now, entering the house, the lighted house, where the door stood open, where the motor cars were standing, and bright women descending: the soul must brave itself to endure."
2586,He opened the big blade of his pocket-knife.
2587,"Lucy came running full tilt downstairs, having just nipped in to the drawing-room to smooth a cover, to straighten a chair, to pause a moment and feel whoever came in must think how clean, how bright, how beautifully cared for, when they saw the beautiful silver, the brass fire-irons, the new chair-covers, and the curtains of yellow chintz: she appraised each; heard a roar of voices; people already coming up from dinner; she must fly!"
2588,"The Prime Minister was coming, Agnes said: so she had heard them say in the dining-room, she said, coming in with a tray of glasses."
2589,"Did it matter, did it matter in the least, one Prime Minister more or less?"
2590,"It made no difference at this hour of the night to Mrs. Walker among the plates, saucepans, cullenders, frying-pans, chicken in aspic, ice-cream freezers, pared crusts of bread, lemons, soup tureens, and pudding basins which, however hard they washed up in the scullery seemed to be all on top of her, on the kitchen table, on chairs, while the fire blared and roared, the electric lights glared, and still supper had to be laid."
2591,"All she felt was, one Prime Minister more or less made not a scrap of difference to Mrs. Walker."
2592,"The ladies were going upstairs already, said Lucy; the ladies were going up, one by one, Mrs. Dalloway walking last and almost always sending back some message to the kitchen, ""My love to Mrs. Walker,"" that was it one night."
2593,"Next morning they would go over the dishes--the soup, the salmon; the salmon, Mrs. Walker knew, as usual underdone, for she always got nervous about the pudding and left it to Jenny; so it happened, the salmon was always underdone."
2594,"But some lady with fair hair and silver ornaments had said, Lucy said, about the entr e, was it really made at home?"
2595,"But it was the salmon that bothered Mrs. Walker, as she spun the plates round and round, and pulled in dampers and pulled out dampers; and there came a burst of laughter from the dining-room; a voice speaking; then another burst of laughter--the gentlemen enjoying themselves when the ladies had gone."
2596,"The tokay, said Lucy running in."
2597,"Mr. Dalloway had sent for the tokay, from the Emperor's cellars, the Imperial Tokay."
2598,It was borne through the kitchen.
2599,"Over her shoulder Lucy reported how Miss Elizabeth looked quite lovely; she couldn't take her eyes off her; in her pink dress, wearing the necklace Mr. Dalloway had given her."
2600,"Jenny must remember the dog, Miss Elizabeth's fox-terrier, which, since it bit, had to be shut up and might, Elizabeth thought, want something."
2601,Jenny must remember the dog.
2602,But Jenny was not going upstairs with all those people about.
2603,There was a motor at the door already!
2604,"There was a ring at the bell--and the gentlemen still in the dining-room, drinking tokay!"
2605,"There, they were going upstairs; that was the first to come, and now they would come faster and faster, so that Mrs. Parkinson (hired for parties) would leave the hall door ajar, and the hall would be full of gentlemen waiting (they stood waiting, sleeking down their hair) while the ladies took their cloaks off in the room along the passage; where Mrs. Barnet helped them, old Ellen Barnet, who had been with the family for forty years, and came every summer to help the ladies, and remembered mothers when they were girls, and though very unassuming did shake hands; said ""milady"" very respectfully, yet had a humorous way with her, looking at the young ladies, and ever so tactfully helping Lady Lovejoy, who had some trouble with her underbodice."
2606,"And they could not help feeling, Lady Lovejoy and Miss Alice, that some little privilege in the matter of brush and comb, was awarded them having known Mrs. Barnet--""thirty years, milady,"" Mrs. Barnet supplied her."
2607,"Young ladies did not use to rouge, said Lady Lovejoy, when they stayed at Bourton in the old days."
2608,"And Miss Alice didn't need rouge, said Mrs. Barnet, looking at her fondly."
2609,"There Mrs. Barnet would sit, in the cloakroom, patting down the furs, smoothing out the Spanish shawls, tidying the dressing-table, and knowing perfectly well, in spite of the furs and the embroideries, which were nice ladies, which were not."
2610,"The dear old body, said Lady Lovejoy, mounting the stairs, Clarissa's old nurse."
2611,And then Lady Lovejoy stiffened.
2612,"""Lady and Miss Lovejoy,"" she said to Mr. Wilkins (hired for parties)."
2613,"He had an admirable manner, as he bent and straightened himself, bent and straightened himself and announced with perfect impartiality ""Lady and Miss Lovejoy . . . Sir John and Lady Needham . . . Miss Weld . . . Mr. Walsh."""
2614,"His manner was admirable; his family life must be irreproachable, except that it seemed impossible that a being with greenish lips and shaven cheeks could ever have blundered into the nuisance of children."
2615,"""How delightful to see you!"" said Clarissa."
2616,She said it to every one.
2617,How delightful to see you!
2618,"She was at her worst--effusive, insincere."
2619,It was a great mistake to have come.
2620,"He should have stayed at home and read his book, thought Peter Walsh; should have gone to a music hall; he should have stayed at home, for he knew no one."
2621,"Oh dear, it was going to be a failure; a complete failure, Clarissa felt it in her bones as dear old Lord Lexham stood there apologising for his wife who had caught cold at the Buckingham Palace garden party."
2622,"She could see Peter out of the tail of her eye, criticising her, there, in that corner."
2623,"Why, after all, did she do these things?"
2624,Why seek pinnacles and stand drenched in fire?
2625,Might it consume her anyhow!
2626,Burn her to cinders!
2627,"Better anything, better brandish one's torch and hurl it to earth than taper and dwindle away like some Ellie Henderson!"
2628,It was extraordinary how Peter put her into these states just by coming and standing in a corner.
2629,He made her see herself; exaggerate.
2630,It was idiotic.
2631,"But why did he come, then, merely to criticise?"
2632,"Why always take, never give?"
2633,Why not risk one's one little point of view?
2634,"There he was wandering off, and she must speak to him."
2635,But she would not get the chance.
2636,"Life was that--humiliation, renunciation. What Lord Lexham was saying was that his wife would not wear her furs at the garden party because ""my dear, you ladies are all alike""--Lady Lexham being seventy-five at least!"
2637,"It was delicious, how they petted each other, that old couple."
2638,She did like old Lord Lexham.
2639,"She did think it mattered, her party, and it made her feel quite sick to know that it was all going wrong, all falling flat."
2640,"Anything, any explosion, any horror was better than people wandering aimlessly, standing in a bunch at a corner like Ellie Henderson, not even caring to hold themselves upright."
2641,"Gently the yellow curtain with all the birds of Paradise blew out and it seemed as if there were a flight of wings into the room, right out, then sucked back."
2642,(For the windows were open.)
2643,"Was it draughty, Ellie Henderson wondered?"
2644,She was subject to chills.
2645,"But it did not matter that she should come down sneezing to-morrow; it was the girls with their naked shoulders she thought of, being trained to think of others by an old father, an invalid, late vicar of Bourton, but he was dead now; and her chills never went to her chest, never."
2646,"It was the girls she thought of, the young girls with their bare shoulders, she herself having always been a wisp of a creature, with her thin hair and meagre profile; though now, past fifty, there was beginning to shine through some mild beam, something purified into distinction by years of self-abnegation but obscured again, perpetually, by her distressing gentility, her panic fear, which arose from three hundred pounds' income, and her weaponless state (she could not earn a penny) and it made her timid, and more and more disqualified year by year to meet well-dressed people who did this sort of thing every night of the season, merely telling their maids ""I'll wear so and so,"" whereas Ellie Henderson ran out nervously and bought cheap pink flowers, half a dozen, and then threw a shawl over her old black dress."
2647,For her invitation to Clarissa's party had come at the last moment.
2648,She was not quite happy about it.
2649,She had a sort of feeling that Clarissa had not meant to ask her this year.
2650,Why should she?
2651,"There was no reason really, except that they had always known each other."
2652,"Indeed, they were cousins."
2653,"But naturally they had rather drifted apart, Clarissa being so sought after."
2654,"It was an event to her, going to a party."
2655,It was quite a treat just to see the lovely clothes.
2656,"Wasn't that Elizabeth, grown up, with her hair done in the fashionable way, in the pink dress?"
2657,Yet she could not be more than seventeen.
2658,"She was very, very handsome."
2659,But girls when they first came out didn't seem to wear white as they used.
2660,(She must remember everything to tell Edith.)
2661,"Girls wore straight frocks, perfectly tight, with skirts well above the ankles."
2662,"It was not becoming, she thought."
2663,"So, with her weak eyesight, Ellie Henderson craned rather forward, and it wasn't so much she who minded not having any one to talk to (she hardly knew anybody there), for she felt that they were all such interesting people to watch; politicians presumably; Richard Dalloway's friends; but it was Richard himself who felt that he could not let the poor creature go on standing there all the evening by herself."
2664,"""Well, Ellie, and how's the world treating you?"" he said in his genial way, and Ellie Henderson, getting nervous and flushing and feeling that it was extraordinarily nice of him to come and talk to her, said that many people really felt the heat more than the cold."
2665,"""Yes, they do,"" said Richard Dalloway."
2666,"""Yes."""
2667,But what more did one say?
2668,"""Hullo, Richard,"" said somebody, taking him by the elbow, and, good Lord, there was old Peter, old Peter Walsh."
2669,He was delighted to see him--ever so pleased to see him!
2670,He hadn't changed a bit.
2671,"And off they went together walking right across the room, giving each other little pats, as if they hadn't met for a long time, Ellie Henderson thought, watching them go, certain she knew that man's face."
2672,"A tall man, middle aged, rather fine eyes, dark, wearing spectacles, with a look of John Burrows."
2673,Edith would be sure to know.
2674,The curtain with its flight of birds of Paradise blew out again.
2675,"And Clarissa saw--she saw Ralph Lyon beat it back, and go on talking. So it wasn't a failure after all! it was going to be all right now--her party."
2676,It had begun.
2677,It had started.
2678,But it was still touch and go.
2679,She must stand there for the present.
2680,People seemed to come in a rush.
2681,Colonel and Mrs. Garrod . . . Mr. Hugh Whitbread . . . Mr. Bowley . . . Mrs. Hilbery . . . Lady Mary Maddox . . . Mr. Quin . . . intoned Wilkin.
2682,"She had six or seven words with each, and they went on, they went into the rooms; into something now, not nothing, since Ralph Lyon had beat back the curtain."
2683,"And yet for her own part, it was too much of an effort."
2684,She was not enjoying it.
2685,"It was too much like being--just anybody, standing there; anybody could do it; yet this anybody she did a little admire, couldn't help feeling that she had, anyhow, made this happen, that it marked a stage, this post that she felt herself to have become, for oddly enough she had quite forgotten what she looked like, but felt herself a stake driven in at the top of her stairs."
2686,"Every time she gave a party she had this feeling of being something not herself, and that every one was unreal in one way; much more real in another."
2687,"It was, she thought, partly their clothes, partly being taken out of their ordinary ways, partly the background, it was possible to say things you couldn't say anyhow else, things that needed an effort; possible to go much deeper."
2688,But not for her; not yet anyhow.
2689,"""How delightful to see you!"" she said."
2690,Dear old Sir Harry!
2691,He would know every one.
2692,"And what was so odd about it was the sense one had as they came up the stairs one after another, Mrs. Mount and Celia, Herbert Ainsty, Mrs. Dakers--oh and Lady Bruton!"
2693,"""How awfully good of you to come!"" she said, and she meant it--it was odd how standing there one felt them going on, going on, some quite old, some"
2694,What name?
2695,Lady Rosseter?
2696,But who on earth was Lady Rosseter?
2697,"""Clarissa!"""
2698,That voice!
2699,It was Sally Seton!
2700,Sally Seton! after all these years!
2701,She loomed through a mist.
2702,"For she hadn't looked like that, Sally Seton, when Clarissa grasped the hot water can, to think of her under this roof, under this roof!"
2703,Not like that!
2704,"All on top of each other, embarrassed, laughing, words tumbled out--passing through London; heard from Clara Haydon; what a chance of seeing you! So I thrust myself in--without an invitation. . . ."
2705,One might put down the hot water can quite composedly.
2706,The lustre had gone out of her.
2707,"Yet it was extraordinary to see her again, older, happier, less lovely."
2708,"They kissed each other, first this cheek then that, by the drawing-room door, and Clarissa turned, with Sally's hand in hers, and saw her rooms full, heard the roar of voices, saw the candlesticks, the blowing curtains, and the roses which Richard had given her."
2709,"""I have five enormous boys,"" said Sally."
2710,"She had the simplest egotism, the most open desire to be thought first always, and Clarissa loved her for being still like that."
2711,"""I can't believe it!"" she cried, kindling all over with pleasure at the thought of the past."
2712,"But alas, Wilkins; Wilkins wanted her; Wilkins was emitting in a voice of commanding authority as if the whole company must be admonished and the hostess reclaimed from frivolity, one name:"
2713,"""The Prime Minister,"" said Peter Walsh."
2714,The Prime Minister?
2715,Was it really?
2716,Ellie Henderson marvelled.
2717,What a thing to tell Edith!
2718,One couldn't laugh at him.
2719,He looked so ordinary.
2720,"You might have stood him behind a counter and bought biscuits--poor chap, all rigged up in gold lace."
2721,"And to be fair, as he went his rounds, first with Clarissa then with Richard escorting him, he did it very well."
2722,He tried to look somebody.
2723,It was amusing to watch.
2724,Nobody looked at him.
2725,"They just went on talking, yet it was perfectly plain that they all knew, felt to the marrow of their bones, this majesty passing; this symbol of what they all stood for, English society."
2726,"Old Lady Bruton, and she looked very fine too, very stalwart in her lace, swam up, and they withdrew into a little room which at once became spied upon, guarded, and a sort of stir and rustle rippled through every one, openly: the Prime Minister!"
2727,"Lord, lord, the snobbery of the English! thought Peter Walsh, standing in the corner."
2728,How they loved dressing up in gold lace and doing homage!
2729,There!
2730,"That must be, by Jove it was, Hugh Whitbread, snuffing round the precincts of the great, grown rather fatter, rather whiter, the admirable Hugh!"
2731,"He looked always as if he were on duty, thought Peter, a privileged, but secretive being, hoarding secrets which he would die to defend, though it was only some little piece of tittle-tattle dropped by a court footman, which would be in all the papers tomorrow."
2732,"Such were his rattles, his baubles, in playing with which he had grown white, come to the verge of old age, enjoying the respect and affection of all who had the privilege of knowing this type of the English public school man."
2733,"Inevitably one made up things like that about Hugh; that was his style; the style of those admirable letters which Peter had read thousands of miles across the sea in the Times, and had thanked God he was out of that pernicious hubble-bubble if it were only to hear baboons chatter and coolies beat their wives."
2734,An olive-skinned youth from one of the Universities stood obsequiously by.
2735,"Him he would patronise, initiate, teach how to get on."
2736,"For he liked nothing better than doing kindnesses, making the hearts of old ladies palpitate with the joy of being thought of in their age, their affliction, thinking themselves quite forgotten, yet here was dear Hugh driving up and spending an hour talking of the past, remembering trifles, praising the home-made cake, though Hugh might eat cake with a Duchess any day of his life, and, to look at him, probably did spend a good deal of time in that agreeable occupation."
2737,"The All-judging, the All-merciful, might excuse."
2738,Peter Walsh had no mercy.
2739,"Villains there must be, and God knows the rascals who get hanged for battering the brains of a girl out in a train do less harm on the whole than Hugh Whitbread and his kindness."
2740,"Look at him now, on tiptoe, dancing forward, bowing and scraping, as the Prime Minister and Lady Bruton emerged, intimating for all the world to see that he was privileged to say something, something private, to Lady Bruton as she passed."
2741,She stopped.
2742,She wagged her fine old head.
2743,She was thanking him presumably for some piece of servility.
2744,"She had her toadies, minor officials in Government offices who ran about putting through little jobs on her behalf, in return for which she gave them luncheon."
2745,But she derived from the eighteenth century.
2746,She was all right.
2747,"And now Clarissa escorted her Prime Minister down the room, prancing, sparkling, with the stateliness of her grey hair."
2748,"She wore ear-rings, and a silver-green mermaid's dress."
2749,"Lolloping on the waves and braiding her tresses she seemed, having that gift still; to be; to exist; to sum it all up in the moment as she passed; turned, caught her scarf in some other woman's dress, unhitched it, laughed, all with the most perfect ease and air of a creature floating in its element."
2750,But age had brushed her; even as a mermaid might behold in her glass the setting sun on some very clear evening over the waves.
2751,"There was a breath of tenderness; her severity, her prudery, her woodenness were all warmed through now, and she had about her as she said good-bye to the thick gold-laced man who was doing his best, and good luck to him, to look important, an inexpressible dignity; an exquisite cordiality; as if she wished the whole world well, and must now, being on the very verge and rim of things, take her leave."
2752,So she made him think.
2753,(But he was not in love.)
2754,"Indeed, Clarissa felt, the Prime Minister had been good to come."
2755,"And, walking down the room with him, with Sally there and Peter there and Richard very pleased, with all those people rather inclined, perhaps, to envy, she had felt that intoxication of the moment, that dilatation of the nerves of the heart itself till it seemed to quiver, steeped, upright;--yes, but after all it was what other people felt, that; for, though she loved it and felt it tingle and sting, still these semblances, these triumphs (dear old Peter, for example, thinking her so brilliant), had a hollowness; at arm's length they were, not in the heart; and it might be that she was growing old but they satisfied her no longer as they used; and suddenly, as she saw the Prime Minister go down the stairs, the gilt rim of the Sir Joshua picture of the little girl with a muff brought back Kilman with a rush; Kilman her enemy. That was satisfying; that was real. Ah, how she hated her--hot, hypocritical, corrupt; with all that power; Elizabeth's seducer; the woman who had crept in to steal and defile (Richard would say, What nonsense!)."
2756,She hated her: she loved her.
2757,"It was enemies one wanted, not friends--not Mrs. Durrant and Clara, Sir William and Lady Bradshaw, Miss Truelock and Eleanor Gibson (whom she saw coming upstairs)."
2758,They must find her if they wanted her.
2759,She was for the party!
2760,There was her old friend Sir Harry.
2761,"""Dear Sir Harry!"" she said, going up to the fine old fellow who had produced more bad pictures than any other two Academicians in the whole of St. John's Wood (they were always of cattle, standing in sunset pools absorbing moisture, or signifying, for he had a certain range of gesture, by the raising of one foreleg and the toss of the antlers, ""the Approach of the Stranger""--all his activities, dining out, racing, were founded on cattle standing absorbing moisture in sunset pools)."
2762,"""What are you laughing at?"" she asked him."
2763,For Willie Titcomb and Sir Harry and Herbert Ainsty were all laughing.
2764,But no.
2765,"Sir Harry could not tell Clarissa Dalloway (much though he liked her; of her type he thought her perfect, and threatened to paint her) his stories of the music hall stage."
2766,He chaffed her about her party.
2767,He missed his brandy.
2768,"These circles, he said, were above him."
2769,"But he liked her; respected her, in spite of her damnable, difficult upper-class refinement, which made it impossible to ask Clarissa Dalloway to sit on his knee."
2770,"And up came that wandering will-o'-the-wisp, that vagulous phosphorescence, old Mrs. Hilbery, stretching her hands to the blaze of his laughter (about the Duke and the Lady), which, as she heard it across the room, seemed to reassure her on a point which sometimes bothered her if she woke early in the morning and did not like to call her maid for a cup of tea; how it is certain we must die."
2771,"""They won't tell us their stories,"" said Clarissa."
2772,"""Dear Clarissa!"" exclaimed Mrs. Hilbery."
2773,"She looked to-night, she said, so like her mother as she first saw her walking in a garden in a grey hat."
2774,And really Clarissa's eyes filled with tears.
2775,"Her mother, walking in a garden!"
2776,"But alas, she must go."
2777,"For there was Professor Brierly, who lectured on Milton, talking to little Jim Hutton (who was unable even for a party like this to compass both tie and waistcoat or make his hair lie flat), and even at this distance they were quarrelling, she could see."
2778,For Professor Brierly was a very queer fish.
2779,"With all those degrees, honours, lectureships between him and the scribblers he suspected instantly an atmosphere not favourable to his queer compound; his prodigious learning and timidity; his wintry charm without cordiality; his innocence blent with snobbery; he quivered if made conscious by a lady's unkempt hair, a youth's boots, of an underworld, very creditable doubtless, of rebels, of ardent young people; of would-be geniuses, and intimated with a little toss of the head, with a sniff--Humph!--the value of moderation; of some slight training in the classics in order to appreciate Milton."
2780,"Professor Brierly (Clarissa could see) wasn't hitting it off with little Jim Hutton (who wore red socks, his black being at the laundry) about Milton."
2781,She interrupted.
2782,She said she loved Bach.
2783,So did Hutton.
2784,"That was the bond between them, and Hutton (a very bad poet) always felt that Mrs. Dalloway was far the best of the great ladies who took an interest in art."
2785,It was odd how strict she was.
2786,About music she was purely impersonal.
2787,She was rather a prig.
2788,But how charming to look at!
2789,She made her house so nice if it weren't for her Professors.
2790,Clarissa had half a mind to snatch him off and set him down at the piano in the back room.
2791,For he played divinely.
2792,"""But the noise!"" she said."
2793,"""The noise!"""
2794,"""The sign of a successful party."""
2795,"Nodding urbanely, the Professor stepped delicately off."
2796,"""He knows everything in the whole world about Milton,"" said Clarissa."
2797,"""Does he indeed?"" said Hutton, who would imitate the Professor throughout Hampstead; the Professor on Milton; the Professor on moderation; the Professor stepping delicately off."
2798,"But she must speak to that couple, said Clarissa, Lord Gayton and Nancy Blow."
2799,Not that they added perceptibly to the noise of the party.
2800,They were not talking (perceptibly) as they stood side by side by the yellow curtains.
2801,"They would soon be off elsewhere, together; and never had very much to say in any circumstances."
2802,They looked; that was all.
2803,That was enough.
2804,"They looked so clean, so sound, she with an apricot bloom of powder and paint, but he scrubbed, rinsed, with the eyes of a bird, so that no ball could pass him or stroke surprise him."
2805,"He struck, he leapt, accurately, on the spot."
2806,Ponies' mouths quivered at the end of his reins.
2807,"He had his honours, ancestral monuments, banners hanging in the church at home."
2808,"He had his duties; his tenants; a mother and sisters; had been all day at Lords, and that was what they were talking about--cricket, cousins, the movies--when Mrs. Dalloway came up."
2809,Lord Gayton liked her most awfully.
2810,So did Miss Blow.
2811,She had such charming manners.
2812,"""It is angelic--it is delicious of you to have come!"" she said."
2813,"She loved Lords; she loved youth, and Nancy, dressed at enormous expense by the greatest artists in Paris, stood there looking as if her body had merely put forth, of its own accord, a green frill."
2814,"""I had meant to have dancing,"" said Clarissa."
2815,For the young people could not talk.
2816,And why should they?
2817,"Shout, embrace, swing, be up at dawn; carry sugar to ponies; kiss and caress the snouts of adorable chows; and then all tingling and streaming, plunge and swim."
2818,"But the enormous resources of the English language, the power it bestows, after all, of communicating feelings (at their age, she and Peter would have been arguing all the evening), was not for them."
2819,They would solidify young.
2820,"They would be good beyond measure to the people on the estate, but alone, perhaps, rather dull."
2821,"""What a pity!"" she said."
2822,"""I had hoped to have dancing."""
2823,It was so extraordinarily nice of them to have come!
2824,But talk of dancing!
2825,The rooms were packed.
2826,There was old Aunt Helena in her shawl.
2827,"Alas, she must leave them--Lord Gayton and Nancy Blow."
2828,"There was old Miss Parry, her aunt."
2829,For Miss Helena Parry was not dead: Miss Parry was alive.
2830,She was past eighty.
2831,She ascended staircases slowly with a stick.
2832,She was placed in a chair (Richard had seen to it).
2833,People who had known Burma in the 'seventies were always led up to her.
2834,Where had Peter got to?
2835,They used to be such friends.
2836,"For at the mention of India, or even Ceylon, her eyes (only one was glass) slowly deepened, became blue, beheld, not human beings--she had no tender memories, no proud illusions about Viceroys, Generals, Mutinies--it was orchids she saw, and mountain passes and herself carried on the backs of coolies in the 'sixties over solitary peaks; or descending to uproot orchids (startling blossoms, never beheld before) which she painted in water-colour; an indomitable Englishwoman, fretful if disturbed by the War, say, which dropped a bomb at her very door, from her deep meditation over orchids and her own figure journeying in the 'sixties in India--but here was Peter."
2837,"""Come and talk to Aunt Helena about Burma,"" said Clarissa."
2838,And yet he had not had a word with her all the evening!
2839,"""We will talk later,"" said Clarissa, leading him up to Aunt Helena, in her white shawl, with her stick."
2840,"""Peter Walsh,"" said Clarissa."
2841,That meant nothing.
2842,Clarissa had asked her.
2843,It was tiring; it was noisy; but Clarissa had asked her.
2844,So she had come.
2845,It was a pity that they lived in London--Richard and Clarissa.
2846,If only for Clarissa's health it would have been better to live in the country.
2847,But Clarissa had always been fond of society.
2848,"""He has been in Burma,"" said Clarissa."
2849,She could not resist recalling what Charles Darwin had said about her little book on the orchids of Burma.
2850,(Clarissa must speak to Lady Bruton.)
2851,"No doubt it was forgotten now, her book on the orchids of Burma, but it went into three editions before , she told Peter."
2852,She remembered him now.
2853,"He had been at Bourton (and he had left her, Peter Walsh remembered, without a word in the drawing-room that night when Clarissa had asked him to come boating)."
2854,"""Richard so much enjoyed his lunch party,"" said Clarissa to Lady Bruton."
2855,"""Richard was the greatest possible help,"" Lady Bruton replied."
2856,"""He helped me to write a letter. And how are you?"""
2857,"""Oh, perfectly well!"" said Clarissa."
2858,(Lady Bruton detested illness in the wives of politicians.)
2859,"""And there's Peter Walsh!"" said Lady Bruton (for she could never think of anything to say to Clarissa; though she liked her. She had lots of fine qualities; but they had nothing in common--she and Clarissa. It might have been better if Richard had married a woman with less charm, who would have helped him more in his work. He had lost his chance of the Cabinet)."
2860,"""There's Peter Walsh!"" she said, shaking hands with that agreeable sinner, that very able fellow who should have made a name for himself but hadn't (always in difficulties with women), and, of course, old Miss Parry."
2861,Wonderful old lady!
2862,"Lady Bruton stood by Miss Parry's chair, a spectral grenadier, draped in black, inviting Peter Walsh to lunch; cordial; but without small talk, remembering nothing whatever about the flora or fauna of India."
2863,"She had been there, of course; had stayed with three Viceroys; thought some of the Indian civilians uncommonly fine fellows; but what a tragedy it was--the state of India! The Prime Minister had just been telling her (old Miss Parry huddled up in her shawl, did not care what the Prime Minister had just been telling her), and Lady Bruton would like to have Peter Walsh's opinion, he being fresh from the centre, and she would get Sir Sampson to meet him, for really it prevented her from sleeping at night, the folly of it, the wickedness she might say, being a soldier's daughter. She was an old woman now, not good for much. But her house, her servants, her good friend Milly Brush--did he remember her?--were all there only asking to be used if--if they could be of help, in short."
2864,"For she never spoke of England, but this isle of men, this dear, dear land, was in her blood (without reading Shakespeare), and if ever a woman could have worn the helmet and shot the arrow, could have led troops to attack, ruled with indomitable justice barbarian hordes and lain under a shield noseless in a church, or made a green grass mound on some primeval hillside, that woman was Millicent Bruton."
2865,"Debarred by her sex and some truancy, too, of the logical faculty (she found it impossible to write a letter to the Times), she had the thought of Empire always at hand, and had acquired from her association with that armoured goddess her ramrod bearing, her robustness of demeanour, so that one could not figure her even in death parted from the earth or roaming territories over which, in some spiritual shape, the Union Jack had ceased to fly."
2866,"To be not English even among the dead--no, no!"
2867,Impossible!
2868,But was it Lady Bruton (whom she used to know)?
2869,Was it Peter Walsh grown grey?
2870,Lady Rosseter asked herself (who had been Sally Seton).
2871,It was old Miss Parry certainly--the old aunt who used to be so cross when she stayed at Bourton.
2872,"Never should she forget running along the passage naked, and being sent for by Miss Parry!"
2873,And Clarissa! oh Clarissa!
2874,Sally caught her by the arm.
2875,Clarissa stopped beside them.
2876,"""But I can't stay,"" she said."
2877,"""I shall come later. Wait,"" she said, looking at Peter and Sally."
2878,"They must wait, she meant, until all these people had gone."
2879,"""I shall come back,"" she said, looking at her old friends, Sally and Peter, who were shaking hands, and Sally, remembering the past no doubt, was laughing."
2880,"But her voice was wrung of its old ravishing richness; her eyes not aglow as they used to be, when she smoked cigars, when she ran down the passage to fetch her sponge bag, without a stitch of clothing on her, and Ellen Atkins asked, What if the gentlemen had met her?"
2881,But everybody forgave her.
2882,She stole a chicken from the larder because she was hungry in the night; she smoked cigars in her bedroom; she left a priceless book in the punt.
2883,But everybody adored her (except perhaps Papa).
2884,"It was her warmth; her vitality--she would paint, she would write."
2885,"Old women in the village never to this day forgot to ask after ""your friend in the red cloak who seemed so bright."""
2886,"She accused Hugh Whitbread, of all people (and there he was, her old friend Hugh, talking to the Portuguese Ambassador), of kissing her in the smoking-room to punish her for saying that women should have votes."
2887,"Vulgar men did, she said."
