,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
2583,2583,The cold stream of visual impressions failed him now as if the eye were a cup that overflowed and let the rest run down its china walls unrecorded.,0.13110797743443325,0.12242275371544514,0.16239213092391253,0.12537296759675004,0.13532145586391353,0.1162073625595008,0.11659682254975315,0.12474836338621306,0.09915740077138276,0.03529491127701849,-0.013627666482554928,0.07938075611542435,0.8641490198838746,1.1995782979001517,1.4659885329972624,1.2664832387049068,1.6151950549556355,1.2701934691309829,0.6996506651463589,1.9943132779762556,2.1301062380873796,2.147172634190466,1.730629164964377,1.2264446678283722,0.8042149359746763,1.3431410820485363,1.3011976705065582,-1.1212428557500003,0.3477263836542586,-0.4536943892467297,0.6463183922938619
2584,2584,The brain must wake now.,0.13617124372349468,0.131243549934518,0.17550913379648986,0.12477163750578307,0.12996787014304287,0.12462344245210631,0.12457807991662304,0.13309615095234187,0.10293584572527752,0.04200591400546567,-0.012948049977045703,0.07366853610851333,0.8915468457314231,1.2765545139153653,1.597444766548138,1.2026905537885957,1.553504433372152,1.3105457336955701,0.7237339737084397,2.119095611753848,2.309614843534554,2.286300070746648,1.8430312062859298,1.2262201934350556,0.8562706380327342,1.3415490967540387,1.2678426808440175,-1.1273685259990978,0.2523509543265723,-0.4536943892467297,0.6536945101292592
2585,2585,"The body must contract now, entering the house, the lighted house, where the door stood open, where the motor cars were standing, and bright women descending: the soul must brave itself to endure.",0.13685546889769218,0.13195490446831418,0.17333457113968587,0.12946952884146246,0.12476758531488585,0.1224324993322379,0.12083113482903289,0.12736272758989226,0.09930369570284198,0.04187785856071671,-0.013124443516924168,0.07065336884995413,0.9212594978767116,1.3104423906752085,1.5719301935163317,1.168109895295634,1.6069610816390103,1.2839167893721821,0.6919482442212557,2.129158703187525,2.2796967426266916,2.216736352468557,1.8149306959555416,1.0776742636578884,0.8312995653977083,1.258312941721289,1.3839143751115142,-1.2339663746324059,0.25177139439685575,-0.4536943892467297,0.5848444977130476
2586,2586,He opened the big blade of his pocket-knife.,0.13548701854929718,0.1305321954007218,0.17333457113968587,0.13271107386308123,0.123754206686428,0.12021879122685915,0.12083113482903289,0.12736272758989226,0.09181238628156863,0.03499945181420149,-0.013400096260407756,0.07274937288339194,0.9055089381640534,1.2924785608618625,1.5719301935163317,1.1375517405614854,1.626620259280975,1.2553834294623285,0.6919482442212557,2.109032520320171,2.2796967426266916,2.216736352468557,1.7868301856251534,0.9290318523928864,0.7702141937572156,1.19191621119976,1.450539674879048,-1.23582170564407,0.15000362396862826,-0.5747470455139276,0.546338104000139
2587,2587,"Lucy came running full tilt downstairs, having just nipped in to the drawing-room to smooth a cover, to straighten a chair, to pause a moment and feel whoever came in must think how clean, how bright, how beautifully cared for, when they saw the beautiful silver, the brass fire-irons, the new chair-covers, and the curtains of yellow chintz: she appraised each; heard a roar of voices; people already coming up from dinner; she must fly!",0.12987637212087777,0.12469908822359296,0.16876369330593433,0.12369112249857683,0.12217938842491492,0.11353900191012413,0.11763929356851141,0.12331703962631296,0.09075300919169159,0.029025371928177543,-0.013509847555975165,0.06976313663942048,0.8220297829739416,1.1972689071000415,1.5151065413326057,1.1377940227308994,1.5161729530984025,1.166425217128202,0.7627384249753749,2.006388987696668,2.219860540810967,2.161085377846084,1.7025286546339888,0.7804890657551488,0.7148376975591195,1.1221532918017048,1.3884051790125294,-1.2362872375458869,0.14301155118658818,-0.6352733736475266,0.5171264997464575
2588,2588,"The Prime Minister was coming, Agnes said: so she had heard them say in the dining-room, she said, coming in with a tray of glasses.",0.13206589267830973,0.1269754227317408,0.17280426061930432,0.1253823633794214,0.1223525985244745,0.11353900191012413,0.11763929356851141,0.12331703962631296,0.08815861631852333,0.03003911543552977,-0.013512912358734464,0.06935813673079211,0.8875036301818726,1.2719431453446073,1.586136106562263,1.1714756813427458,1.5281628312846978,1.166425217128202,0.7627384249753749,2.0385908802844335,2.2497786417188292,2.161085377846084,1.7025286546339888,0.7767700827317423,0.7709987773129242,1.071037704381196,1.4322731477465804,-1.340126166892427,0.1445083409790401,-0.6352733736475266,0.4731714956498716
2589,2589,"Did it matter, did it matter in the least, one Prime Minister more or less?",0.13370803309638368,0.12868267361285168,0.17524871039950035,0.1305030649353119,0.12336000439087857,0.11581280472888193,0.1193790763115477,0.1258294303251567,0.0869142686256519,0.03116434656728607,-0.013583356868164073,0.0715106028130768,0.9100347262416774,1.2976403130967602,1.6187267062296007,1.193120881663501,1.6053392174956844,1.2004392397389465,0.7627384249753749,2.062742299725257,2.2796967426266916,2.1889108651573204,1.730629164964377,0.7768847695321143,0.8822054521457389,1.1306142042797585,1.4342694672566842,-1.3341354414703432,0.24556727207941223,-0.5142207173803287,0.5466429966453666
2590,2590,"It made no difference at this hour of the night to Mrs. Walker among the plates, saucepans, cullenders, frying-pans, chicken in aspic, ice-cream freezers, pared crusts of bread, lemons, soup tureens, and pudding basins which, however hard they washed up in the scullery seemed to be all on top of her, on the kitchen table, on chairs, while the fire blared and roared, the electric lights glared, and still supper had to be laid.",0.13370803309638368,0.12868267361285168,0.17524871039950035,0.13129231067970604,0.12226499801435241,0.11818684493412909,0.11782983537110349,0.12507054054641772,0.08933570197394228,0.03219224175451622,-0.013415160988783969,0.07244741210566474,0.9100347262416774,1.2976403130967602,1.6187267062296007,1.2209569692670084,1.5998227974257078,1.2451424234257746,0.7627384249753749,2.062742299725257,2.2796967426266916,2.174998121501702,1.7587296752947652,0.7766013534944466,0.9087523223291282,1.1595217745810635,1.4328610048984436,-1.309508823140649,0.2462433723945334,-0.4536943892467297,0.5467942330897394
2591,2591,"All she felt was, one Prime Minister more or less made not a scrap of difference to Mrs. Walker.",0.14068712987319806,0.1359384898575729,0.1790725791184715,0.13145740800378847,0.12656339577238876,0.12466202351511399,0.12294361461810685,0.1318177874496949,0.09581303618061902,0.03899989010164184,-0.012746917641631134,0.07780862238986833,1.0299176505463377,1.4343691969601324,1.68646499559716,1.2602115612199833,1.5817843090339572,1.3507853280368665,0.8049321732124664,2.2056381980834687,2.3395329444424164,2.286300070746648,1.8430312062859298,0.9255374771350495,1.0234676759807244,1.217811706862668,1.4843712846385173,-1.1983783298853985,0.3447200749457471,-0.4536943892467297,0.5510547219604828
2592,2592,"The ladies were going upstairs already, said Lucy; the ladies were going up, one by one, Mrs. Dalloway walking last and almost always sending back some message to the kitchen, ""My love to Mrs. Walker,"" that was it one night.",0.14369772063966701,0.1390684498062762,0.18135801803534726,0.13442379081860317,0.12716664473982045,0.12688861995402567,0.12374157493323723,0.13618713045036054,0.0966000020188134,0.04545305612597186,-0.012652845102573354,0.08072274432022479,1.0790230359522859,1.4903748756435564,1.7376062825625131,1.2837577688208046,1.6615907302772457,1.3804380654815753,0.8049321732124664,2.249915800391646,2.369451045350279,2.300212814402266,1.871131716616318,1.0730502298627125,1.0814833489996452,1.1574638120628702,1.478080978716275,-1.1973386667869472,0.4446909225146898,-0.5747470455139276,0.5150056902533731
2593,2593,"Next morning they would go over the dishes--the soup, the salmon; the salmon, Mrs. Walker knew, as usual underdone, for she always got nervous about the pudding and left it to Jenny; so it happened, the salmon was always underdone.",0.15491901349650583,0.15073466416053385,0.19405083079359808,0.15124870609881322,0.13128585963624345,0.13675922447142289,0.1369308093765525,0.14335039969582858,0.10070298630341654,0.05141988759059492,-0.0117804361420887,0.08988451215531772,1.1629551098137947,1.5861010922501702,1.8524313106586545,1.2927132966908645,1.7650092660839931,1.4134237419924658,0.8458029031268394,2.4350766827713,2.5489596507974532,2.564554943859012,1.9835337579378705,1.0747548784115302,1.052803575215979,1.1067229477336715,1.5273520779187244,-1.1701234262651872,0.44658906450634833,-0.5747470455139276,0.5414689648278818
2594,2594,"But some lady with fair hair and silver ornaments had said, Lucy said, about the entr e, was it really made at home?",0.15355056314811086,0.15215737322812622,0.1921454673747185,0.1535036939399393,0.12670674206167945,0.13885255124754153,0.1369308093765525,0.14570170181457,0.09888691129219875,0.05153827847347603,-0.011966993567386534,0.08305815167423138,1.1522086881606997,1.5983576020631838,1.8337780329828879,1.2771609155057388,1.798744402310728,1.432891717884419,0.8690409184176354,2.4552028656386535,2.519041549889591,2.564554943859012,2.0116342682682586,1.0746991199182843,1.0336689412051676,1.0772147868026922,1.537064282360915,-1.174696767372778,0.5266680360954324,-0.5747470455139276,0.5769546126546111
2595,2595,"But it was the salmon that bothered Mrs. Walker, as she spun the plates round and round, and pulled in dampers and pulled out dampers; and there came a burst of laughter from the dining-room; a voice speaking; then another burst of laughter--the gentlemen enjoying themselves when the ladies had gone.",0.16039281489008572,0.15927091856608822,0.2036607363575837,0.15632242874134694,0.12966126835761552,0.1477544644784687,0.1424942466614987,0.1421895274052746,0.10490265976685764,0.05158729160866296,-0.01168935523647924,0.07805417027005646,1.1369149657101851,1.5302557618746226,1.8060862440269982,1.2455970358298214,1.7662017236843963,1.3816388739839098,0.9170650142273096,2.555833779975422,2.6686320544289024,2.6341186621371038,2.1240363095898114,1.0751882537647521,1.0566522805610532,1.1308721194206397,1.440307837021902,-1.0881319989388474,0.52753025097912,-0.5747470455139276,0.6152343369826357
2596,2596,"The tokay, said Lucy running in.",0.16271918048235717,0.1616895239809953,0.20649837031081597,0.16069146768352877,0.1316342707560472,0.15250254488896303,0.14567492188186953,0.14544381229871808,0.11337767648587395,0.05328204156477445,-0.011395012447564053,0.0790883016209885,1.1788648195861626,1.578100413078806,1.8489186834613343,1.271262160070007,1.8342007362313886,1.4710452413575656,0.9704251206825034,2.5900482908499227,2.698550155336765,2.675856893103958,2.1802373302505877,1.0752021200333244,1.0067449629756504,1.1355797063462654,1.4594709804539987,-1.089575509433306,0.5287027504667979,-0.5747470455139276,0.6508793558958881
2597,2597,"Mr. Dalloway had sent for the tokay, from the Emperor's cellars, the Imperial Tokay.",0.16572977124882612,0.16553083846349476,0.21079266518375256,0.16546989429924835,0.13496508106137134,0.1529638926520243,0.14958827806124458,0.1552613484236705,0.11957551922639936,0.05328756417155608,-0.010485795731306011,0.09936690959805557,1.1929912478027718,1.594211888288774,1.8948483211013007,1.2817018117535508,1.7867090232239125,1.4785773438995151,0.9775053091337313,2.690679205186691,2.728468256244627,2.717595124070813,2.208337840580976,1.2242066547482433,1.059336913678735,1.1994619700001052,1.4569508874511885,-0.978197633392204,0.630969372439525,-0.4536943892467297,0.6676882525498766
2598,2598,It was borne through the kitchen.,0.16572977124882612,0.16553083846349476,0.21079266518375256,0.16546989429924835,0.13627510687183353,0.1529638926520243,0.14958827806124458,0.15469088794734479,0.11836480255225416,0.04799897785230146,-0.01059818533429698,0.09952320346011513,1.1929912478027718,1.594211888288774,1.8948483211013007,1.3047754631799646,1.7867090232239125,1.4785773438995151,0.9775053091337313,2.690679205186691,2.728468256244627,2.717595124070813,2.208337840580976,1.2239276844523428,1.0588175678252296,1.2017345497925414,1.4874116139939377,-0.9698658978866928,0.6329170077558449,-0.3931680611131308,0.7784944547934872
2599,2599,"Over her shoulder Lucy reported how Miss Elizabeth looked quite lovely; she couldn't take her eyes off her; in her pink dress, wearing the necklace Mr. Dalloway had given her.",0.16545608117914715,0.16809171478516105,0.2098545166449579,0.1573989169845512,0.12440324682960527,0.14905879911609338,0.1499758657010868,0.15426969303606805,0.11818543711904748,0.04117096489266858,-0.01047152005288317,0.09304805145994599,1.1191118600040735,1.545878621742575,1.809169892556023,1.2935366815666018,1.7656929903744054,1.4015133004528655,1.0013751821393773,2.7269063343479285,2.728468256244627,2.7454206113820496,2.1521368199202,1.0751278939287772,1.0617563853240142,1.079760163538656,1.487377157589682,-0.9700284445359444,0.5309256133789764,-0.5142207173803287,0.8495932508664716
2600,2600,"Jenny must remember the dog, Miss Elizabeth's fox-terrier, which, since it bit, had to be shut up and might, Elizabeth thought, want something.",0.16354025069139416,0.16609992209053168,0.21616537722506135,0.1673114677028347,0.12894453691116198,0.14039150105542972,0.14709999483592934,0.14748919390295326,0.1174455547070699,0.04806490397075712,-0.010540393716952604,0.0890100349936056,1.0072743447420263,1.4183256885410769,1.803250762120218,1.3224230198690554,1.8387584390315146,1.2965178992840585,0.9645052963299402,2.6987296783336334,2.8182225589682144,2.717595124070813,2.0959357992594234,1.0784618001375217,1.1067170259084014,1.077477412368011,1.5000451911578063,-0.8717507722103464,0.5310900169735198,-0.4536943892467297,0.8833096894694448
2601,2601,Jenny must remember the dog.,0.16354025069139416,0.16609992209053168,0.21616537722506135,0.16640947256638428,0.13112260414010676,0.14039150105542972,0.14709999483592934,0.15045898749667475,0.1174455547070699,0.05403208059830404,-0.010540393716952604,0.08918861774719807,1.0072743447420263,1.4183256885410769,1.803250762120218,1.3672393401858762,1.8586764872557782,1.2965178992840585,0.9645052963299402,2.6987296783336334,2.8182225589682144,2.717595124070813,2.0959357992594234,1.2274692423675566,1.2107673683984612,1.126852896677302,1.6106142532997165,-0.765738218472758,0.6328738789929875,-0.3326417329795318,0.9265893263290159
2602,2602,But Jenny was not going upstairs with all those people about.,0.16504554607462862,0.16766490206488333,0.21364999857790856,0.15908076208272445,0.12852246172602827,0.14285536537977297,0.14658869197958263,0.15033558477705505,0.12053960842988536,0.060323365211347645,-0.010433232978675273,0.08768452783039762,1.05238498808095,1.4697752836344955,1.7687963621221503,1.3338900630212782,1.762532680518818,1.3525563056919108,0.9645052963299402,2.720868479487722,2.788304458060352,2.703682380415194,2.1240363095898114,1.2271292942775751,1.1834868680582848,1.1797012209341982,1.607386639083282,-0.6727973559843305,0.6441369789291015,-0.21158907671233393,0.9692049247610374
2603,2603,There was a motor at the door already!,0.16874036201529508,0.17378255105553064,0.2118784386264746,0.1591411635427546,0.13974329070439462,0.14896915321180423,0.14775467679750437,0.15166271821679722,0.12248396175538755,0.060307487716850475,-0.01006805301853988,0.09764979986327062,1.0568235104715644,1.4748375076000124,1.7410611051350768,1.3890097389504334,1.7580440017692471,1.3879355061939245,0.929953067109813,2.7731965549428415,2.7583863571524896,2.731507867726431,2.1521368199202,1.2268047062254002,1.290304840806159,1.178622705165564,1.5969670376862837,-0.7719156458775116,0.6443689067374091,-0.21158907671233393,0.8916879393004723
2604,2604,"There was a ring at the bell--and the gentlemen still in the dining-room, drinking tokay!",0.17038250243336903,0.17548980193664152,0.2118784386264746,0.16195989834416222,0.14024898455828125,0.15140578090990675,0.14896981891003344,0.15166271821679722,0.12248396175538755,0.05348534252692308,-0.01006805301853988,0.09809834625867596,1.0915462614848894,1.5144395027820166,1.7410611051350768,1.3972558799344652,1.8156706561263167,1.4403546355136698,0.929953067109813,2.797347974383665,2.7583863571524896,2.7454206113820496,2.1802373302505877,1.226358340414734,1.2911657708408149,1.179953617978734,1.6376975066725175,-0.8684827563395346,0.642517029979324,-0.3326417329795318,0.8859866757186035
2605,2605,"There, they were going upstairs; that was the first to come, and now they would come faster and faster, so that Mrs. Parkinson (hired for parties) would leave the hall door ajar, and the hall would be full of gentlemen waiting (they stood waiting, sleeking down their hair) while the ladies took their cloaks off in the room along the passage; where Mrs. Barnet helped them, old Ellen Barnet, who had been with the family for forty years, and came every summer to help the ladies, and remembered mothers when they were girls, and though very unassuming did shake hands; said ""milady"" very respectfully, yet had a humorous way with her, looking at the young ladies, and ever so tactfully helping Lady Lovejoy, who had some trouble with her underbodice.",0.17270886802564048,0.17790840735154861,0.2118784386264746,0.1659061270661329,0.13719292130743097,0.15376327565645873,0.14999435540511638,0.15531233517608817,0.12248396175538755,0.06026365202552132,-0.01006805301853988,0.09911685605897969,1.1966705076612274,1.5602472688060482,1.797439074734291,1.349607718204374,1.8854571161590024,1.4831546753784492,0.929953067109813,2.831562485258167,2.7583863571524896,2.759333355037667,2.208337840580976,1.3747226794236724,1.2648271915870997,1.2645480827039284,1.677664196267178,-0.8685663461566474,0.7375231375896653,-0.21158907671233393,0.9255511886675754
2606,2606,"And they could not help feeling, Lady Lovejoy and Miss Alice, that some little privilege in the matter of brush and comb, was awarded them having known Mrs. Barnet--""thirty years, milady,"" Mrs. Barnet supplied her.",0.17476154354823295,0.18004247095293718,0.21479796461115677,0.1659061270661329,0.13994039185216936,0.15854814023826577,0.1488599073902266,0.15545199454140626,0.13095897847440388,0.06056601474681535,-0.00976157927529977,0.09754248903909421,1.2354917234770244,1.6045236454418381,1.842362116201735,1.3870916505571889,1.8854571161590024,1.5769248645626908,0.929953067109813,2.861751759559197,2.788304458060352,2.773246098693286,2.264538861241752,1.37496727968997,1.2866247686148045,1.2629541818538845,1.5646776704304692,-0.8646245433830214,0.7376529667100329,-0.21158907671233393,0.9391977587180496
2607,2607,"Young ladies did not use to rouge, said Lady Lovejoy, when they stayed at Bourton in the old days.",0.18050903501149188,0.18601784903682525,0.2220666159094469,0.16195989834416222,0.14376495048727259,0.16293002647800262,0.15110807444278065,0.1643340346002598,0.138223278519275,0.060725480017634795,-0.009232398655664368,0.10037839531790826,1.320169784534066,1.701100675433371,1.9587259621582362,1.4399193243336632,1.9047426834243848,1.6834406418562426,0.929953067109813,2.9462817276020825,2.878058760783939,2.81498432966014,2.3207398819025284,1.3745893382908447,1.262941580571655,1.3131453346191857,1.5082090488821134,-0.866148991526724,0.737581127176773,-0.21158907671233393,0.9449635225121495
2608,2608,"And Miss Alice didn't need rouge, said Mrs. Barnet, looking at her fondly.",0.1784563594888994,0.18388378543543663,0.21929983218621382,0.16331289104883787,0.142735644493338,0.16057253173145064,0.14700992846244887,0.16277856918229916,0.138223278519275,0.05382808931030775,-0.009232398655664368,0.09920162966210366,1.2847310251805852,1.6606820583533433,1.9177170235524716,1.4328618339072476,1.9331612904465592,1.6406406019914632,0.929953067109813,2.9160924533010517,2.848140659876077,2.759333355037667,2.2926393715721405,1.2255791219179473,1.2048173555387098,1.190827648572557,1.4566171847585818,-0.8746256025329219,0.6352369516136196,-0.3326417329795318,0.8152186229676213
2609,2609,"There Mrs. Barnet would sit, in the cloakroom, patting down the furs, smoothing out the Spanish shawls, tidying the dressing-table, and knowing perfectly well, in spite of the furs and the embroideries, which were nice ladies, which were not.",0.1770879091405044,0.18246107636784425,0.21525926487284386,0.16105790320771177,0.14106128019759526,0.15798757292882465,0.1434462586156563,0.16059131139742341,0.138223278519275,0.053687953163223986,-0.009232398655664368,0.09932095844904552,1.2438098706756284,1.6140106594504897,1.8466874583228141,1.3927766860337187,1.862740355609671,1.566508758379691,0.8414653411671638,2.8959662704336977,2.8182225589682144,2.731507867726431,2.264538861241752,1.0958629580124135,1.2033659144644782,1.1949798762010546,1.3044072911995324,-0.7663865040171095,0.5342324185817943,-0.3931680611131308,0.7247649126176935
2610,2610,"The dear old body, said Lady Lovejoy, mounting the stairs, Clarissa's old nurse.",0.1791405846630969,0.18459513996923285,0.21929983218621382,0.16289008082862674,0.14378485969411853,0.16057253173145064,0.14700992846244887,0.16448330016530874,0.138223278519275,0.05988190183174142,-0.009232398655664368,0.10020977842121352,1.3819187671298583,1.7715266307476196,2.0065039800895432,1.487238723530448,1.9742309691668312,1.7333054065061786,1.0405627245381244,2.926155544734729,2.848140659876077,2.759333355037667,2.2926393715721405,1.0964664185541704,1.1728340785562203,1.220463157273852,1.2585974749128803,-0.7525174009425816,0.6363296375417087,-0.2721154048459329,0.8156424209597155
2611,2611,And then Lady Lovejoy stiffened.,0.17982480983729437,0.18530649450302905,0.2194429831931395,0.16740005651087894,0.1447405016227232,0.15836486218845766,0.15374376092120126,0.16324114464626277,0.14135096326081673,0.0666377757402893,-0.00903874612601488,0.10395171463077783,1.4794373597093666,1.8827485449331487,2.0683868681584965,1.5243544742390864,2.0878718947715216,1.7052862033022524,1.0758491159166605,2.9362186361684053,2.8182225589682144,2.828897073315759,2.264538861241752,1.245473251717583,1.1983378932654385,1.2514314354955336,1.0902400581296208,-0.642638990155626,0.7387479950656188,-0.15106274857873497,0.834226186249573
2612,2612,"""Lady and Miss Lovejoy,"" she said to Mr. Wilkins (hired for parties).",0.17996165487213386,0.18772509991793612,0.2194429831931395,0.17543345069489066,0.14835004082389036,0.16041870696661184,0.15314604244082908,0.1620913564323213,0.14302290533463627,0.07326835550747905,-0.008942112159698328,0.11265067489071237,1.4503346939654522,1.8495563699199504,2.0227600286242238,1.5520900804172728,2.122558463552587,1.7086876055633267,1.0758491159166605,2.970433147042906,2.8182225589682144,2.81498432966014,2.2926393715721405,1.394239752526795,1.247114325033818,1.3693709214717653,1.1469896853372743,-0.5392312840280649,0.8406540389584499,-0.15106274857873497,0.8454100588476982
2613,2613,"He had an admirable manner, as he bent and straightened himself, bent and straightened himself and announced with perfect impartiality ""Lady and Miss Lovejoy . . . Sir John and Lady Needham . . . Miss Weld . . . Mr. Walsh.""",0.17585630382694895,0.18630239085034372,0.21414381798507753,0.17092347501263846,0.1489771808395372,0.15808996510948767,0.1492785349294585,0.15831833675341067,0.13696932196391035,0.06711962318198618,-0.009133216962497342,0.11189460038716773,1.4065881396715125,1.8495563699199504,1.9847931289926684,1.526305090682572,2.1184383175511323,1.6690624683854467,1.0758491159166605,2.9503069641755526,2.7583863571524896,2.759333355037667,2.264538861241752,1.392615647481576,1.2227149486789886,1.3772243981514767,1.0366456304905922,-0.6307251363569144,0.7527180891187297,-0.15106274857873497,0.8466979950381742
2614,2614,"His manner was admirable; his family life must be irreproachable, except that it seemed impossible that a being with greenish lips and shaven cheeks could ever have blundered into the nuisance of children.",0.17722475417534392,0.18772509991793612,0.21414381798507753,0.1737422098140461,0.14979345832022034,0.16062523874289442,0.15237701681034696,0.16113960372052405,0.13696932196391035,0.06712549095169165,-0.009133216962497342,0.11188969574809485,1.4431891329478543,1.8913005381406665,1.9847931289926684,1.552331887323173,2.136298521985448,1.7353680050307692,1.0758491159166605,2.970433147042906,2.7583863571524896,2.7871588423489038,2.2926393715721405,1.5414052839309453,1.3283970406132608,1.4922269067720606,1.0365702533996997,-0.614018668985349,0.851336262685511,-0.15106274857873497,0.9664390709857423
2615,2615,"""How delightful to see you!"" said Clarissa.",0.17612999389662795,0.1865869326638622,0.21136373651014365,0.17035972805235697,0.14639097487025085,0.15825717727272215,0.14766394984091658,0.15911343451575066,0.1303103802561118,0.06711686187859536,-0.009778382184547208,0.11242344119104221,1.4193510636286353,1.8641127411263771,1.9433849401121925,1.5024830554915338,2.132503442247556,1.6921512772863552,0.9873613899740115,2.954332200749023,2.728468256244627,2.717595124070813,2.264538861241752,1.5411971387471404,1.3210615876852743,1.3733764009995726,0.9840657478256544,-0.6149724922445738,0.8416686185198714,-0.2721154048459329,0.9214467424700366
2616,2616,She said it to every one.,0.17284571306048002,0.18317243090164045,0.21136373651014365,0.17148722197292002,0.14627749239122906,0.15825717727272215,0.1452336656158585,0.15744121682413786,0.13515324695269254,0.07398767504078584,-0.009196889874590665,0.11307444650817618,1.3997836484702657,1.8417957109887397,1.9433849401121925,1.5066611946701969,2.171314897698592,1.6921512772863552,0.9873613899740115,2.9060293618673745,2.728468256244627,2.6897696367595767,2.264538861241752,1.6886934333387809,1.3187669578957146,1.491621574161598,1.1539958886468151,-0.5079761304626628,0.9437284258281072,-0.15106274857873497,0.9128815767133316
2617,2617,How delightful to see you!,0.17448785347855397,0.18487968178275133,0.21136373651014365,0.1709234750126385,0.14708381526848924,0.16075325107026492,0.1452336656158585,0.15744121682413786,0.13394253027854738,0.07982921236405077,-0.009288219834352813,0.11349810755270344,1.4398780277593606,1.8875241561462925,1.9433849401121925,1.5247847996145067,2.1537096639893707,1.7526796741332362,0.9873613899740115,2.9301807813081986,2.728468256244627,2.6897696367595767,2.2926393715721405,1.837274537824811,1.4274770025235681,1.5375653927330595,1.0576668399700822,-0.40704717100119336,1.045680854060995,-0.09053642044513602,0.9961206116969407
2618,2618,"She was at her worst--effusive, insincere.",0.17612999389662795,0.18374151452867743,0.21413052023337673,0.1657088156300344,0.14723313431983373,0.16075325107026492,0.14368442467541429,0.1539748565981743,0.12909966358196662,0.08622128455085905,-0.009538305410189919,0.1124101269078944,1.4212479189999192,1.8123846533490047,1.9843938787179576,1.4927456813433533,1.9191217286364914,1.7526796741332362,0.9873613899740115,2.914079835014315,2.7583863571524896,2.675856893103958,2.2926393715721405,1.838382221060594,1.479919743503932,1.5966318107222452,1.165661993746547,-0.5067416925547855,1.1476454739113113,-0.09053642044513602,0.9862028364600366
2619,2619,It was a great mistake to have come.,0.17585630382694895,0.18345697271515896,0.21213368878454913,0.16319074587411025,0.14466484663670873,0.15862483505352304,0.14368442467541429,0.15868115552786133,0.12334875937977696,0.08619125537648395,-0.009903178463206447,0.11595996184301925,1.428488113081912,1.8206422401698714,1.9802047835010406,1.4893371777913857,1.909252898922313,1.748307616519041,0.9560490617931731,2.910054598440845,2.728468256244627,2.675856893103958,2.264538861241752,1.8383002993770472,1.557174572091442,1.6182223477431583,1.158263358510494,-0.5045597194849339,1.2426366565631422,-0.09053642044513602,0.9854698133380448
2620,2620,"He should have stayed at home and read his book, thought Peter Walsh; should have gone to a music hall; he should have stayed at home, for he knew no one.",0.17421416340887497,0.18174972183404808,0.20443172927085101,0.16248606217375836,0.14631332896355173,0.15883486631271387,0.14368442467541429,0.15868115552786133,0.12334875937977696,0.08676698713346848,-0.009868978104252213,0.11351335783713142,1.4206840119568735,1.8117415060363617,1.8670694455980288,1.4801053651691527,1.8945310392894394,1.806657293327727,0.9560490617931731,2.9060293618673745,2.6686320544289024,2.675856893103958,2.2926393715721405,1.8389937728523673,1.5813500132946479,1.6150048873413092,1.3108005413129173,-0.5050443582953656,1.2543931169294928,-0.09053642044513602,1.0989902756220982
2621,2621,"Oh dear, it was going to be a failure; a complete failure, Clarissa felt it in her bones as dear old Lord Lexham stood there apologising for his wife who had caught cold at the Buckingham Palace garden party.",0.18187748535988682,0.1897168926125655,0.20511281712467744,0.17212613519457243,0.15960670637457944,0.1705353389602523,0.14297420326076113,0.1591474256840291,0.1237544335431624,0.07997797758423082,-0.009973204865409103,0.12001424981941845,1.4556561358489752,1.8715307188739454,1.8808718796819939,1.53290309250302,1.9588198637154866,1.8940739594233131,0.9093707178436281,3.034836932218438,2.698550155336765,2.675856893103958,2.4612424335544696,1.8389874510075743,1.5785046072491218,1.588091253435984,1.15068840848984,-0.5038340026034946,1.1646039374042025,0.03051623582206242,1.0973552125497945
