,sent_clean
2694,what name 
2695,lady rosseter 
2696,but who on earth was lady rosseter 
2697, clarissa  
2698,that voice 
2699,it was sally seton 
2700,sally seton  after all these years 
2701,she loomed through a mist 
2702,for she had not looked like that  sally seton  when clarissa grasped the hot water can  to think of her under this roof  under this roof 
2703,not like that 
2704,all on top of each other  embarrassed  laughing  words tumbled out  passing through london  heard from clara haydon  what a chance of seeing you  so i thrust myself in  without an invitation       
2705,one might put down the hot water can quite composedly 
2706,the lustre had gone out of her 
2707,yet it was extraordinary to see her again  older  happier  less lovely 
2708,they kissed each other  first this cheek then that  by the drawing room door  and clarissa turned  with sally own hand in hers  and saw her rooms full  heard the roar of voices  saw the candlesticks  the blowing curtains  and the roses which richard had given her 
2709, i have five enormous boys   said sally 
2710,she had the simplest egotism  the most open desire to be thought first always  and clarissa loved her for being still like that 
2711, i cannot believe it   she cried  kindling all over with pleasure at the thought of the past 
2712,but alas  wilkins  wilkins wanted her  wilkins was emitting in a voice of commanding authority as if the whole company must be admonished and the hostess reclaimed from frivolity  one name 
2713, the prime minister   said peter walsh 
2714,the prime minister 
2715,was it really 
2716,ellie henderson marvelled 
2717,what a thing to tell edith 
2718,one could not laugh at him 
2719,he looked so ordinary 
2720,you might have stood him behind a counter and bought biscuits  poor chap  all rigged up in gold lace 
2721,and to be fair  as he went his rounds  first with clarissa then with richard escorting him  he did it very well 
2722,he tried to look somebody 
2723,it was amusing to watch 
2724,nobody looked at him 
2725,they just went on talking  yet it was perfectly plain that they all knew  felt to the marrow of their bones  this majesty passing  this symbol of what they all stood for  english society 
2726,old lady bruton  and she looked very fine too  very stalwart in her lace  swam up  and they withdrew into a little room which at once became spied upon  guarded  and a sort of stir and rustle rippled through every one  openly  the prime minister 
2727,lord  lord  the snobbery of the english  thought peter walsh  standing in the corner 
2728,how they loved dressing up in gold lace and doing homage 
2729,there 
2730,that must be  by jove it was  hugh whitbread  snuffing round the precincts of the great  grown rather fatter  rather whiter  the admirable hugh 
2731,he looked always as if he were on duty  thought peter  a privileged  but secretive being  hoarding secrets which he would die to defend  though it was only some little piece of tittle tattle dropped by a court footman  which would be in all the papers tomorrow 
2732,such were his rattles  his baubles  in playing with which he had grown white  come to the verge of old age  enjoying the respect and affection of all who had the privilege of knowing this type of the english public school man 
2733,inevitably one made up things like that about hugh  that was his style  the style of those admirable letters which peter had read thousands of miles across the sea in the times  and had thanked god he was out of that pernicious hubble bubble if it were only to hear baboons chatter and coolies beat their wives 
2734,an olive skinned youth from one of the universities stood obsequiously by 
2735,him he would patronise  initiate  teach how to get on 
2736,for he liked nothing better than doing kindnesses  making the hearts of old ladies palpitate with the joy of being thought of in their age  their affliction  thinking themselves quite forgotten  yet here was dear hugh driving up and spending an hour talking of the past  remembering trifles  praising the home made cake  though hugh might eat cake with a duchess any day of his life  and  to look at him  probably did spend a good deal of time in that agreeable occupation 
2737,the all judging  the all merciful  might excuse 
2738,peter walsh had no mercy 
2739,villains there must be  and god knows the rascals who get hanged for battering the brains of a girl out in a train do less harm on the whole than hugh whitbread and his kindness 
2740,look at him now  on tiptoe  dancing forward  bowing and scraping  as the prime minister and lady bruton emerged  intimating for all the world to see that he was privileged to say something  something private  to lady bruton as she passed 
2741,she stopped 
2742,she wagged her fine old head 
2743,she was thanking him presumably for some piece of servility 
2744,she had her toadies  minor officials in government offices who ran about putting through little jobs on her behalf  in return for which she gave them luncheon 
2745,but she derived from the eighteenth century 
2746,she was all right 
2747,and now clarissa escorted her prime minister down the room  prancing  sparkling  with the stateliness of her grey hair 
2748,she wore ear rings  and a silver green mermaid own dress 
2749,lolloping on the waves and braiding her tresses she seemed  having that gift still  to be  to exist  to sum it all up in the moment as she passed  turned  caught her scarf in some other woman own dress  unhitched it  laughed  all with the most perfect ease and air of a creature floating in its element 
2750,but age had brushed her  even as a mermaid might behold in her glass the setting sun on some very clear evening over the waves 
2751,there was a breath of tenderness  her severity  her prudery  her woodenness were all warmed through now  and she had about her as she said good bye to the thick gold laced man who was doing his best  and good luck to him  to look important  an inexpressible dignity  an exquisite cordiality  as if she wished the whole world well  and must now  being on the very verge and rim of things  take her leave 
2752,so she made him think 
2753, but he was not in love  
2754,indeed  clarissa felt  the prime minister had been good to come 
2755,and  walking down the room with him  with sally there and peter there and richard very pleased  with all those people rather inclined  perhaps  to envy  she had felt that intoxication of the moment  that dilatation of the nerves of the heart itself till it seemed to quiver  steeped  upright   yes  but after all it was what other people felt  that  for  though she loved it and felt it tingle and sting  still these semblances  these triumphs  dear old peter  for example  thinking her so brilliant   had a hollowness  at arm own length they were  not in the heart  and it might be that she was growing old but they satisfied her no longer as they used  and suddenly  as she saw the prime minister go down the stairs  the gilt rim of the sir joshua picture of the little girl with a muff brought back kilman with a rush  kilman her enemy  that was satisfying  that was real  ah  how she hated her  hot  hypocritical  corrupt  with all that power  elizabeth own seducer  the woman who had crept in to steal and defile  richard would say  what nonsense   
2756,she hated her  she loved her 
2757,it was enemies one wanted  not friends  not mrs  durrant and clara  sir william and lady bradshaw  miss truelock and eleanor gibson  whom she saw coming upstairs  
2758,they must find her if they wanted her 
2759,she was for the party 
2760,there was her old friend sir harry 
2761, dear sir harry   she said  going up to the fine old fellow who had produced more bad pictures than any other two academicians in the whole of st  john own wood  they were always of cattle  standing in sunset pools absorbing moisture  or signifying  for he had a certain range of gesture  by the raising of one foreleg and the toss of the antlers   the approach of the stranger   all his activities  dining out  racing  were founded on cattle standing absorbing moisture in sunset pools  
2762, what are you laughing at   she asked him 
2763,for willie titcomb and sir harry and herbert ainsty were all laughing 
2764,but no 
2765,sir harry could not tell clarissa dalloway  much though he liked her  of her type he thought her perfect  and threatened to paint her  his stories of the music hall stage 
2766,he chaffed her about her party 
2767,he missed his brandy 
2768,these circles  he said  were above him 
2769,but he liked her  respected her  in spite of her damnable  difficult upper class refinement  which made it impossible to ask clarissa dalloway to sit on his knee 
2770,and up came that wandering will of the wisp  that vagulous phosphorescence  old mrs  hilbery  stretching her hands to the blaze of his laughter  about the duke and the lady   which  as she heard it across the room  seemed to reassure her on a point which sometimes bothered her if she woke early in the morning and did not like to call her maid for a cup of tea  how it is certain we must die 
2771, they will not tell us their stories   said clarissa 
2772, dear clarissa   exclaimed mrs  hilbery 
2773,she looked to night  she said  so like her mother as she first saw her walking in a garden in a grey hat 
2774,and really clarissa own eyes filled with tears 
2775,her mother  walking in a garden 
2776,but alas  she must go 
2777,for there was professor brierly  who lectured on milton  talking to little jim hutton  who was unable even for a party like this to compass both tie and waistcoat or make his hair lie flat   and even at this distance they were quarrelling  she could see 
2778,for professor brierly was a very queer fish 
2779,with all those degrees  honours  lectureships between him and the scribblers he suspected instantly an atmosphere not favourable to his queer compound  his prodigious learning and timidity  his wintry charm without cordiality  his innocence blent with snobbery  he quivered if made conscious by a lady own unkempt hair  a youth own boots  of an underworld  very creditable doubtless  of rebels  of ardent young people  of would be geniuses  and intimated with a little toss of the head  with a sniff  humph   the value of moderation  of some slight training in the classics in order to appreciate milton 
2780,professor brierly  clarissa could see  was not hitting it off with little jim hutton  who wore red socks  his black being at the laundry  about milton 
2781,she interrupted 
2782,she said she loved bach 
2783,so did hutton 
2784,that was the bond between them  and hutton  a very bad poet  always felt that mrs  dalloway was far the best of the great ladies who took an interest in art 
2785,it was odd how strict she was 
2786,about music she was purely impersonal 
2787,she was rather a prig 
2788,but how charming to look at 
2789,she made her house so nice if it were not for her professors 
2790,clarissa had half a mind to snatch him off and set him down at the piano in the back room 
2791,for he played divinely 
2792, but the noise   she said 
2793, the noise  
2794, the sign of a successful party  
2795,nodding urbanely  the professor stepped delicately off 
2796, he knows everything in the whole world about milton   said clarissa 
2797, does he indeed   said hutton  who would imitate the professor throughout hampstead  the professor on milton  the professor on moderation  the professor stepping delicately off 
2798,but she must speak to that couple  said clarissa  lord gayton and nancy blow 
2799,not that they added perceptibly to the noise of the party 
2800,they were not talking  perceptibly  as they stood side by side by the yellow curtains 
2801,they would soon be off elsewhere  together  and never had very much to say in any circumstances 
2802,they looked  that was all 
2803,that was enough 
2804,they looked so clean  so sound  she with an apricot bloom of powder and paint  but he scrubbed  rinsed  with the eyes of a bird  so that no ball could pass him or stroke surprise him 
2805,he struck  he leapt  accurately  on the spot 
2806,ponies  mouths quivered at the end of his reins 
2807,he had his honours  ancestral monuments  banners hanging in the church at home 
2808,he had his duties  his tenants  a mother and sisters  had been all day at lords  and that was what they were talking about  cricket  cousins  the movies  when mrs  dalloway came up 
2809,lord gayton liked her most awfully 
2810,so did miss blow 
2811,she had such charming manners 
2812, it is angelic  it is delicious of you to have come   she said 
2813,she loved lords  she loved youth  and nancy  dressed at enormous expense by the greatest artists in paris  stood there looking as if her body had merely put forth  of its own accord  a green frill 
2814, i had meant to have dancing   said clarissa 
2815,for the young people could not talk 
2816,and why should they 
2817,shout  embrace  swing  be up at dawn  carry sugar to ponies  kiss and caress the snouts of adorable chows  and then all tingling and streaming  plunge and swim 
2818,but the enormous resources of the english language  the power it bestows  after all  of communicating feelings  at their age  she and peter would have been arguing all the evening   was not for them 
2819,they would solidify young 
2820,they would be good beyond measure to the people on the estate  but alone  perhaps  rather dull 
2821, what a pity   she said 
2822, i had hoped to have dancing  
2823,it was so extraordinarily nice of them to have come 
2824,but talk of dancing 
2825,the rooms were packed 
2826,there was old aunt helena in her shawl 
2827,alas  she must leave them  lord gayton and nancy blow 
2828,there was old miss parry  her aunt 
2829,for miss helena parry was not dead  miss parry was alive 
2830,she was past eighty 
2831,she ascended staircases slowly with a stick 
2832,she was placed in a chair  richard had seen to it  
2833,people who had known burma in the  owneventies were always led up to her 
2834,where had peter got to 
2835,they used to be such friends 
2836,for at the mention of india  or even ceylon  her eyes  only one was glass  slowly deepened  became blue  beheld  not human beings  she had no tender memories  no proud illusions about viceroys  generals  mutinies  it was orchids she saw  and mountain passes and herself carried on the backs of coolies in the  ownixties over solitary peaks  or descending to uproot orchids  startling blossoms  never beheld before  which she painted in water colour  an indomitable englishwoman  fretful if disturbed by the war  say  which dropped a bomb at her very door  from her deep meditation over orchids and her own figure journeying in the  ownixties in india  but here was peter 
2837, come and talk to aunt helena about burma   said clarissa 
2838,and yet he had not had a word with her all the evening 
2839, we will talk later   said clarissa  leading him up to aunt helena  in her white shawl  with her stick 
2840, peter walsh   said clarissa 
2841,that meant nothing 
2842,clarissa had asked her 
2843,it was tiring  it was noisy  but clarissa had asked her 
2844,so she had come 
2845,it was a pity that they lived in london  richard and clarissa 
2846,if only for clarissa own health it would have been better to live in the country 
2847,but clarissa had always been fond of society 
2848, he has been in burma   said clarissa 
2849,she could not resist recalling what charles darwin had said about her little book on the orchids of burma 
2850, clarissa must speak to lady bruton  
2851,no doubt it was forgotten now  her book on the orchids of burma  but it went into three editions before   she told peter 
2852,she remembered him now 
2853,he had been at bourton  and he had left her  peter walsh remembered  without a word in the drawing room that night when clarissa had asked him to come boating  
2854, richard so much enjoyed his lunch party   said clarissa to lady bruton 
2855, richard was the greatest possible help   lady bruton replied 
2856, he helped me to write a letter  and how are you  
2857, oh  perfectly well   said clarissa 
2858, lady bruton detested illness in the wives of politicians  
2859, and there is peter walsh   said lady bruton  for she could never think of anything to say to clarissa  though she liked her  she had lots of fine qualities  but they had nothing in common  she and clarissa  it might have been better if richard had married a woman with less charm  who would have helped him more in his work  he had lost his chance of the cabinet  
2860, there is peter walsh   she said  shaking hands with that agreeable sinner  that very able fellow who should have made a name for himself but had not  always in difficulties with women   and  of course  old miss parry 
2861,wonderful old lady 
2862,lady bruton stood by miss parry own chair  a spectral grenadier  draped in black  inviting peter walsh to lunch  cordial  but without small talk  remembering nothing whatever about the flora or fauna of india 
2863,she had been there  of course  had stayed with three viceroys  thought some of the indian civilians uncommonly fine fellows  but what a tragedy it was  the state of india  the prime minister had just been telling her  old miss parry huddled up in her shawl  did not care what the prime minister had just been telling her   and lady bruton would like to have peter walsh own opinion  he being fresh from the centre  and she would get sir sampson to meet him  for really it prevented her from sleeping at night  the folly of it  the wickedness she might say  being a soldier own daughter  she was an old woman now  not good for much  but her house  her servants  her good friend milly brush  did he remember her   were all there only asking to be used if  if they could be of help  in short 
2864,for she never spoke of england  but this isle of men  this dear  dear land  was in her blood  without reading shakespeare   and if ever a woman could have worn the helmet and shot the arrow  could have led troops to attack  ruled with indomitable justice barbarian hordes and lain under a shield noseless in a church  or made a green grass mound on some primeval hillside  that woman was millicent bruton 
2865,debarred by her sex and some truancy  too  of the logical faculty  she found it impossible to write a letter to the times   she had the thought of empire always at hand  and had acquired from her association with that armoured goddess her ramrod bearing  her robustness of demeanour  so that one could not figure her even in death parted from the earth or roaming territories over which  in some spiritual shape  the union jack had ceased to fly 
2866,to be not english even among the dead  no  no 
2867,impossible 
2868,but was it lady bruton  whom she used to know  
2869,was it peter walsh grown grey 
2870,lady rosseter asked herself  who had been sally seton  
2871,it was old miss parry certainly  the old aunt who used to be so cross when she stayed at bourton 
2872,never should she forget running along the passage naked  and being sent for by miss parry 
2873,and clarissa  oh clarissa 
2874,sally caught her by the arm 
2875,clarissa stopped beside them 
2876, but i cannot stay   she said 
2877, i shall come later  wait   she said  looking at peter and sally 
2878,they must wait  she meant  until all these people had gone 
2879, i shall come back   she said  looking at her old friends  sally and peter  who were shaking hands  and sally  remembering the past no doubt  was laughing 
2880,but her voice was wrung of its old ravishing richness  her eyes not aglow as they used to be  when she smoked cigars  when she ran down the passage to fetch her sponge bag  without a stitch of clothing on her  and ellen atkins asked  what if the gentlemen had met her 
2881,but everybody forgave her 
2882,she stole a chicken from the larder because she was hungry in the night  she smoked cigars in her bedroom  she left a priceless book in the punt 
2883,but everybody adored her  except perhaps papa  
2884,it was her warmth  her vitality  she would paint  she would write 
2885,old women in the village never to this day forgot to ask after  your friend in the red cloak who seemed so bright  
2886,she accused hugh whitbread  of all people  and there he was  her old friend hugh  talking to the portuguese ambassador   of kissing her in the smoking room to punish her for saying that women should have votes 
2887,vulgar men did  she said 
2888,and clarissa remembered having to persuade her not to denounce him at family prayers  which she was capable of doing with her daring  her recklessness  her melodramatic love of being the centre of everything and creating scenes  and it was bound  clarissa used to think  to end in some awful tragedy  her death  her martyrdom  instead of which she had married  quite unexpectedly  a bald man with a large buttonhole who owned  it was said  cotton mills at manchester 
2889,and she had five boys 
2890,she and peter had settled down together 
2891,they were talking  it seemed so familiar  that they should be talking 
2892,they would discuss the past 
2893,with the two of them  more even than with richard  she shared her past  the garden  the trees  old joseph breitkopf singing brahms without any voice  the drawing room wallpaper  the smell of the mats 
2894,a part of this sally must always be  peter must always be 
2895,but she must leave them 
2896,there were the bradshaws  whom she disliked 
2897,she must go up to lady bradshaw  in grey and silver  balancing like a sea lion at the edge of its tank  barking for invitations  duchesses  the typical successful man own wife   she must go up to lady bradshaw and say
2898,but lady bradshaw anticipated her 
2899, we are shockingly late  dear mrs  dalloway  we hardly dared to come in   she said 
2900,and sir william  who looked very distinguished  with his grey hair and blue eyes  said yes  they had not been able to resist the temptation 
2901,he was talking to richard about that bill probably  which they wanted to get through the commons 
2902,why did the sight of him  talking to richard  curl her up 
2903,he looked what he was  a great doctor 
2904,a man absolutely at the head of his profession  very powerful  rather worn 
2905,for think what cases came before him  people in the uttermost depths of misery  people on the verge of insanity  husbands and wives  he had to decide questions of appalling difficulty  yet  what she felt was  one would not like sir william to see one unhappy 
2906,no  not that man 
2907, how is your son at eton   she asked lady bradshaw 
2908,he had just missed his eleven  said lady bradshaw  because of the mumps 
2909,his father minded even more than he did  she thought  being   she said   nothing but a great boy himself  
2910,clarissa looked at sir william  talking to richard 
2911,he did not look like a boy  not in the least like a boy  she had once gone with some one to ask his advice  he had been perfectly right  extremely sensible  but heavens  what a relief to get out to the street again 
2912,there was some poor wretch sobbing  she remembered  in the waiting room 
2913,but she did not know what it was  about sir william  what exactly she disliked 
2914,only richard agreed with her   did not like his taste  did not like his smell  
2915,but he was extraordinarily able 
2916,they were talking about this bill 
2917,some case  sir william was mentioning  lowering his voice 
2918,it had its bearing upon what he was saying about the deferred effects of she will shock 
2919,there must be some provision in the bill 
2920,sinking her voice  drawing mrs  dalloway into the shelter of a common femininity  a common pride in the illustrious qualities of husbands and their sad tendency to overwork  lady bradshaw  poor goose  one did not dislike her  murmured how   just as we were starting  my husband was called up on the telephone  a very sad case  a young man  that is what sir william is telling mr  dalloway  had killed himself  he had been in the army  
2921,oh  thought clarissa  in the middle of my party  here is death  she thought 
2922,she went on  into the little room where the prime minister had gone with lady bruton 
2923,perhaps there was somebody there 
2924,but there was nobody 
2925,the chairs still kept the impress of the prime minister and lady bruton  she turned deferentially  he sitting four square  authoritatively 
2926,they had been talking about india 
2927,there was nobody 
2928,the party own splendour fell to the floor  so strange it was to come in alone in her finery 
2929,what business had the bradshaws to talk of death at her party 
2930,a young man had killed himself 
2931,and they talked of it at her party  the bradshaws  talked of death  he had killed himself  but how 
2932,always her body went through it first  when she was told  suddenly  of an accident  her dress flamed  her body burnt 
2933,he had thrown himself from a window 
2934,up had flashed the ground  through him  blundering  bruising  went the rusty spikes 
2935,there he lay with a thud  thud  thud in his brain  and then a suffocation of blackness 
2936,so she saw it 
2937,but why had he done it 
2938,and the bradshaws talked of it at her party 
2939,she had once thrown a shilling into the serpentine  never anything more 
2940,but he had flung it away 
2941,they went on living  she would have to go back  the rooms were still crowded  people kept on coming  
2942,they  all day she had been thinking of bourton  of peter  of sally   they would grow old 
2943,a thing there was that mattered  a thing  wreathed about with chatter  defaced  obscured in her own life  let drop every day in corruption  lies  chatter 
2944,this he had preserved 
2945,death was defiance 
2946,death was an attempt to communicate  people feeling the impossibility of reaching the centre which  mystically  evaded them  closeness drew apart  rapture faded  one was alone 
2947,there was an embrace in death 
2948,but this young man who had killed himself  had he plunged holding his treasure 
2949, if it were now to die   twere now to be most happy   she had said to herself once  coming down in white 
2950,or there were the poets and thinkers 
2951,suppose he had had that passion  and had gone to sir william bradshaw  a great doctor yet to her obscurely evil  without sex or lust  extremely polite to women  but capable of some indescribable outrage  forcing your soul  that was it  if this young man had gone to him  and sir william had impressed him  like that  with his power  might he not then have said  indeed she felt it now   life is made intolerable  they make life intolerable  men like that 
2952,then  she had felt it only this morning  there was the terror  the overwhelming incapacity  one own parents giving it into one own hands  this life  to be lived to the end  to be walked with serenely  there was in the depths of her heart an awful fear 
2953,even now  quite often if richard had not been there reading the times  so that she could crouch like a bird and gradually revive  send roaring up that immeasurable delight  rubbing stick to stick  one thing with another  she must have perished 
2954,but that young man had killed himself 
2955,somehow it was her disaster  her disgrace 
2956,it was her punishment to see sink and disappear here a man  there a woman  in this profound darkness  and she forced to stand here in her evening dress 
2957,she had schemed  she had pilfered 
2958,she was never wholly admirable 
2959,she had wanted success 
2960,lady bexborough and the rest of it 
2961,and once she had walked on the terrace at bourton 
2962,it was due to richard  she had never been so happy 
2963,nothing could be slow enough  nothing last too long 
2964,no pleasure could equal  she thought  straightening the chairs  pushing in one book on the shelf  this having done with the triumphs of youth  lost herself in the process of living  to find it  with a shock of delight  as the sun rose  as the day sank 
2965,many a time had she gone  at bourton when they were all talking  to look at the sky  or seen it between people own shoulders at dinner  seen it in london when she could not sleep 
2966,she walked to the window 
2967,it held  foolish as the idea was  something of her own in it  this country sky  this sky above westminster 
2968,she parted the curtains  she looked 
2969,oh  but how surprising   in the room opposite the old lady stared straight at her  she was going to bed  and the sky  it will be a solemn sky  she had thought  it will be a dusky sky  turning away its cheek in beauty  but there it was  ashen pale  raced over quickly by tapering vast clouds 
2970,it was new to her 
2971,the wind must have risen 
2972,she was going to bed  in the room opposite 
2973,it was fascinating to watch her  moving about  that old lady  crossing the room  coming to the window 
2974,could she see her 
2975,it was fascinating  with people still laughing and shouting in the drawing room  to watch that old woman  quite quietly  going to bed 
2976,she pulled the blind now 
2977,the clock began striking 
2978,the young man had killed himself  but she did not pity him  with the clock striking the hour  one  two  three  she did not pity him  with all this going on 
2979,there  the old lady had put out her light  the whole house was dark now with this going on  she repeated  and the words came to her  fear no more the heat of the sun 
2980,she must go back to them 
2981,but what an extraordinary night 
2982,she felt somehow very like him  the young man who had killed himself 
2983,she felt glad that he had done it  thrown it away 
2984,the clock was striking 
2985,the leaden circles dissolved in the air 
2986,he made her feel the beauty  made her feel the fun 
2987,but she must go back 
2988,she must assemble 
2989,she must find sally and peter 
2990,and she came in from the little room 
2991, but where is clarissa   said peter 
2992,he was sitting on the sofa with sally 
2993, after all these years he really could not call her  lady rosseter     where is the woman gone to   he asked 
2994, where is clarissa  
2995,sally supposed  and so did peter for the matter of that  that there were people of importance  politicians  whom neither of them knew unless by sight in the picture papers  whom clarissa had to be nice to  had to talk to 
2996,she was with them 
2997,yet there was richard dalloway not in the cabinet 
2998,he had not been a success  sally supposed 
2999,for herself  she scarcely ever read the papers 
3000,she sometimes saw his name mentioned 
3001,but then  well  she lived a very solitary life  in the wilds  clarissa would say  among great merchants  great manufacturers  men  after all  who did things 
3002,she had done things too 
3003, i have five sons   she told him 
3004,lord  lord  what a change had come over her  the softness of motherhood  its egotism too 
3005,last time they met  peter remembered  had been among the cauliflowers in the moonlight  the leaves  like rough bronze  she had said  with her literary turn  and she had picked a rose 
3006,she had marched him up and down that awful night  after the scene by the fountain  he was to catch the midnight train 
3007,heavens  he had wept 
3008,that was his old trick  opening a pocket knife  thought sally  always opening and shutting a knife when he got excited 
3009,they had been very  very intimate  she and peter walsh  when he was in love with clarissa  and there was that dreadful  ridiculous scene over richard dalloway at lunch 
3010,she had called richard  wickham  
3011,why not call richard  wickham  
3012,clarissa had flared up  and indeed they had never seen each other since  she and clarissa  not more than half a dozen times perhaps in the last ten years 
3013,and peter walsh had gone off to india  and she had heard vaguely that he had made an unhappy marriage  and she did not know whether he had any children  and she could not ask him  for he had changed 
3014,he was rather shrivelled looking  but kinder  she felt  and she had a real affection for him  for he was connected with her youth  and she still had a little emily bront he had given her  and he was to write  surely 
3015,in those days he was to write 
3016, have you written   she asked him  spreading her hand  her firm and shapely hand  on her knee in a way he recalled 
3017, not a word   said peter walsh  and she laughed 
3018,she was still attractive  still a personage  sally seton 
3019,but who was this rosseter 
3020,he wore two camellias on his wedding day  that was all peter knew of him 
3021, they have myriads of servants  miles of conservatories   clarissa wrote  something like that 
3022,sally owned it with a shout of laughter 
3023, yes  i have ten thousand a year   whether before the tax was paid or after  she could not remember  for her husband   whom you must meet   she said   whom you would like   she said  did all that for her 
3024,and sally used to be in rags and tatters 
3025,she had pawned her grandmother own ring which marie antoinette had given her great grandfather to come to bourton 
3026,oh yes  sally remembered  she had it still  a ruby ring which marie antoinette had given her great grandfather 
3027,she never had a penny to her name in those days  and going to bourton always meant some frightful pinch 
3028,but going to bourton had meant so much to her  had kept her sane  she believed  so unhappy had she been at home  but that was all a thing of the past  all over now  she said 
3029,and mr  parry was dead  and miss parry was still alive 
3030,never had he had such a shock in his life  said peter 
3031,he had been quite certain she was dead 
3032,and the marriage had been  sally supposed  a success 
3033,and that very handsome  very self possessed young woman was elizabeth  over there  by the curtains  in red 
3034, she was like a poplar  she was like a river  she was like a hyacinth  willie titcomb was thinking  oh how much nicer to be in the country and do what she liked  she could hear her poor dog howling  elizabeth was certain  
3035,she was not a bit like clarissa  peter walsh said 
3036, oh  clarissa   said sally 
3037,what sally felt was simply this 
3038,she had owed clarissa an enormous amount 
3039,they had been friends  not acquaintances  friends  and she still saw clarissa all in white going about the house with her hands full of flowers  to this day tobacco plants made her think of bourton  but  did peter understand   she lacked something  lacked what was it  she had charm  she had extraordinary charm  but to be frank  and she felt that peter was an old friend  a real friend  did absence matter  did distance matter  she had often wanted to write to him  but torn it up  yet felt he understood  for people understand without things being said  as one realises growing old  and old she was  had been that afternoon to see her sons at eton  where they had the mumps   to be quite frank then  how could clarissa have done it   married richard dalloway 
3040,a sportsman  a man who cared only for dogs 
3041,literally  when he came into the room he smelt of the stables 
3042,and then all this 
3043,she waved her hand 
3044,hugh whitbread it was  strolling past in his white waistcoat  dim  fat  blind  past everything he looked  except self esteem and comfort 
3045, he is not going to recognise us   said sally  and really she had not the courage  so that was hugh  the admirable hugh 
3046, and what does he do   she asked peter 
3047,he blacked the king own boots or counted bottles at windsor  peter told her 
3048,peter kept his sharp tongue still 
3049,but sally must be frank  peter said 
3050,that kiss now  hugh own 
3051,on the lips  she assured him  in the smoking room one evening 
3052,she went straight to clarissa in a rage 
3053,hugh did not do such things 
3054,clarissa said  the admirable hugh 
3055,hugh own socks were without exception the most beautiful she had ever seen  and now his evening dress 
3056,perfect 
3057,and had he children 
3058, everybody in the room has six sons at eton   peter told her  except himself 
3059,he  thank god  had none 
3060,no sons  no daughters  no wife 
3061,well  he did not seem to mind  said sally 
3062,he looked younger  she thought  than any of them 
3063,but it had been a silly thing to do  in many ways  peter said  to marry like that   a perfect goose she was   he said  but  he said   we had a splendid time of it   but how could that be 
3064,sally wondered  what did he mean 
3065,and how odd it was to know him and yet not know a single thing that had happened to him 
3066,and did he say it out of pride 
3067,very likely  for after all it must be galling for him  though he was an oddity  a sort of sprite  not at all an ordinary man   it must be lonely at his age to have no home  nowhere to go to 
3068,but he must stay with them for weeks and weeks 
3069,of course he would  he would love to stay with them  and that was how it came out 
3070,all these years the dalloways had never been once 
3071,time after time they had asked them 
3072,clarissa  for it was clarissa of course  would not come 
3073,for  said sally  clarissa was at heart a snob  one had to admit it  a snob  and it was that that was between them  she was convinced  clarissa thought she had married beneath her  her husband being  she was proud of it  a miner own son 
3074,every penny they had he had earned 
3075,as a little boy  her voice trembled  he had carried great sacks 
3076, and so she would go on  peter felt  hour after hour  the miner own son  people thought she had married beneath her  her five sons  and what was the other thing  plants  hydrangeas  syringas  very  very rare hibiscus lilies that never grow north of the suez canal  but she  with one gardener in a suburb near manchester  had beds of them  positively beds  now all that clarissa had escaped  unmaternal as she was  
3077,a snob was she 
3078,yes  in many ways 
3079,where was she  all this time 
3080,it was getting late 
3081, yet   said sally   when i heard clarissa was giving a party  i felt i could not not come  must see her again  and I am staying in victoria street  practically next door   so i just came without an invitation  but   she whispered   tell me  do  who is this  
3082,it was mrs  hilbery  looking for the door 
3083,for how late it was getting 
3084,and  she murmured  as the night grew later  as people went  one found old friends  quiet nooks and corners  and the loveliest views 
3085,did they know  she asked  that they were surrounded by an enchanted garden 
3086,lights and trees and wonderful gleaming lakes and the sky 
3087,just a few fairy lamps  clarissa dalloway had said  in the back garden 
3088,but she was a magician 
3089,it was a park 
3090,      and she did not know their names  but friends she knew they were  friends without names  songs without words  always the best 
3091,but there were so many doors  such unexpected places  she could not find her way 
3092, old mrs  hilbery   said peter  but who was that 
3093,that lady standing by the curtain all the evening  without speaking 
3094,he knew her face  connected her with bourton 
3095,surely she used to cut up underclothes at the large table in the window 
3096,davidson  was that her name 
3097, oh  that is ellie henderson   said sally 
3098,clarissa was really very hard on her 
3099,she was a cousin  very poor 
3100,clarissa was hard on people 
3101,she was rather  said peter 
3102,yet  said sally  in her emotional way  with a rush of that enthusiasm which peter used to love her for  yet dreaded a little now  so effusive she might become  how generous to her friends clarissa was  and what a rare quality one found it  and how sometimes at night or on christmas day  when she counted up her blessings  she put that friendship first 
3103,they were young  that was it 
3104,clarissa was pure hearted  that was it 
3105,peter would think her sentimental 
3106,so she was 
3107,for she had come to feel that it was the only thing worth saying  what one felt 
3108,cleverness was silly 
3109,one must say simply what one felt 
3110, but i do not know   said peter walsh   what i feel  
3111,poor peter  thought sally 
3112,why did not clarissa come and talk to them 
3113,that was what he was longing for 
3114,she knew it 
3115,all the time he was thinking only of clarissa  and was fidgeting with his knife 
3116,he had not found life simple  peter said 
3117,his relations with clarissa had not been simple 
3118,it had spoilt his life  he said 
3119, they had been so intimate  he and sally seton  it was absurd not to say it  
3120,one could not be in love twice  he said  and what could she say  still  it is better to have loved  but he would think her sentimental  he used to be so sharp  
