,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale,transformer_nlptown_roll100_stdscale,transformer_robertalg15_roll100_stdscale,transformer_distillbertsst_roll100_stdscale,transformer_bertsst_roll100_stdscale
393,1.9565750832111428,1.9086388071009923,1.1869604128038083,-0.08992753956957962,1.463581901496333,1.795560422693276,1.469943023818842,1.993995658872955,-0.8200128782662025,0.6740454224935852,1.2166732812138876,1.9760295363443783,2.218987386936438,1.4517942246857274,1.1653303424955235,0.030789831446146335,1.845004262500159,0.7753960014583611,1.8496013207610482,1.2063707896000848,1.6680231165580086,1.7324051741855273,2.2151664948722125,1.9506148410354802,0.5739614438221038,0.8586658826725095
394,2.006108409351869,1.9582553778682643,1.2276417455683473,0.01694734648970646,1.5580079437459666,1.814419862263611,1.4993801562639875,2.058779375215098,-0.7612892477863825,0.6845840201510613,1.2370950612437228,2.0000126116865404,2.2411055159148074,1.5016240635939426,1.2370867737524656,0.05819985813472997,1.8999392306407128,0.8507857731436366,1.899747419051133,1.250808941279804,1.7175753978827675,1.7510897425134102,2.191965712874203,1.9503801706908064,0.5739553871534535,0.9067126595775599
395,1.9848798410058432,1.9180895824852344,1.2353136130126332,0.04765852064467373,1.5159305915857006,1.791848962034842,1.4686015279602185,2.0375564038174696,-0.7754679915642069,0.6828777091019065,1.186708944586123,1.9465164732760116,2.191769287248224,1.4545025848808915,1.203683543148352,0.08755947231903465,1.8279875228003761,0.8095562955546785,1.8591529585305886,1.2730280171196637,1.6779335728229603,1.7324051741855273,2.1573219152398466,1.915150415106203,0.6302884014995198,0.8474144222580358
396,1.9671893673841556,1.9003693786397806,1.2321000201469594,0.05502920244186571,1.5116319229956539,1.7736047711066623,1.4798019698142295,1.9963743008919583,-0.7986266064013193,0.6794075818049007,1.1662507802519175,1.9836099567277414,2.225978346742777,1.49470537966362,1.2443100020274134,0.12761007112207293,1.8423843956453338,0.8387099387426096,1.841243637712701,1.2730280171196637,1.6977544853528639,1.7137206058576453,2.110889150216847,1.8799793839103367,0.6302790075861872,0.8036249546990026
397,1.974265556832831,1.9074574601779624,1.2140246903452852,0.043815236564709155,1.5871892901360904,1.7922032857766297,1.4908077073304642,1.9629004288701377,-0.8271613282541898,0.673589175760805,1.1554827815585642,1.9688264318813313,2.2301119613749227,1.4789654692044698,1.2832419640286892,0.15251951714774156,1.8646322642113076,0.8387099387426096,1.8484073660398561,1.250808941279804,1.7175753978827675,1.7324051741855273,2.1318693515159555,1.9152102566121203,0.68664666546924,0.8124436669157524
398,1.9565750832111428,1.8897372563325079,1.1928216291446203,-0.031120028373410942,1.593657959697074,1.7540067373495967,1.4908077073304642,1.9629004288701377,-0.8519741298653813,0.6720879726497689,1.1720175537595607,1.9442701009853478,2.2074651537306154,1.4739088178093214,1.305958159807756,0.08316531775566792,1.821646064583212,0.8387099387426096,1.830498045221969,1.2285898654399445,1.7175753978827675,1.6950360375297624,2.132248052960669,1.9504660382920924,0.6301399405320967,0.8693091560375523
399,1.9766242866490558,1.9098201540240227,1.2147403877161926,-0.062076891921617826,1.6385459797816015,1.8272085692387958,1.5101988448339247,2.022718208365588,-0.8123563566261787,0.6769051449658045,1.197280293187534,1.924760688810544,2.189472811688647,1.4592285493971882,1.2999365562756193,0.024758176429433846,1.8529798325578233,0.861406019182876,1.850795275482241,1.250808941279804,1.747306766677623,1.7697743108412922,2.1663471080358927,1.950426293324531,0.6865417726784782,0.8300810913492516
400,1.9282703254164415,1.861384930179781,1.196540507808768,-0.0018829905778820068,1.5916532921334472,1.7726050416066252,1.5101988448339247,2.008517894357399,-0.8123563566261787,0.6769051449658045,1.166966041782187,1.924760688810544,2.189472811688647,1.4592285493971882,1.2594119763224767,0.024758176429433846,1.8529798325578233,0.861406019182876,1.8018431319133483,1.2285898654399445,1.747306766677623,1.7137206058576453,2.165304346894312,1.9856237229881595,0.6867316732107546,0.8802565229273104
401,1.918835406151541,1.8519341547955381,1.196540507808768,-0.025837706418756417,1.5871272901083502,1.7533186661511613,1.5101988448339247,2.008517894357399,-0.8520568392040854,0.6742529820686548,1.1665195966732278,1.9421673790798297,2.2055259414466035,1.4810029062748322,1.2816670698928456,0.00044155913006425126,1.869603909382874,0.861406019182876,1.7922914941438084,1.2285898654399445,1.747306766677623,1.6950360375297624,2.1862490044276606,2.0199695822194887,0.6865102418775538,0.928607393357076
402,1.918835406151541,1.8519341547955381,1.196540507808768,-0.04794975181033299,1.596344627565855,1.7533186661511613,1.5101988448339247,2.008517894357399,-0.876869640815277,0.6725422003374827,1.1723442675799394,1.8887370472188674,2.1562504021507616,1.4660950232285155,1.249198276776034,0.06590811451632395,1.8212315681731106,0.8325960458810905,1.7922914941438084,1.2285898654399445,1.747306766677623,1.6950360375297624,2.19859052996088,2.055170121297793,0.6865113154676491,0.9748296091138331
403,1.9094004868866408,1.8424833794112958,1.1719307385399478,0.014701043465800265,1.577289952373435,1.7720512231037955,1.5068587139575,1.9712405797087005,-0.876869640815277,0.6725422003374827,1.18154688393271,1.9107209858735552,2.176524849179752,1.4927630551422602,1.2538559558612377,0.04348860320950607,1.80460749134806,0.9150550010590071,1.782739856374268,1.2063707896000848,1.747306766677623,1.7137206058576453,2.1874071324630093,2.0200686164457733,0.6300195060054758,0.9352974509008173
404,1.9282703254164415,1.861384930179781,1.1719307385399478,0.05892513424895325,1.540999269469002,1.7720512231037955,1.5277516798109998,1.994085081505248,-0.876869640815277,0.6725422003374827,1.1726391347400393,1.9107209858735552,2.176524849179752,1.4927630551422602,1.2856385312736598,0.019130174463077024,1.80460749134806,0.9150550010590071,1.8018431319133483,1.2063707896000848,1.7770381354724782,1.7137206058576453,2.1873053831129963,2.0200383312096672,0.6863867756405385,0.9346892638513864
405,2.0002115848113067,1.9098201540240227,1.2362213786490155,0.08472252053912581,1.5955799605570469,1.7911494973173123,1.5347837196289376,2.018151692609806,-0.9037501758940683,0.6692895935969044,1.1790173275292442,1.9039200718225173,2.170252780564464,1.5132165019415669,1.2824558250074518,0.19371700160879265,1.7914293467452127,0.9087306878951676,1.8316919999431607,1.2730280171196637,1.7869485917374301,1.7324051741855273,2.164590155924655,1.9848157211778013,0.6866866364438687,0.9273910192582142
406,1.9648306375679307,1.874379746333114,1.1870882015295818,0.0047889505849363564,1.4911099138133623,1.7719605738488384,1.547241074547744,2.0064552123058323,-0.9070585494422271,0.668676029589644,1.1604247487949104,1.914074594655737,2.1796176782072654,1.4813421072436166,1.2450380334175317,0.2202350999931006,1.7914293467452127,0.9887399772459734,1.7958733583073858,1.2285898654399445,1.796859048002382,1.7137206058576453,2.1874752296109183,1.9850051240829762,0.7432469007788879,0.9386424796726879
407,1.9766242866490558,1.8861932155634171,1.1870882015295818,0.02444410204411534,1.5410406028208277,1.7909741626024143,1.5538593517054484,2.024101278411725,-0.9070585494422271,0.6699084848458109,1.1710213135287593,1.969611850019418,2.2101118032618348,1.5235079680243628,1.30307743234835,0.21119268679212408,1.8066049832031772,1.0213347412259672,1.8078129055193106,1.2285898654399445,1.8067695042673337,1.7324051741855273,2.2097840273317773,2.0200759124201277,0.6867972094715336,0.9933793141214794
408,2.006108409351869,1.915726888639174,1.2397788738975122,0.07972421552305645,1.5495552732972666,1.8120856263385567,1.5907937437814352,2.07507814032777,-0.8450265454142477,0.6769297513384398,1.1641342375538561,1.9705475992963706,2.2109747878000467,1.540139330048206,1.2559581359530132,0.10977832569560063,1.81930253572072,1.0796420276018297,1.8376617735491234,1.2730280171196637,1.846411329327141,1.7510897425134102,2.221010002965465,2.0552861626338474,0.7425757398539593,1.0502448032432792
409,2.0002115848113067,1.9098201540240227,1.2397788738975122,-0.011180859975646478,1.5102679223853483,1.8120856263385567,1.5794884062406358,2.0511188363819643,-0.8450265454142477,0.6769297513384398,1.1384488181611911,1.9705475992963706,2.2109747878000467,1.540139330048206,1.2501825596215905,0.05916230667983528,1.81930253572072,1.0796420276018297,1.8316919999431607,1.2730280171196637,1.8265904167972373,1.7510897425134102,2.2320042759387113,2.0550305279337984,0.7425066435279122,1.0462915874219774
410,2.0002115848113067,1.9098201540240227,1.2397788738975122,-0.11437040513633656,1.4579398989718952,1.8120856263385567,1.5794884062406358,2.0511188363819643,-0.8574329462198433,0.676074360472854,1.1328561433655366,1.981783569550626,2.2213370385012254,1.5612222604385793,1.213003253231022,0.07724633980746583,1.81930253572072,1.1122367915818234,1.8316919999431607,1.2730280171196637,1.8265904167972373,1.7510897425134102,2.208827662147172,2.0198178320539353,0.6861322554503473,0.9948997817450566
411,2.0002115848113067,1.9098201540240227,1.1846000985670475,-0.1027879051693202,1.4632925680335407,1.849743756889183,1.5698149075743006,2.0283577957088896,-0.8226950239641752,0.6712124029455465,1.1389214543812207,1.9876529251558572,2.226749987526499,1.5612222604385793,1.2219743095582742,0.04834308755977691,1.8550167817654986,1.1122367915818234,1.817364543288851,1.2285898654399445,1.8166799605322856,1.7697743108412922,2.209053869650379,2.0198790168354077,0.6860657080567587,0.9614494940263507
412,1.9884179357301814,1.8980066847937196,1.1554873264872585,-0.10524479910171779,1.4636025681722458,1.849743756889183,1.5319289254063488,1.9816970661782054,-0.8226950239641752,0.6712124029455465,1.126090809075843,1.9693046625638466,2.209828502990042,1.5267939792792253,1.1711593083163498,0.005251964747266342,1.8550167817654986,1.1122367915818234,1.8054249960769257,1.2063707896000848,1.7770381354724782,1.7697743108412922,2.185601018338625,1.9846267432399902,0.6858924042820544,0.9501980336118769
413,1.953036988486805,1.8625662771028113,1.1123997475788554,-0.06477624618665802,1.428407219091238,1.8305548334207096,1.5036035866266682,1.9322403890111473,-0.892170868475512,0.6664222140982651,1.1196484230091277,1.9288431915057695,2.172513353754621,1.4630451898833248,1.1520631224605076,0.05745487448898461,1.8306816250860949,1.0745996000657798,1.769606354441151,1.1619326379203654,1.737396310412671,1.7510897425134102,2.1400857871990016,1.9846072094678222,0.7420237828783259,0.947765285414153
414,1.9589338130273677,1.8684730117179627,1.1123997475788554,-0.006425015292220199,1.4123285452303913,1.8484270716889877,1.5036035866266682,1.9322403890111473,-0.8868774707984575,0.6676449083330054,1.0813709166866092,1.9288431915057695,2.172513353754621,1.4630451898833248,1.1992750010127857,-0.01428664086627317,1.8306816250860949,1.0745996000657798,1.7755761280471134,1.1619326379203654,1.737396310412671,1.7697743108412922,2.173859193056274,2.019807830594281,0.685679197054111,1.0049348680606682
415,1.9825211111896184,1.8920999501785682,1.1415125196586444,-0.002739674393624208,1.4102205442871958,1.8692121146781144,1.5417575329484574,1.9839087859502613,-0.8372518675760743,0.6723827668433487,1.0802724401848327,1.9298821495271374,2.173471521428777,1.4577191162525005,1.1666161103566437,-0.07016162148211977,1.84179096201052,1.097095988568831,1.7994552224709635,1.184151713760225,1.7770381354724782,1.7884588791691751,2.173855547452807,2.019822207955509,0.6856424687942194,1.0554143931634423
416,1.9825211111896184,1.8920999501785682,1.1415125196586444,-0.010110356190816346,1.440001224278817,1.8692121146781144,1.5417575329484574,1.9839087859502613,-0.8372518675760743,0.6723827668433487,1.0779552473617877,1.9333916770132886,2.1767081447760495,1.4577191162525005,1.1882556484732183,0.002072711364239651,1.8518461741697805,1.1174577762033382,1.7994552224709635,1.184151713760225,1.7770381354724782,1.7884588791691751,2.163171660010298,2.0197443642429733,0.6854739286535537,1.0508529902927097
417,1.9825211111896184,1.8920999501785682,1.1415125196586444,-0.046963765176777035,1.4264232182035257,1.8692121146781144,1.5417575329484574,1.9839087859502613,-0.8372518675760743,0.6723827668433487,1.0657849798840013,1.9408823238494588,2.1836163119101686,1.4577191162525005,1.1657161037061194,0.054207034439716084,1.8518461741697805,1.1174577762033382,1.7994552224709635,1.184151713760225,1.7770381354724782,1.7884588791691751,2.117897048559997,1.9856689188984984,0.6855206450150071,0.9985489040416425
418,1.9259115956002166,1.8353952978731147,1.0697541069319096,-0.06661891663595602,1.3819898649890994,1.8494432569734447,1.494218848727748,1.9400857346176867,-0.8571021088650279,0.668128521304695,1.074119380003826,1.9408823238494588,2.1836163119101686,1.4577191162525005,1.1649067299845022,0.05342329509182327,1.8518461741697805,1.1174577762033382,1.7421453958537234,1.1174944862406464,1.7175753978827675,1.7697743108412922,2.11928925668713,2.0209033059962334,0.6290573211390855,1.0417301845512446
419,1.943602069221905,1.8531155017185685,1.1339032416033168,-0.05187755304157174,1.3950925375183765,1.869537355096452,1.502834074811249,1.9577318007235796,-0.8968025914429346,0.6650345066683863,1.0691723752502489,1.9279081429476566,2.1716510154466966,1.5064080583972528,1.173369532132615,0.024912956565923156,1.8518461741697805,1.1174577762033382,1.7600547166716105,1.1619326379203654,1.7274858541477194,1.7884588791691751,2.1307105640052297,2.0209026212097134,0.6848427825921576,0.994595688220341
420,1.916476676335316,1.825944522488872,1.1123594521491154,-0.03976857580332759,1.380109197480955,1.8503484316279784,1.4821651475696604,1.9374626707370806,-0.9340217938597218,0.6627336416411601,1.0520198878892486,1.862862910966927,2.111663761524821,1.430127146121563,1.1111290586064893,0.023664976643621608,1.8324334347858382,1.1174577762033382,1.732593758084183,1.139713562080506,1.6977544853528639,1.7697743108412922,2.1189486408728038,2.0206772180989008,0.6845509298256378,0.9483734724635839
421,1.8763782694594902,1.785778727105842,1.0692718732407123,-0.08890645445127512,1.3356345109147019,1.8522709718956467,1.486853058779928,1.9300942458361057,-0.9811661169209861,0.6510759255032147,1.0351462713629382,1.8329003236222459,2.084031092988344,1.4020165722677322,1.1096351527869361,0.0017107745311369677,1.8397655895792562,1.1174577762033382,1.7063267542179483,1.0952754104007867,1.6977544853528639,1.7884588791691751,2.11944072804843,2.050332603132324,0.6283513900745652,0.9535430623837475
422,1.9294496903245544,1.8153124001815997,1.140698778049089,-0.07785043175548684,1.3386105122462735,1.8715573473511111,1.5079970280977404,1.961493512788721,-0.9216153930541262,0.6548447218697038,1.0466427361652626,1.836068742486267,2.0869531326388935,1.4244823556326474,1.1021392143853528,0.020592703398531635,1.8402934732319338,1.0848630122233442,1.7361756222477607,1.1619326379203654,1.7274858541477194,1.8071434474970574,2.1310459276371425,2.0504032160882684,0.6283384799848674,1.0082798968325388
423,1.8940687430811778,1.7609704417222058,1.086472788644066,-0.05328149243151315,1.311495833447516,1.835237991937256,1.496200323156137,1.9382078593395253,-0.919394056528934,0.6594085671662967,1.0562442900911209,1.8025938993313206,2.0560813245880647,1.3660257588310427,1.0791283545506565,0.022531691382556267,1.8402934732319338,1.028151306097095,1.6812537050729055,1.0952754104007867,1.7076649416178158,1.7697743108412922,2.1770576240481647,2.085633234647726,0.5717733271012387,1.0520693643915717
424,1.891710013264953,1.7586077478761455,1.086472788644066,-0.044682363668122456,1.306329164469095,1.814452948948129,1.496200323156137,1.9382078593395253,-0.919394056528934,0.6594085671662967,1.0600123376355022,1.8365682799384973,2.0560813245880647,1.397900153528993,1.0948106197876755,-0.0157263843194957,1.8402934732319338,1.028151306097095,1.6788657956305206,1.0952754104007867,1.7076649416178158,1.7510897425134102,2.1654917932859763,2.050647265168142,0.572400219315088,1.0386892493040896
425,1.9011449325298537,1.7680585232603883,1.089126733435117,-0.090134901417474,1.301472495629379,1.814452948948129,1.490237126536958,1.9154468186664508,-0.926719740814143,0.6585144482810572,1.0477031097418374,1.845851848082116,2.064642993792308,1.419674510406637,1.132323225068189,-0.00595749702970451,1.8402934732319338,1.028151306097095,1.6884174334000606,1.0952754104007867,1.6977544853528639,1.7510897425134102,2.142607759680397,2.015522466003539,0.5725185927512905,0.9909465659237549
426,1.870481444918927,1.7373435032616003,1.0687860670528475,-0.06810737317717208,1.2840918211859706,1.7767340698074587,1.490237126536958,1.8991599765714167,-0.9540138225864536,0.6553903744368964,1.0294624339073366,1.8495215006005183,2.0680272906996,1.419674510406637,1.196848244071373,0.005525176400728449,1.866578446614323,1.028151306097095,1.6573746106490554,1.0730563345609272,1.6977544853528639,1.7137206058576453,2.14268054321556,1.9805188235618547,0.6285773183323158,0.9809114796081432
427,1.8433560520323387,1.7101725240319035,1.0481808916252369,-0.09759010036594064,1.2529058072322174,1.740716598323811,1.4837363856011863,1.880279878139875,-0.9272159968463664,0.657412578720116,1.0156210408542807,1.8642001106741266,2.0815644783287652,1.4028081660943386,1.1204096135443595,0.036454968369086786,1.892863419996713,1.028151306097095,1.6299136520616275,1.0508372587210675,1.6878440290879122,1.6763514692018804,2.1303952730689337,1.945430102443447,0.6793423467096104,0.9699641127183849
428,1.8162306591457502,1.6830015448022069,1.0235711223564168,-0.10496078216313277,1.2252744615356195,1.740716598323811,1.4507866946103634,1.8555634625739852,-0.9407502522706522,0.6564058562831891,1.0135190606524762,1.8267007391890668,2.0469810930338768,1.3839510198872307,1.0791948779287415,0.04896148935821808,1.864069674306797,1.028151306097095,1.6024526934742,1.028618182881208,1.648202204028105,1.6763514692018804,2.107884936673858,1.9453787602848165,0.7351979122454698,0.9158354653190245
429,1.7478274944752228,1.61448342326645,1.0235711223564168,-0.1717882971243417,1.1807791082934518,1.6655609983682116,1.4444928584268775,1.8103811872305506,-0.9705256142040819,0.6547290347946088,0.9967816906896739,1.7757652219633009,2.000006369254441,1.3491263770641548,1.094179549701832,-0.08051095784835743,1.7961236268742102,1.028151306097095,1.5332033196450348,1.028618182881208,1.6382917477631531,1.60161319589035,2.0725802014648806,1.945342934694482,0.7917065294695576,0.9158354653190245
430,1.7478274944752228,1.61448342326645,1.0235711223564168,-0.16994562667504373,1.1746617722230008,1.6462746229127472,1.4444928584268775,1.8103811872305506,-0.9705256142040819,0.6547290347946088,0.9865437574131312,1.7842927238173847,1.9803453809135996,1.350459778659842,1.0721658725065775,-0.08691932671802943,1.7961236268742102,1.028151306097095,1.5332033196450348,1.028618182881208,1.6382917477631531,1.5829286275624674,2.0833456137736612,1.9803521742929628,0.8481226407018119,0.9216132422886194
431,1.759621143556348,1.6262968924967527,1.0235711223564168,-0.09644354986415528,1.1628817669522,1.6278911494745558,1.4639950812341933,1.848350036902319,-0.9534323508719276,0.6567194929669246,0.9862525743017643,1.737719715675494,1.9373939334325483,1.350459778659842,1.0046583291158948,-0.09791143160837608,1.73992398983571,0.9982402993018631,1.54514286685696,1.028618182881208,1.6680231165580086,1.564244059234585,2.0720676480429616,1.9803342488750029,0.8481383529291797,0.9146190912201626
432,1.7301370208535347,1.5967632194209955,1.0051043620452638,-0.03010741368942604,1.1286784183150498,1.6468253209654804,1.4583424124637938,1.8323493472306236,-0.9732825921608812,0.6557184976588531,0.9716128758761533,1.7325642989522383,1.932639406734225,1.350459778659842,1.0048168330925196,-0.08500602079161287,1.7380707928873087,0.9982402993018631,1.5057423610576073,1.0063991070413483,1.6581126602930567,1.5829286275624674,2.025901899804756,1.945118734956602,0.8478910963524787,0.8635313790679574
433,1.7006528981507214,1.5908564848058442,0.9875788963547192,-0.062047034810592025,1.146203759489855,1.6445071100895363,1.4636375704220457,1.8526184772171232,-0.9435072302274515,0.6599310551996252,1.0007521432993993,1.7355197903621467,1.932639406734225,1.3532325885843273,1.0382720712651259,-0.07807720314728026,1.7481214129414024,0.9768061145427904,1.499772587451645,1.0063991070413483,1.6680231165580086,1.5829286275624674,2.0376752175720254,1.9452637077342136,0.9043811603867298,0.8580576956230781
434,1.6959354385182714,1.5625041586531172,1.0068437101352405,-0.03563542503732018,1.1907817794356759,1.6630481895831695,1.4601257548532671,1.8126942526525396,-0.9503780131497884,0.6617185664484156,0.9653639659737928,1.7200074830125867,1.9183333509088272,1.3547021374924677,1.0286972243950518,-0.02806740405806336,1.7609983674793013,0.9269264533742628,1.4663418552582546,1.028618182881208,1.6581126602930567,1.60161319589035,2.026113342242463,1.9805134020722615,0.9605980345665561,0.9118822494977228
435,1.73721321030221,1.6038513009591775,1.045373337696283,-0.03563542503732018,1.2609038108108137,1.6815892690768022,1.4959049345683382,1.8614355487612504,-0.9128831129373204,0.6677111654111941,0.9866631959283393,1.7435231689645077,1.9400204351329697,1.3884348261170647,1.048554808501029,-0.04795597784629425,1.7511118673302526,0.9269264533742628,1.5081302704999922,1.0730563345609272,1.7175753978827675,1.6202977642182324,2.025184202429239,1.9805669921399454,0.9607813450112044,0.9109699689235765
436,1.7254195612210848,1.5920378317288748,1.045373337696283,-0.026422072790829892,1.2047317856774142,1.6626550975858772,1.476402711761022,1.858359410210358,-0.9128831129373204,0.6677111654111941,0.9628688631057217,1.740597571502079,1.9265299337920017,1.3884348261170647,1.0359203526229779,-0.009541025708272888,1.7511118673302526,0.9269264533742628,1.496190723288067,1.0730563345609272,1.6878440290879122,1.60161319589035,2.0239367350217283,1.9806231677763955,0.9045096603433426,0.9532389688590321
437,1.6923973437939333,1.5589601178840262,1.0087129445192276,-0.0061526978485514725,1.2360004663348223,1.6236258636685712,1.4603407437566231,1.9143081704819147,-0.8935842672397274,0.6708069111542667,0.9925805106143939,1.7050800704750808,1.9094076742568673,1.3422382319365211,1.0825551648643092,-0.005752248612835989,1.7395480207854312,0.950343223090736,1.462759991094677,1.028618182881208,1.6680231165580086,1.564244059234585,1.9885474182468232,1.9806504224902826,0.8479580235538839,0.9441161631175667
438,1.7832084417185987,1.6499238309573585,1.0850624179550683,0.06386877922477376,1.2413118020446394,1.6605983245014628,1.501595592186298,1.965046572045178,-0.8542146220166371,0.6802165911854985,1.0154574755237242,1.762638732900969,1.962490521272743,1.4083934771452786,1.0719443896610215,0.04639064267458275,1.7500309264720095,0.9715710893954851,1.5546945046264995,1.1174944862406464,1.737396310412671,1.60161319589035,1.9997755744904493,2.0158747460662982,0.8479453818617099,1.0015898392887976
439,1.7902846311672735,1.6570119124955398,1.1131984643692314,0.09150883596424447,1.195225114757119,1.6605983245014628,1.5701071026320215,1.9759740177114282,-0.8740648633055907,0.6791154799865043,0.9949571459691202,1.8463162005329272,2.0396611507796822,1.511060360779738,1.0748065230498767,0.1318923792577487,1.72374595308962,1.0381048727600133,1.561858232953654,1.1174944862406464,1.7869485917374301,1.60161319589035,2.0112778571246728,2.0158805199421965,0.9032201638526663,1.0028062133876596
440,1.8138719293295242,1.6806388509561454,1.1472579075181841,0.11914889270371487,1.2201284592331103,1.7029085643379718,1.61005432227312,2.002228502552764,-0.7748136568608237,0.6905173315768236,0.9959289058085617,1.8800241112956937,2.070747902883219,1.5532262215604842,1.0616512590363252,0.16766889176868122,1.7559383394343664,1.103294400720001,1.585737327377504,1.139713562080506,1.8166799605322856,1.638982332546115,1.997810362300133,2.0158660174049383,0.8492298345045803,1.0085839903572544
441,1.8622258905621392,1.7290740748003879,1.1673531989600527,0.16091608955447026,1.2090717876192894,1.720196334628583,1.635229667007064,2.045407710932827,-0.8244392600832074,0.6864317990244214,1.0159359987189236,1.9250261365776724,2.0936929187110795,1.5725278910920228,1.0515897753718888,0.24991116162828603,1.7840381579536162,1.103294400720001,1.6346894709463966,1.1619326379203654,1.8563217855920928,1.6576669008739975,1.975866520542771,1.980659909571122,0.8492751548613029,0.95202259476017
442,1.8917100132649525,1.758607747876145,1.244412454082138,0.21803887348270953,1.298847827788342,1.8133994585685462,1.6501076380959558,2.0564186177225507,-0.810221130906001,0.693270033738619,1.0123795032504423,1.9818407817517207,2.1460896039523067,1.639993268341217,1.1715495739163397,0.2991328705065406,1.8875848585633972,1.1825972385956185,1.6502108823218995,1.250808941279804,1.8761426981219964,1.7510897425134102,1.998619494613147,1.9806543039991302,0.7986887813288411,0.9611454005016355
443,1.9318084201407792,1.7987735432591752,1.2708055049094293,0.18978459326013955,1.3033118297856987,1.8742695476301128,1.6569972805098188,2.090882100208419,-0.7936792631652068,0.6946318779227528,1.0051052621174714,2.0231549417036914,2.1841911361959325,1.6698090344338503,1.1689271595730868,0.2742721532712521,1.9331117679372924,1.1825972385956185,1.690805342842445,1.2730280171196637,1.886053154386948,1.8071434474970574,1.9871681587918824,1.9806306636116389,0.8551657799741982,0.957800371729765
444,1.9837004760977306,1.8507528078725077,1.3105390730920379,0.25792507233882156,1.2925444916346673,1.8340222185798452,1.674691953978073,2.1207134903414904,-0.8226275317115965,0.693026090757553,1.022933569112413,2.0261679285587224,2.186969830375846,1.6913845345719447,1.0929584271469173,0.2999737163438175,1.8731320833859837,1.2103941467155253,1.7433393505749146,1.3174661687993827,1.9256949794467553,1.7697743108412922,1.9985840621861266,1.9806442446850083,0.8004111979612955,0.9593208393533423
445,1.991956030454518,1.8590222363337194,1.3105390730920379,0.2480974966092318,1.2817358201318103,1.8531204927933624,1.7076886668049656,2.132773622683457,-0.8226275317115965,0.693026090757553,1.0206852489229377,2.0482372954909533,2.2073230626996385,1.6913845345719447,1.0951315658637086,0.23539451200543923,1.8887476844730522,1.2429889106955192,1.7373695769689523,1.3174661687993827,1.9752472607715144,1.7884588791691751,1.9983661863281657,1.9454739740124198,0.8005303613977566,0.9590167458286268
446,1.9542163533949173,1.8212191347967506,1.2882047568756396,0.2837224586289941,1.2520998068715854,1.8337288387250597,1.6860121116438063,2.094154968550357,-0.8160107846152783,0.6943150747805772,1.0169977128907262,2.0113512460340743,2.173305306938537,1.6913845345719447,1.0804785731813236,0.28300328264034,1.8565552981283058,1.2081436422909775,1.6991630258907922,1.2952470929595232,1.9455158919766589,1.7697743108412922,1.9981485309416613,1.9452751355694768,0.7442861933842053,0.9626658681252129
447,1.936525879773229,1.803498930951296,1.270362902415312,0.29846382222337836,1.2334377985215272,1.815647987803817,1.6751835345751351,2.0764194798121696,-0.8096008108657203,0.693008155834546,1.0443335031387293,2.003916758574886,2.1664489321757343,1.6885336020404937,1.0641446179470153,0.30086493946953685,1.8425619916438567,1.2037360257374472,1.6812537050729046,1.2730280171196637,1.9256949794467553,1.7510897425134102,1.9857586080970118,1.9451934850329529,0.6878866164522375,0.9547594364826095
448,1.96011317793548,1.827125869411902,1.2748330868274023,0.39059734468828006,1.2694598146390819,1.7570406319691685,1.6871099278134927,2.0730154582762013,-0.7897505695767673,0.6949579744431604,1.066907365103598,1.9924775303457047,2.1558992290298153,1.6997276900279534,1.0707814070297401,0.28677650892461876,1.8511083464104106,1.2037360257374472,1.7051327994967544,1.2952470929595232,1.9455158919766589,1.6950360375297624,2.008721604792036,1.9101466684316086,0.639303607614324,0.9033676308056888
449,1.999032219903194,1.8661103178719016,1.3107453199282428,0.3699594356561421,1.3297858416311321,1.7570406319691685,1.7089401997503095,2.1217567543849123,-0.7748628886100527,0.6978546750624955,1.0939203407260438,2.002497685952507,2.165140207967365,1.6997276900279534,1.0850073630530295,0.2865647061460755,1.8511083464104106,1.1813762021149552,1.7445333052961074,1.3396852446392424,1.9851577170364665,1.6950360375297624,1.9867427021771917,1.9452878772271116,0.6392190235695294,0.9033676308056888
