,sent_clean
2158, heaven help us   said orlando  standing at the window and watching the pigeons at their pranks   what a world we live in  what a world to be sure  
2159,its complexities amazed her 
2160,it now seemed to her that the whole world was ringed with gold 
2161,she went in to dinner 
2162,wedding rings abounded 
2163,she went to church 
2164,wedding rings were everywhere 
2165,she drove out 
2166,gold  or pinchbeck  thin  thick  plain  smooth  they glowed dully on every hand 
2167,rings filled the jewellers  shops  not the flashing pastes and diamonds of orlando own recollection  but simple bands without a stone in them 
2168,at the same time  she began to notice a new habit among the town people 
2169,in the old days  one would meet a boy trifling with a girl under a hawthorn hedge frequently enough 
2170,orlando had flicked many a couple with the tip of her whip and laughed and passed on 
2171,now  all that was changed 
2172,couples trudged and plodded in the middle of the road indissolubly linked together 
2173,the woman own right hand was invariably passed through the man own left and her fingers were firmly gripped by his 
2174,often it was not till the horses  noses were on them that they budged  and then  though they moved it was all in one piece  heavily  to the side of the road 
2175,orlando could only suppose that some new discovery had been made about the race  that they were somehow stuck together  couple after couple  but who had made it and when  she could not guess 
2176,it did not seem to be nature 
2177,she looked at the doves and the rabbits and the elk hounds and she could not see that nature had changed her ways or mended them  since the time of elizabeth at least 
2178,there was no indissoluble alliance among the brutes that she could see 
2179,could it be queen victoria then  or lord melbourne 
2180,was it from them that the great discovery of marriage proceeded 
2181,yet the queen  she pondered  was said to be fond of dogs  and lord melbourne  she had heard  was said to be fond of women 
2182,it was strange  it was distasteful  indeed  there was something in this indissolubility of bodies which was repugnant to her sense of decency and sanitation  her ruminations  however  were accompanied by such a tingling and twanging of the afflicted finger that she could scarcely keep her ideas in order  they were languishing and ogling like a housemaid own fancies  they made her blush  there was nothing for it but to buy one of those ugly bands and wear it like the rest  this she did  slipping it  overcome with shame  upon her finger in the shadow of a curtain  but without avail  the tingling persisted more violently  more indignantly than ever  she did not sleep a wink that night  next morning when she took up the pen to write  either she could think of nothing  and the pen made one large lachrymose blot after another  or it ambled off  more alarmingly still  into mellifluous fluencies about early death and corruption  which were worse than no thinking at all  for it would seem  her case proved it  that we write  not with the fingers  but with the whole person 
2183,the nerve which controls the pen winds itself about every fibre of our being  threads the heart  pierces the liver 
2184,though the seat of her trouble seemed to be the left hand  she could feel herself poisoned through and through  and was forced at length to consider the most desperate of remedies  which was to yield completely and submissively to the spirit of the age  and take a husband 
2185,that this was much against her natural temperament has been sufficiently made plain 
2186,when the sound of the archduke own chariot wheels died away  the cry that rose to her lips was  life  a lover   not  life  a husband   and it was in pursuit of this aim that she had gone to town and run about the world as has been shown in the previous chapter 
2187,such is the indomitable nature of the spirit of the age  however  that it batters down anyone who tries to make stand against it far more effectually than those who bend its own way 
2188,orlando had inclined herself naturally to the elizabethan spirit  to the restoration spirit  to the spirit of the eighteenth century  and had in consequence scarcely been aware of the change from one age to the other 
2189,but the spirit of the nineteenth century was antipathetic to her in the extreme  and thus it took her and broke her  and she was aware of her defeat at its hands as she had never been before 
2190,for it is probable that the human spirit has its place in time assigned to it  some are born of this age  some of that  and now that orlando was grown a woman  a year or two past thirty indeed  the lines of her character were fixed  and to bend them the wrong way was intolerable 
2191,so she stood mournfully at the drawing room window  bartholomew had so christened the library  dragged down by the weight of the crinoline which she had submissively adopted 
2192,it was heavier and more drab than any dress she had yet worn 
2193,none had ever so impeded her movements 
2194,no longer could she stride through the garden with her dogs  or run lightly to the high mound and fling herself beneath the oak tree 
2195,her skirts collected damp leaves and straw 
2196,the plumed hat tossed on the breeze 
2197,the thin shoes were quickly soaked and mud caked 
2198,her muscles had lost their pliancy 
2199,she became nervous lest there should be robbers behind the wainscot and afraid  for the first time in her life  of ghosts in the corridors 
2200,all these things inclined her  step by step  to submit to the new discovery  whether queen victoria own or another own  that each man and each woman has another allotted to it for life  whom it supports  by whom it is supported  till death them do part 
2201,it would be a comfort  she felt  to lean  to sit down  yes  to lie down  never  never  never to get up again 
2202,thus did the spirit work upon her  for all her past pride  and as she came sloping down the scale of emotion to this lowly and unaccustomed lodging place  those twangings and tinglings which had been so captious and so interrogative modulated into the sweetest melodies  till it seemed as if angels were plucking harp strings with white fingers and her whole being was pervaded by a seraphic harmony 
2203,but whom could she lean upon 
2204,she asked that question of the wild autumn winds 
2205,for it was now october  and wet as usual 
2206,not the archduke  he had married a very great lady and had hunted hares in roumania these many years now  nor mr m 
2207,  he was become a catholic  nor the marquis of c 
2208,  he made sacks in botany bay  nor the lord o 
2209,  he had long been food for fishes 
2210,one way or another  all her old cronies were gone now  and the nells and the kits of drury lane  much though she favoured them  scarcely did to lean upon 
2211, whom   she asked  casting her eyes upon the revolving clouds  clasping her hands as she knelt on the window sill  and looking the very image of appealing womanhood as she did so   can i lean upon  
2212,her words formed themselves  her hands clasped themselves  involuntarily  just as her pen had written of its own accord 
2213,it was not orlando who spoke  but the spirit of the age 
2214,but whichever it was  nobody answered it 
2215,the rooks were tumbling pell mell among the violet clouds of autumn 
2216,the rain had stopped at last and there was an iridescence in the sky which tempted her to put on her plumed hat and her little stringed shoes and stroll out before dinner 
2217, everyone is mated except myself   she mused  as she trailed disconsolately across the courtyard 
2218,there were the rooks  canute and pippin even  transitory as their alliances were  still each this evening seemed to have a partner 
2219, whereas  i  who am mistress of it all   orlando thought  glancing as she passed at the innumerable emblazoned windows of the hall   single  am mateless  am alone  
2220,such thoughts had never entered her head before 
2221,now they bore her down unescapably 
2222,instead of thrusting the gate open  she tapped with a gloved hand for the porter to unfasten it for her 
2223,one must lean on someone  she thought  if it is only on a porter  and half wished to stay behind and help him to grill his chop on a bucket of fiery coals  but was too timid to ask it 
2224,so she strayed out into the park alone  faltering at first and apprehensive lest there might be poachers or gamekeepers or even errand boys to marvel that a great lady should walk alone 
2225,at every step she glanced nervously lest some male form should be hiding behind a furze bush or some savage cow be lowering its horns to toss her 
2226,but there were only the rooks flaunting in the sky 
2227,a steel blue plume from one of them fell among the heather 
2228,she loved wild birds  feathers 
2229,she had used to collect them as a boy 
2230,she picked it up and stuck it in her hat 
2231,the air blew upon her spirit somewhat and revived it 
2232,as the rooks went whirling and wheeling above her head and feather after feather fell gleaming through the purplish air  she followed them  her long cloak floating behind her  over the moor  up the hill 
2233,she had not walked so far for years 
2234,six feathers had she picked from the grass and drawn between her fingers and pressed to her lips to feel their smooth  glinting plumage  when she saw  gleaming on the hill side  a silver pool  mysterious as the lake into which sir bedivere flung the sword of arthur 
2235,a single feather quivered in the air and fell into the middle of it 
2236,then  some strange ecstasy came over her 
2237,some wild notion she had of following the birds to the rim of the world and flinging herself on the spongy turf and there drinking forgetfulness  while the rooks  hoarse laughter sounded over her 
2238,she quickened her pace  she ran  she tripped  the tough heather roots flung her to the ground 
2239,her ankle was broken 
2240,she could not rise 
2241,but there she lay content 
2242,the scent of the bog myrtle and the meadow sweet was in her nostrils 
2243,the rooks  hoarse laughter was in her ears 
2244, i have found my mate   she murmured 
2245, it is the moor  i am nature own bride   she whispered  giving herself in rapture to the cold embraces of the grass as she lay folded in her cloak in the hollow by the pool 
2246, here will i lie   a feather fell upon her brow   i have found a greener laurel than the bay  my forehead will be cool always  these are wild birds  feathers  the owl own  the nightjar own  i shall dream wild dreams  my hands shall wear no wedding ring   she continued  slipping it from her finger   the roots shall twine about them  ah   she sighed  pressing her head luxuriously on its spongy pillow   i have sought happiness through many ages and not found it  fame and missed it  love and not known it  life  and behold  death is better  i have known many men and many women   she continued   none have i understood  it is better that i should lie at peace here with only the sky above me  as the gipsy told me years ago  that was in turkey  
2247,and she looked straight up into the marvellous golden foam into which the clouds had churned themselves  and saw next moment a track in it  and camels passing in single file through the rocky desert among clouds of red dust  and then  when the camels had passed  there were only mountains  very high and full of clefts and with pinnacles of rock  and she fancied she heard goat bells ringing in their passes  and in their folds were fields of irises and gentian 
2248,so the sky changed and her eyes slowly lowered themselves down and down till they came to the rain darkened earth and saw the great hump of the south downs  flowing in one wave along the coast  and where the land parted  there was the sea  the sea with ships passing  and she fancied she heard a gun far out at sea  and thought at first   that is the armada   and then thought  no  it is nelson   and then remembered how those wars were over and the ships were busy merchant ships  and the sails on the winding river were those of pleasure boats 
2249,she saw  too  cattle sprinkled on the dark fields  sheep and cows  and she saw the lights coming here and there in farm house windows  and lanterns moving among the cattle as the shepherd went his rounds and the cowman  and then the lights went out and the stars rose and tangled themselves about the sky 
2250,indeed  she was falling asleep with the wet feathers on her face and her ear pressed to the ground when she heard  deep within  some hammer on an anvil  or was it a heart beating 
2251,tick tock  tick tock  so it hammered  so it beat  the anvil  or the heart in the middle of the earth  until  as she listened  she thought it changed to the trot of a horse own hoofs  one  two  three  four  she counted  then she heard a stumble  then  as it came nearer and nearer  she could hear the crack of a twig and the suck of the wet bog in its hoofs 
2252,the horse was almost on her 
2253,she sat upright 
2254,towering dark against the yellow slashed sky of dawn  with the plovers rising and falling about him  she saw a man on horseback 
2255,he started 
2256,the horse stopped 
2257, madam   the man cried  leaping to the ground   you are hurt  
2258, I am dead  sir   she replied 
2259,a few minutes later  they became engaged 
2260,the morning after  as they sat at breakfast  he told her his name 
2261,it was marmaduke bonthrop shelmerdine  esquire 
2262, i knew it   she said  for there was something romantic and chivalrous  passionate  melancholy  yet determined about him which went with the wild  dark plumed name  a name which had  in her mind  the steel blue gleam of rooks  wings  the hoarse laughter of their caws  the snake like twisting descent of their feathers in a silver pool  and a thousand other things which will be described presently 
2263, mine is orlando   she said 
2264,he had guessed it 
2265,for if you see a ship in full sail coming with the sun on it proudly sweeping across the mediterranean from the south seas  one says at once   orlando   he explained 
2266,in fact  though their acquaintance had been so short  they had guessed  as always happens between lovers  everything of any importance about each other in two seconds at the utmost  and it now remained only to fill in such unimportant details as what they were called  where they lived  and whether they were beggars or people of substance 
2267,he had a castle in the hebrides  but it was ruined  he told her 
2268,gannets feasted in the banqueting hall 
2269,he had been a soldier and a sailor  and had explored the east 
2270,he was on his way now to join his brig at falmouth  but the wind had fallen and it was only when the gale blew from the south west that he could put out to sea 
2271,orlando looked hastily from the breakfast room window at the gilt leopard on the weather vane 
2272,mercifully its tail pointed due east and was steady as a rock 
2273, oh  shel  do not leave me   she cried 
2274, I am passionately in love with you   she said 
2275,no sooner had the words left her mouth than an awful suspicion rushed into both their minds simultaneously 
2276, you are a woman  shel   she cried 
2277, you are a man  orlando   he cried 
2278,never was there such a scene of protestation and demonstration as then took place since the world began 
2279,when it was over and they were seated again she asked him  what was this talk of a south west gale 
2280,where was he bound for 
2281, for the horn   he said briefly  and blushed 
2282, for a man had to blush as a woman had  only at rather different things  
2283,it was only by dint of great pressure on her side and the use of much intuition that she gathered that his life was spent in the most desperate and splendid of adventures  which is to voyage round cape horn in the teeth of a gale 
2284,masts had been snapped off  sails torn to ribbons  she had to drag the admission from him  
2285,sometimes the ship had sunk  and he had been left the only survivor on a raft with a biscuit 
2286, it is about all a fellow can do nowadays   he said sheepishly  and helped himself to great spoonfuls of strawberry jam 
2287,the vision which she had thereupon of this boy  for he was little more  sucking peppermints  for which he had a passion  while the masts snapped and the stars reeled and he roared brief orders to cut this adrift  to heave that overboard  brought the tears to her eyes  tears  she noted  of a finer flavour than any she had cried before   i am a woman   she thought   a real woman  at last  
2288,she thanked bonthrop from the bottom of her heart for having given her this rare and unexpected delight 
2289,had she not been lame in the left foot  she would have sat upon his knee 
2290, ownhel  my darling   she began again   tell me     and so they talked two hours or more  perhaps about cape horn  perhaps not  and really it would profit little to write down what they said  for they knew each other so well that they could say anything  which is tantamount to saying nothing  or saying such stupid  prosy things as how to cook an omelette  or where to buy the best boots in london  things which have no lustre taken from their setting  yet are positively of amazing beauty within it 
2291,for it has come about  by the wise economy of nature  that our modern spirit can almost dispense with language  the commonest expressions do  since no expressions do  hence the most ordinary conversation is often the most poetic  and the most poetic is precisely that which cannot be written down 
2292,for which reasons we leave a great blank here  which must be taken to indicate that the space is filled to repletion 
2293,after some days more of this kind of talk 
2294, orlando  my dearest   shel was beginning  when there was a scuffling outside  and basket the butler entered with the information that there was a couple of peelers downstairs with a warrant from the queen 
2295, ownhow  them up   said shelmerdine briefly  as if on his own quarter deck  taking up  by instinct  a stand with his hands behind him in front of the fireplace 
2296,two officers in bottlegreen uniforms with truncheons at their hips then entered the room and stood at attention 
2297,formalities being over  they gave into orlando own own hands  as their commission was  a legal document of some very impressive sort  judging by the blobs of sealing wax  the ribbons  the oaths  and the signatures  which were all of the highest importance 
2298,orlando ran her eyes through it and then  using the first finger of her right hand as pointer  read out the following facts as being most germane to the matter 
2299, the lawsuits are settled   she read out    ownome in my favour  as for example   others not 
2300,turkish marriage annulled  i was ambassador in constantinople  shel   she explained   children pronounced illegitimate   they said i had three sons by pepita  a spanish dancer   so they do not inherit  which is all to the good   sex  ah  what about sex  my sex   she read out with some solemnity   is pronounced indisputably  and beyond the shadow of a doubt  what i was telling you a moment ago  shel    female  the estates which are now desequestrated in perpetuity descend and are tailed and entailed upon the heirs male of my body  or in default of marriage   but here she grew impatient with this legal verbiage  and said   but there will not be any default of marriage  nor of heirs either  so the rest can be taken as read   whereupon she appended her own signature beneath lord palmerston own and entered from that moment into the undisturbed possession of her titles  her house  and her estate  which was now so much shrunk  for the cost of the lawsuits had been prodigious  that  though she was infinitely noble again  she was also excessively poor 
2301,when the result of the lawsuit was made known  and rumour flew much quicker than the telegraph which has supplanted it   the whole town was filled with rejoicings 
2302,   all of which is properly enclosed in square brackets  as above  for the good reason that a parenthesis it was without any importance in orlando own life 
2303,she skipped it  to get on with the text 
2304,for when the bonfires were blazing in the marketplace  she was in the dark woods with shelmerdine alone 
2305,so fine was the weather that the trees stretched their branches motionless above them  and if a leaf fell  it fell  spotted red and gold  so slowly that one could watch it for half an hour fluttering and falling till it came to rest at last  on orlando own foot 
2306, tell me  mar   she would say  and here it must be explained  that when she called him by the first syllable of his first name  she was in a dreamy  amorous  acquiescent mood  domestic  languid a little  as if spiced logs were burning  and it was evening  yet not time to dress  and a thought wet perhaps outside  enough to make the leaves glisten  but a nightingale might be singing even so among the azaleas  two or three dogs barking at distant farms  a cock crowing  all of which the reader should imagine in her voice    tell me  mar   she would say   about cape horn  
2307,then shelmerdine would make a little model on the ground of the cape with twigs and dead leaves and an empty snail she will or two 
2308, here is the north   he would say 
2309, there is the south  the wind own coming from hereabouts  now the brig is sailing due west  we have just lowered the top boom mizzen  and so you see  here  where this bit of grass is  she enters the current which you will find marked  where is my map and compasses  bo ownun  ah  thanks  that will do  where the snail she will is  the current catches her on the starboard side  so we must rig the jib boom or we shall be carried to the larboard  which is where that beech leaf is   for you must understand my dear    and so he would go on  and she would listen to every word  interpreting them rightly  so as to see  that is to say  without his having to tell her  the phosphorescence on the waves  the icicles clanking in the shrouds  how he went to the top of the mast in a gale  there reflected on the destiny of man  came down again  had a whisky and soda  went on shore  was trapped by a black woman  repented  reasoned it out  read pascal  determined to write philosophy  bought a monkey  debated the true end of life  decided in favour of cape horn  and so on 
2310,all this and a thousand other things she understood him to say  and so when she replied  yes  negresses are seductive  are not they 
2311,he having told her that the supply of biscuits now gave out  he was surprised and delighted to find how well she had taken his meaning 
2312, are you positive you are not a man   he would ask anxiously  and she would echo 
2313, can it be possible you are not a woman   and then they must put it to the proof without more ado 
2314,for each was so surprised at the quickness of the other own sympathy  and it was to each such a revelation that a woman could be as tolerant and free spoken as a man  and a man as strange and subtle as a woman  that they had to put the matter to the proof at once 
2315,and so they would go on talking or rather  understanding  which has become the main art of speech in an age when words are growing daily so scanty in comparison with ideas that  the biscuits ran out  has to stand for kissing a negress in the dark when one has just read bishop berkeley own philosophy for the tenth time 
2316, and from this it follows that only the most profound masters of style can tell the truth  and when one meets a simple one syllable writer  one may conclude  without any doubt at all  that the poor man is lying  
2317,so they would talk  and then  when her feet were fairly covered with spotted autumn leaves  orlando would rise and stroll away into the heart of the woods in solitude  leaving bonthrop sitting there among the snail shells  making models of cape horn 
2318, bonthrop   she would say   I am off   and when she called him by his second name   bonthrop   it should signify to the reader that she was in a solitary mood  felt them both as specks on a desert  was desirous only of meeting death by herself  for people die daily  die at dinner tables  or like this  out of doors in the autumn woods  and with the bonfires blazing and lady palmerston or lady derby asking her out every night to dinner  the desire for death would overcome her  and so saying  bonthrop   she said in effect   I am dead   and pushed her way as a spirit might through the spectre pale beech trees  and so oared herself deep into solitude as if the little flicker of noise and movement were over and she were free now to take her way  all of which the reader should hear in her voice when she said  bonthrop   and should also add  the better to illumine the word  that for him too the same word signified  mystically  separation and isolation and the disembodied pacing the deck of his brig in unfathomable seas 
2319,after some hours of death  suddenly a jay shrieked  ownhelmerdine   and stooping  she picked up one of those autumn crocuses which to some people signify that very word  and put it with the jay own feather that came tumbling blue through the beech woods  in her breast 
2320,then she called  ownhelmerdine  and the word went shooting this way and that way through the woods and struck him where he sat  making models out of snail shells in the grass 
2321,he saw her  and heard her coming to him with the crocus and the jay own feather in her breast  and cried  orlando   which meant  and it must be remembered that when bright colours like blue and yellow mix themselves in our eyes  some of it rubs off on our thoughts  first the bowing and swaying of bracken as if something were breaking through  which proved to be a ship in full sail  heaving and tossing a little dreamily  rather as if she had a whole year of summer days to make her voyage in  and so the ship bears down  heaving this way  heaving that way  nobly  indolently  and rides over the crest of this wave and sinks into the hollow of that one  and so  suddenly stands over you  who are in a little cockle she will of a boat  looking up at her  with all her sails quivering  and then  behold  they drop all of a heap on deck  as orlando dropped now into the grass beside him 
2322,eight or nine days had been spent thus  but on the tenth  which was the th of october  orlando was lying in the bracken  while shelmerdine recited shelley  whose entire works he had by heart   when a leaf which had started to fall slowly enough from a treetop whipped briskly across orlando own foot 
2323,a second leaf followed and then a third 
2324,orlando shivered and turned pale 
2325,it was the wind 
2326,shelmerdine  but it would be more proper now to call him bonthrop  leapt to his feet 
2327, the wind   he cried 
2328,together they ran through the woods  the wind plastering them with leaves as they ran  to the great court and through it and the little courts  frightened servants leaving their brooms and their saucepans to follow after till they reached the chapel  and there a scattering of lights was lit as fast as could be  one knocking over this bench  another snuffing out that taper 
2329,bells were rung 
2330,people were summoned 
2331,at length there was mr dupper catching at the ends of his white tie and asking where was the prayer book 
2332,and they thrust queen mary own prayer book in his hands and he searched  hastily fluttering the pages  and said   marmaduke bonthrop shelmerdine  and lady orlando  kneel down   and they knelt down  and now they were bright and now they were dark as the light and shadow came flying helter skelter through the painted windows  and among the banging of innumerable doors and a sound like brass pots beating  the organ sounded  its growl coming loud and faint alternately  and mr dupper  who was grown a very old man  tried now to raise his voice above the uproar and could not be heard and then all was quiet for a moment  and one word  it might be  the jaws of death   rang out clear  while all the estate servants kept pressing in with rakes and whips still in their hands to listen  and some sang loud and others prayed  and now a bird was dashed against the pane  and now there was a clap of thunder  so that no one heard the word obey spoken or saw  except as a golden flash  the ring pass from hand to hand 
2333,all was movement and confusion 
2334,and up they rose with the organ booming and the lightning playing and the rain pouring  and the lady orlando  with her ring on her finger  went out into the court in her thin dress and held the swinging stirrup  for the horse was bitted and bridled and the foam was still on his flank  for her husband to mount  which he did with one bound  and the horse leapt forward and orlando  standing there  cried out marmaduke bonthrop shelmerdine  and he answered her orlando  and the words went dashing and circling like wild hawks together among the belfries and higher and higher  further and further  faster and faster they circled  till they crashed and fell in a shower of fragments to the ground  and she went in 
2335,orlando went indoors 
2336,it was completely still 
2337,it was very silent 
2338,there was the ink pot  there was the pen  there was the manuscript of her poem  broken off in the middle of a tribute to eternity 
2339,she had been about to say  when basket and bartholomew interrupted with the tea things  nothing changes 
2340,and then  in the space of three seconds and a half  everything had changed  she had broken her ankle  fallen in love  married shelmerdine 
2341,there was the wedding ring on her finger to prove it 
2342,it was true that she had put it there herself before she met shelmerdine  but that had proved worse than useless 
2343,she now turned the ring round and round  with superstitious reverence  taking care lest it should slip past the joint of her finger 
2344, the wedding ring has to be put on the third finger of the left hand   she said  like a child cautiously repeating its lesson   for it to be of any use at all 
2345,she spoke thus  aloud and rather more pompously than was her will not  as if she wished someone whose good opinion she desired to overhear her 
2346,indeed  she had in mind  now that she was at last able to collect her thoughts  the effect that her behaviour would have had upon the spirit of the age 
2347,she was extremely anxious to be informed whether the steps she had taken in the matter of getting engaged to shelmerdine and marrying him met with its approval 
2348,she was certainly feeling more herself 
2349,her finger had not tingled once  or nothing to count  since that night on the moor 
2350,yet  she could not deny that she had her doubts 
2351,she was married  true  but if one own husband was always sailing round cape horn  was it marriage 
2352,if one liked him  was it marriage 
2353,if one liked other people  was it marriage 
2354,and finally  if one still wished  more than anything in the whole world  to write poetry  was it marriage 
2355,she had her doubts 
2356,but she would put it to the test 
2357,she looked at the ring 
2358,she looked at the ink pot 
2359,did she dare 
2360,no  she did not 
2361,but she must 
2362,no  she could not 
2363,what should she do then 
2364,faint  if possible 
2365,but she had never felt better in her life 
2366, hang it all   she cried  with a touch of her old spirit 
2367, here goes  
2368,and she plunged her pen neck deep in the ink 
2369,to her enormous surprise  there was no explosion 
2370,she drew the nib out 
2371,it was wet  but not dripping 
2372,she wrote 
2373,the words were a little long in coming  but come they did 
2374,ah  but did they make sense 
2375,she wondered  a panic coming over her lest the pen might have been at some of its involuntary pranks again 
2376,she read 
2377,and then i came to a field where the springing grass was dulled by the hanging cups of fritillaries  sullen and foreign looking  the snaky flower  scarfed in dull purple  like egyptian girls   
2378,as she wrote she felt some power  remember we are dealing with the most obscure manifestations of the human spirit  reading over her shoulder  and when she had written  egyptian girls   the power told her to stop 
2379,grass  the power seemed to say  going back with a ruler such as governesses use to the beginning  is all right  the hanging cups of fritillaries  admirable  the snaky flower  a thought  strong from a lady own pen  perhaps  but wordsworth no doubt  sanctions it  but  girls 
2380,are girls necessary 
2381,you have a husband at the cape  you say 
2382,ah  well  that will do 
2383,and so the spirit passed on 
2384,orlando now performed in spirit  for all this took place in spirit  a deep obeisance to the spirit of her age  such as  to compare great things with small  a traveller  conscious that he has a bundle of cigars in the corner of his suit case  makes to the customs officer who has obligingly made a scribble of white chalk on the lid 
2385,for she was extremely doubtful whether  if the spirit had examined the contents of her mind carefully  it would not have found something highly contraband for which she would have had to pay the full fine 
2386,she had only escaped by the skin of her teeth 
2387,she had just managed  by some dexterous deference to the spirit of the age  by putting on a ring and finding a man on a moor  by loving nature and being no satirist  cynic  or psychologist  any one of which goods would have been discovered at once  to pass its examination successfully 
2388,and she heaved a deep sigh of relief  as  indeed  well she might  for the transaction between a writer and the spirit of the age is one of infinite delicacy  and upon a nice arrangement between the two the whole fortune of his works depends 
2389,orlando had so ordered it that she was in an extremely happy position  she need neither fight her age  nor submit to it  she was of it  yet remained herself 
2390,now  therefore  she could write  and write she did 
2391,she wrote 
2392,she wrote 
2393,she wrote 
2394,it was now november 
2395,after november  comes december 
2396,then january  february  march  and april 
2397,after april comes may 
2398,june  july  august follow 
2399,next is september 
2400,then october  and so  behold  here we are back at november again  with a whole year accomplished 
2401,this method of writing biography  though it has its merits  is a little bare  perhaps  and the reader  if we go on with it  may complain that he could recite the calendar for himself and so save his pocket whatever sum the hogarth press may think proper to charge for this book 
2402,but what can the biographer do when his subject has put him in the predicament into which orlando has now put us 
2403,life  it has been agreed by everyone whose opinion is worth consulting  is the only fit subject for novelist or biographer  life  the same authorities have decided  has nothing whatever to do with sitting still in a chair and thinking 
2404,thought and life are as the poles asunder 
2405,therefore  since sitting in a chair and thinking is precisely what orlando is doing now  there is nothing for it but to recite the calendar  tell one own beads  blow one own nose  stir the fire  look out of the window  until she has done 
2406,orlando sat so still that you could have heard a pin drop 
2407,would  indeed  that a pin had dropped 
2408,that would have been life of a kind 
2409,or if a butterfly had fluttered through the window and settled on her chair  one could write about that 
2410,or suppose she had got up and killed a wasp 
2411,then  at once  we could out with our pens and write 
2412,for there would be blood she would  if only the blood of a wasp 
2413,where there is blood there is life 
2414,and if killing a wasp is the merest trifle compared with killing a man  still it is a fitter subject for novelist or biographer than this mere wool gathering  this thinking  this sitting in a chair day in  day out  with a cigarette and a sheet of paper and a pen and an ink pot 
2415,if only subjects  we might complain  for our patience is wearing thin   had more consideration for their biographers 
2416,what is more irritating than to see one own subject  on whom one has lavished so much time and trouble  slipping out of one own grasp altogether and indulging  witness her sighs and gasps  her flushing  her palings  her eyes now bright as lamps  now haggard as dawns  what is more humiliating than to see all this dumb show of emotion and excitement gone through before our eyes when we know that what causes it  thought and imagination  are of no importance whatsoever 
2417,but orlando was a woman  lord palmerston had just proved it  and when we are writing the life of a woman  we may  it is agreed  waive our demand for action  and substitute love instead  love  the poet has said  is woman own whole existence  and if we look for a moment at orlando writing at her table  we must admit that never was there a woman more fitted for that calling  surely  since she is a woman  and a beautiful woman  and a woman in the prime of life  she will soon give over this pretence of writing and thinking and begin at least to think of a gamekeeper  and as long as she thinks of a man  nobody objects to a woman thinking   and then she will write him a little note  and as long as she writes little notes nobody objects to a woman writing either  and make an assignation for sunday dusk and sunday dusk will come  and the gamekeeper will whistle under the window  all of which is  of course  the very stuff of life and the only possible subject for fiction 
2418,surely orlando must have done one of these things 
2419,alas   a thousand times  alas  orlando did none of them  must it then be admitted that orlando was one of those monsters of iniquity who do not love  she was kind to dogs  faithful to friends  generosity itself to a dozen starving poets  had a passion for poetry  but love  as the male novelists define it  and who  after all  speak with greater authority   has nothing whatever to do with kindness  fidelity  generosity  or poetry 
2420,love is slipping off one own petticoat and  but we all know what love is 
2421,did orlando do that 
2422,truth compels us to say no  she did not 
2423,if then  the subject of one own biography will neither love nor kill  but will only think and imagine  we may conclude that he or she is no better than a corpse and so leave her 
2424,the only resource now left us is to look out of the window 
2425,there were sparrows  there were starlings  there were a number of doves  and one or two rooks  all occupied after their fashion 
2426,one finds a worm  another a snail 
2427,one flutters to a branch  another takes a little run on the turf 
2428,then a servant crosses the courtyard  wearing a green baize apron 
2429,presumably he is engaged on some intrigue with one of the maids in the pantry  but as no visible proof is offered us  in the courtyard  we can but hope for the best and leave it 
2430,clouds pass  thin or thick  with some disturbance of the colour of the grass beneath 
2431,the sun dial registers the hour in its usual cryptic way 
2432,one own mind begins tossing up a question or two  idly  vainly  about this same life 
2433,life  it sings  or croons rather  like a kettle on a hob 
2434,life  life  what art thou 
2435,light or darkness  the baize apron of the under footman or the shadow of the starling on the grass 
2436,let us go  then  exploring  this summer morning  when all are adoring the plum blossom and the bee 
2437,and humming and hawing  let us ask of the starling  who is a more sociable bird than the lark  what he may think on the brink of the dustbin  whence he picks among the sticks combings of scullion own hair 
2438,what is life  we ask  leaning on the farmyard gate  life  life  life  cries the bird  as if he had heard  and knew precisely  what we meant by this bothering prying habit of ours of asking questions indoors and out and peeping and picking at daisies as the way is of writers when they do not know what to say next 
2439,then they come here  says the bird  and ask me what life is  life  life  life 
2440,we trudge on then by the moor path  to the high brow of the wine blue purple dark hill  and fling ourselves down there  and dream there and see there a grasshopper  carting back to his home in the hollow  a straw 
2441,and he says  if sawings like his can be given a name so sacred and tender  life own labour  or so we interpret the whirr of his dust choked gullet 
2442,and the ant agrees and the bees  but if we lie here long enough to ask the moths  when they come at evening  stealing among the paler heather bells  they will breathe in our ears such wild nonsense as one hears from telegraph wires in snow storms  tee hee  haw haw 
2443,laughter  laughter  the moths say 
2444,having asked then of man and of bird and the insects  for fish  men tell us  who have lived in green caves  solitary for years to hear them speak  never  never say  and so perhaps know what life is  having asked them all and grown no wiser  but only older and colder  for did we not pray once in a way to wrap up in a book something so hard  so rare  one could swear it was life own meaning   back we must go and say straight out to the reader who waits a tiptoe to hear what life is  alas  we do not know 
2445,at this moment  but only just in time to save the book from extinction  orlando pushed away her chair  stretched her arms  dropped her pen  came to the window  and exclaimed   done  
2446,she was almost felled to the ground by the extraordinary sight which now met her eyes 
2447,there was the garden and some birds 
2448,the world was going on as usual 
2449,all the time she was writing the world had continued 
2450, and if i were dead  it would be just the same   she exclaimed 
2451,such was the intensity of her feelings that she could even imagine that she had suffered dissolution  and perhaps some faintness actually attacked her 
2452,for a moment she stood looking at the fair  indifferent spectacle with staring eyes 
