,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
2194,2194,"No longer could she stride through the garden with her dogs, or run lightly to the high mound and fling herself beneath the oak tree.",-0.10943735812030979,-0.09062816978019535,-0.04831614318550233,0.02585649859226214,-0.036020042396268374,-0.09489882951943679,-0.10905305500295003,-0.07167131586004405,-0.13817890402718785,-0.049389203374660705,-0.14379534469923458,0.011211249546116756,-0.5225904876566313,-0.5172565252281828,-0.2502931941437519,-0.7512383285102416,0.36880026580808967,-0.7110413600881248,-0.38883747271943225,-0.7375036033408311,-0.4505588531518671,-1.2606055921305988,-0.9219301883650608,-0.6621343426015996,-2.3556608916797304,-0.9100337249984646,-0.6971323946815248,0.05956004545775902,0.22261525599945448,-1.2183901157455588,0.15489918670401445
2195,2195,Her skirts collected damp leaves and straw.,-0.10521871887465024,-0.08629064284950733,-0.046029794116377025,0.029690740027432223,-0.02690568012167477,-0.0887220320099214,-0.10708745181512465,-0.06625843630391168,-0.13817890402718785,-0.04986839526971938,-0.14379534469923458,0.01451465803447873,-0.49752633358278764,-0.4912406818987218,-0.234486649709524,-0.6165014617585709,0.38215665677265637,-0.6707592435042818,-0.2890672708550652,-0.7020853610292341,-0.4272370695298572,-1.2355417791664753,-0.8657510450161471,-0.7282727738275433,-2.4564153336877026,-0.9034973434757566,-0.6251280521054035,-0.05190547368871649,0.22186431357901756,-1.2183901157455588,0.15663244327242914
2196,2196,The plumed hat tossed on the breeze.,-0.10254691401906585,-0.08354354246007158,-0.04361543225640599,0.030627008284857482,-0.027523179127614948,-0.09084473523975307,-0.10403992917974544,-0.061459873130525075,-0.12962986590853315,-0.05717949446861456,-0.13726281636746107,0.015244451658066037,-0.4806266558448349,-0.47369932115486263,-0.2166789742366899,-0.6313962280009974,0.40278333949175743,-0.6872043487359016,-0.1716679925054886,-0.6796538075652225,-0.40391528590784725,-1.1979460597202902,-0.8844774261324516,-0.7944236941378896,-2.456771085910983,-0.9499397387164067,-0.6648463517609355,-0.051958852891293185,0.16484666834685094,-1.30733526849245,0.1794012376597778
2197,2197,The thin shoes were quickly soaked and mud-caked.,-0.10114070093717933,-0.08209770014984225,-0.04361543225640599,0.03232120798876985,-0.02606118771168182,-0.08877115947587154,-0.1030303735967208,-0.06165106343331841,-0.12393050716276333,-0.04980733993173892,-0.13354683589484653,0.017968509186138425,-0.49026540825183546,-0.46460410559601356,-0.23408592008138326,-0.6368630422183936,0.4296298093769027,-0.6731216019705164,-0.11702160237753094,-0.6678477267946902,-0.40391528590784725,-1.1854141532382285,-0.8657510450161471,-0.794412244822147,-2.4290244381722306,-0.9742620104881278,-0.689146229213378,-0.04840709391919743,0.22991448433815878,-1.30733526849245,0.15529090729528033
2198,2198,Her muscles had lost their pliancy.,-0.09706268299970842,-0.07790475745017715,-0.04361543225640599,0.03071617669032656,-0.026703694465526114,-0.08668685315755795,-0.10200052431080285,-0.05727562633988425,-0.1310547055949756,-0.04953906647697635,-0.13704841367378243,0.01896664901583311,-0.47484632076883243,-0.4485995533155246,-0.24781384444796672,-0.6528440215697769,0.3948249763210146,-0.6702061964133967,-0.11702160237753094,-0.6336100925601464,-0.40391528590784725,-1.1728822467561668,-0.8470246638998425,-0.7940032935289596,-2.4300795480911943,-0.9647260069062736,-0.7514639404798797,-0.04454384551093578,0.1656425342132294,-1.2183901157455588,0.1536836321550083
2199,2199,"She became nervous lest there should be robbers behind the wainscot and afraid, for the first time in her life, of ghosts in the corridors.",-0.09382839291136943,-0.07457932013664967,-0.041530892647126484,0.03151869233954821,-0.027934845131575063,-0.08868145162800789,-0.09662532453910466,-0.05083313998920092,-0.12511999386528447,-0.04308607230097001,-0.12892355843673767,0.013655706347760557,-0.44803059858072913,-0.42076563459811295,-0.2350990653759266,-0.6753071120325267,0.39281459866409324,-0.6810071701292508,-0.15893347037256916,-0.606456106787922,-0.38059350228583727,-1.1102227143458583,-0.8657510450161471,-0.727990146519599,-2.398915460769428,-1.0176008976683037,-0.7512273450694168,-0.045130469089025176,0.22896943456946078,-1.1294449629986674,0.17339665569908339
2200,2200,"All these things inclined her, step by step, to submit to the new discovery, whether Queen Victoria's or another's, that each man and each woman has another allotted to it for life, whom it supports, by whom it is supported, till death them do part.",-0.09621895515057652,-0.07414556744358086,-0.046649118196886816,0.03258871320517707,-0.026351662321952747,-0.08650582390665006,-0.09558444610371407,-0.05338129927069231,-0.1265448335517269,-0.05029097221501436,-0.12946172103849668,0.011907319660143514,-0.4212625515457633,-0.41788947490049655,-0.22987343656747078,-0.5825562300017786,0.4104765357307603,-0.6617235749416647,-0.15893347037256916,-0.6029142825567623,-0.4272370695298572,-1.0976908078637966,-0.8470246638998425,-0.7942333196124717,-2.475297506601682,-0.9915606754324103,-0.8504682096072552,-0.14251848498821487,0.16372010165006828,-1.2183901157455588,0.19547824613201648
2201,2201,"It would be a comfort, she felt, to lean; to sit down; yes, to lie down; never, never, never to get up again.",-0.09931262393072685,-0.07732642052608542,-0.05067044982325071,0.02750611409343997,-0.027238475536091135,-0.0887645685434526,-0.09811965335999535,-0.05674906944038788,-0.1265448335517269,-0.05520278164745362,-0.12946172103849668,0.007917157266245265,-0.4113684352060784,-0.4076196776506734,-0.21533353042963108,-0.5649782500574917,0.4422570394874646,-0.637331542033891,-0.15893347037256916,-0.6288876602519334,-0.4505588531518671,-1.1102227143458583,-0.8657510450161471,-0.7283773397640334,-2.444442469718531,-0.9455970137321286,-0.9257953971246391,-0.1435442940116369,0.22837428616817745,-1.173917539372113,0.174031300716527
2202,2202,"Thus did the spirit work upon her, for all her past pride, and as she came sloping down the scale of emotion to this lowly and unaccustomed lodging-place, those twangings and tinglings which had been so captious and so interrogative modulated into the sweetest melodies, till it seemed as if angels were plucking harp-strings with white fingers and her whole being was pervaded by a seraphic harmony.",-0.09931262393072685,-0.07588057821585607,-0.05067044982325071,0.030181166257512125,-0.020982691214229923,-0.08890929059023167,-0.09575563065640011,-0.05497585773866125,-0.1229827343356208,-0.055483266169812286,-0.12332775643910968,0.009602890484954477,-0.41815584021526564,-0.4146648013285911,-0.21533353042963108,-0.4580696994532496,0.4794807077898912,-0.6464219159824234,-0.15893347037256916,-0.6170815794814011,-0.4505588531518671,-1.0851589013817349,-0.8470246638998425,-0.7283939523416404,-2.472509030512206,-0.9462375307615891,-0.9255386317007491,-0.0596317100374394,0.2157213818637537,-1.0849723866252217,0.2241595485205748
2203,2203,But whom could she lean upon?,-0.0962189551505765,-0.07269972513335152,-0.047180667257828435,0.03553127058565644,-0.019457218592078652,-0.08658310549835696,-0.09230029478491975,-0.05167312361458801,-0.1144336962169661,-0.04955312770632943,-0.11787021197166378,0.009753412508879239,-0.3782476137886696,-0.3732412542496786,-0.1810137195131726,-0.40982001106103866,0.5831026179568454,-0.6172678604112263,-0.15893347037256916,-0.5911082017862299,-0.4272370695298572,-1.0600950884176115,-0.828298282783538,-0.6624093376912975,-2.4253914563901686,-0.9508087514057251,-0.8546085329230917,-0.06050222014343855,0.21566755328401238,-0.9960272338783303,0.27043924023932064
2204,2204,She asked that question of the wild autumn winds.,-0.09031286020665313,-0.06951887205084696,-0.041069704876571106,0.03749297550597602,-0.017058398466198908,-0.08428263506669637,-0.08779790541677399,-0.04717074869716811,-0.11817390039387753,-0.04264795399691637,-0.11709848225966703,0.00899174790695378,-0.31613278736843675,-0.3344930740211308,-0.12546558182224338,-0.3501387376898512,0.6244320760624972,-0.5899967385656293,-0.15893347037256916,-0.5651348240910588,-0.38059350228583727,-1.0224993689714263,-0.8095719016672335,-0.6614917121973636,-2.401818151335479,-0.9769024785225939,-0.7824876014399067,0.0373904421024325,0.2157957154548898,-0.9070820811314381,0.31375868210167757
2205,2205,"For it was now October, and wet as usual.",-0.08848478320020066,-0.06763927704754882,-0.038185909106525674,0.04131447859750767,-0.016964138493329534,-0.08220072744134577,-0.08779790541677399,-0.04717074869716811,-0.11057475539951779,-0.0354238124005994,-0.11081053183394518,0.0102900759099164,-0.303429375106964,-0.32130731151064085,-0.1002817256542225,-0.35523285092629897,0.6908005853105138,-0.57599828550161,-0.15893347037256916,-0.5497869190893666,-0.3572717186638273,-1.0224993689714263,-0.7908455205509289,-0.5957823970556799,-2.3022571394340625,-0.8887620752644795,-0.7760190690134247,0.05880973456331594,0.21644499856816893,-0.9070820811314381,0.3545253501424029
2206,2206,Not the Archduke; he had married a very great lady and had hunted hares in Roumania these many years now; nor Mr M.,-0.0877816766592574,-0.06691635589243415,-0.04249408920575244,0.04104697338110046,-0.016277387262424108,-0.08220072744134577,-0.08894559385172007,-0.0480961411053604,-0.11057475539951779,-0.03717702568151677,-0.11081053183394518,0.008481467243804552,-0.30222952007980003,-0.3200618978289025,-0.14568256801807708,-0.31791303270133725,0.6757257687517054,-0.5605714093515412,-0.17389900065222408,-0.5438838787041005,-0.38059350228583727,-1.0224993689714263,-0.7908455205509289,-0.5954474986399698,-2.3557788585075734,-0.9438604452229842,-0.8836266912205507,0.044275350756875324,0.21432114268082883,-0.9960272338783303,0.3524175329547699
2207,2207,; he was become a Catholic; nor the Marquis of C.,-0.08553173572823898,-0.06460300819606721,-0.03881161369495335,0.04158198381391488,-0.01388818550112287,-0.08220072744134577,-0.08894559385172007,-0.0480961411053604,-0.11057475539951779,-0.03547487686509214,-0.11081053183394518,0.008794991866734004,-0.2708798392065738,-0.28752186541354224,-0.10861293545675114,-0.19378794768259514,0.6858776782887308,-0.5605714093515412,-0.17389900065222408,-0.5249941494712488,-0.3572717186638273,-1.0224993689714263,-0.7908455205509289,-0.5295481806012104,-2.328450107485858,-0.8904687667423897,-0.8137049984678143,0.0472746174508194,0.22008455424557744,-0.9960272338783303,0.35105744241618625
2208,2208,; he made sacks in Botany Bay; nor the Lord O.,-0.08553173572823898,-0.06460300819606721,-0.03881161369495335,0.043187015112358174,-0.013905498557364185,-0.08220072744134577,-0.08894559385172007,-0.0480961411053604,-0.11057475539951779,-0.03664528919255977,-0.11081053183394518,0.008171207224347119,-0.2708798392065738,-0.28752186541354224,-0.10861293545675114,-0.19321762588665364,0.7178615651851868,-0.5605714093515412,-0.17389900065222408,-0.5249941494712488,-0.3572717186638273,-1.0224993689714263,-0.7908455205509289,-0.4635262192791953,-2.330399369117489,-0.887846449807543,-0.81435889512527,0.04703012834749696,0.22516004373681517,-0.9515546575048845,0.35181552505618563
2209,2209,; he had long been food for fishes.,-0.08328179479722056,-0.06228966049970025,-0.03612963777691193,0.03997695251547159,-0.015988836325068884,-0.08220072744134577,-0.08894559385172007,-0.0480961411053604,-0.11057475539951779,-0.043760271245214734,-0.11081053183394518,0.006308357154130071,-0.2522553535127371,-0.2681902055268721,-0.08659029209696424,-0.23620823009133873,0.6760766502549163,-0.5605714093515412,-0.17389900065222408,-0.506104420238397,-0.3339499350418173,-1.0224993689714263,-0.7908455205509289,-0.4637495797735008,-2.3057641990649542,-0.9679825929342735,-0.8035051718750094,-0.05946405225678728,0.16024396989953385,-0.9515546575048845,0.39676079289306154
2210,2210,"One way or another, all her old cronies were gone now, and the Nells and the Kits of Drury Lane, much though she favoured them, scarcely did to lean upon.",-0.08328179479722056,-0.06228966049970025,-0.032791179897998686,0.03890693164984273,-0.014969289679747099,-0.08450119787300638,-0.08732377775969317,-0.04909910662821064,-0.10803039881658481,-0.04372807843064322,-0.11385146360807671,0.005574661352143995,-0.19795611343923897,-0.21182921610352992,-0.05448704858990111,-0.11569569374312423,0.6429206525474409,-0.5333002875059442,-0.17389900065222408,-0.506104420238397,-0.3106281514198074,-1.0099674624893644,-0.8095719016672335,-0.4625988504017507,-2.337815475604104,-1.0004168144717585,-0.8011807606672419,0.034504936390294054,0.1611051023826298,-0.8626095047579925,0.39294945774625945
2211,2211,"'Whom', she asked, casting her eyes upon the revolving clouds, clasping her hands as she knelt on the window-sill, and looking the very image of appealing womanhood as she did so, 'can I lean upon?'",-0.07723507854510853,-0.05607253856571407,-0.028154005543018782,0.04265200467954375,-0.01606385956878124,-0.08036416875802707,-0.0837008118454171,-0.04624927412304945,-0.10945523850302726,-0.04362150911344098,-0.11488461365374635,0.0010865729249705418,-0.16089005761799294,-0.1733557572249428,-0.021870120569780768,-0.1323904382403309,0.6790208789613478,-0.5055928000033164,-0.0663834572174925,-0.45533827292510776,-0.2639845841757875,-0.9473079300790558,-0.7721191394346244,-0.4629001322664389,-2.3564580779562507,-0.9949434977490048,-0.8648432909298163,0.01721209505070709,0.16087662437671818,-0.8626095047579925,0.3929691621450912
2212,2212,"Her words formed themselves, her hands clasped themselves, involuntarily, just as her pen had written of its own accord.",-0.07723507854510853,-0.05607253856571407,-0.028154005543018782,0.042116994246729315,-0.017227681682780636,-0.08272076347742618,-0.0837008118454171,-0.04624927412304945,-0.10945523850302726,-0.04269716829965212,-0.11488461365374635,0.0006664017459139175,-0.16089005761799294,-0.1733557572249428,-0.021870120569780768,-0.17273900446668863,0.6672984635533672,-0.5370827790806333,-0.0663834572174925,-0.45533827292510776,-0.2639845841757875,-0.9473079300790558,-0.7908455205509289,-0.4628881017872246,-2.327331697082652,-0.9667409856653434,-0.8664512820522775,0.018019662110765056,0.15934383187745552,-0.8626095047579925,0.39300732109248865
2213,2213,"It was not Orlando who spoke, but the spirit of the age.",-0.08525049311186168,-0.06431383973402131,-0.037996469326322994,0.04425703597798704,-0.022804409465399224,-0.08693813858536707,-0.09794003505628289,-0.05304514910717454,-0.12085395599456689,-0.04116486433251855,-0.11934897432887463,-0.0036631065049307454,-0.16578844525443456,-0.17844013728984287,-0.021870120569780768,-0.20471774414526486,0.6907432943693285,-0.5685727581579502,-0.005286935691948708,-0.5037432040842904,-0.3339499350418173,-1.0726269948996732,-0.828298282783538,-0.46319147109621944,-2.348435709489619,-1.0195543292947642,-0.9285578664006564,0.012877182865910419,0.15967425972368376,-0.8626095047579925,0.3645704147480412
2214,2214,"But whichever it was, nobody answered it.",-0.08735981273469146,-0.06648260319936532,-0.037996469326322994,0.04318701511235818,-0.027165375965294482,-0.09082722251748929,-0.09713495909297921,-0.04873631519299215,-0.12113892393185537,-0.041059775144721894,-0.11976266914291633,-0.01141329993592971,-0.17070357956412557,-0.1835418999013975,-0.021870120569780768,-0.22825586087371721,0.6945475482825667,-0.5866285509805171,-0.005286935691948708,-0.521452325240089,-0.3339499350418173,-1.0726269948996732,-0.8657510450161471,-0.46317975887319207,-2.324594420904593,-1.0726313214751309,-0.9276064943109803,-0.0002165167998811847,0.1594599495965086,-0.8626095047579925,0.4106745043679548
2215,2215,The rooks were tumbling pell-mell among the violet clouds of autumn.,-0.09270342244586023,-0.07197680397823683,-0.04533203051799394,0.04385577815337622,-0.02942761531415942,-0.09503157369920323,-0.09713495909297921,-0.04873631519299215,-0.12351365674259279,-0.04104867417418,-0.12640908976714801,-0.014573446088066804,-0.23615617190919638,-0.2514797358618559,-0.09245483463573698,-0.26304135127759753,0.6394235656970642,-0.6174823032806549,-0.005286935691948708,-0.5663154321681119,-0.38059350228583727,-1.0726269948996732,-0.9032038072487563,-0.4632258170667007,-2.2706842182221183,-1.066352715368528,-0.897874259717848,-0.11125469844664544,0.159460538462374,-0.9515546575048845,0.36004979143866256
2216,2216,The rain had stopped at last and there was an iridescence in the sky which tempted her to put on her plumed hat and her little stringed shoes and stroll out before dinner.,-0.09340652898680349,-0.07269972513335149,-0.04628563780807205,0.04537824460369261,-0.02496469414973199,-0.09303697522875329,-0.09493432210008047,-0.057066414000352214,-0.12018903080756041,-0.04146718076360961,-0.1259896333347339,-0.019824059658631574,-0.3164646127015228,-0.33483749880613967,-0.19615747958323107,-0.4005657261479128,0.5177236812904583,-0.6066813295648008,-0.22976988988677466,-0.5722184725533781,-0.40391528590784725,-1.0600950884176115,-0.8844774261324516,-0.397144509861187,-2.293376503831538,-1.0321188175541662,-0.8977926091080807,-0.017372238538831016,0.15903693526720208,-1.040499810251776,0.4203204492935986
2217,2217,"'Everyone is mated except myself,' she mused, as she trailed disconsolately across the courtyard.",-0.09410963552774675,-0.07342264628846616,-0.04923566973449372,0.0447540657654091,-0.022446606303078754,-0.08858545646660394,-0.09493432210008047,-0.05524462115611252,-0.1144896720617906,-0.040454772250188356,-0.12313729772698544,-0.019094879477562426,-0.3233919789307393,-0.3420278980501808,-0.22236966814343834,-0.33883556923904634,0.48318618367850463,-0.5621477740748142,-0.1433663605315312,-0.5781215129386442,-0.4272370695298572,-1.0600950884176115,-0.8470246638998425,-0.3316506561347845,-2.1894529647075376,-0.9179111490758957,-0.8331530558540183,-0.017052187058535926,0.21027403527779967,-0.9515546575048845,0.4210721360795508
2218,2218,"There were the rooks; Canute and Pippin even--transitory as their alliances were, still each this evening seemed to have a partner.",-0.09129720936397372,-0.07053096166800747,-0.04503249576203833,0.03931479303179571,-0.021065409149605092,-0.08858545646660394,-0.09227789989169505,-0.05137458465817711,-0.11662693159145426,-0.033497794011579776,-0.1265570050037298,-0.02506548949850785,-0.30967935004886543,-0.3277945988303135,-0.19642632964980714,-0.3194889605353643,0.46472722462690236,-0.5621477740748142,-0.1433663605315312,-0.5545093513975795,-0.38059350228583727,-1.0224993689714263,-0.8470246638998425,-0.3974723868733201,-2.105876301165925,-0.978425022527087,-0.8353865961694539,-0.03831742283304807,0.21032955245965845,-0.9960272338783303,0.44138441685770713
2219,2219,"'Whereas, I, who am mistress of it all,' Orlando thought, glancing as she passed at the innumerable emblazoned windows of the hall, 'am single, am mateless, am alone.'",-0.09410963552774676,-0.07342264628846615,-0.047405556833676886,0.04189430761857958,-0.023023708177789197,-0.09066976278491753,-0.09227789989169505,-0.05295974032436932,-0.11625093222975416,-0.034022869918211636,-0.12599512573604746,-0.027576025171112198,-0.32781945297004544,-0.34662348386618286,-0.2135862351080365,-0.32623983207994367,0.5255176407241222,-0.5767248018604129,-0.1433663605315312,-0.5781215129386442,-0.40391528590784725,-1.0224993689714263,-0.8657510450161471,-0.4633097951883672,-2.126671197715375,-1.0190116283921546,-0.8575993444413786,-0.03922905679764605,0.14848369070268624,-0.9960272338783303,0.4439589102443057
2220,2220,Such thoughts had never entered her head before.,-0.09129720936397372,-0.07053096166800746,-0.047405556833676886,0.04586230166195327,-0.02318914404853953,-0.08651209343263608,-0.08982200985509078,-0.0495668960166025,-0.1205254512890815,-0.034321856058140136,-0.1275754531858997,-0.030162297537312067,-0.26927042411231,-0.2858513406146172,-0.2135862351080365,-0.278868998455821,0.5618282862917842,-0.49353556833219375,-0.1433663605315312,-0.5545093513975795,-0.40391528590784725,-0.9849036495252409,-0.828298282783538,-0.46354636232605595,-2.1272696405973064,-0.9897965272631484,-0.7501075126696638,-0.03945284872877332,0.20529660560236979,-1.0849723866252217,0.46588159389438966
2221,2221,Now they bore her down unescapably.,-0.09228155852129429,-0.071543051285168,-0.047405556833676886,0.046263559486564104,-0.026099661169995868,-0.09240648643005693,-0.08732292350135565,-0.04482318252024677,-0.12195029097552394,-0.027790415023637705,-0.12928893265238015,-0.037872572314279505,-0.28438717654662665,-0.3015420781445083,-0.2135862351080365,-0.31204858774865246,0.5937098005835043,-0.5348371470580563,-0.07548909534608987,-0.5710378644763249,-0.40391528590784725,-0.9473079300790558,-0.8844774261324516,-0.39767498955260255,-2.1012100609175097,-0.9639346258528378,-0.7527876963444496,0.0716509875005277,0.26995038649387587,-1.0849723866252217,0.48614612256527645
2222,2222,"Instead of thrusting the gate open, she tapped with a gloved hand for the porter to unfasten it for her.",-0.10648431064834811,-0.08614605861848434,-0.05869381722607541,0.04510437021546617,-0.032163078200286924,-0.09626418610764091,-0.09202876804590845,-0.049414100487730796,-0.123922167327297,-0.03374534565466414,-0.13213212541440186,-0.04778311928136648,-0.2984094632434521,-0.31609679292764525,-0.17028903630364522,-0.38525667373812994,0.6319350732074025,-0.5450588279129749,-0.07548909534608987,-0.6902792802587017,-0.520524204017897,-1.0224993689714263,-0.9219301883650608,-0.39760336807332336,-2.150626927049416,-1.0490489111199652,-0.8229510110931978,-0.01798832837175678,0.2649761117355663,-1.173917539372113,0.48496232800363065
2223,2223,"One must lean on someone, she thought, if it is only on a porter; and half wished to stay behind and help him to grill his chop on a bucket of fiery coals, but was too timid to ask it.",-0.1053593401828389,-0.08498938477030087,-0.06098016629520072,0.04537187543187339,-0.02963344831613948,-0.09420525360446912,-0.09301156963982114,-0.045709396587702726,-0.12669268893982397,-0.027092904041255007,-0.13509175218531672,-0.052138418439272666,-0.3067641812680666,-0.32476874070413225,-0.18609558073787316,-0.3621256126541686,0.6214383182853248,-0.5208895579626692,-0.07548909534608987,-0.6926404964128081,-0.5438459876399069,-1.035031275453488,-0.9032038072487563,-0.3314250876146357,-2.1042685415965847,-1.08628347944143,-0.7511601581541171,-0.04258111043155884,0.3301167462558332,-1.0849723866252217,0.5349675649481108
2224,2224,"So she strayed out into the park alone, faltering at first and apprehensive lest there might be poachers or gamekeepers or even errand-boys to marvel that a great lady should walk alone.",-0.10409374840914104,-0.08368812669109446,-0.05833759470635253,0.047333580352192976,-0.02787136392535692,-0.09211951621578073,-0.08946553558442827,-0.045709396587702726,-0.12838468606747439,-0.01980918723636317,-0.13678532645241734,-0.053213664174827494,-0.2965830737542857,-0.31420105518725566,-0.16469341839983115,-0.23877174553741295,0.7025431312705459,-0.5067948399135332,-0.004940909047445301,-0.6820150237193289,-0.520524204017897,-0.9974355560073026,-0.8844774261324516,-0.3313461363593252,-2.132129364560572,-1.0459637396920656,-0.7820033438707212,-0.04247146684460959,0.3304107638626383,-0.9960272338783303,0.5864820370883099
2225,2225,At every step she glanced nervously lest some male form should be hiding behind a furze bush or some savage cow be lowering its horns to toss her.,-0.104515612333707,-0.08412187938416325,-0.0604764147086625,0.04861760539094761,-0.030129755928390456,-0.09378828216818717,-0.08946553558442827,-0.045709396587702726,-0.12838468606747439,-0.01982028820690507,-0.13678532645241734,-0.05845806410085175,-0.31017672460062873,-0.3283108587597973,-0.17822933436800867,-0.2749628150579304,0.7223470562126261,-0.45893941615758654,-0.049559499746965635,-0.7044465771833405,-0.5438459876399069,-0.9974355560073026,-0.9032038072487563,-0.3315033272412054,-2.1356867982854424,-1.0198263787113737,-0.7854867797020962,-0.15100714064480078,0.32993894971209053,-0.9960272338783303,0.5683915086553697
2226,2226,But there were only the rooks flaunting in the sky.,-0.10634368934015946,-0.08600147438746139,-0.058164381192978655,0.04407001671202494,-0.02713074985281185,-0.09594930446865037,-0.09179842184605404,-0.04739093097210633,-0.12838468606747439,-0.019851000892070994,-0.13678532645241734,-0.058874051924436475,-0.30105179554552264,-0.3188394549378018,-0.16203670201336065,-0.23289760694872555,0.6735422784911311,-0.4451840692921707,-0.12100469629921236,-0.7197944821850325,-0.520524204017897,-1.0224993689714263,-0.9219301883650608,-0.3314035529382373,-2.115100722720062,-0.9903218594590112,-0.8501117075023484,-0.1425725487536015,0.32992298793734004,-0.9960272338783303,0.5657421826582643
2227,2227,A steel-blue plume from one of them fell among the heather.,-0.1056405827992162,-0.0852785532323467,-0.055651431011042876,0.0451400375776538,-0.025322497312052456,-0.0938266012388187,-0.09179842184605404,-0.04739093097210633,-0.12838468606747439,-0.014128820610073057,-0.13678532645241734,-0.06162136412575497,-0.3010466793464963,-0.3188341444760197,-0.16201734302913032,-0.15715436972264524,0.693852219396971,-0.44516762418693917,-0.12100469629921236,-0.7138914417997664,-0.49720242039588697,-1.0224993689714263,-0.9032038072487563,-0.33141446457893114,-2.0919336813623257,-1.079947088329015,-0.8516312919811961,-0.14782546634613053,0.3812863977261918,-0.9070820811314381,0.6080840819644396
2228,2228,She loved wild birds' feathers.,-0.10985922204487575,-0.08961608016303474,-0.05793778008016818,0.0438598340419907,-0.03087998836551403,-0.10206233125150586,-0.0937640250338794,-0.05256012124885869,-0.13135310208089618,-0.02148580382054143,-0.13889934557449937,-0.05882090451385168,-0.3302881924326472,-0.3491859616937241,-0.17782388746335823,-0.2705594015078375,0.6620935934554228,-0.4988771129653963,-0.12100469629921236,-0.7552127244966296,-0.520524204017897,-1.0475631819355498,-0.9781093317139745,-0.3323251615763736,-2.088569835252914,-1.1057106572746862,-0.8504847211061743,-0.2527564794959528,0.31592282677878697,-0.9960272338783303,0.5856487124683576
2229,2229,She had used to collect them as a boy.,-0.11464034652328989,-0.0945319440178145,-0.06016739814586438,0.03968165732858276,-0.024564570183266073,-0.09800596908665651,-0.09476421353468728,-0.05671224180009573,-0.13159057536196994,-0.027526951989443285,-0.13902555388246501,-0.05755142807781095,-0.36658697476210983,-0.38686301360424546,-0.20469375649009852,-0.17539470107257277,0.6089137659031014,-0.4746884144713627,-0.12100469629921236,-0.7953533991164397,-0.5438459876399069,-1.0600950884176115,-0.9406565694813653,-0.3975011900466082,-2.083859708926352,-1.1059183910915933,-0.8606372416953012,-0.24705554392816856,0.2506960618512052,-1.0849723866252217,0.5851334480296877
2230,2230,She picked it up and stuck it in her hat.,-0.11801525791981754,-0.09800196556236493,-0.05834247216484309,0.04253504630359305,-0.0264189908740023,-0.10630020075263374,-0.0958167899939724,-0.061328233905651,-0.12694118776609048,-0.026590030075706945,-0.13226581129015613,-0.05480937341950868,-0.34949492401651366,-0.3691219754241192,-0.15296630036622338,-0.22755479972472703,0.571852960533981,-0.49475509135569196,0.02088685525600651,-0.8118819121951849,-0.520524204017897,-1.0726269948996732,-1.0155620939465837,-0.3314494450850397,-2.145894078044391,-1.1733796235528262,-0.8481538963125315,-0.3499504435439722,0.3155757956449946,-1.0849723866252217,0.5867177568607158
2231,2231,The air blew upon her spirit somewhat and revived it.,-0.11942147100170405,-0.09944780787259427,-0.05834247216484309,0.043159225141876555,-0.026555571651017105,-0.10862638584450847,-0.09927212586545277,-0.06399236107572194,-0.12694118776609048,-0.019522042131679358,-0.13226581129015613,-0.05507940242915776,-0.33135482109533365,-0.3502930903882498,-0.15296630036622338,-0.1309387826157052,0.58662215142062,-0.46560103578449485,0.02088685525600651,-0.8236879929657172,-0.520524204017897,-1.0976908078637966,-1.0342884750628882,-0.33098799535823853,-2.1218115137730855,-1.1246630400959468,-0.7852289008920886,-0.27363725143868284,0.2578986069943036,-1.0849723866252217,0.609684524548509
