,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,char_len,sent_clean,token_len,nlptown_medianiqr,nlptown_lnorm_medianiqr,roberta15lg_medianiqr,roberta15lg_lnorm_medianiqr,yelp_medianiqr,yelp_lnorm_medianiqr,hinglish_medianiqr,hinglish_lnorm_medianiqr,imdb2way_medianiqr,imdb2way_lnorm_medianiqr,huggingface_medianiqr,huggingface_lnorm_medianiqr,t5imdb50k_medianiqr,t5imdb50k_lnorm_medianiqr,robertaxml8lang_medianiqr,robertaxml8lang_lnorm_medianiqr,nlptown_roll100,nlptown_roll100_stdscale,roberta15lg_roll100,roberta15lg_roll100_stdscale,yelp_roll100,yelp_roll100_stdscale,hinglish_roll100,hinglish_roll100_stdscale,imdb2way_roll100,imdb2way_roll100_stdscale,huggingface_roll100,huggingface_roll100_stdscale,t5imdb50k_roll100,t5imdb50k_roll100_stdscale,robertaxml8lang_roll100,robertaxml8lang_roll100_stdscale,mean_lnorm_medianiqr_roll100
3139,3139,"While every man endeavours then to understand in the Holy Scriptures, the same as the writer understood, what hurt is it, if a man understand what Thou, the light of all true-speaking minds, dost show him to be true, although he whom he reads, understood not this, seeing he also understood a Truth, though not this truth?",0.99398010969162,1.3779951930046082,0.4101735055446625,-0.9995373487472534,0.80253666639328,0.9883581399917604,-1,-1.438219040632248,322,while every man endeavours then to understand in the holy scriptures the same as the writer understood what hurt is it if a man understand what thou the light of all true speaking minds dost show him to be true although he whom he reads understood not this seeing he also understood a truth though not this truth,58,-0.5466266417616766,-0.5395714230354626,0.00343399554452401,-0.024770633692854625,-0.23945006477594533,-0.36976304638852603,0.03811057030512588,-0.19718932663934624,-0.0779874551490227,-0.4832754783296304,-0.21554428760319197,-0.1162487249666584,0.0,-0.17655404359180024,-0.37519377186339387,-0.24672759167870043,2.5386766479168523,0.06997775099536933,0.32511301396945336,0.8201439110900091,2.562814878018875,0.9964075564077288,0.6627098185390068,1.314438063917936,0.9565159750051339,1.711469816282994,0.03810142305310212,0.5602274096536504,0.07262569832402235,1.0431771817127058,0.17807396197452224,0.8266266276512518,0.9178085397139556
3140,3140,"For true it is, O Lord, that Thou madest heaven and earth; and it is true too, that the Beginning is Thy Wisdom, in Which Thou createst all: and true again, that this visible world hath for its greater part the heaven and the earth, which briefly comprise all made and created natures.",0.9925934672355652,4.9681562185287484,4.501644730567931,0.999210000038147,1.5289725065231323,0.988448202610016,1,1.6092525124549866,285,for true it is o lord that thou madest heaven and earth and it is true too that the beginning is thy wisdom in which thou createst all and true again that this visible world hath for its greater part the heaven and the earth which briefly comprise all made and created natures,53,0.5969209915722214,-0.014203565877885469,0.0027358223101101,-0.004599099382901931,0.708810910025972,0.12687981292699896,0.4040564006990868,-0.012513703877750875,-0.07528342236419105,-0.4439545639058832,0.7972249085036764,0.3499389355465507,1.0,0.30045611765571006,0.6710474394611572,0.3478263318517777,2.5271544956794663,0.0070070797895970165,0.3306595894544484,0.8577055423509163,2.574546405223495,1.0494630349395926,0.6623719889025449,1.3126395053042517,0.9565080217808984,1.7113034987418168,0.038077988771086965,0.5600538235948892,0.0670391061452514,1.001181122156819,0.1719311655566679,0.8021161508407914,0.9126837197148342
3141,3141,"And true too, that whatsoever is mutable, gives us to understand a certain want of form, whereby it receiveth a form, or is changed, or turned.",0.9963181018829346,0.3628531694412232,3.3004027307033534,0.9106449484825134,-0.4747795462608338,0.9979405999183656,1,0.555758535861969,143,and true too that whatsoever is mutable gives us to understand a certain want of form whereby it receiveth a form or is changed or turned,26,0.2611793058907819,0.2690235552032043,0.004611172518384143,0.2438076740462739,-0.5075771927746318,-0.4393539691735309,-0.6053441111596884,-0.5920222209401869,0.20971554863590738,0.038073963591807806,0.7523488234288576,0.5587662619399306,1.0,0.5591896304362377,0.30936766821695755,0.25090385105585383,2.521715996068949,-0.02271531614572123,0.3305232351718668,0.856782145689854,2.585688298807464,1.0998519131766704,0.6624026087076305,1.3128025209436216,0.9563136780062201,1.7072393886663468,0.03258881355797112,0.5193935511582117,0.061452513966480445,0.9591850626009325,0.16521506502641645,0.7753181235083231,0.9009821736997798
3142,3142,"It is true, that that is subject to no times, which so cleaveth to the unchangeable Form, as though subject to change, never to be changed.",0.9964489936828612,0.4411364793777466,1.2635886967182157,0.9947615265846252,-0.3549357354640961,0.9953998327255248,1,0.5239190459251404,139,it is true that that is subject to no times which so cleaveth to the unchangeable form as though subject to change never to be changed,26,-0.30810097007931925,-0.25944151278494937,0.0046770764223891086,0.24387151666119833,-0.4869004021617954,-0.4179900064344723,-0.5449721685367178,-0.5353273940596589,0.13343175941087185,0.03568634170181494,0.7949708582925962,0.6005528357787759,1.0,0.5591896304362377,0.29843670924353677,0.2377069962506403,2.5219504464438507,-0.021434001928738455,0.3360450654056485,0.8941762011187816,2.5875143328858488,1.1081100973119846,0.6622983437010695,1.312247428360212,0.9563155811925174,1.7072791880302258,0.03792073956414974,0.5588890228103849,0.061452513966480445,0.9591850626009325,0.1678979110451384,0.7860229931889774,0.913059498936595
3143,3143,"It is true, that that formlessness which is almost nothing, cannot be subject to the alteration of times.",-0.998374044895172,0.5707379579544067,0.4247095882892609,0.998779594898224,1.4853704273700714,0.9876540899276732,1,-1.5818215012550354,105,it is true that that formlessness which is almost nothing cannot be subject to the alteration of times,18,-0.5425638726240454,-0.4281465184203573,-0.9997145364595192,-0.9454111565723184,-0.4526690616906722,-0.3134338368080074,0.3820916266872238,0.6474034977789757,-0.09912579747492706,0.4406775571497569,0.7970068213763439,0.8229435681890203,1.0,0.7848332195944547,-0.42449458065977724,-0.9263131924600326,2.5169632990932995,-0.04868967513945285,0.3412099007787651,0.9291526730577496,2.5859782856436415,1.1011633699114158,0.6617445639391851,1.3092991809203114,0.956298437531434,1.7069206804019017,0.03792162064733452,0.5588955493067967,0.061452513966480445,0.9591850626009325,0.16404452095817587,0.7706475156469195,0.9108217945883217
3144,3144,"It is true, that that whereof a thing is made, may by a certain mode of speech, be called by the name of the thing made of it; whence that formlessness, whereof heaven and earth were made, might be called heaven and earth.",0.8551915287971497,4.69772607088089,2.301481395959854,0.96186500787735,1.524793267250061,0.964949369430542,1,0.5345750451087952,222,it is true that that whereof a thing is made may by a certain mode of speech be called by the name of the thing made of it whence that formlessness whereof heaven and earth were made might be called heaven and earth,43,-0.018014672364844414,-0.22617494428616972,-0.06644593060348919,0.010103243268448853,0.6373828170793759,0.23692390923797776,0.40195108719208017,0.06880713156162602,-0.780810494009431,-0.35134248134286317,0.7783021278369296,0.39534701871668576,1.0,0.3584069703206504,0.302095068410987,0.1545462119295354,2.523404896592295,-0.013485165617959025,0.34676066573771686,0.9667426756040317,2.5855582142508897,1.0992636096865736,0.6650274036316898,1.326776568837298,0.9561877866697045,1.7046067535330915,0.04328021790062249,0.5985885843690613,0.055865921787709494,0.9171890030450459,0.16594026841264864,0.7782117699149413,0.9222367249215104
3145,3145,"It is true, that of things having form, there is not any nearer to having no form, than the earth and the deep.",-0.9927187561988832,4.639608383178711,2.3621810972690582,0.9955325722694396,-0.3893049955368042,0.994466245174408,1,0.5325469970703125,111,it is true that of things having form there is not any nearer to having no form than the earth and the deep,23,-0.001049381407477336,0.10550227184126526,-0.9968671036671711,-0.7894761997456252,0.6220323258891777,0.8928785447289542,-0.5622858619457393,-0.5755982242054472,0.10540180209200153,0.1566505612801257,0.7953615486511578,0.6654144201268802,1.0,0.6254191128472464,0.3013988100868504,0.2700615334506927,2.5204514460690195,-0.02962631338202288,0.3522511241156296,1.0039242795689332,2.59711019445065,1.1515070922953448,0.661673973059521,1.3089233647663556,0.9561877317268755,1.7046056045706146,0.04879968525977108,0.639473241501538,0.05307262569832402,0.8961909732671026,0.17464304436518494,0.8129368647514362,0.9359918884174128
3146,3146,"It is true, that not only every created and formed thing, but whatsoever is capable of being created and formed, Thou madest, of Whom are all things.",0.9840871095657348,4.813869357109071,4.516573131084441,0.9996650218963624,1.608160674571991,0.9678171873092652,1,1.5269785523414612,149,it is true that not only every created and formed thing but whatsoever is capable of being created and formed thou madest of whom are all things,27,0.6010934117460963,0.5411811502553135,-0.0015471211563146629,0.22007118604468653,0.6680594761574611,0.7267150463399075,0.4439478519645367,0.3651933029706354,-0.6947073613758142,-0.02390579340232252,0.7974554689703787,0.5846028362037872,1.0,0.5403825171414418,0.6428015949339323,0.630023645845203,2.5202674320456704,-0.03063198370496568,0.3522632911218611,1.0040066750222816,2.5976178014245113,1.153802729549948,0.6615705718208291,1.3083728707645188,0.9564057761730429,1.709165342241841,0.04880100555260088,0.639483021379948,0.05307262569832402,0.8961909732671026,0.17672479660484378,0.8212432998869026,0.9377041160509471
3147,3147,"It is true, that whatsoever is formed out of that which had no form, was unformed before it was formed.",-0.9623647928237916,0.6138615608215332,0.461198627948761,0.9836289286613464,-0.4754746556282044,0.9774676561355592,1,0.6057027578353882,103,it is true that whatsoever is formed out of that which had no form was unformed before it was formed,20,-0.5323653516885813,-0.431746616707637,-0.981583910300105,-0.8522899575442328,-0.4412789236436519,-0.32061956221441557,-0.6056942761165985,-0.6597975488031024,-0.4049624638731523,0.2942624905626403,0.7893299491220641,0.7415403760284607,1.0,0.7115075105239247,0.3265142444477338,0.346882764360926,2.5173318890552947,-0.046675263523605966,0.357799848697705,1.041500464601315,2.6093280352027723,1.2067619092022748,0.6582580375271803,1.2907373928669514,0.956421683120994,1.7094979877693084,0.05432634346977958,0.6804111638229844,0.05307262569832402,0.8961909732671026,0.17345983156278813,0.8082157071576905,0.9483300418955025
3148,3148,"Out of these truths, of which they doubt not whose inward eye Thou hast enabled to see such things, and who unshakenly believe Thy servant Moses to have spoken in the Spirit of truth;âof all these then, he taketh one, who saith, In the Beginning God made the heaven and the earth; that is, ""in His Word coeternal with Himself, God made the intelligible and the sensible, or the spiritual and the corporeal creature.""",0.9918728470802308,4.850089073181152,0.3048197031021118,0.8694313168525696,-0.4911243617534638,0.998121976852417,1,-0.4291064739227295,418,out of these truths of which they doubt not whose inward eye thou hast enabled to see such things and who unshakenly believe thy servant moses to have spoken in the spirit of truthâof all these then he taketh one who saith in the beginning god made the heaven and the earth that is in his word coeternal with himself god made the intelligible and the sensible or the spiritual and the corporeal creature,74,-0.5760725512695019,-0.5594936411634797,0.0023729907074595586,-0.07212591164681667,0.6776261064632833,-0.07320803450836541,-0.6135778969225404,-0.44906946716752555,0.21516119507153786,-0.5700798430590199,0.731465795566498,0.2581744059599195,1.0,0.22973352660652643,-0.028750782727878333,-0.04195300952979078,2.5229360119923534,-0.01604770578997296,0.3633224716066648,1.0788998880582867,2.6150441740811203,1.2326129751594768,0.6576652030705074,1.2875812235926842,0.9564723953521451,1.7105584801360545,0.05987950843139734,0.7215454310778681,0.055865921787709494,0.9171890030450459,0.17559873483367472,0.816750181598111,0.9686361846096943
3149,3149,"He another, that saith, In the Beginning God made heaven and earth; that is, ""in His Word coeternal with Himself, did God make the universal bulk of this corporeal world, together with all those apparent and known creatures, which it containeth.""",0.9870514273643494,4.847465217113495,2.2373374253511433,0.9744490981101991,1.8600249290466309,0.99353289604187,1,-0.4369340240955353,246,he another that saith in the beginning god made heaven and earth that is in his word coeternal with himself did god make the universal bulk of this corporeal world together with all those apparent and known creatures which it containeth,41,-0.03594262095546739,-0.21911928298178068,-5.458980026645465e-05,0.0631958957069329,0.676933073394636,0.3006521511972833,0.5708257793170783,0.19066390323129498,0.07737900303330943,-0.30756312042433326,0.7846785110034182,0.4134041290317758,1.0,0.3733885587125962,-0.031438094301370685,-0.09430787025114531,2.529210736548434,0.018244812550974456,0.35778479819191233,1.0413985419734877,2.617321158421106,1.2429105682742014,0.6597784801734893,1.2988320208183999,0.9564033561911662,1.709114735667261,0.05449518195077694,0.6816618104809276,0.061452513966480445,0.9591850626009325,0.17858764987085118,0.8286763024922068,0.9725029818572989
3150,3150,"He another, that saith, In the Beginning God made heaven and earth; that is, ""in His Word coeternal with Himself, did God make the formless matter of creatures spiritual and corporeal.""",0.9852595925331116,4.827194690704347,2.2815213203430176,0.6638617515563965,1.8474116325378416,0.989907681941986,1,-0.4470275044441223,185,he another that saith in the beginning god made heaven and earth that is in his word coeternal with himself did god make the formless matter of creatures spiritual and corporeal,31,-0.023593422886955023,-0.09077805098265516,-0.0009567770325974934,0.16092896358731795,0.6715790658735721,0.5665799944210904,0.5644717656383355,0.3656270551602334,-0.031464132642564556,-0.1194652196453887,0.6273032942300688,0.3829976172218711,1.0,0.4772837726335231,-0.03490333258905486,-0.13485670709390477,2.531885520206483,0.03286299488422448,0.35782796510771,1.0416908700556076,2.6171048591589794,1.2419323613742763,0.6667631559032302,1.3360174756798608,0.9567439349669984,1.7162369068643666,0.059949554711080794,0.7220642887758878,0.0670391061452514,1.001181122156819,0.18784042635110504,0.8655959638198164,0.9946977479513573
3151,3151,"He another, that saith, In the Beginning God created heaven and earth; that is, ""in His Word coeternal with Himself, did God create the formless matter of the creature corporeal, wherein heaven and earth lay as yet confused, which, being now distinguished and formed, we at this day see in the bulk of this world.""",0.9877400398254396,4.7050384879112235,2.2676516771316533,0.9063053131103516,1.8740913271903992,0.995534896850586,-1,0.5002266764640808,314,he another that saith in the beginning god created heaven and earth that is in his word coeternal with himself did god create the formless matter of the creature corporeal wherein heaven and earth lay as yet confused which being now distinguished and formed we at this day see in the bulk of this world,55,-0.02746992520048431,-0.3090990748628714,0.0002921259570059215,-0.014354951631764926,0.6393142289720584,0.06874129840408072,0.5779118004974942,0.05177913428965305,0.13748691380560288,-0.45737589226830416,0.7501499216867579,0.3192622057507524,0.0,-0.18897525122326367,0.290302774966455,0.11858510944885838,2.5372100046227097,0.06196227691128835,0.357821173508074,1.0416448770709474,2.62336690648974,1.2702522818695248,0.6667855176346262,1.3361365264684193,0.9567227237051426,1.7157933377139556,0.05899311993375171,0.7149796363273393,0.061452513966480445,0.9591850626009325,0.18484106701512576,0.8536281689508409,0.9941977709891561
3152,3152,"He another, who saith, In the Beginning God made heaven and earth; that is, ""in the very beginning of creating and working, did God make that formless matter, confusedly containing in itself both heaven and earth; out of which, being formed, do they now stand out, and are apparent, with all that is in them.""",0.9892448186874391,4.7162290811538705,2.2548030912876134,-0.5722466111183167,0.5335529446601868,0.9933225512504578,1,-0.4973744451999664,309,he another who saith in the beginning god made heaven and earth that is in the very beginning of creating and working did god make that formless matter confusedly containing in itself both heaven and earth out of which being formed do they now stand out and are apparent with all that is in them,55,-0.031061046615142605,-0.3106753025230366,0.0010497807659816851,-0.014007919557347391,0.6422699746284346,0.0701852892807658,-0.09739137766385056,-0.24807206055949005,0.07106362798521819,-0.4583588896409847,0.0009647659874686732,-0.0280263362120349,1.0,0.291394251910867,-0.05218816802238888,-0.07692083764763571,2.5255191036442803,-0.0019306370551852943,0.35783699754230136,1.0417520380643055,2.629428943358986,1.297667661075139,0.6663824663648392,1.3339907368312998,0.9567361727107171,1.7160745828382258,0.058993300246126826,0.7149809719652105,0.061452513966480445,0.9591850626009325,0.18198080460785487,0.8422153871107205,0.987991975428831
3153,3153,"And with regard to the understanding of the words following, out of all those truths, he chooses one to himself, who saith, But the earth was invisible, and without form, and darkness was upon the deep; that is, ""that corporeal thing that God made, was as yet a formless matter of corporeal things, without order, without light.""",0.9886631965637208,0.5044931769371033,0.4254925847053528,0.5159130096435547,-0.4984327852725983,0.9986111521720886,-1,-0.4791194796562195,329,and with regard to the understanding of the words following out of all those truths he chooses one to himself who saith but the earth was invisible and without form and darkness was upon the deep that is that corporeal thing that god made was as yet a formless matter of corporeal things without order without light,57,-0.5423450286803181,-0.5369210636790478,0.000756934547729863,-0.022140842535170676,-0.4701661433470129,-0.47556455890311783,-0.6172595532586351,-0.47499507860736473,0.22984815540582862,-0.4715749579257261,0.5523373769503561,0.22331402887403956,0.0,-0.18054919433615385,-0.04592097342172743,-0.07004928431453687,2.524901623416213,-0.005305279536606352,0.3578577907391767,1.0418928504260734,2.641689145281994,1.353114055101852,0.6669250160622198,1.3368791969492315,0.9567034537565775,1.7153903652377513,0.059179470359280124,0.7163600001846582,0.061452513966480445,0.9591850626009325,0.19060129010477544,0.87661213339602,0.9992660480449891
3154,3154,"Another he who says, The earth was invisible and without form, and darkness was upon the deep; that is, ""this all, which is called heaven and earth, was still a formless and darksome matter, of which the corporeal heaven and the corporeal earth were to be made, with all things in them, which are known to our corporeal senses.""",-0.5556415915489197,4.462538480758667,0.2302950620651245,-0.9919025897979736,0.6763150691986084,0.9974451065063475,-1,0.5059024691581726,328,another he who says the earth was invisible and without form and darkness was upon the deep that is this all which is called heaven and earth was still a formless and darksome matter of which the corporeal heaven and the corporeal earth were to be made with all things in them which are known to our corporeal senses,59,-0.5969018501196778,-0.5609512020528483,-0.7767991428170912,-0.36160347138184024,0.5752632597990577,-0.0015825835119768342,-0.025474215366791862,-0.22639346771557273,0.19483889440671112,-0.4865687207984735,-0.2116757402911815,-0.1108041786130274,0.0,-0.17269429873608758,0.29225135696961696,0.11297688822965685,2.5303805266512174,0.024637929602762093,0.3578664813627744,1.0419517036770365,2.6526117571239367,1.4025112382634655,0.6734381636927248,1.3715543009327862,0.9566842905302954,1.7149896245341156,0.05934499761911744,0.7175861194501902,0.061452513966480445,0.9591850626009325,0.1931928602676818,0.88695280172681,1.0149210975985121
3155,3155,"Another he who says, The earth was invisible and without form, and darkness was upon the deep; that is, ""this all, which is called heaven and earth, was still a formless and a darksome matter; out of which was to be made, both that intelligible heaven, otherwhere called the Heaven of heavens, and the earth, that is, the whole corporeal nature, under which name is comprised this corporeal heaven also; in a word, out of which every visible and invisible creature was to be created.""",0.9941842555999756,4.708231806755067,0.2405070811510086,-0.9927565455436708,0.6325270533561707,0.9981637597084044,1,0.5421634316444397,484,another he who says the earth was invisible and without form and darkness was upon the deep that is this all which is called heaven and earth was still a formless and a darksome matter out of which was to be made both that intelligible heaven otherwhere called the heaven of heavens and the earth that is the whole corporeal nature under which name is comprised this corporeal heaven also in a word out of which every visible and invisible creature was to be created,85,-0.5940476371446967,-0.5681955650600503,0.0035367828264989995,-0.0937811812562424,0.6401576729340946,-0.14524449247193585,-0.04753265595240567,-0.27586302429811904,0.21641568016893162,-0.6127215495907078,-0.21210844133996892,-0.044507338313695105,1.0,0.20663313501859593,0.30470027163692315,0.08930774759592056,2.5187442838812673,-0.03895626724872004,0.35244124228727886,1.005211767439387,2.658753725902994,1.430288107124352,0.6671561130098791,1.3381095253779682,0.956695934580691,1.7152331245001458,0.05382410108044161,0.6766908758768218,0.061452513966480445,0.9591850626009325,0.18722364664410746,0.8631349405859051,0.9936121420320989
3156,3156,"Another he who says, The earth was invisible and without form, and darkness was upon the deep, ""the Scripture did not call that formlessness by the name of heaven and earth; but that formlessness, saith he, already was, which he called the earth invisible without form, and darkness upon the deep; of which he had before said, that God had made heaven and earth, namely, the spiritual and corporeal creature.""",-0.9636962413787842,0.5070133805274963,0.26151779294013977,-0.984787940979004,0.5595542192459106,0.9971212148666382,-1,-0.4867706596851349,409,another he who says the earth was invisible and without form and darkness was upon the deep the scripture did not call that formlessness by the name of heaven and earth but that formlessness saith he already was which he called the earth invisible without form and darkness upon the deep of which he had before said that god had made heaven and earth namely the spiritual and corporeal creature,70,-0.5881752385820048,-0.5620796124414937,-0.982254293454779,-0.41677746678580174,-0.46950048776879927,-0.48697284886401676,-0.08429310043970743,-0.26907246748277935,0.18511439794557932,-0.551595598693977,-0.20807073380081684,-0.07536619381090581,0.0,-0.13751444171739338,-0.048547734565208896,-0.054403797687027786,2.527693305351881,0.009951773283059028,0.3580020749369147,1.0428699487900772,2.668620762045823,1.474911480971435,0.6707492185205055,1.3572387259232341,0.9576801679320841,1.7358153771945333,0.059402737870562675,0.7180138220217379,0.0670391061452514,1.001181122156819,0.18994782398865875,0.8740047270950483,1.0267483721794928
3157,3157,"Another he who says, The earth was invisible and without form, and darkness was upon the deep; that is, ""there already was a certain formless matter, of which the Scripture said before, that God made heaven and earth; namely, the whole corporeal bulk of the world, divided into two great parts, upper and lower, with all the common and known creatures in them.""",-0.8261331915855408,4.398216724395752,2.246661260724068,-0.9928734302520752,1.685033679008484,0.9956840872764589,-1,0.5157863497734071,361,another he who says the earth was invisible and without form and darkness was upon the deep that is there already was a certain formless matter of which the scripture said before that god made heaven and earth namely the whole corporeal bulk of the world divided into two great parts upper and lower with all the common and known creatures in them,63,-0.033336651296169,-0.34666716256206875,-0.9129914211183539,-0.40848082942196695,0.558274102221992,-0.04290551709986126,0.48267302752630764,-0.03836293084271593,0.14196619511628034,-0.5134792200925776,-0.21216766705063209,-0.09721563720239657,0.0,-0.15848044067673897,0.2956446366269756,0.10880068837020801,2.5386616395338955,0.06989572743509724,0.35801242350200035,1.042940029687178,2.6676026963571595,1.4703073095496917,0.6703404402100174,1.355062446307521,0.9570165194945628,1.721937184769977,0.06484439852517411,0.7583221372301453,0.07262569832402235,1.0431771817127058,0.18712676695272243,0.8627483792761089,1.0405487994960532
3158,3158,"For should any attempt to dispute against these two last opinions, thus, ""If you will not allow, that this formlessness of matter seems to be called by the name of heaven and earth; Ergo, there was something which God had not made, out of which to make heaven and earth; for neither hath Scripture told us, that God made this matter, unless we understand it to be signified by the name of heaven and earth, or of earth alone, when it is said, In the Beginning God made the heaven and earth; that so in what follows, and the earth was invisible and without form (although it pleased Him so to call the formless matter), we are to understand no other matter, but that which God made, whereof is written above, God made heaven and earth.""",0.991012692451477,4.386776715517044,0.4001809358596802,-0.9976747632026672,-1.5044823288917542,0.9955654740333556,-1,-0.4819636940956116,735,for should any attempt to dispute against these two last opinions thus if you will not allow that this formlessness of matter seems to be called by the name of heaven and earth ergo there was something which god had not made out of which to make heaven and earth for neither hath scripture told us that god made this matter unless we understand it to be signified by the name of heaven and earth or of earth alone when it is said in the beginning god made the heaven and earth that so in what follows and the earth was invisible and without form although it pleased him so to call the formless matter we are to understand no other matter but that which god made whereof is written above god made heaven and earth,136,-0.5494195196253406,-0.567432122186556,0.0019399036224428963,-0.14971030511920086,0.5552524789872842,-0.3094355130577173,-1.1240622401846656,-0.5035252542451206,0.13840496067430477,-0.7208033213229698,-0.214600511859941,0.011606036238824186,0.0,-0.04593455659101392,-0.046897433516103634,-0.017649530940542123,2.545126353895198,0.10522657484083833,0.36358982840729825,1.0807104390167397,2.679932315297966,1.526067639949164,0.673267797135108,1.3706472927647209,0.9570198886554334,1.7220076405417806,0.06496273788659933,0.7591987189548522,0.0782122905027933,1.0851732412685924,0.19041414975121035,0.8758654214778084,1.0656121211018121
3159,3159,"The maintainers of either of those two latter opinions will, upon hearing this, return for answer, ""we do not deny this formless matter to be indeed created by God, that God of Whom are all things, very good; for as we affirm that to be a greater good, which is created and formed, so we confess that to be a lesser good which is made capable of creation and form, yet still good. We say however that Scripture hath not set down, that God made this formlessness, as also it hath not many others; as the Cherubim, and Seraphim, and those which the Apostle distinctly speaks of, Thrones, Dominions, Principalities, Powers. All which that God made, is most apparent. Or if in that which is said, He made heaven and earth, all things be comprehended, what shall we say of the waters, upon which the Spirit of God moved? For if they be comprised in this word earth; how then can formless matter be meant in that name of earth, when we see the waters so beautiful? Or if it be so taken; why then is it written, that out of the same formlessness, the firmament was made, and called heaven; and that the waters were made, is not written? For the waters remain not formless and invisible, seeing we behold them flowing in so comely a manner. But if they then received that beauty, when God said, Let the waters under the firmament be gathered together, that so the gathering together be itself the forming of them; what will be said as to those waters above the firmament? Seeing neither if formless would they have been worthy of so honourable a seat, nor is it written, by what word they were formed. If then Genesis is silent as to God's making of any thing, which yet that God did make neither sound faith nor well-grounded understanding doubteth, nor again will any sober teaching dare to affirm these waters to be coeternal with God, on the ground that we find them to be mentioned in the hook of Genesis, but when they were created, we do not find; why (seeing truth teaches us) should we not understand that formless matter (which this Scripture calls the earth invisible and without form, and darksome deep) to have been created of God out of nothing, and therefore not to be coeternal to Him; notwithstanding this history hath omitted to show when it was created?""",0.995712399482727,3.3713080286979675,1.380890727043152,-0.985949158668518,-1.4788770079612732,0.9976738691329956,1,-0.4074141979217529,2265,the maintainers of either of those two latter opinions will upon hearing this return for answer we do not deny this formless matter to be indeed created by god that god of whom are all things very good for as we affirm that to be a greater good which is created and formed so we confess that to be a lesser good which is made capable of creation and form yet still good we say however that scripture hath not set down that god made this formlessness as also it hath not many others as the cherubim and seraphim and those which the apostle distinctly speaks of thrones dominions principalities powers all which that god made is most apparent or if in that which is said he made heaven and earth all things be comprehended what shall we say of the waters upon which the spirit of god moved for if they be comprised in this word earth how then can formless matter be meant in that name of earth when we see the waters so beautiful or if it be so taken why then is it written that out of the same formlessness the firmament was made and called heaven and that the waters were made is not written for the waters remain not formless and invisible seeing we behold them flowing in so comely a manner but if they then received that beauty when god said let the waters under the firmament be gathered together that so the gathering together be itself the forming of them what will be said as to those waters above the firmament seeing neither if formless would they have been worthy of so honourable a seat nor is it written by what word they were formed if then genesis is silent as to god own making of any thing which yet that god did make neither sound faith nor well grounded understanding doubteth nor again will any sober teaching dare to affirm these waters to be coeternal with god on the ground that we find them to be mentioned in the hook of genesis but when they were created we do not find why seeing truth teaches us should we not understand that formless matter which this scripture calls the earth invisible and without form and darksome deep to have been created of god out of nothing and therefore not to be coeternal to him notwithstanding this history hath omitted to show when it was created,413,-0.27531558511976123,-0.5647247066647841,0.004306201902492053,-0.21156229961450404,0.287039070174152,-0.48043702402799465,-1.111163426672472,-0.411476522097937,0.2017072450540896,-0.8406724588707979,-0.2086591250782981,0.07554003927244243,1.0,0.0832004041565526,-0.021303509562471165,0.009918072863967904,2.542454921832964,0.09062670959225612,0.3580164534752595,1.0429673208274433,2.680215219337514,1.5273470649494234,0.6667677745972266,1.336042064972731,0.9570222751721323,1.7220575472937587,0.05942099087731132,0.7181490285324383,0.07262569832402235,1.0431771817127058,0.18365430157610824,0.8488928359210911,1.041157469225231
3160,3160,"These things then being heard and perceived, according to the weakness of my capacity (which I confess unto Thee, O Lord, that knowest it), two sorts of disagreements I see may arise, when a thing is in words related by true reporters; one, concerning the truth of the things, the other, concerning the meaning of the relater.",-0.9764224886894226,0.39435648918151855,2.339223265647888,-0.9872774481773376,0.7854379415512085,0.99614155292511,-1,-0.4710771441459656,326,these things then being heard and perceived according to the weakness of my capacity which i confess unto thee o lord that knowest it two sorts of disagreements i see may arise when a thing is in words related by true reporters one concerning the truth of the things the other concerning the meaning of the relater,57,-0.007465991123880224,-0.3103862062356112,-0.9886619475750049,-0.45943032333201955,-0.4992562933848703,-0.48927760558483435,0.029496998788760137,-0.1978938628892518,0.15570110684598443,-0.47263376412179486,-0.20933217197382592,-0.11737526669978766,0.0,-0.18054919433615385,-0.043159922924766274,-0.06852847124902087,2.5509401223513,0.13699988371344812,0.35802149472955885,1.0430014604034026,2.691599464741166,1.5788319719935011,0.65936147875293,1.2966119624933807,0.9570244137801271,1.7221022697877701,0.06496442296651489,0.7592112009409037,0.0782122905027933,1.0851732412685924,0.1806340862752339,0.8368418233106918,1.0573467267389614
