,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale
1600,2.2061425364149403,2.0676287561524584,1.9848051460633993,1.9223039034089169,1.0171730343831944,1.1056466797560531,1.6887627440451725,1.1408461796208746,1.3193616674641453,1.087772543486699,-0.5758938061259713,2.3124759581223415,1.9466069678756022,1.9304738711829856,1.652672045307533,1.255823068486483,1.4923543633017726,1.6975472840957326,1.9565516183568779,1.6966460263612657,1.6385488036742277,1.211496658564828
1601,2.1746608488833514,2.031963204115008,1.8971538681846816,1.873907196429312,1.0359393728773019,1.1429829098746738,1.6324913780156247,1.0288808210776024,1.2276626685656662,1.052967914772397,-0.5918508376807039,2.301130809423339,1.9340620267455453,1.9185729086026728,1.6233711818841725,1.1855969123752144,1.484072053075041,1.6975472840957326,1.9479146133648488,1.6818731170519465,1.6220524015438842,1.1847554983233923
1602,2.1839622565631385,2.042500753580618,1.9136593499329353,1.821420302890301,1.0321812085474311,1.1429829098746738,1.5922090160500135,1.0302102846697352,1.2276626685656662,1.0521559772484141,-0.577938952612915,2.3185195988634657,1.9532897465081358,1.9185729086026728,1.6332035964072171,1.1244315530125133,1.47424282836422,1.6975472840957326,1.9729619278417323,1.6818731170519465,1.589059597283198,1.1981260784441101
1603,2.201134086125824,2.078166305618069,1.926713873952685,1.7858551552550759,1.0418765380238395,1.1767642754459788,1.639022342801303,0.9776319357129054,1.1917718775989496,1.0281090679575244,-0.6327331636244332,2.382377937492777,1.978130946288804,1.9923486301236424,1.7444621848840598,1.147741443998467,1.4537020543159889,1.7829538961412545,1.9962818413202104,1.7409647542892233,1.589059597283198,1.1713849182026743
1604,2.2419171813372007,2.1081577925586523,1.9783600145027527,1.7250917221676603,1.079396973434434,1.2241484659273687,1.6513134547851211,1.0509266833626805,1.2914575634982637,1.0560986764352085,-0.6525512867844622,2.390709157614175,1.9873432244825369,2.0358467357381085,1.706087765597173,1.146327515306963,1.471938538671906,1.968633837185906,2.0006003438162248,1.7557376635985424,1.605555999413541,1.1981260784441101
1605,2.276260840462571,2.147065667508599,2.0349206377176223,1.8039404111802217,1.1244092543495248,1.2495681188376433,1.7160774963275058,1.118264659674889,1.3569838932917841,1.079878833640334,-0.688685763955721,2.3056554892463175,1.8969296091077823,1.9427449950847433,1.640045248625781,0.9951776466670665,1.4470914587086754,1.9088603805974127,1.8943651824142687,1.652327298433308,1.5065775866314821,1.1713849182026743
1606,2.233331266555858,2.1146424383836435,2.003613805086639,1.7551329213403923,1.1343126906455028,1.1980387459715927,1.691243571289445,1.1154250287014011,1.3625872514733222,1.0762372044304018,-0.7053902592546923,2.1722814204205254,1.7677992285200614,1.824321968469546,1.5086450454219034,1.0248348333555826,1.3181050775898238,1.7773755191434741,1.7881300210123126,1.5489169332680734,1.3581099674583934,1.1045320175990856
1607,2.221883380180735,2.1016731467336616,1.9884738572038636,1.717245596576168,1.1472397966140464,1.184988894981511,1.699336779397126,1.1345280007048648,1.3218551477690619,1.0678866146307155,-0.7169762470233144,2.1834849064252984,1.780187525589597,1.8263437810475422,1.4786844784457986,1.0929752186367512,1.3496464820701022,1.7189816200683672,1.768264909530646,1.4898252960307967,1.3003725600021927,1.1179025977198034
1608,2.2347622523527484,2.132475214402369,1.97445821782324,1.6222790853374296,1.1755178409202367,1.2109121164693049,1.7098781630154265,1.2107269163957062,1.3604574682730988,1.0691919126205385,-0.7489331240158378,2.149869477692901,1.7430171379906552,1.767601908759221,1.4845305774517759,1.0587970549099928,1.3442867229813242,1.7270853930204275,1.741490194055356,1.4455065681028392,1.292124358937021,1.1446437579612387
1609,2.2369087310480844,2.118695342024263,1.9583165732701273,1.6310568664559109,1.191407408673239,1.2600100503451765,1.7171890345178287,1.1887843134187548,1.34554898587154,1.0682650335504464,-0.7259572228357054,2.1034585721165935,1.6916981034240466,1.707445898546204,1.446974608885611,1.0613504731878098,1.3542850806399447,1.6767694782577798,1.7034873720904287,1.4011878401748814,1.2591315546763344,1.1580143380819565
1610,2.242632674235646,2.1251799878492537,1.9583165732701273,1.6159227610792195,1.185213170396645,1.2611629129172337,1.7171890345178287,1.1887843134187548,1.3615223598732105,1.0739294821981584,-0.7464104183976137,2.059828121829566,1.6317222997754128,1.6764414481283034,1.4041212905618783,1.098639151094882,1.3347517274691014,1.5724878855855322,1.6231632256645592,1.3568691122469239,1.1354085386987607,1.1179025977198034
1611,2.2669594327827833,2.152739732605466,1.9583165732701273,1.582930411358032,1.162052105536337,1.3114394951061004,1.7088858634740258,1.171578731202122,1.338922993693069,1.065168296040547,-0.7579057800525703,2.074865383965557,1.6483498093178683,1.6991559470021171,1.3841343462250044,1.1383769323508746,1.3634599762456558,1.6122766209079105,1.6447557381446316,1.3864149308655622,1.1354085386987607,1.1580143380819565
1612,2.2462101387278715,2.113021276927395,1.928989590980826,1.5872436313903895,1.1000852396151541,1.2737320104350116,1.6614954117770235,1.136915872205297,1.3417627046266998,1.066462948729189,-0.755169110008224,2.0118396287821145,1.578658841889368,1.6360136272939583,1.291701450811292,1.1127292011499135,1.360166059111273,1.4822889406952697,1.616253621670936,1.371642021556243,1.127160337633589,1.1713849182026743
1613,2.221883380180735,2.085461532171184,1.9111163195350278,1.611458199993095,1.1079565740259243,1.2730466553622408,1.6179418239700751,1.1131726850428836,1.360167581115291,1.0717587454694717,-0.7819335770744681,1.9898481370491878,1.554341666639302,1.6360136272939583,1.2622136138786133,1.0789195595584697,1.3730362086719146,1.51094010473326,1.5799782007044145,1.371642021556243,1.1024157344380743,1.211496658564828
1614,2.1345932465704194,1.986570683340071,1.798230106056569,1.432090599161194,1.0237957278765486,1.235087608897254,1.522112045487694,1.022814336725151,1.3177392572194253,1.0367986143638104,-0.7703955062230315,1.9657082116845161,1.5447203553340385,1.598723485535283,1.2630396924644431,1.0180019684798955,1.351185615110366,1.51094010473326,1.5272924702530377,1.297777475009647,1.0446783269818731,1.1580143380819565
1615,2.1088355022263916,1.957389777127611,1.7830149628703742,1.4161241179887847,1.014528853616901,1.2100020508964842,1.4509650077014464,0.9321591178965529,1.2760898254653552,1.0120607451736194,-0.7643150133536968,1.9294244230023747,1.5186769402723974,1.5530498300018516,1.2179606084215016,0.9304217389228905,1.3329564422690214,1.435144913709016,1.5056999577729653,1.2682316563910085,1.0034373216560153,1.1446437579612387
1616,2.1195678957030695,1.9695484880494696,1.7755747563374955,1.419430011967269,1.0589045724956627,1.2106876823097745,1.3841616335532485,0.942885178528227,1.285276696008639,1.0036150625091913,-0.7451424165941202,1.9026207980290797,1.4890387304716144,1.5139710786349618,1.2171250748391675,0.897879714705577,1.3243198362504773,1.435144913709016,1.492744450284922,1.2534587470816894,0.9786927184605005,1.1446437579612387
1617,2.1102664880232815,1.971980230233841,1.7466773612212663,1.365628267353131,1.0555626218049319,1.2606475491311095,1.3691035767513242,0.8791806391207315,1.3049459199843472,0.993414363373855,-0.7473973147839706,1.9036401061158736,1.490165834247993,1.5235942867114065,1.2329259135633555,0.951849137490494,1.3243198362504773,1.3677174470089264,1.4858348462912985,1.2534587470816894,0.9539481152649857,1.1446437579612387
1618,2.0465876200616586,1.8998385454308155,1.65038166772912,1.338032134245057,1.0347029735375082,1.2349139437610666,1.2819427685586713,0.7848209926130832,1.2534203792761007,0.9788794025300276,-0.7441203877032725,1.9237092825196818,1.512357402044424,1.53160852171758,1.2562454127103684,1.0257675659672205,1.3328558495076976,1.4106316088292052,1.4970629527809365,1.2534587470816894,0.9704445173953288,1.1446437579612387
1619,1.9542890361622267,1.7709562096591194,1.5506948171306476,1.3119258024702642,1.0571662684733776,1.14140906547073,1.1590819981991183,0.6698869289611644,1.2519768595515057,0.9927114724597614,-0.7041618905525003,1.9135016504939166,1.5136115273512736,1.5209008042609615,1.2149357570664954,1.0286027993262878,1.3238337173361896,1.49940399376408,1.4469683238271682,1.1795942005350932,0.9127071099391276,1.0777908573576498
1620,1.9736073444202473,1.792841889318464,1.5655332155025745,1.4393549697420063,1.098848840275359,1.178623807616985,1.1663414006337876,0.7011615919100779,1.286053390755069,1.012949266651126,-0.6979444240615318,1.8850767326793112,1.4821805668525108,1.4781128776269856,1.2102029992955448,1.0305948641320515,1.2894547764461535,1.49940399376408,1.3873729893821682,1.1500483819164549,0.8797143056784414,0.9975673766333433
1621,1.9371172065995415,1.751502272184146,1.5133066732350524,1.421444664075015,1.0431251789412568,1.1650665419842379,1.149881793828444,0.6574119137980918,1.2349385939497237,0.9890907338347616,-0.6749691105761927,1.9603311443250884,1.5653934174655988,1.5545870953102086,1.2097090170432396,1.110022950014063,1.3214801686903386,1.49940399376408,1.4486957248255736,1.2091400191537316,0.9127071099391276,1.0376791169954964
1622,1.9271003060213088,1.7401541419904119,1.5285218164212473,1.3632540289016364,0.99680304922064,1.1904792301578087,1.1584017365307757,0.670538753343715,1.2601537057666465,0.9985135126023394,-0.6767302291309862,1.9242848077091719,1.5053759894579946,1.5270204915091072,1.1420135440223422,1.118846338359333,1.212988073276929,1.4229275719710788,1.3899640908797766,1.1500483819164549,0.7477430886356958,0.9307144760297542
1623,1.8648524238565751,1.6858452332061122,1.4983996588642152,1.3354072750085242,0.9744132037505011,1.1528988379148803,1.0910784704890366,0.6016260725825726,1.2549965878746785,0.9957228932073189,-0.6570401586088446,1.946629652145607,1.5390593857826995,1.521429522703742,1.1559449421629373,1.1769653372498745,1.2405619338545009,1.386286573607793,1.4331491158399212,1.1500483819164549,0.7972322950267254,0.9708262163919075
1624,1.8326552434265406,1.6655807150030153,1.4543744243337127,1.267984835555364,0.9054074306968237,1.1403928722361867,1.0521336588074601,0.5570890422461194,1.1755556745063702,0.9779465564741905,-0.6724603522922068,1.948605324282501,1.5317258508703921,1.4990814107387982,1.137471490844158,1.1038961421010336,1.2444686547748158,1.2632784141152498,1.4150114053566605,1.1205025632978163,0.7477430886356958,0.9708262163919075
1625,1.826215807340534,1.6582854884499003,1.453503937622762,1.235446508995478,0.8652305729423143,1.1774696584824345,1.0429584651155872,0.495133457370022,1.1646025037623668,0.9758314101380385,-0.6660777806649626,1.9333553337102891,1.5148631160541315,1.5077978058088453,1.1854876495378195,1.1116362915165257,1.26186679135229,1.2632784141152498,1.3968736948733997,1.1352754726071357,0.7147502843750095,0.9841967965126253
1626,1.81333693516852,1.6436950353436706,1.453503937622762,1.3092252727068483,0.9097042244420503,1.2367196677405115,1.03642382719004,0.5044267951014365,1.1182131634325154,0.9612567591884748,-0.6274828620521611,1.8420782623043865,1.4049385634983425,1.398622128857486,1.1299727161140025,1.0505861917466823,1.2011606994065658,1.237263733339378,1.2707734219897768,0.9875463795139435,0.624020072658122,0.8638615754261652
1627,1.791872148215164,1.6193776134999542,1.3961273987875098,1.280016449329834,0.8993968160845555,1.2122383026399386,1.0083084132435363,0.42031563492537627,1.0656785111603542,0.9300207127472785,-0.6167716194572355,1.8138641057024336,1.3737406530084755,1.3882573422676123,1.0923863602951136,1.0341302350199857,1.1924275146804868,1.26783142112943,1.226724696530429,0.9727734702046242,0.5910272683974358,0.8371204151847297
1628,1.77899327604315,1.6209987749562018,1.3821117594068861,1.2738871366522742,0.9009270132872714,1.1999366958467552,1.0156731325128405,0.45531408667361334,1.0740759420640893,0.9344929590339395,-0.6585895106809126,1.704111008658295,1.2523807503937814,1.2209161307527299,1.0056966850507647,0.8884418472641327,1.1544500712610184,1.0348984143321471,1.159356057592603,0.884136014348709,0.5415380620064062,0.823749835064012
1629,1.72819328025354,1.5634475432594066,1.3422921571549267,1.2281821384146656,0.8493287636116899,1.12759846940304,1.008776032614719,0.39498483590051353,1.0434070639808821,0.9192176387616061,-0.7106409606786622,1.7360822679781225,1.2360723269247074,1.248362725703577,0.9803131747270043,0.8742544699799276,1.184783377575212,0.9671463665469151,1.1282628396212984,0.8989089236580282,0.5002970566805482,0.8504909953054475
1630,1.7575284890897933,1.596681353112485,1.4007392411415434,1.3366180034386594,0.8769457627263072,1.165402670604306,1.02576132388839,0.3959141696736551,1.0832221776961573,0.9312306853739805,-0.6873971619396375,1.7007441599509303,1.1861588335018896,1.2169360260623945,1.004521307967559,0.932681018303166,1.1714170995431674,0.9980217723696868,1.026346180715357,0.8398172864207514,0.36832583963780285,0.7836380947018584
1631,1.7417876453239989,1.57884857709376,1.370117073383705,1.3505413803852153,0.8563431875889403,1.1274821020855834,0.9286131730819126,0.30374232975694443,1.0862038741764692,0.9346903946631357,-0.6981116429061485,1.5394424368112927,1.0299306266023236,1.0188950389002236,0.9379650978625664,0.8117431045982612,1.03030588895494,0.7374911986704542,0.8061025534186187,0.5591320095436862,0.14562441087816988,0.5697088127703739
1632,1.7031510288079574,1.5512888323375484,1.2605209595915978,1.374882066532727,0.8302074193665525,1.0888224575995304,0.8646209625164234,0.28127052282584336,1.0228428239698424,0.9099938284940583,-0.7534540701879077,1.5050818564450195,0.9919362847628558,1.0462825711062231,0.9246466520318272,0.8104133860621155,0.9983316184650445,0.6166956677060614,0.7551442239656481,0.6034507374716439,0.06314240022645398,0.5295970724082203
1633,1.718176379675307,1.5683110276281493,1.274916710572111,1.3720714469627702,0.8543967767470857,1.1017134430218498,0.8331074565351614,0.2699378137589237,0.9236304232261323,0.8984258304104206,-0.7356313211659546,1.4616617792924997,0.9439243700500244,1.0099187169392712,0.9206501566992272,0.7485103383833211,0.9757131342947546,0.8100598903869172,0.6972762905190543,0.5591320095436862,0.06314240022645398,0.47611475192534936
1634,1.7389256737302183,1.5918178687437423,1.3286828103400945,1.4107282761249478,0.8963976295672322,1.1140013672318856,0.855119915297278,0.3461754516903133,0.9449282552283601,0.903344729302519,-0.7746994209937507,1.299540579954558,0.8122560083494718,0.8416329884118239,0.8862250449513818,0.6727289924780355,0.8690235098966991,0.5951495851850549,0.540082799664127,0.41140291645049415,-0.002843208294918706,0.35577953083888936
1635,1.6201538525883137,1.4734730824376563,1.1931866659318053,1.2359717345192167,0.7523387441147451,1.0437147010446735,0.862259987905524,0.2885761188758166,0.9256149939354309,0.8840154379614439,-0.8618601839962787,1.2712223697447695,0.7809430401887617,0.8090940433396707,0.8421799082607383,0.69445836484692,0.8625876317029582,0.5051259569596598,0.4960340742047794,0.36708418852253655,-0.10182162107697784,0.39589127120104256
1636,1.590103150853615,1.4151112700127373,1.1805815242790345,1.2108222817803747,0.7254072733469447,0.9834414874758659,0.8084027523521283,0.2739778341893861,0.9422950687262662,0.8904438426852851,-0.8516972167491286,1.2304512315322023,0.7358601997384603,0.7357764941742799,0.8568212019705796,0.6685552523323433,0.8548656239344831,0.4730185728783157,0.4563038512414462,0.3227654605945789,-0.15955902853317896,0.39589127120104256
1637,1.5815172360722725,1.405384301275251,1.168391584815878,1.1830748076185331,0.70135257332025,1.008604231557328,0.8187152528682397,0.27135117553891014,0.9729107022294684,0.8795740780345175,-0.8646165992208644,1.2227600122474964,0.7273556048931338,0.7468412331192031,0.8974033782184793,0.6487610711807028,0.8612303508795899,0.4730185728783157,0.4554401507422435,0.33753836990389813,-0.1513108274680074,0.3825206910803248
1638,1.5843792076660532,1.3437801659378361,1.1546573013142851,1.0686609709707462,0.6517741839522541,1.0191168884250346,0.736601254622187,0.19358400910589174,0.9442064126239017,0.8542572805644357,-0.9461664528583964,1.190234690942517,0.6913906077095331,0.7290897266788409,0.8929283866052994,0.6553475420316556,0.8363928393404911,0.43781822211898563,0.3828893088092001,0.26367382335730205,-0.20904823492420851,0.3424089507181713
1639,1.4806327373914978,1.226245960359874,1.100565239915679,0.9759645755385116,0.5841394675922106,0.959212668877983,0.5862625293264317,0.08342568845483904,0.8675342174158828,0.8094118256670302,-0.9835177849638435,1.152793408356727,0.6655707290103579,0.7157867074175098,0.8329581620628338,0.6605689856626589,0.8363928393404911,0.3934320296515481,0.3707975018203596,0.26367382335730205,-0.25853744131523804,0.3424089507181713
1640,1.2438045880061335,0.9579437393508706,0.8679442711923894,0.9376248419175598,0.4879206674854338,0.8069333932769641,0.3876777440933116,-0.041614879979993254,0.8187224599837937,0.7475479784818124,-1.027400648897172,1.161118812258058,0.6747765758967299,0.7079905878584473,0.8241586288694531,0.6888598743576249,0.8507150301533095,0.3500004905478539,0.37597970481557713,0.24890091404798284,-0.25028924025006644,0.35577953083888936
1641,1.131472202950236,0.8306825650354219,0.8241979447138109,0.9268039565732258,0.37342519198941815,0.6974360984896645,0.2538534261665998,-0.15206361743515281,0.7598206433526333,0.7152993398301176,-1.0646087894950382,1.168172310165251,0.6802691336555587,0.7587625473506755,0.8663219895044596,0.7103330733875861,0.8752263526240674,0.3565721880817177,0.393253714799635,0.3079925512852597,-0.2337928381197232,0.3825206910803248
1642,1.0942665722310847,0.7885323671729804,0.7569183196701441,0.8376208356034369,0.32394473524239553,0.6609932526985307,0.23888891996302708,-0.2256165133552447,0.6891828338785791,0.6869117434241753,-1.1611825198312584,1.1703295910612295,0.6711603068752037,0.768020633523839,0.8993445730996779,0.715983461410666,0.8706236701924178,0.363220713834522,0.40793662328608415,0.35231127921321737,-0.20080003385903686,0.3825206910803248
1643,1.075663756871509,0.7674572682417594,0.7569183196701441,0.8493497672703727,0.3105402077466046,0.646428997647538,0.23888891996302708,-0.2256165133552447,0.6717573349676655,0.6829706057194079,-1.1440629318112179,1.1793318763329077,0.6811146178997131,0.7750067580087863,0.9030527398241642,0.7034691855611809,0.891591393802399,0.3504767932680273,0.4511216482462288,0.41140291645049415,-0.1100698221421494,0.39589127120104256
1644,0.918255319213563,0.6377643517419392,0.5802759721876772,0.7980451500433888,0.25997025059124934,0.5374582455267524,0.11029832917488058,-0.3118315819343892,0.6265704347362727,0.6315330851097735,-1.179585749997526,1.165640828593631,0.6777456189392789,0.7366731232316949,0.920498723197279,0.6695072971456716,0.9550957265113648,0.2862620251053389,0.4744415617247073,0.3966300071411749,-0.0688288168162915,0.4894853320460671
1645,0.8588694086426106,0.5866977658701353,0.4824260838043576,0.6838331014672911,0.30214248549810085,0.42237466738413826,0.027926206179133987,-0.41620092762358185,0.5645907648920284,0.6190619051705394,-1.1051460645066202,1.213780556455167,0.7095291992893723,0.7864590855667436,0.9693118912049425,0.668232184513284,0.9923431648862001,0.4563903579123759,0.5046710791968085,0.3966300071411749,-0.019339610425261927,0.5563382326496561
1646,0.8781877169006312,0.60858344552948,0.5351780291691545,0.7586388223292229,0.3859605674740684,0.4588497882383307,0.04390677515718252,-0.32546181060713064,0.6149246411906262,0.6378006586872078,-1.0824383498188168,1.2050698089670373,0.6998972572728709,0.7627654457153676,0.961850620989329,0.6700180002460645,0.9702109925571186,0.4563903579123759,0.5063984801952144,0.3966300071411749,-0.019339610425261927,0.5697088127703739
1647,0.8724637737130693,0.602098799704489,0.5356148130792937,0.788831362555722,0.41951473173522236,0.45891307457600955,0.06033624257615948,-0.30332559642744167,0.6172910669686513,0.6384750476868732,-1.079449279857895,1.1763634951150486,0.6681551420403219,0.7272673813726337,0.9379893183780881,0.579819963974164,0.9702109925571186,0.3894255956793415,0.4856696682143447,0.36708418852253655,-0.011091409360090367,0.5697088127703739
1648,0.8445595506737062,0.5704861513076576,0.5097054633654861,0.7695353782004406,0.4472051803155696,0.4469672408222539,0.11393343523664341,-0.29184445210508986,0.6454397015982621,0.6656966323332857,-1.0131904426151979,1.1031703516125733,0.5965446129508964,0.6764381456696249,0.9368985841159787,0.4847888462768622,0.9257169574373247,0.3894255956793415,0.4614860542366635,0.35231127921321737,-0.06058061575111983,0.5697088127703739
1649,0.8180863134312336,0.5404946643670742,0.503156886441867,0.7609413683615334,0.43796278921116566,0.4946954921879096,0.07607409502566895,-0.3094566178474722,0.6640753046002112,0.673899764834023,-0.9296386528379871,1.1519059360574877,0.6504341699783978,0.7202385288401865,1.0346640888900642,0.510323777505631,0.9466824980258435,0.44754076333445897,0.4442120442526057,0.35231127921321737,-0.1348144253376642,0.5563382326496561
1650,0.7794496969151924,0.4967233050483849,0.4289480836596034,0.7755457800500407,0.48389318844788665,0.5330546018306576,-0.07654645986845987,-0.35178648047271427,0.6738959715790159,0.6692210165347894,-0.9037689959111738,1.1334737656113187,0.6415469760170173,0.6923048419875943,1.0556620538125352,0.6424841321227545,0.9549514187470092,0.44754076333445897,0.43384763826217093,0.3227654605945789,-0.1513108274680074,0.5697088127703739
1651,0.7608468815556167,0.49185982067964146,0.4560602539445043,0.726132925995143,0.41423861178025745,0.4944669975943684,-0.07255896695177377,-0.33865964092709105,0.6072810859276043,0.6465610690095359,-0.9301655106696444,1.0948967684439301,0.569975654719427,0.6437127994731031,0.9997723111623101,0.6198511828361937,0.9401595236805423,0.44754076333445897,0.3707975018203596,0.26367382335730205,-0.2337928381197232,0.5429676525289384
1652,0.6900130846095412,0.4116123285953775,0.4000563920355531,0.6559863475741786,0.38421002187416103,0.460392251919137,-0.07500508770565464,-0.33949862280562154,0.5810944333975921,0.632594295095148,-0.8775053789882172,1.0437633529721977,0.5134346869551143,0.5278674851755301,0.8906533656455317,0.5631613627324624,0.9491388176659282,0.3464215757987913,0.3319309793562292,0.16026345819206758,-0.25853744131523804,0.5697088127703739
1653,0.6785651982344177,0.43106626607035076,0.3872635280377206,0.6366831565020509,0.3950193349141462,0.5673877105506645,-0.10979912534436763,-0.3442550046862137,0.5355703174928311,0.6221775841101567,-0.9148915183134303,1.0054580424500088,0.47107844480981137,0.5195015585045218,0.8442203014788492,0.5765985508956144,0.921404835012091,0.3464215757987913,0.2965192588889102,0.13071763957342916,-0.2667856423804096,0.5162264922875026
1654,0.6864356201173155,0.4399826540797135,0.3445598395600375,0.6856419873956476,0.3740862371809928,0.6271598535758309,-0.0987621701647901,-0.32155731801858495,0.4452066588548088,0.5896895466064064,-0.9455012390295268,0.9653321281505687,0.42670906314446094,0.45545913570223834,0.750526463138199,0.47148919503147824,0.9138979672832334,0.23093402349556957,0.25678903592557717,0.0716260023361523,-0.30802664770626753,0.5028559121667848
1655,0.6542384396872809,0.403506521314139,0.3731222536114336,0.6686917893737534,0.40017303909289365,0.6149825788303462,-0.11269277473911773,-0.3466428761866465,0.5154895044621592,0.6046120707100379,-0.9361589132200544,0.9630621334640006,0.42419900792490794,0.44133356295587883,0.7870941034924116,0.4561689830927872,0.9102795291311644,0.20585881270273207,0.29565555838970753,0.0863989116454715,-0.25028924025006644,0.5295970724082203
1656,0.6327736527339245,0.3791890994704228,0.3411381992967073,0.60222461465197,0.3801703012589909,0.6277909890085456,-0.08483400028609575,-0.39081204523789775,0.5201537296706472,0.5882041168610485,-1.0065367315708393,0.956099394488932,0.4190701249949341,0.4314684518354308,0.7857667558765075,0.44608361804681534,0.9038163489465718,0.1969010470198733,0.30083776138492485,0.0863989116454715,-0.25028924025006644,0.5295970724082203
1657,0.6528074538903904,0.4018853598578915,0.37039055688978983,0.5358851717795657,0.4029396356354038,0.6011971461637107,-0.05268343392151255,-0.3739743243064665,0.4833296859403889,0.5967396471029399,-0.9405631050067074,0.892306967494141,0.3485314073081856,0.3301537993035535,0.7139278071798371,0.4226558210162512,0.8334579625086469,0.11802471313161625,0.2593801374231856,0.027307274408194658,-0.32452304983661073,0.4894853320460671
1658,0.6220412592572466,0.36703038854856473,0.3439586787214965,0.4387998857880903,0.39018391175356343,0.6133978523569118,-0.10469411014586483,-0.34085390122478615,0.49111468892605165,0.5829836407072227,-0.9551060187015215,0.8905920940991358,0.3466351795586338,0.3257471533696119,0.6522619997965444,0.36963491172926405,0.822389081141662,0.018613585572662007,0.26801714241521474,0.012534365098875455,-0.299778446641096,0.5028559121667848
1659,0.6256187237494728,0.3872949067516616,0.3442925969018721,0.5638832667264444,0.4171398656766074,0.637810931104691,-0.08283955683492783,-0.2665071993734692,0.46835263097367075,0.5737907158887249,-0.9624483209236567,0.849193714216063,0.31569777500289786,0.3113104763845849,0.6778004463551435,0.31995345366411443,0.8643451259536541,-0.11454499182965036,0.26542604091760585,0.027307274408194658,-0.299778446641096,0.5429676525289384
1660,0.5526384481080612,0.3208272870455036,0.2586339736429772,0.5127015384351191,0.3822513694546841,0.6130930736071922,-0.16604934699208615,-0.3483595621842551,0.3581895949421489,0.5236589908136791,-0.9744587267411862,0.8500764609135095,0.3166738755059429,0.31797763051266853,0.5832151793541813,0.26489966446354146,0.8573230941813501,-0.1729388909047573,0.26542604091760585,-0.00223854421044375,-0.30802664770626753,0.5295970724082203
1661,0.5297426753578147,0.29488870374553966,0.20671757504935062,0.3986376023036414,0.29919226529126397,0.6250475022122256,-0.1593346235884417,-0.3516896748713454,0.34820623619110475,0.5197883039683103,-1.0259156779470682,0.8031341731193382,0.32223850453593766,0.26890870474751405,0.5720366277384388,0.18262011659387034,0.8159784905755204,-0.1729388909047573,0.2697445434136203,-0.01701145351976298,-0.2832820445107528,0.5162264922875026
1662,0.5204412676780269,0.2681395397174518,0.1937177455283016,0.4139230487340998,0.2670336408789868,0.589232755422209,-0.17240805965519482,-0.3562137233086521,0.33640530109532546,0.4971236857585421,-1.0237032704457534,0.8449262333166011,0.36845023333633364,0.32888115258510003,0.5948700717986392,0.2566757119692181,0.8425741312397464,-0.1729388909047573,0.3060199643801418,0.027307274408194658,-0.22554463705455163,0.5429676525289384
1663,0.5175792960842459,0.2648972168049561,0.1778336211372874,0.3848655664108524,0.25684864829770987,0.589232755422209,-0.16507057340115602,-0.34553283862428313,0.3368046354453673,0.49635993593726163,-1.0111985211602443,0.8544187565911527,0.37894662688870867,0.3351059784453539,0.6064181677384044,0.33453518373132063,0.8425741312397464,-0.2194398832044339,0.31120216737535916,0.027307274408194658,-0.24204103918489486,0.5429676525289384
1664,0.5047004239122321,0.2503067636987263,0.14040506862033958,0.4105935455512278,0.27470911004780957,0.589232755422209,-0.16507057340115602,-0.38150580009296725,0.4006981314520496,0.5054744648810726,-1.0050024119030603,0.9002028791020277,0.42954770792996483,0.39178714091219385,0.6792979668145033,0.336533528885548,0.8211087477590346,-0.2194398832044339,0.31638437037057654,0.027307274408194658,-0.20080003385903686,0.5162264922875026
1665,0.4445990204428346,0.1984295970987981,0.06500038781786938,0.3919265346154015,0.21422347501885514,0.5522001822240019,-0.21617947319787148,-0.4586598643839824,0.3429943178710144,0.48089961134651066,-1.0388683735164173,0.9039538312985601,0.4336953375235104,0.39178714091219385,0.7425522614999471,0.3302228048509936,0.8211087477590346,-0.2194398832044339,0.320702872866591,0.027307274408194658,-0.17605543066352208,0.5162264922875026
1666,0.37519620929364916,0.11980326647078184,-0.0739151869163798,0.3283632920332976,0.11499324681713399,0.5271618513628687,-0.3348196045890205,-0.575723651266017,0.269862343921325,0.4271260205366709,-1.0354202962628085,0.8756503251330361,0.4290026436833495,0.3746881006639243,0.7183890810644306,0.22840401193993662,0.8497105512840599,-0.2194398832044339,0.3155206698713736,0.012534365098875455,-0.17605543066352208,0.5295970724082203
