,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale
1642,1642,"I had been talking a great deal to him of the power of God, His omnipotence, His aversion to sin, His being a consuming fire to the workers of iniquity; how, as He had made us all, He could destroy us and all the world in a moment; and he listened with great seriousness to me all the while.",-131.95,-229,-208,-52,291,59,i had been talking a great deal to him of the power of god  his omnipotence  his aversion to sin  his being a consuming fire to the workers of iniquity  how  as he had made us all  he could destroy us and all the world in a moment  and he listened with great seriousness to me all the while ,0.0,0.0,0.28519663412824015,0.2052401396943386,0.0,0.0,0.28519663412824015,0.20524013969433863,0.0,0.0,0.2851966341282402,0.2052401396943385,0.0,0.0,0.2851966341282402,0.2052401396943385,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1643,1643,"After this I had been telling him how the devil was God's enemy in the hearts of men, and used all his malice and skill to defeat the good designs of Providence, and to ruin the kingdom of Christ in the world, and the like.",-131.95,-229,-208,-52,223,45,after this i had been telling him how the devil was god own enemy in the hearts of men  and used all his malice and skill to defeat the good designs of providence  and to ruin the kingdom of christ in the world  and the like ,0.0,0.0,0.2503528000002097,-0.020699432892249427,0.0,0.0,0.25035280000020965,-0.020699432892249403,0.0,0.0,0.2503528000002097,-0.02069943289224951,0.0,0.0,0.2503528000002097,-0.02069943289224951,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1644,1644,"""Well,"" says Friday, ""but you say God is so strong, so great; is He not much strong, much might as the devil?"" ""Yes, yes,"" says I, ""Friday; God is stronger than the devil God is above the devil, and therefore we pray to God to tread him down under our feet, and enable us to resist his temptations and quench his fiery darts."" ""But,"" says he again, ""if God much stronger, much might as the wicked devil, why God no kill the devil, so make him no more do wicked?""",-131.95,-229,-208,-52,462,90, well   says friday   but you say god is so strong  so great  is he not much strong  much might as the devil    yes  yes   says i   friday  god is stronger than the devil god is above the devil  and therefore we pray to god to tread him down under our feet  and enable us to resist his temptations and quench his fiery darts    but   says he again   if god much stronger  much might as the wicked devil  why god no kill the devil  so make him no more do wicked  ,0.0,0.0,0.3237737361985596,0.45538752362948964,0.0,0.0,0.32377373619855954,0.4553875236294897,0.0,0.0,0.3237737361985597,0.4553875236294896,0.0,0.0,0.3237737361985597,0.4553875236294896,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1645,1645,"I was strangely surprised at this question; and, after all, though I was now an old man, yet I was but a young doctor, and ill qualified for a casuist or a solver of difficulties; and at first I could not tell what to say; so I pretended not to hear him, and asked him what he said; but he was too earnest for an answer to forget his question, so that he repeated it in the very same broken words as above.",-131.95,-229,-208,-52,406,83,i was strangely surprised at this question  and  after all  though i was now an old man  yet i was but a young doctor  and ill qualified for a casuist or a solver of difficulties  and at first i could not tell what to say  so i pretended not to hear him  and asked him what he said  but he was too earnest for an answer to forget his question  so that he repeated it in the very same broken words as above ,0.0,0.0,0.31758160904930116,0.41523561163368033,0.0,0.0,0.3175816090493011,0.41523561163368033,0.0,0.0,0.3175816090493012,0.4152356116336802,0.0,0.0,0.3175816090493012,0.4152356116336802,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1646,1646,"By this time I had recovered myself a little, and I said, ""God will at last punish him severely; he is reserved for the judgment, and is to be cast into the bottomless pit, to dwell with everlasting fire.""",-131.95,-229,-208,-52,205,39,by this time i had recovered myself a little  and i said   god will at last punish him severely  he is reserved for the judgment  and is to be cast into the bottomless pit  to dwell with everlasting fire  ,0.0,0.0,0.2277617427084097,-0.16718772720663067,0.0,0.0,0.22776174270840968,-0.16718772720663067,0.0,0.0,0.22776174270840974,-0.16718772720663083,0.0,0.0,0.22776174270840974,-0.16718772720663083,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1647,1647,"This did not satisfy Friday; but he returns upon me, repeating my words, ""'Reserve at last!' me no understand but why not kill the devil now; not kill great ago?"" ""You may as well ask me,"" said I, ""why God does not kill you or me, when we do wicked things here that offend Him we are preserved to repent and be pardoned.""",-131.95,-229,-208,-52,321,63,this did not satisfy friday  but he returns upon me  repeating my words    reserve at last   me no understand but why not kill the devil now  not kill great ago    you may as well ask me   said i   why god does not kill you or me  when we do wicked things here that offend him we are preserved to repent and be pardoned  ,0.0,0.0,0.29230762068498106,0.2513502565487444,0.0,0.0,0.29230762068498106,0.2513502565487443,0.0,0.0,0.2923076206849811,0.25135025654874427,0.0,0.0,0.2923076206849811,0.25135025654874427,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1648,1648,He mused some time on this.,-131.95,-229,-208,-52,27,6,he mused some time on this ,0.0,0.0,-0.7041193705783392,-6.209829867674857,0.0,0.0,-0.7041193705783391,-6.209829867674857,0.0,0.0,-0.7041193705783393,-6.209829867674858,0.0,0.0,-0.7041193705783393,-6.209829867674858,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1649,1649,"""Well, well,"" says he, mighty affectionately, ""that well so you, I, devil, all wicked, all preserve, repent, God pardon all.""",-131.95,-229,-208,-52,125,20, well  well   says he  mighty affectionately   that well so you  i  devil  all wicked  all preserve  repent  god pardon all  ,0.0,0.0,0.06680045950433489,-1.210916824196597,0.0,0.0,0.06680045950433489,-1.2109168241965973,0.0,0.0,0.06680045950433489,-1.2109168241965975,0.0,0.0,0.06680045950433489,-1.2109168241965975,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1650,1650,"Here I was run down again by him to the last degree; and it was a testimony to me, how the mere notions of nature, though they will guide reasonable creatures to the knowledge of a God, and of a worship or homage due to the supreme being of God, as the consequence of our nature, yet nothing but divine revelation can form the knowledge of Jesus Christ, and of redemption purchased for us; of a Mediator of the new covenant, and of an Intercessor at the footstool of God's throne; I say, nothing but a revelation from Heaven can form these in the soul; and that, therefore, the gospel of our Lord and Saviour Jesus Christ, I mean the Word of God, and the Spirit of God, promised for the guide and sanctifier of His people, are the absolutely necessary instructors of the souls of men in the saving knowledge of God and the means of salvation.",-131.95,-229,-208,-52,842,158,here i was run down again by him to the last degree  and it was a testimony to me  how the mere notions of nature  though they will guide reasonable creatures to the knowledge of a god  and of a worship or homage due to the supreme being of god  as the consequence of our nature  yet nothing but divine revelation can form the knowledge of jesus christ  and of redemption purchased for us  of a mediator of the new covenant  and of an intercessor at the footstool of god own throne  i say  nothing but a revelation from heaven can form these in the soul  and that  therefore  the gospel of our lord and saviour jesus christ  i mean the word of god  and the spirit of god  promised for the guide and sanctifier of his people  are the absolutely necessary instructors of the souls of men in the saving knowledge of god and the means of salvation ,0.0,0.0,0.35537262013202664,0.6602857074489723,0.0,0.0,0.35537262013202664,0.6602857074489724,0.0,0.0,0.3553726201320267,0.6602857074489723,0.0,0.0,0.3553726201320267,0.6602857074489723,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1651,1651,"I therefore diverted the present discourse between me and my man, rising up hastily, as upon some sudden occasion of going out; then sending him for something a good way off, I seriously prayed to God that He would enable me to instruct savingly this poor savage; assisting, by His Spirit, the heart of the poor ignorant creature to receive the light of the knowledge of God in Christ, reconciling him to Himself, and would guide me so to speak to him from the Word of God that his conscience might be convinced, his eyes opened, and his soul saved.",-131.95,-229,-208,-52,549,100,i therefore diverted the present discourse between me and my man  rising up hastily  as upon some sudden occasion of going out  then sending him for something a good way off  i seriously prayed to god that he would enable me to instruct savingly this poor savage  assisting  by his spirit  the heart of the poor ignorant creature to receive the light of the knowledge of god in christ  reconciling him to himself  and would guide me so to speak to him from the word of god that his conscience might be convinced  his eyes opened  and his soul saved ,0.0,0.0,0.3311158298183946,0.5029962192816635,0.0,0.0,0.33111582981839455,0.5029962192816636,0.0,0.0,0.33111582981839466,0.5029962192816635,0.0,0.0,0.33111582981839466,0.5029962192816635,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1652,1652,"When he came again to me, I entered into a long discourse with him upon the subject of the redemption of man by the Saviour of the world, and of the doctrine of the gospel preached from Heaven, viz. of repentance towards God, and faith in our blessed Lord Jesus.",-131.95,-229,-208,-52,262,50,when he came again to me  i entered into a long discourse with him upon the subject of the redemption of man by the saviour of the world  and of the doctrine of the gospel preached from heaven  viz  of repentance towards god  and faith in our blessed lord jesus ,0.0,0.0,0.2650369872398796,0.07451795841209835,0.0,0.0,0.2650369872398796,0.07451795841209835,0.0,0.0,0.2650369872398797,0.0745179584120982,0.0,0.0,0.2650369872398797,0.0745179584120982,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1653,1653,"I then explained to him as well as I could why our blessed Redeemer took not on Him the nature of angels but the seed of Abraham; and how, for that reason, the fallen angels had no share in the redemption; that He came only to the lost sheep of the house of Israel, and the like.",-131.95,-229,-208,-52,279,57,i then explained to him as well as i could why our blessed redeemer took not on him the nature of angels but the seed of abraham  and how  for that reason  the fallen angels had no share in the redemption  that he came only to the lost sheep of the house of israel  and the like ,0.0,0.0,0.2812668783995149,0.17975823301164062,0.0,0.0,0.2812668783995149,0.1797582330116408,0.0,0.0,0.2812668783995149,0.17975823301164062,0.0,0.0,0.2812668783995149,0.17975823301164062,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1654,1654,"I had, God knows, more sincerity than knowledge in all the methods I took for this poor creature's instruction, and must acknowledge, what I believe all that act upon the same principle will find, that in laying things open to him, I really informed and instructed myself in many things that either I did not know or had not fully considered before, but which occurred naturally to my mind upon searching into them, for the information of this poor savage; and I had more affection in my inquiry after things upon this occasion than ever I felt before: so that, whether this poor wild wretch was better for me or no, I had great reason to be thankful that ever he came to me; my grief sat lighter, upon me; my habitation grew comfortable to me beyond measure: and when I reflected that in this solitary life which I have been confined to, I had not only been moved to look up to heaven myself, and to seek the Hand that had brought me here, but was now to be made an instrument, under Providence, to save the life, and, for aught I knew, the soul of a poor savage, and bring him to the true knowledge of religion and of the Christian doctrine, that he might know Christ Jesus, in whom is life eternal; I say, when I reflected upon all these things, a secret joy ran through every part of My soul, and I frequently rejoiced that ever I was brought to this place, which I had so often thought the most dreadful of all afflictions that could possibly have befallen me.",-131.95,-229,-208,-52,1465,274,i had  god knows  more sincerity than knowledge in all the methods i took for this poor creature own instruction  and must acknowledge  what i believe all that act upon the same principle will find  that in laying things open to him  i really informed and instructed myself in many things that either i did not know or had not fully considered before  but which occurred naturally to my mind upon searching into them  for the information of this poor savage  and i had more affection in my inquiry after things upon this occasion than ever i felt before  so that  whether this poor wild wretch was better for me or no  i had great reason to be thankful that ever he came to me  my grief sat lighter  upon me  my habitation grew comfortable to me beyond measure  and when i reflected that in this solitary life which i have been confined to  i had not only been moved to look up to heaven myself  and to seek the hand that had brought me here  but was now to be made an instrument  under providence  to save the life  and  for aught i knew  the soul of a poor savage  and bring him to the true knowledge of religion and of the christian doctrine  that he might know christ jesus  in whom is life eternal  i say  when i reflected upon all these things  a secret joy ran through every part of my soul  and i frequently rejoiced that ever i was brought to this place  which i had so often thought the most dreadful of all afflictions that could possibly have befallen me ,0.0,0.0,0.373078306492342,0.7750955528265698,0.0,0.0,0.37307830649234197,0.7750955528265701,0.0,0.0,0.3730783064923421,0.7750955528265698,0.0,0.0,0.3730783064923421,0.7750955528265698,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1655,1655,"I continued in this thankful frame all the remainder of my time; and the conversation which employed the hours between Friday and me was such as made the three years which we lived there together perfectly and completely happy, if any such thing as complete happiness can be formed in a sublunary state.",-131.95,-229,-208,-52,303,53,i continued in this thankful frame all the remainder of my time  and the conversation which employed the hours between friday and me was such as made the three years which we lived there together perfectly and completely happy  if any such thing as complete happiness can be formed in a sublunary state ,0.0,0.0,0.2725176109280134,0.12302493134072835,0.0,0.0,0.27251761092801335,0.12302493134072837,0.0,0.0,0.2725176109280135,0.12302493134072826,0.0,0.0,0.2725176109280135,0.12302493134072826,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1656,1656,"This savage was now a good Christian, a much better than I; though I have reason to hope, and bless God for it, that we were equally penitent, and comforted, restored penitents.",-131.95,-229,-208,-52,177,32,this savage was now a good christian  a much better than i  though i have reason to hope  and bless god for it  that we were equally penitent  and comforted  restored penitents ,0.0,0.0,0.19069828933905036,-0.4075200850661625,0.0,0.0,0.19069828933905034,-0.4075200850661625,0.0,0.0,0.1906982893390504,-0.40752008506616266,0.0,0.0,0.1906982893390504,-0.40752008506616266,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1657,1657,"We had here the Word of God to read, and no farther off from His Spirit to instruct than if we had been in England.",-131.95,-229,-208,-52,115,25,we had here the word of god to read  and no farther off from his spirit to instruct than if we had been in england ,0.0,0.0,0.13287930208284982,-0.782438563327032,0.0,0.0,0.1328793020828498,-0.7824385633270321,0.0,0.0,0.13287930208284982,-0.7824385633270323,0.0,0.0,0.13287930208284982,-0.7824385633270323,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1658,1658,"I always applied myself, in reading the Scripture, to let him know, as well as I could, the meaning of what I read; and he again, by his serious inquiries and questionings, made me, as I said before, a much better scholar in the Scripture knowledge than I should ever have been by my own mere private reading.",-131.95,-229,-208,-52,309,58,i always applied myself  in reading the scripture  to let him know  as well as i could  the meaning of what i read  and he again  by his serious inquiries and questionings  made me  as i said before  a much better scholar in the scripture knowledge than i should ever have been by my own mere private reading ,0.0,0.0,0.28326563346843553,0.1927188579623232,0.0,0.0,0.2832656334684355,0.1927188579623233,0.0,0.0,0.28326563346843553,0.1927188579623231,0.0,0.0,0.28326563346843553,0.1927188579623231,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1659,1659,"Another thing I cannot refrain from observing here also, from experience in this retired part of my life, viz. how infinite and inexpressible a blessing it is that the knowledge of God, and of the doctrine of salvation by Christ Jesus, is so plainly laid down in the Word of God, so easy to be received and understood, that, as the bare reading the Scripture made me capable of understanding enough of my duty to carry me directly on to the great work of sincere repentance for my sins, and laying hold of a Saviour for life and salvation, to a stated reformation in practice, and obedience to all God's commands, and this without any teacher or instructor, I mean human; so the same plain instruction sufficiently served to the enlightening this savage creature, and bringing him to be such a Christian as I have known few equal to him in my life.",-131.95,-229,-208,-52,848,153,another thing i cannot refrain from observing here also  from experience in this retired part of my life  viz  how infinite and inexpressible a blessing it is that the knowledge of god  and of the doctrine of salvation by christ jesus  is so plainly laid down in the word of god  so easy to be received and understood  that  as the bare reading the scripture made me capable of understanding enough of my duty to carry me directly on to the great work of sincere repentance for my sins  and laying hold of a saviour for life and salvation  to a stated reformation in practice  and obedience to all god own commands  and this without any teacher or instructor  i mean human  so the same plain instruction sufficiently served to the enlightening this savage creature  and bringing him to be such a christian as i have known few equal to him in my life ,0.0,0.0,0.35400588639788017,0.651423329256088,0.0,0.0,0.3540058863978801,0.6514233292560881,0.0,0.0,0.35400588639788017,0.651423329256088,0.0,0.0,0.35400588639788017,0.651423329256088,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1660,1660,"As to all the disputes, wrangling, strife, and contention which have happened in the world about religion, whether niceties in doctrines or schemes of church government, they were all perfectly useless to us, and, for aught I can yet see, they have been so to the rest of the world.",-131.95,-229,-208,-52,282,50,as to all the disputes  wrangling  strife  and contention which have happened in the world about religion  whether niceties in doctrines or schemes of church government  they were all perfectly useless to us  and  for aught i can yet see  they have been so to the rest of the world ,0.0,0.0,0.2650369872398796,0.07451795841209835,0.0,0.0,0.2650369872398796,0.07451795841209835,0.0,0.0,0.2650369872398797,0.0745179584120982,0.0,0.0,0.2650369872398797,0.0745179584120982,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1661,1661,"We had the sure guide to heaven, viz. the Word of God; and we had, blessed be God, comfortable views of the Spirit of God teaching and instructing by His word, leading us into all truth, and making us both willing and obedient to the instruction of His word.",-131.95,-229,-208,-52,258,49,we had the sure guide to heaven  viz  the word of god  and we had  blessed be god  comfortable views of the spirit of god teaching and instructing by his word  leading us into all truth  and making us both willing and obedient to the instruction of his word ,0.0,0.0,0.2623398916244301,0.057029049805177326,0.0,0.0,0.26233989162443005,0.0570290498051774,0.0,0.0,0.26233989162443005,0.057029049805177146,0.0,0.0,0.26233989162443005,0.057029049805177146,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1662,1662,"And I cannot see the least use that the greatest knowledge of the disputed points of religion, which have made such confusion in the world, would have been to us, if we could have obtained it.",-131.95,-229,-208,-52,192,36,and i cannot see the least use that the greatest knowledge of the disputed points of religion  which have made such confusion in the world  would have been to us  if we could have obtained it ,0.0,0.0,0.21364233190103474,-0.258742911153119,0.0,0.0,0.2136423319010347,-0.258742911153119,0.0,0.0,0.21364233190103477,-0.25874291115311915,0.0,0.0,0.21364233190103477,-0.25874291115311915,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1663,1663,"But I must go on with the historical part of things, and take every part in its order.",-131.95,-229,-208,-52,86,18,but i must go on with the historical part of things  and take every part in its order ,0.0,0.0,0.03008999140515993,-1.4489603024574669,0.0,0.0,0.030089991405159937,-1.4489603024574667,0.0,0.0,0.03008999140515993,-1.448960302457467,0.0,0.0,0.03008999140515993,-1.448960302457467,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1664,1664,"After Friday and I became more intimately acquainted, and that he could understand almost all I said to him, and speak pretty fluently, though in broken English, to me, I acquainted him with my own history, or at least so much of it as related to my coming to this place: how I had lived there, and how long; I let him into the mystery, for such it was to him, of gunpowder and bullet, and taught him how to shoot.",-131.95,-229,-208,-52,414,81,after friday and i became more intimately acquainted  and that he could understand almost all i said to him  and speak pretty fluently  though in broken english  to me  i acquainted him with my own history  or at least so much of it as related to my coming to this place  how i had lived there  and how long  i let him into the mystery  for such it was to him  of gunpowder and bullet  and taught him how to shoot ,0.0,0.0,0.31561585439874296,0.40248897290485197,0.0,0.0,0.3156158543987429,0.40248897290485197,0.0,0.0,0.31561585439874296,0.4024889729048519,0.0,0.0,0.31561585439874296,0.4024889729048519,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1665,1665,"I gave him a knife, which he was wonderfully delighted with; and I made him a belt, with a frog hanging to it, such as in England we wear hangers in; and in the frog, instead of a hanger, I gave him a hatchet, which was not only as good a weapon in some cases, but much more useful upon other occasions.",-131.95,-229,-208,-52,303,62,i gave him a knife  which he was wonderfully delighted with  and i made him a belt  with a frog hanging to it  such as in england we wear hangers in  and in the frog  instead of a hanger  i gave him a hatchet  which was not only as good a weapon in some cases  but much more useful upon other occasions ,0.0,0.0,0.2906158940444661,0.24038051100676877,0.0,0.0,0.290615894044466,0.2403805110067688,0.0,0.0,0.2906158940444661,0.24038051100676863,0.0,0.0,0.2906158940444661,0.24038051100676863,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1666,1666,"I described to him the country of Europe, particularly England, which I came from; how we lived, how we worshipped God, how we behaved to one another, and how we traded in ships to all parts of the world.",-131.95,-229,-208,-52,204,39,i described to him the country of europe  particularly england  which i came from  how we lived  how we worshipped god  how we behaved to one another  and how we traded in ships to all parts of the world ,0.0,0.0,0.2277617427084097,-0.16718772720663067,0.0,0.0,0.22776174270840968,-0.16718772720663067,0.0,0.0,0.22776174270840974,-0.16718772720663083,0.0,0.0,0.22776174270840974,-0.16718772720663083,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1667,1667,"I gave him an account of the wreck which I had been on board of, and showed him, as near as I could, the place where she lay; but she was all beaten in pieces before, and gone.",-131.95,-229,-208,-52,176,38,i gave him an account of the wreck which i had been on board of  and showed him  as near as i could  the place where she lay  but she was all beaten in pieces before  and gone ,0.0,0.0,0.2233029814008176,-0.19609989055815336,0.0,0.0,0.22330298140081759,-0.19609989055815333,0.0,0.0,0.22330298140081764,-0.19609989055815352,0.0,0.0,0.22330298140081764,-0.19609989055815352,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1668,1668,"I showed him the ruins of our boat, which we lost when we escaped, and which I could not stir with my whole strength then; but was now fallen almost all to pieces.",-131.95,-229,-208,-52,163,33,i showed him the ruins of our boat  which we lost when we escaped  and which i could not stir with my whole strength then  but was now fallen almost all to pieces ,0.0,0.0,0.19695575549231883,-0.36694449218078695,0.0,0.0,0.1969557554923188,-0.366944492180787,0.0,0.0,0.19695575549231886,-0.3669444921807871,0.0,0.0,0.19695575549231886,-0.3669444921807871,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1669,1669,"Upon seeing this boat, Friday stood, musing a great while, and said nothing.",-131.95,-229,-208,-52,76,13,upon seeing this boat  friday stood  musing a great while  and said nothing ,0.0,0.0,-0.1111041166685899,-2.3645121419223494,0.0,0.0,-0.11110411666858995,-2.36451214192235,0.0,0.0,-0.11110411666858994,-2.3645121419223503,0.0,0.0,-0.11110411666858994,-2.3645121419223503,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1670,1670,I asked him what it was he studied upon.,-131.95,-229,-208,-52,40,9,i asked him what it was he studied upon ,0.0,0.0,-0.33701468958658964,-3.829395085066162,0.0,0.0,-0.3370146895865896,-3.829395085066162,0.0,0.0,-0.3370146895865897,-3.829395085066163,0.0,0.0,-0.3370146895865897,-3.829395085066163,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1671,1671,"At last says he, ""Me see such boat like come to place at my nation.""",-131.95,-229,-208,-52,68,15,at last says he   me see such boat like come to place at my nation  ,0.0,0.0,-0.04333094479318995,-1.9250472589792054,0.0,0.0,-0.04333094479319002,-1.9250472589792065,0.0,0.0,-0.04333094479319002,-1.9250472589792065,0.0,0.0,-0.04333094479319002,-1.9250472589792065,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1672,1672,"I did not understand him a good while; but at last, when I had examined further into it, I understood by him that a boat, such as that had been, came on shore upon the country where he lived: that is, as he explained it, was driven thither by stress of weather.",-131.95,-229,-208,-52,261,52,i did not understand him a good while  but at last  when i had examined further into it  i understood by him that a boat  such as that had been  came on shore upon the country where he lived  that is  as he explained it  was driven thither by stress of weather ,0.0,0.0,0.27011997513053465,0.10747782463283417,0.0,0.0,0.2701199751305346,0.10747782463283409,0.0,0.0,0.2701199751305347,0.10747782463283402,0.0,0.0,0.2701199751305347,0.10747782463283402,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1673,1673,"I presently imagined that some European ship must have been cast away upon their coast, and the boat might get loose and drive ashore; but was so dull that I never once thought of men making their escape from a wreck thither, much less whence they might come: so I only inquired after a description of the boat.",-131.95,-229,-208,-52,311,58,i presently imagined that some european ship must have been cast away upon their coast  and the boat might get loose and drive ashore  but was so dull that i never once thought of men making their escape from a wreck thither  much less whence they might come  so i only inquired after a description of the boat ,0.0,0.0,0.28326563346843553,0.1927188579623232,0.0,0.0,0.2832656334684355,0.1927188579623233,0.0,0.0,0.28326563346843553,0.1927188579623231,0.0,0.0,0.28326563346843553,0.1927188579623231,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1674,1674,"Friday described the boat to me well enough; but brought me better to understand him when he added with some warmth, ""We save the white mans from drown.""",-131.95,-229,-208,-52,153,28,friday described the boat to me well enough  but brought me better to understand him when he added with some warmth   we save the white mans from drown  ,0.0,0.0,0.1611988060450705,-0.5988050229543612,0.0,0.0,0.16119880604507048,-0.5988050229543613,0.0,0.0,0.1611988060450705,-0.5988050229543614,0.0,0.0,0.1611988060450705,-0.5988050229543614,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1675,1675,"Then I presently asked if there were any white mans, as he called them, in the boat.",-131.95,-229,-208,-52,84,17,then i presently asked if there were any white mans  as he called them  in the boat ,0.0,0.0,0.008495598405645257,-1.5889858779050372,0.0,0.0,0.008495598405645233,-1.5889858779050374,0.0,0.0,0.008495598405645266,-1.5889858779050372,0.0,0.0,0.008495598405645266,-1.5889858779050372,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1676,1676,"""Yes,"" he said; ""the boat full of white mans.""",-131.95,-229,-208,-52,46,9, yes   he said   the boat full of white mans  ,0.0,0.0,-0.33701468958658964,-3.829395085066162,0.0,0.0,-0.3370146895865896,-3.829395085066162,0.0,0.0,-0.3370146895865897,-3.829395085066163,0.0,0.0,-0.3370146895865897,-3.829395085066163,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1677,1677,I asked him how many.,-131.95,-229,-208,-52,21,5,i asked him how many ,0.0,0.0,-0.924382179173389,-7.638090737240074,0.0,0.0,-0.9243821791733888,-7.638090737240075,0.0,0.0,-0.9243821791733892,-7.638090737240076,0.0,0.0,-0.9243821791733892,-7.638090737240076,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1678,1678,He told upon his fingers seventeen.,-131.95,-229,-208,-52,35,6,he told upon his fingers seventeen ,0.0,0.0,-0.7041193705783392,-6.209829867674857,0.0,0.0,-0.7041193705783391,-6.209829867674857,0.0,0.0,-0.7041193705783393,-6.209829867674858,0.0,0.0,-0.7041193705783393,-6.209829867674858,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1679,1679,I asked him then what became of them.,-131.95,-229,-208,-52,37,8,i asked him then what became of them ,0.0,0.0,-0.4287908598345271,-4.424503780718336,0.0,0.0,-0.428790859834527,-4.424503780718337,0.0,0.0,-0.42879085983452714,-4.424503780718337,0.0,0.0,-0.42879085983452714,-4.424503780718337,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
1680,1680,"He told me, ""They live, they dwell at my nation.""",-131.95,-229,-208,-52,49,10,he told me   they live  they dwell at my nation  ,0.0,0.0,-0.2635937533882397,-3.353308128544423,0.0,0.0,-0.2635937533882397,-3.353308128544423,0.0,0.0,-0.2635937533882398,-3.353308128544424,0.0,0.0,-0.2635937533882398,-3.353308128544424,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
