,sent_raw
2441,"He felt their presence all about the house, pervading the air with the shades and echoes of still vibrant emotions."
2442,But he knew that he was in Daisy's house by a colossal accident.
2443,"However glorious might be his future as Jay Gatsby, he was at present a penniless young man without a past, and at any moment the invisible cloak of his uniform might slip from his shoulders."
2444,So he made the most of his time.
2445,"He took what he could get, ravenously and unscrupulously eventually he took Daisy one still October night, took her because he had no real right to touch her hand."
2446,"He might have despised himself, for he had certainly taken her under false pretenses."
2447,"I don't mean that he had traded on his phantom millions, but he had deliberately given Daisy a sense of security; he let her believe that he was a person from much the same stratum as herself that he was fully able to take care of her."
2448,As a matter of fact he had no such facilities he had no comfortable family standing behind him and he was liable at the whim of an impersonal government to be blown anywhere about the world.
2449,But he didn't despise himself and it didn't turn out as he had imagined.
2450,"He had intended, probably, to take what he could and go but now he found that he had committed himself to the following of a grail."
2451,"He knew that Daisy was extraordinary but he didn't realize just how extraordinary a ""nice"" girl could be."
2452,"She vanished into her rich house, into her rich, full life, leaving Gatsby nothing."
2453,"He felt married to her, that was all."
2454,"When they met again two days later it was Gatsby who was breathless, who was somehow betrayed."
2455,Her porch was bright with the bought luxury of star-shine; the wicker of the settee squeaked fashionably as she turned toward him and he kissed her curious and lovely mouth.
2456,"She had caught a cold and it made her voice huskier and more charming than ever and Gatsby was overwhelmingly aware of the youth and mystery that wealth imprisons and preserves, of the freshness of many clothes and of Daisy, gleaming like silver, safe and proud above the hot struggles of the poor."
2457,"""I can't describe to you how surprised I was to find out I loved her, old sport. I even hoped for a while that she'd throw me over, but she didn't, because she was in love with me too. She thought I knew a lot because I knew different things from her. . . . Well, there I was, way off my ambitions, getting deeper in love every minute, and all of a sudden I didn't care. What was the use of doing great things if I could have a better time telling her what I was going to do?"""
2458,"On the last afternoon before he went abroad he sat with Daisy in his arms for a long, silent time."
2459,It was a cold fall day with fire in the room and her cheeks flushed.
2460,Now and then she moved and he changed his arm a little and once he kissed her dark shining hair.
2461,The afternoon had made them tranquil for a while as if to give them a deep memory for the long parting the next day promised.
2462,"They had never been closer in their month of love nor communicated more profoundly one with another than when she brushed silent lips against his coat's shoulder or when he touched the end of her fingers, gently, as though she were asleep."
2463,He did extraordinarily well in the war.
2464,He was a captain before he went to the front and following the Argonne battles he got his majority and the command of the divisional machine guns.
2465,After the Armistice he tried frantically to get home but some complication or misunderstanding sent him to Oxford instead.
2466,He was worried now there was a quality of nervous despair in Daisy's letters.
2467,She didn't see why he couldn't come.
2468,She was feeling the pressure of the world outside and she wanted to see him and feel his presence beside her and be reassured that she was doing the right thing after all.
2469,"For Daisy was young and her artificial world was redolent of orchids and pleasant, cheerful snobbery and orchestras which set the rhythm of the year, summing up the sadness and suggestiveness of life in new tunes."
2470,"All night the saxophones wailed the hopeless comment of the ""Beale Street Blues"" while a hundred pairs of golden and silver slippers shuffled the shining dust."
2471,"At the grey tea hour there were always rooms that throbbed incessantly with this low sweet fever, while fresh faces drifted here and there like rose petals blown by the sad horns around the floor."
2472,Through this twilight universe Daisy began to move again with the season; suddenly she was again keeping half a dozen dates a day with half a dozen men and drowsing asleep at dawn with the beads and chiffon of an evening dress tangled among dying orchids on the floor beside her bed.
2473,And all the time something within her was crying for a decision.
2474,"She wanted her life shaped now, immediately and the decision must be made by some force of love, of money, of unquestionable practicality that was close at hand."
2475,That force took shape in the middle of spring with the arrival of Tom Buchanan.
2476,There was a wholesome bulkiness about his person and his position and Daisy was flattered.
2477,Doubtless there was a certain struggle and a certain relief.
2478,The letter reached Gatsby while he was still at Oxford.
2479,"It was dawn now on Long Island and we went about opening the rest of the windows downstairs, filling the house with grey turning, gold turning light."
2480,The shadow of a tree fell abruptly across the dew and ghostly birds began to sing among the blue leaves.
2481,"There was a slow pleasant movement in the air, scarcely a wind, promising a cool lovely day."
2482,"""I don't think she ever loved him."""
2483,Gatsby turned around from a window and looked at me challengingly.
2484,"""You must remember, old sport, she was very excited this afternoon. He told her those things in a way that frightened her that made it look as if I was some kind of cheap sharper. And the result was she hardly knew what she was saying."""
2485,He sat down gloomily.
2486,"""Of course she might have loved him, just for a minute, when they were first married and loved me more even then, do you see?"""
2487,Suddenly he came out with a curious remark:
2488,"""In any case,"" he said, ""it was just personal."""
2489,"What could you make of that, except to suspect some intensity in his conception of the affair that couldn't be measured?"
2490,"He came back from France when Tom and Daisy were still on their wedding trip, and made a miserable but irresistible journey to Louisville on the last of his army pay."
2491,"He stayed there a week, walking the streets where their footsteps had clicked together through the November night and revisiting the out-of-the-way places to which they had driven in her white car."
2492,"Just as Daisy's house had always seemed to him more mysterious and gay than other houses so his idea of the city itself, even though she was gone from it, was pervaded with a melancholy beauty."
2493,He left feeling that if he had searched harder he might have found her that he was leaving her behind.
2494,The day-coach he was penniless now was hot.
2495,"He went out to the open vestibule and sat down on a folding-chair, and the station slid away and the backs of unfamiliar buildings moved by."
2496,"Then out into the spring fields, where a yellow trolley raced them for a minute with people in it who might once have seen the pale magic of her face along the casual street."
2497,"The track curved and now it was going away from the sun which, as it sank lower, seemed to spread itself in benediction over the vanishing city where she had drawn her breath."
2498,"He stretched out his hand desperately as if to snatch only a wisp of air, to save a fragment of the spot that she had made lovely for him."
2499,"But it was all going by too fast now for his blurred eyes and he knew that he had lost that part of it, the freshest and the best, forever."
2500,It was nine o'clock when we finished breakfast and went out on the porch.
2501,The night had made a sharp difference in the weather and there was an autumn flavor in the air.
2502,"The gardener, the last one of Gatsby's former servants, came to the foot of the steps."
2503,"""I' going to drain the pool today, Mr. Gatsby. Leaves' start falling pretty soon and then there's always trouble with the pipes."""
2504,"""Don't do it today,"" Gatsby answered."
2505,He turned to me apologetically.
2506,"""You know, old sport, I've never used that pool all summer?"""
2507,I looked at my watch and stood up.
2508,"""Twelve minutes to my train."""
2509,I didn't want to go to the city.
2510,I wasn't worth a decent stroke of work but it was more than that I didn't want to leave Gatsby.
2511,"I missed that train, and then another, before I could get myself away."
2512,"""I' call you up,"" I said finally."
2513,"""Do, old sport."""
2514,"""I' call you about noon."""
2515,We walked slowly down the steps.
2516,"""I suppose Daisy' call too."""
2517,He looked at me anxiously as if he hoped I'd corroborate this.
2518,"""I suppose so."""
2519,"""Well goodbye."""
2520,We shook hands and I started away.
2521,Just before I reached the hedge I remembered something and turned around.
2522,"""They're a rotten crowd,"" I shouted across the lawn."
2523,"""You're worth the whole damn bunch put together."""
2524,I've always been glad I said that.
2525,"It was the only compliment I ever gave him, because I disapproved of him from beginning to end."
2526,"First he nodded politely, and then his face broke into that radiant and understanding smile, as if we'd been in ecstatic cahoots on that fact all the time."
2527,His gorgeous pink rag of a suit made a bright spot of color against the white steps and I thought of the night when I first came to his ancestral home three months before.
2528,"The lawn and drive had been crowded with the faces of those who guessed at his corruption and he had stood on those steps, concealing his incorruptible dream, as he waved them goodbye."
2529,I thanked him for his hospitality.
2530,We were always thanking him for that I and the others.
2531,"""Goodbye,"" I called."
2532,"""I enjoyed breakfast, Gatsby."""
2533,"Up in the city I tried for a while to list the quotations on an interminable amount of stock, then I fell asleep in my swivel-chair."
2534,Just before noon the phone woke me and I started up with sweat breaking out on my forehead.
2535,It was Jordan Baker; she often called me up at this hour because the uncertainty of her own movements between hotels and clubs and private houses made her hard to find in any other way.
2536,Usually her voice came over the wire as something fresh and cool as if a divot from a green golf links had come sailing in at the office window but this morning it seemed harsh and dry.
2537,"""I've left Daisy's house,"" she said."
2538,"""I' at Hempstead and I' going down to Southampton this afternoon."""
2539,"Probably it had been tactful to leave Daisy's house, but the act annoyed me and her next remark made me rigid."
2540,"""You weren't so nice to me last night."""
2541,"""How could it have mattered then?"""
2542,Silence for a moment.
2543,Then
2544,"""However I want to see you."""
2545,"""I want to see you too."""
2546,"""Suppose I don't go to Southampton, and come into town this afternoon?"""
2547,"""No I don't think this afternoon."""
2548,"""Very well."""
2549,"""It's impossible this afternoon. Various """
2550,We talked like that for a while and then abruptly we weren't talking any longer.
2551,I don't know which of us hung up with a sharp click but I know I didn't care.
2552,I couldn't have talked to her across a tea-table that day if I never talked to her again in this world.
2553,"I called Gatsby's house a few minutes later, but the line was busy."
2554,I tried four times; finally an exasperated central told me the wire was being kept open for long distance from Detroit.
2555,Taking out my time-table I drew a small circle around the three-fifty train.
2556,Then I leaned back in my chair and tried to think.
2557,It was just noon.
2558,When I passed the ashheaps on the train that morning I had crossed deliberately to the other side of the car.
2559,I suppose there'd be a curious crowd around there all day with little boys searching for dark spots in the dust and some garrulous man telling over and over what had happened until it became less and less real even to him and he could tell it no longer and Myrtle Wilson's tragic achievement was forgotten.
2560,Now I want to go back a little and tell what happened at the garage after we left there the night before.
2561,"They had difficulty in locating the sister, Catherine."
2562,She must have broken her rule against drinking that night for when she arrived she was stupid with liquor and unable to understand that the ambulance had already gone to Flushing.
2563,When they convinced her of this she immediately fainted as if that was the intolerable part of the affair.
2564,Someone kind or curious took her in his car and drove her in the wake of her sister's body.
2565,Until long after midnight a changing crowd lapped up against the front of the garage while George Wilson rocked himself back and forth on the couch inside.
2566,For a while the door of the office was open and everyone who came into the garage glanced irresistibly through it.
2567,Finally someone said it was a shame and closed the door.
2568,"Michaelis and several other men were with him first four or five men, later two or three men."
2569,Still later Michaelis had to ask the last stranger to wait there fifteen minutes longer while he went back to his own place and made a pot of coffee.
2570,After that he stayed there alone with Wilson until dawn.
2571,About three o'clock the quality of Wilson's incoherent muttering changed he grew quieter and began to talk about the yellow car.
2572,"He announced that he had a way of finding out whom the yellow car belonged to, and then he blurted out that a couple of months ago his wife had come from the city with her face bruised and her nose swollen."
2573,"But when he heard himself say this, he flinched and began to cry ""Oh, my God!"" again in his groaning voice."
2574,Michaelis made a clumsy attempt to distract him.
2575,"""How long have you been married, George? Come on there, try and sit still a minute and answer my question. How long have you been married?"""
2576,"""Twelve years."""
2577,"""Ever had any children? Come on, George, sit still I asked you a question. Did you ever have any children?"""
2578,The hard brown beetles kept thudding against the dull light and whenever Michaelis heard a car go tearing along the road outside it sounded to him like the car that hadn't stopped a few hours before.
2579,He didn't like to go into the garage because the work bench was stained where the body had been lying so he moved uncomfortably around the office he knew every object in it before morning and from time to time sat down beside Wilson trying to keep him more quiet.
2580,"""Have you got a church you go to sometimes, George? Maybe even if you haven't been there for a long time? Maybe I could call up the church and get a priest to come over and he could talk to you, see?"""
2581,"""Don't belong to any."""
2582,"""You ought to have a church, George, for times like this. You must have gone to church once. Didn't you get married in a church? Listen, George, listen to me. Didn't you get married in a church?"""
2583,"""That was a long time ago."""
2584,The effort of answering broke the rhythm of his rocking for a moment he was silent.
2585,"Then the same half knowing, half bewildered look came back into his faded eyes."
2586,"""Look in the drawer there,"" he said, pointing at the desk."
2587,"""Which drawer?"""
2588,"""That drawer that one."""
2589,Michaelis opened the drawer nearest his hand.
2590,There was nothing in it but a small expensive dog leash made of leather and braided silver.
2591,It was apparently new.
2592,"""This?"" he inquired, holding it up."
2593,Wilson stared and nodded.
2594,"""I found it yesterday afternoon. She tried to tell me about it but I knew it was something funny."""
2595,"""You mean your wife bought it?"""
2596,"""She had it wrapped in tissue paper on her bureau."""
2597,Michaelis didn't see anything odd in that and he gave Wilson a dozen reasons why his wife might have bought the dog leash.
2598,"But conceivably Wilson had heard some of these same explanations before, from Myrtle, because he began saying ""Oh, my God!"" again in a whisper his comforter left several explanations in the air."
2599,"""Then he killed her,"" said Wilson."
2600,His mouth dropped open suddenly.
2601,"""Who did?"""
2602,"""I have a way of finding out."""
2603,"""You're morbid, George,"" said his friend."
2604,"""This has been a strain to you and you don't know what you're saying. You'd better try and sit quiet till morning."""
2605,"""He murdered her."""
2606,"""It was an accident, George."""
2607,Wilson shook his head.
2608,"His eyes narrowed and his mouth widened slightly with the ghost of a superior ""Hm!"""
2609,"""I know,"" he said definitely, ""I' one of these trusting fellas and I don't think any harm to nobody, but when I get to know a thing I know it. It was the man in that car. She ran out to speak to him and he wouldn't stop."""
2610,Michaelis had seen this too but it hadn't occurred to him that there was any special significance in it.
2611,"He believed that Mrs. Wilson had been running away from her husband, rather than trying to stop any particular car."
2612,"""How could she of been like that?"""
2613,"""She's a deep one,"" said Wilson, as if that answered the question."
2614,"""Ah-h-h """
2615,He began to rock again and Michaelis stood twisting the leash in his hand.
2616,"""Maybe you got some friend that I could telephone for, George?"""
2617,This was a forlorn hope he was almost sure that Wilson had no friend: there was not enough of him for his wife.
2618,"He was glad a little later when he noticed a change in the room, a blue quickening by the window, and realized that dawn wasn't far off."
2619,About five o'clock it was blue enough outside to snap off the light.
2620,"Wilson's glazed eyes turned out to the ashheaps, where small grey clouds took on fantastic shape and scurried here and there in the faint dawn wind."
2621,"""I spoke to her,"" he muttered, after a long silence."
2622,"""I told her she might fool me but she couldn't fool God. I took her to the window """
2623,"With an effort he got up and walked to the rear window and leaned with his face pressed against it, "" and I said 'God knows what you've been doing, everything you've been doing. You may fool me but you can't fool God!' """
2624,Standing behind him Michaelis saw with a shock that he was looking at the eyes of Doctor T. J. Eckleburg which had just emerged pale and enormous from the dissolving night.
2625,"""God sees everything,"" repeated Wilson."
2626,"""That's an advertisement,"" Michaelis assured him."
2627,Something made him turn away from the window and look back into the room.
2628,"But Wilson stood there a long time, his face close to the window pane, nodding into the twilight."
2629,By six o'clock Michaelis was worn out and grateful for the sound of a car stopping outside.
2630,It was one of the watchers of the night before who had promised to come back so he cooked breakfast for three which he and the other man ate together.
2631,Wilson was quieter now and Michaelis went home to sleep; when he awoke four hours later and hurried back to the garage Wilson was gone.
2632,His movements he was on foot all the time were afterward traced to Port Roosevelt and then to Gad's Hill where he bought a sandwich that he didn't eat and a cup of coffee.
2633,He must have been tired and walking slowly for he didn't reach Gad's Hill until noon.
2634,"Thus far there was no difficulty in accounting for his time there were boys who had seen a man ""acting sort of crazy"" and motorists at whom he stared oddly from the side of the road."
2635,Then for three hours he disappeared from view.
2636,"The police, on the strength of what he said to Michaelis, that he ""had a way of finding out,"" supposed that he spent that time going from garage to garage thereabouts inquiring for a yellow car."
2637,"On the other hand no garage man who had seen him ever came forward and perhaps he had an easier, surer way of finding out what he wanted to know."
2638,By half past two he was in West Egg where he asked someone the way to Gatsby's house.
2639,So by that time he knew Gatsby's name.
2640,At two o'clock Gatsby put on his bathing suit and left word with the butler that if any one phoned word was to be brought to him at the pool.
2641,"He stopped at the garage for a pneumatic mattress that had amused his guests during the summer, and the chauffeur helped him pump it up."
2642,Then he gave instructions that the open car wasn't to be taken out under any circumstances and this was strange because the front right fender needed repair.
2643,Gatsby shouldered the mattress and started for the pool.
2644,"Once he stopped and shifted it a little, and the chauffeur asked him if he needed help, but he shook his head and in a moment disappeared among the yellowing trees."
2645,No telephone message arrived but the butler went without his sleep and waited for it until four o'clock until long after there was any one to give it to if it came.
2646,I have an idea that Gatsby himself didn't believe it would come and perhaps he no longer cared.
2647,"If that was true he must have felt that he had lost the old warm world, paid a high price for living too long with a single dream."
2648,He must have looked up at an unfamiliar sky through frightening leaves and shivered as he found what a grotesque thing a rose is and how raw the sunlight was upon the scarcely created grass.
2649,"A new world, material without being real, where poor ghosts, breathing dreams like air, drifted fortuitously about . . . like that ashen, fantastic figure gliding toward him through the amorphous trees."
2650,The chauffeur he was one of Wolfshiem's prot g s heard the shots afterward he could only say that he hadn't thought anything much about them.
2651,I drove from the station directly to Gatsby's house and my rushing anxiously up the front steps was the first thing that alarmed any one.
2652,"But they knew then, I firmly believe."
2653,"With scarcely a word said, four of us, the chauffeur, butler, gardener and I, hurried down to the pool."
2654,"There was a faint, barely perceptible movement of the water as the fresh flow from one end urged its way toward the drain at the other."
2655,"With little ripples that were hardly the shadows of waves, the laden mattress moved irregularly down the pool."
2656,A small gust of wind that scarcely corrugated the surface was enough to disturb its accidental course with its accidental burden.
2657,"The touch of a cluster of leaves revolved it slowly, tracing, like the leg of compass, a thin red circle in the water."
2658,"It was after we started with Gatsby toward the house that the gardener saw Wilson's body a little way off in the grass, and the holocaust was complete."
2659,"After two years I remember the rest of that day, and that night and the next day, only as an endless drill of police and photographers and newspaper men in and out of Gatsby's front door."
2660,"A rope stretched across the main gate and a policeman by it kept out the curious, but little boys soon discovered that they could enter through my yard and there were always a few of them clustered open-mouthed about the pool."
2661,"Someone with a positive manner, perhaps a detective, used the expression ""mad man"" as he bent over Wilson's body that afternoon, and the adventitious authority of his voice set the key for the newspaper reports next morning."
2662,"Most of those reports were a nightmare grotesque, circumstantial, eager and untrue."
2663,"When Michaelis's testimony at the inquest brought to light Wilson's suspicions of his wife I thought the whole tale would shortly be served up in racy pasquinade but Catherine, who might have said anything, didn't say a word."
2664,"She showed a surprising amount of character about it too looked at the coroner with determined eyes under that corrected brow of hers and swore that her sister had never seen Gatsby, that her sister was completely happy with her husband, that her sister had been into no mischief whatever."
2665,She convinced herself of it and cried into her handkerchief as if the very suggestion was more than she could endure.
2666,"So Wilson was reduced to a man ""deranged by grief"" in order that the case might remain in its simplest form."
2667,And it rested there.
2668,But all this part of it seemed remote and unessential.
2669,"I found myself on Gatsby's side, and alone."
2670,"From the moment I telephoned news of the catastrophe to West Egg village, every surmise about him, and every practical question, was referred to me."
2671,"At first I was surprised and confused; then, as he lay in his house and didn't move or breathe or speak hour upon hour it grew upon me that I was responsible, because no one else was interested interested, I mean, with that intense personal interest to which every one has some vague right at the end."
2672,"I called up Daisy half an hour after we found him, called her instinctively and without hesitation."
2673,"But she and Tom had gone away early that afternoon, and taken baggage with them."
2674,"""Left no address?"""
2675,"""Say when they'd be back?"""
2676,"""Any idea where they are? How I could reach them?"""
2677,"""I don't know. Can't say."""
2678,I wanted to get somebody for him.
2679,"I wanted to go into the room where he lay and reassure him: ""I' get somebody for you, Gatsby. Don't worry. Just trust me and I' get somebody for you """
2680,Meyer Wolfshiem's name wasn't in the phone book.
2681,"The butler gave me his office address on Broadway and I called Information, but by the time I had the number it was long after five and no one answered the phone."
2682,"""Will you ring again?"""
2683,"""I've rung them three times."""
2684,"""It's very important."""
2685,"""Sorry. I' afraid no one's there."""
2686,"I went back to the drawing room and thought for an instant that they were chance visitors, all these official people who suddenly filled it."
2687,"But as they drew back the sheet and looked at Gatsby with unmoved eyes, his protest continued in my brain."
2688,"""Look here, old sport, you've got to get somebody for me. You've got to try hard. I can't go through this alone."""
2689,Some one started to ask me questions but I broke away and going upstairs looked hastily through the unlocked parts of his desk he'd never told me definitely that his parents were dead.
2690,"But there was nothing only the picture of Dan Cody, a token of forgotten violence staring down from the wall."
2691,Next morning I sent the butler to New York with a letter to Wolfshiem which asked for information and urged him to come out on the next train.
2692,That request seemed superfluous when I wrote it.
2693,"I was sure he'd start when he saw the newspapers, just as I was sure there'd be a wire from Daisy before noon but neither a wire nor Mr. Wolfshiem arrived, no one arrived except more police and photographers and newspaper men."
2694,"When the butler brought back Wolfshiem's answer I began to have a feeling of defiance, of scornful solidarity between Gatsby and me against them all."
2695,Dear Mr. Carraway.
2696,This has been one of the most terrible shocks of my life to me I hardly can believe it that it is true at all.
2697,Such a mad act as that man did should make us all think.
2698,I cannot come down now as I am tied up in some very important business and cannot get mixed up in this thing now.
2699,If there is anything I can do a little later let me know in a letter by Edgar.
2700,I hardly know where I am when I hear about a thing like this and am completely knocked down and out.
2701,Yours truly
2702,MEYER WOLFSHIEM
2703,and then hasty addenda beneath:
2704,Let me know about the funeral etc do not know his family at all.
2705,When the phone rang that afternoon and Long Distance said Chicago was calling I thought this would be Daisy at last.
2706,"But the connection came through as a man's voice, very thin and far away."
2707,"""This is Slagle speaking. . . ."""
2708,"""Yes?"""
2709,The name was unfamiliar.
2710,"""Hell of a note, isn't it? Get my wire?"""
2711,"""There haven't been any wires."""
2712,"""Young Parke's in trouble,"" he said rapidly."
2713,"""They picked him up when he handed the bonds over the counter. They got a circular from New York giving 'em the numbers just five minutes before. What d'you know about that, hey? You never can tell in these hick towns """
2714,"""Hello!"""
2715,I interrupted breathlessly.
2716,"""Look here this isn't Mr. Gatsby. Mr. Gatsby's dead."""
2717,"There was a long silence on the other end of the wire, followed by an exclamation . . . then a quick squawk as the connection was broken."
2718,I think it was on the third day that a telegram signed Henry C. Gatz arrived from a town in Minnesota.
2719,It said only that the sender was leaving immediately and to postpone the funeral until he came.
2720,"It was Gatsby's father, a solemn old man very helpless and dismayed, bundled up in a long cheap ulster against the warm September day."
2721,His eyes leaked continuously with excitement and when I took the bag and umbrella from his hands he began to pull so incessantly at his sparse grey beard that I had difficulty in getting off his coat.
2722,He was on the point of collapse so I took him into the music room and made him sit down while I sent for something to eat.
2723,But he wouldn't eat and the glass of milk spilled from his trembling hand.
2724,"""I saw it in the Chicago newspaper,"" he said."
2725,"""It was all in the Chicago newspaper. I started right away."""
2726,"""I didn't know how to reach you."""
2727,"His eyes, seeing nothing, moved ceaselessly about the room."
2728,"""It was a mad man,"" he said."
2729,"""He must have been mad."""
2730,"""Wouldn't you like some coffee?"""
2731,I urged him.
2732,"""I don't want anything. I' all right now, Mr. """
2733,"""Carraway."""
2734,"""Well, I' all right now. Where have they got Jimmy?"""
2735,"I took him into the drawing-room, where his son lay, and left him there."
2736,Some little boys had come up on the steps and were looking into the hall; when I told them who had arrived they went reluctantly away.
2737,"After a little while Mr. Gatz opened the door and came out, his mouth ajar, his face flushed slightly, his eyes leaking isolated and unpunctual tears."
2738,"He had reached an age where death no longer has the quality of ghastly surprise, and when he looked around him now for the first time and saw the height and splendor of the hall and the great rooms opening out from it into other rooms his grief began to be mixed with an awed pride."
2739,I helped him to a bedroom upstairs; while he took off his coat and vest I told him that all arrangements had been deferred until he came.
2740,"""I didn't know what you'd want, Mr. Gatsby """
2741,"""Gatz is my name."""
2742,""" Mr. Gatz. I thought you might want to take the body west."""
2743,He shook his head.
2744,"""Jimmy always liked it better down East. He rose up to his position in the East. Were you a friend of my boy's, Mr. ?"""
2745,"""We were close friends."""
2746,"""He had a big future before him, you know. He was only a young man but he had a lot of brain power here."""
2747,He touched his head impressively and I nodded.
2748,"""If he'd of lived he'd of been a great man. A man like James J. Hill. He'd of helped build up the country."""
2749,"""That's true,"" I said, uncomfortably."
2750,"He fumbled at the embroidered coverlet, trying to take it from the bed, and lay down stiffly was instantly asleep."
2751,That night an obviously frightened person called up and demanded to know who I was before he would give his name.
2752,"""This is Mr. Carraway,"" I said."
2753,He sounded relieved.
2754,"""This is Klipspringer."""
2755,I was relieved too for that seemed to promise another friend at Gatsby's grave.
2756,I didn't want it to be in the papers and draw a sightseeing crowd so I'd been calling up a few people myself.
2757,They were hard to find.
2758,"""The funeral's tomorrow,"" I said."
2759,"""Three o'clock, here at the house. I wish you'd tell anybody who'd be interested."""
2760,"""Oh, I will,"" he broke out hastily."
2761,"""Of course I' not likely to see anybody, but if I do."""
2762,His tone made me suspicious.
2763,"""Of course you' be there yourself."""
2764,"""Well, I' certainly try. What I called up about is """
2765,"""Wait a minute,"" I interrupted."
2766,"""How about saying you' come?"""
2767,"""Well, the fact is the truth of the matter is that I' staying with some people up here in Greenwich and they rather expect me to be with them tomorrow. In fact there's a sort of picnic or something. Of course I' do my very best to get away."""
2768,"I ejaculated an unrestrained ""Huh!"" and he must have heard me for he went on nervously:"
2769,"""What I called up about was a pair of shoes I left there. I wonder if it'd be too much trouble to have the butler send them on. You see they're tennis shoes and I' sort of helpless without them. My address is care of B. F. """
2770,I didn't hear the rest of the name because I hung up the receiver.
2771,After that I felt a certain shame for Gatsby one gentleman to whom I telephoned implied that he had got what he deserved.
2772,"However, that was my fault, for he was one of those who used to sneer most bitterly at Gatsby on the courage of Gatsby's liquor and I should have known better than to call him."
2773,The morning of the funeral I went up to New York to see Meyer Wolfshiem; I couldn't seem to reach him any other way.
2774,"The door that I pushed open on the advice of an elevator boy was marked ""The Swastika Holding Company"" and at first there didn't seem to be any one inside."
2775,"But when I'd shouted ""Hello"" several times in vain an argument broke out behind a partition and presently a lovely Jewess appeared at an interior door and scrutinized me with black hostile eyes."
2776,"""Nobody's in,"" she said."
2777,"""Mr. Wolfshiem's gone to Chicago."""
2778,"The first part of this was obviously untrue for someone had begun to whistle ""The Rosary,"" tunelessly, inside."
2779,"""Please say that Mr. Carraway wants to see him."""
2780,"""I can't get him back from Chicago, can I?"""
2781,"At this moment a voice, unmistakably Wolfshiem's called ""Stella!"" from the other side of the door."
2782,"""Leave your name on the desk,"" she said quickly."
2783,"""I' give it to him when he gets back."""
2784,"""But I know he's there."""
2785,She took a step toward me and began to slide her hands indignantly up and down her hips.
2786,"""You young men think you can force your way in here any time,"" she scolded."
2787,"""We're getting sickantired of it. When I say he's in Chicago, he's in Chicago."""
2788,I mentioned Gatsby.
2789,"""Oh h!"""
2790,She looked at me over again.
2791,"""Will you just what was your name?"""
2792,She vanished.
2793,"In a moment Meyer Wolfshiem stood solemnly in the doorway, holding out both hands."
2794,"He drew me into his office, remarking in a reverent voice that it was a sad time for all of us, and offered me a cigar."
2795,"""My memory goes back to when I first met him,"" he said."
2796,"""A young major just out of the army and covered over with medals he got in the war. He was so hard up he had to keep on wearing his uniform because he couldn't buy some regular clothes. First time I saw him was when he come into Winebrenner's poolroom at Forty-third Street and asked for a job. He hadn't eat anything for a couple of days. 'Come on have some lunch with me,' I sid. He ate more than four dollars' worth of food in half an hour."""
2797,"""Did you start him in business?"""
2798,I inquired.
2799,"""Start him! I made him."""
2800,"""I raised him up out of nothing, right out of the gutter. I saw right away he was a fine appearing, gentlemanly young man, and when he told me he was an Oggsford I knew I could use him good. I got him to join up in the American Legion and he used to stand high there. Right off he did some work for a client of mine up to Albany. We were so thick like that in everything """
2801,"He held up two bulbous fingers "" always together."""
2802,I wondered if this partnership had included the World's Series transaction in .
2803,"""Now he's dead,"" I said after a moment."
2804,"""You were his closest friend, so I know you' want to come to his funeral this afternoon."""
2805,"""I'd like to come."""
2806,"""Well, come then."""
2807,The hair in his nostrils quivered slightly and as he shook his head his eyes filled with tears.
2808,"""I can't do it I can't get mixed up in it,"" he said."
2809,"""There's nothing to get mixed up in. It's all over now."""
2810,"""When a man gets killed I never like to get mixed up in it in any way. I keep out. When I was a young man it was different if a friend of mine died, no matter how, I stuck with them to the end. You may think that's sentimental but I mean it to the bitter end."""
2811,"I saw that for some reason of his own he was determined not to come, so I stood up."
2812,"""Are you a college man?"" he inquired suddenly."
2813,"For a moment I thought he was going to suggest a ""gonnegtion"" but he only nodded and shook my hand."
2814,"""Let us learn to show our friendship for a man when he is alive and not after he is dead,"" he suggested."
2815,"""After that my own rule is to let everything alone."""
2816,When I left his office the sky had turned dark and I got back to West Egg in a drizzle.
2817,After changing my clothes I went next door and found Mr. Gatz walking up and down excitedly in the hall.
2818,His pride in his son and in his son's possessions was continually increasing and now he had something to show me.
2819,"""Jimmy sent me this picture."""
2820,He took out his wallet with trembling fingers.
2821,"""Look there."""
2822,"It was a photograph of the house, cracked in the corners and dirty with many hands."
2823,He pointed out every detail to me eagerly.
2824,"""Look there!"" and then sought admiration from my eyes."
2825,He had shown it so often that I think it was more real to him now than the house itself.
2826,"""Jimmy sent it to me. I think it's a very pretty picture. It shows up well."""
2827,"""Very well. Had you seen him lately?"""
2828,"""He come out to see me two years ago and bought me the house I live in now. Of course we was broke up when he run off from home but I see now there was a reason for it. He knew he had a big future in front of him. And ever since he made a success he was very generous with me."""
2829,"He seemed reluctant to put away the picture, held it for another minute, lingeringly, before my eyes."
2830,"Then he returned the wallet and pulled from his pocket a ragged old copy of a book called ""Hopalong Cassidy."""
2831,"""Look here, this is a book he had when he was a boy. It just shows you."""
2832,He opened it at the back cover and turned it around for me to see.
2833,"On the last fly-leaf was printed the word SCHEDULE, and the date September th, ."
2834,And underneath:
2835,Rise from bed . . . .
2836,Dumbbell exercise and wall-scaling . . . .
2837,""" Study electricity, etc . . . . . . . . . . . . . - . """
2838,Work . . . .
2839,Baseball and sports . . . .
2840,""" Practice elocution, poise and how to attain it . - . """
2841,Study needed inventions . . . .
