,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
390,390,Replaying the whole thing.,-0.04178491005871771,-0.012970705841045465,-0.09521134278332877,0.011596695487775211,-0.04562837046142863,0.27826543557018346,0.019500658339033337,-0.17229536509175694,0.022044077401328944,-0.07484572564268638,-0.06414791558094259,-0.05401752312901805,0.4397232388815778,0.746864292378622,0.342269701065177,-0.060500747686075405,0.4834996909890184,2.245253945120278,0.38275337153236244,0.14777081116391302,-0.9208440209775004,0.4411190496169978,1.762210004678945,0.5862769979195136,-0.2257345213005246,-0.786029565288003,-1.1391843391951175,0.025485030258822833,-0.05427141969187907,0.38539081913834616,0.9411013785501973
391,391,"again i stepped down from the platform, and felt strange and hot, and saw that chap stand up, and toppled, not because a heckler pointed with his pipe, but probably because the time was ripe for just that bump and wobble on the part of a limp blimp, an old unstable heart.",-0.051704960018496365,-0.023512410526443876,-0.11258402757611222,0.02341335984546464,-0.07510107646266458,0.27826543557018346,0.0036245666761948736,-0.18932276398300468,-0.0159177563805014,-0.06772986660406904,-0.09920118581561682,-0.06862628603031583,0.3549334741361412,0.6643997341427365,0.22257038803879622,-0.21527404266231648,0.5954568759365686,2.245253945120278,0.38275337153236244,0.05939113941516118,-1.0383933114812123,0.29075554149494975,1.762210004678945,0.5863782278215178,-0.37019791403148666,-0.4786057327353168,-1.096342189452822,0.024745170785258782,0.3133094512532675,0.7330843406781643,0.6925107502570069
392,392,my vision reeked with truth.,-0.058648994990341416,-0.030891603806222762,-0.11703808134786599,0.05509327429012724,-0.0654554635895328,0.2597300127651097,-0.01560358103752291,-0.2076772511599311,-0.026884508361919048,-0.0678178978499076,-0.09920118581561682,-0.07614961694442642,0.05018099066848589,0.3680045383794204,0.02242441848619686,-0.15266754379559655,1.0223319476993435,1.9590717000638334,0.38275337153236244,-0.0024746308089650727,-1.0383933114812123,0.21557378743392575,1.665897756120379,0.5861167148974044,-0.27922958122801844,-0.5567276654471007,-1.8205986610793319,0.024526865424685945,0.31295805659653153,0.7330843406781643,0.356575494243319
393,393,"it had the tone, the quiddity and quaintness of its own reality.",0.007815339740175547,0.0397378175859466,-0.043512973479797656,0.013078467685009292,-0.05970276963741991,0.2757480301236774,0.0312441389150894,-0.15517164527654867,0.009811930960516947,-0.026405484628994058,-0.04182012585697813,-0.0897764985259246,0.40633112043266895,0.7143878926065864,0.3884594150328745,-0.11019043657412941,0.7578618323088824,1.9722475403348878,0.609449732718913,0.589669169907672,-0.450646858962652,0.7418460658610939,1.762210004678945,0.8218345850036647,-0.20809396844026495,-0.08694708114838101,-1.3468194199712984,0.04685936462895923,0.6877512167779282,1.0807778622179824,0.826267627445838
394,394,it was.,0.022695414679843522,0.05555037461404422,-0.028059651581762355,-0.0016923627621024907,-0.06819784372012909,0.32506094947358355,0.03805782533110313,-0.12966265391433057,0.0022195642041508775,-0.02397204947617087,-0.0480193816935511,-0.1200414522528946,0.5077893703494732,0.8130638328441211,0.4839464340330375,-0.2107159941421177,0.7207506085699196,2.206853525181357,0.609449732718913,0.7222386775307998,-0.33309756845893995,0.817027819922118,2.0511467503546434,1.0503137436177865,-0.023686211989855648,0.09039583536095624,-1.3830516620438202,0.07388954831987515,0.6996780174492258,1.0807778622179824,0.7034056485624036
395,395,"as time went on,",0.0177353896999542,0.050279522271345016,-0.028059651581762355,-0.003661806821717395,-0.035525694233197486,0.32506094947358355,0.01995835182585852,-0.14304056001996207,0.0022195642041508775,0.00928280163036898,-0.0480193816935511,-0.12165088329493391,0.45762706904704814,0.7642771422639647,0.4839464340330375,0.02983077312584379,0.5978232096974788,2.206853525181357,0.609449732718913,0.678048841656424,-0.33309756845893995,0.66666431180007,2.0511467503546434,1.0502580727971302,0.07630376122718079,0.4035663507140073,-1.4183275700499376,0.26042393637224565,1.0558189394965967,1.0807778622179824,0.5533697933330409
396,396,Its constant vertical in triumph shone.,0.047495539579290154,0.06082122695674343,0.01604596323876445,0.00815485753597203,-0.025218127535439026,0.34330978170237614,0.01995835182585852,-0.14304056001996207,-0.00727089424130671,0.009341489127594691,-0.060305321526809307,-0.12322447963509586,0.3473239035746942,0.8902438356863117,0.49750976300358857,0.07888767901259626,0.5555073712891815,2.356598944870612,0.609449732718913,0.7664285134051758,-0.21554827795522796,0.66666431180007,2.14745899891321,1.050178894643715,0.12676098712948117,0.30048634116073325,-1.4847551517654076,0.05913530854440525,1.0561266502115016,1.0807778622179824,0.3750520830276377
397,397,"often when troubled by the outer glare of street and strife, inward id turn, and there, there in the background of my soul it stood, old faithful! and its presence always would console me wonderfully.",0.063367619514936,0.07768795445338089,0.01604596323876445,-0.01469069355556086,-0.032625706049118644,0.34587934733043785,0.026591178418295176,-0.13093087941314446,-0.04997795724586585,0.044503683893970115,-0.12550889120975856,-0.15814403152073245,0.450938707602284,0.991017190424189,0.49750976300358857,0.0762807477189864,0.4229590161452285,2.405228001929078,0.437687168057374,0.9078359882031788,-0.21554827795522796,0.7418460658610939,2.14745899891321,1.0506226720204508,0.2155731947757654,0.2932743367088076,-1.4604180194663836,0.0938546265498898,1.3765866918129956,0.7330843406781643,0.6546910350231311
398,398,"then, one day, i came across what seemed a twin display.",0.03856749461548937,0.0724171021106817,-0.0025597296548274507,-0.03701105956452977,-0.06789838841851224,0.3093816828728526,0.026591178418295176,-0.13093087941314446,-0.07655124089314709,0.03694138068002862,-0.16056216144443278,-0.16310973974481352,0.18553024987533956,0.9280338437130153,0.3558796258343315,-0.1364375675261993,0.22758289289978723,2.105737162550568,0.437687168057374,0.8636461523288028,-0.33309756845893995,0.7418460658610939,1.9548345017960775,0.8154285731340215,0.05721050894365614,0.3063123686068644,-1.4575100382848443,0.08422701992518127,1.003065240835573,0.5592375799082553,0.5167440560833507
399,399,it was a story in a magazine about a mrs. z.,0.03856749461548937,0.0724171021106817,-0.0025597296548274507,-0.0507971679818341,-0.060396245072743104,0.3093816828728526,0.026591178418295176,-0.13093087941314446,-0.07655124089314709,0.07511969360739679,-0.16056216144443278,-0.17904513329767252,0.18553024987533956,0.9280338437130153,0.3558796258343315,-0.017606534096531422,-0.10105783401066774,2.105737162550568,0.437687168057374,0.8636461523288028,-0.33309756845893995,0.7418460658610939,1.9548345017960775,0.8141488193124555,-0.08578939129951822,0.09237294876413343,-2.001594080600441,0.0862984605570816,1.308652471165983,0.2115440583684372,0.24751739444586282
400,400,whose heart had been rubbed back to life by a prompt surgeons hand.,0.046503534583312287,0.08085046585900042,-0.0025597296548274507,-0.07968234752285269,-0.04728325502299535,0.32600548870812696,0.026591178418295176,-0.13093087941314446,-0.057570324002231915,0.06910003317767395,-0.12802780269814723,-0.15239107712198785,0.2903379376231624,1.029967369484639,0.3558796258343315,0.012924757107496935,-0.35790523147891184,2.2572065528152945,0.437687168057374,0.9343498897278042,-0.33309756845893995,0.7418460658610939,2.0511467503546434,0.5792501829171637,-0.12775620186376727,-0.0400637656439534,-1.9900825718196884,0.10205772321452375,0.9378100969702572,0.2115440583684372,0.3861251646117314
401,401,"She told her interviewer of the land beyond the veil and the account contained a hint of angels, and a glint of stained windows, and some soft music, and a choice of hymnal items, and her mothers voice; but at the end she mentioned a remote landscape, a hazy orchardand i quote: beyond that orchard through a kind of smoke i glimpsed a tall white fountainand awoke.",0.08519172942644904,0.12196311413205423,0.05550381745558614,-0.0652397577523434,0.024838190250617318,0.36071877439111666,0.0638355971510855,-0.08577241956297482,-0.11071689129679439,0.06739180781199704,-0.16308107293282145,-0.0995317279844376,0.01757555120084721,0.8623691970750692,0.2173295735639077,0.002771691188999111,-0.8740625010468988,1.8838401222116878,0.4373700304046946,1.2790306095479365,0.13709959355590842,1.1177548361662142,2.14745899891321,0.5795718740505961,-0.12010796226159924,-0.006809641506021685,-2.2143455078069008,0.10394136612575629,1.0147856413107608,0.2115440583684372,0.5752886358276349
402,402,if on some nameless island captain schmidt,0.09411977439024982,0.1314506483489128,0.07603357750285351,-0.024952284883778354,0.07732167206030485,0.3590024870358538,0.0638355971510855,-0.07115304377074073,-0.12084004697194914,0.06803737028147984,-0.181195973231159,-0.12551547081837394,0.12917597135003211,0.9709091768022458,0.375676880750447,0.28875719047491394,-0.545315217714497,1.8222698104812263,0.06549316936454377,1.314382478247437,0.25464888405962044,1.1177548361662142,2.14745899891321,0.5784770497367273,-0.030450471045138323,0.1719551934131959,-2.218141272585924,0.07445958427443883,1.0146725908024796,0.5592375799082553,0.298964423162914
403,403,"Sees a new animal and captures it, and if, a little later, captain smith brings back a skin, that island is no myth.",0.10800784433393992,0.14620903490847056,0.11324496329003732,0.005902338716855155,0.10357917377049687,0.3590024870358538,0.0638355971510855,-0.05412564487949298,-0.12463623035013217,0.10393735072726419,-0.14614270299648477,-0.13261683886084355,0.2630940288605503,1.1011547729018285,0.6457549553516632,0.46123611185981733,-0.2645779731394218,1.8222698104812263,0.3826308220438877,1.4381140186956896,0.48974746506704464,1.1177548361662142,2.14745899891321,0.34434684224259715,0.1711189446797429,-0.03917369761799498,-2.428558185350839,0.07201214049541557,0.67307246194258,0.9069311014480734,0.43990386749346516
404,404,"our fountain was a signpost and a mark objectively enduring in the dark, strong as a bone, substantial as a tooth, and almost vulgar in its robust truth! the article was by jim coates.",0.07725568945862611,0.1135297503837355,0.09271520324276993,-0.005914325640834271,0.1117117493301962,0.32434079338032795,0.04388299718310274,-0.05412564487949298,-0.1398209638628643,0.10394363867339552,-0.1535610512970715,-0.14283071338844175,-0.0846215495616009,0.7629746676449455,0.48740764816512394,0.4977078559303835,-0.2829628613129226,1.600886505540571,0.3826308220438877,1.1641370362745591,0.37219817456333265,0.9673913280441662,1.9548345017960775,0.10983943452595302,0.16996372567506787,-0.12924140279272794,-2.469469573801864,-0.16103895426657536,0.672561694133333,0.5592375799082553,0.12107797428360255
405,405,to jim forthwith i wrote.,0.07725568945862611,0.1135297503837355,0.09271520324276993,0.00787178277647006,0.13437578742098616,0.30609196115153536,0.04388299718310274,-0.05412564487949298,-0.1398209638628643,0.10453680159178394,-0.1535610512970715,-0.13606392005759782,-0.0846215495616009,0.7629746676449455,0.48740764816512394,0.6968667442531633,-0.4429350140728662,1.750631925229826,0.3826308220438877,1.1641370362745591,0.37219817456333265,0.9673913280441662,1.8585222532375114,0.11034725760617965,0.2605347085449075,-0.20547140701927338,-1.9652436590815006,0.04727484494329512,0.6735437610252686,0.9069311014480734,0.46609167441807187
406,406,got her address from him.,0.07031165448678106,0.12723396647475343,0.1300540693827864,0.009841226836084963,0.12485626099064044,0.3262156755830944,0.03216473063601126,-0.04593301518040427,-0.12041824881881767,0.13621757018344852,-0.14151428824271284,-0.17858691861756024,0.05104541018400911,0.9963731763421277,0.804102262538202,0.6689209935039537,-0.43373219015939823,2.00999860033234,0.3826308220438877,1.2790306095479365,0.6072967555707567,0.817027819922118,1.9548345017960775,0.34331593705968283,0.21325766435793914,0.04810789780644843,-1.9560335077573272,0.28073145231607705,1.0346726579961194,1.2546246229878915,0.45890266007411984
407,407,drove west three hundred miles to talk to her.,0.08221571443851544,0.13988401209723153,0.14393230548613342,0.04266529449633338,0.14830833934884316,0.34209028383808704,0.03811293645707645,-0.030093574351336597,-0.10997874452881432,0.1352806662098809,-0.1118585986486197,-0.22423323691547295,-0.02403064789831031,0.9233559438679291,0.819243161079035,0.6749407711688381,-0.10165295711113152,2.0223986991479586,0.3826308220438877,1.3850862156464387,0.7248460460744688,0.892209573983142,2.0511467503546434,0.3437741648010073,0.16094509098123688,0.13422450065452257,-2.408445977136259,0.2793219009407303,1.3781378686714536,1.6023181445277097,0.7405612549636965
408,408,Arrived.,0.09213576439829409,0.15042571678262998,0.14393230548613342,0.05457574190448064,0.145944218546605,0.35902331737438475,0.04681736968698223,-0.028712974441235425,-0.09479401101608219,0.134832126052513,-0.09589099761080504,-0.2330465607739085,0.05788404711148304,1.0030242759748826,0.819243161079035,0.5843866921902888,0.05006816394822523,2.117106018227132,0.3826308220438877,1.4734658873951905,0.7248460460744688,0.9673913280441662,2.14745899891321,0.34329463771450563,0.21787443655545083,0.021091125023910355,-2.788354042638247,0.2764252637964535,1.066842219396093,1.2546246229878915,0.5906381787707037
409,409,was met by an impassioned purr.,0.10403982435002847,0.16307576240510804,0.17405706758327952,0.0985599925692135,0.16034959463490964,0.3427834111997458,0.026864769718999475,-0.04804137318265179,-0.09479401101608219,0.17580857500832126,-0.09589099761080504,-0.2297486748713807,0.263484136633553,1.2029861535269548,1.0778232309128783,0.7948579895164385,0.6465865259932636,2.0695113465524133,0.7545076830840384,1.5795214934936925,0.842395336578181,0.817027819922118,2.0511467503546434,0.34334741846224415,0.3782428853419316,0.2223830267883984,-2.531608503045117,0.276384619747161,1.433191643710732,1.6023181445277097,1.0210059388118833
410,410,"saw that blue hair, those freckled hands, that rapt orchideous airand knew that i was trapped.",0.0921357643982941,0.15042571678262998,0.17385131996938247,0.10840721286728801,0.17546420696388573,0.29304321981471426,0.019722973556829785,-0.0625002141016183,-0.11453416458263396,0.1768691419224716,-0.12147432144518154,-0.23112317434790294,0.35572412567055317,1.2926966270782863,1.0752215605095217,0.7792203795061037,0.6612173642395774,1.8213237968004656,0.8895150363499754,1.4734658873951902,0.842395336578181,0.7418460658610939,1.762210004678945,0.3620248557357898,0.5295386386570581,-0.22447707318847437,-2.1195299912123473,0.0483177493163844,1.432291700840488,1.6023181445277097,1.0535623438041957
411,411,whod miss the opportunity to meet a poet so distinguished?,0.10403982435002848,0.16834661474780727,0.19438108001664983,0.15646164792189168,0.18429025795890827,0.29304321981471426,0.045885666886372335,-0.04253502702957389,-0.09934943106990182,0.18572676203946628,-0.1102031146649542,-0.1909479487952668,0.17903321735081618,1.1208511485275434,0.7189401193398085,0.5389779208471674,0.9877394153967161,1.8213237968004656,0.05260006262435037,1.6237113293680683,0.959944627081893,0.9673913280441662,1.8585222532375114,0.5973216401083934,0.5247911050716355,-0.11843411097084228,-1.682475347370271,0.0521914674374208,1.8050728839856218,1.6023181445277097,1.0614467237691945
412,412,it was sweet of me to come! i desperately tried to ask my questions.,0.07923969945058186,0.1419923530343112,0.15332155992211507,0.14464498356420225,0.1850310158102762,0.29304321981471426,0.044073013273796216,-0.018117672805575306,-0.09934943106990182,0.22728798998548785,-0.1102031146649542,-0.18682863743092698,0.4594490064009381,1.3935770398637395,1.0356347337128864,0.8131201188465037,1.0820650580185103,2.242794643842051,0.05260006262435037,1.4027621499961889,0.7248460460744688,0.892209573983142,1.8585222532375114,0.8326978206204477,0.6197125394589856,0.0052133563617199905,-2.1374163149361305,0.2853809783140127,2.175674331235206,1.6023181445277097,1.07840962619279
413,413,they were brushed aside: perhaps some other time.,0.15066405916098813,0.21789262676917978,0.20189429643896967,0.19781997317380468,0.21789229496138687,0.32227652194691514,0.10091785896252944,0.04222203489326493,-0.09934943106990182,0.22764849889701722,-0.1102031146649542,-0.1291556345879208,0.6455929778834468,1.574616348354149,1.290975774887597,0.9634444728024779,1.2036343240441427,2.162892310373067,0.22102711433856748,1.95071611483845,1.077493917585605,1.4184818524103102,1.9548345017960775,0.8329189850326344,0.7623568368626109,0.2689676018243993,-2.154510456519083,0.49655285835367213,2.1757479577406977,1.6023181445277097,0.8458138603501564
414,414,the journalist still had her scribblings.,0.15066405916098813,0.21789262676917978,0.20189429643896967,0.19683525114399722,0.23355853547755187,0.32227652194691514,0.11154528687152647,0.04119996286679469,-0.08669548647595837,0.22680172215133199,-0.09486874968037032,-0.13099382132181078,0.6455929778834468,1.574616348354149,1.290975774887597,0.9565156874187952,1.1937386134592713,2.162892310373067,0.22102711433856748,1.95071611483845,1.077493917585605,1.4936636064713342,1.9548345017960775,0.8324062256234824,0.8097860065783713,0.1916153062439888,-2.1716246082596307,0.7192503841611904,2.197543181136204,1.6023181445277097,0.9812756151727039
415,415,i should not insist.,0.15264806915294388,0.22000096770625946,0.1867628025670946,0.2056977494122643,0.2084358117524342,0.30594741576731643,0.10491246027908982,0.06807885181422947,-0.08954262400959564,0.1881308534436766,-0.07677857001140533,-0.10328190111918789,0.6585448283868957,1.5872130176963837,1.1995539144579959,0.835541547354755,1.0509063342093214,2.0880196005284395,0.22102711433856748,1.9683920491882003,0.959944627081893,1.4936636064713342,1.8585222532375114,0.8321773824774124,0.7115401425668695,0.11395357511433939,-1.4873758966605122,0.9018565269582521,2.190590558105504,1.6023181445277097,0.958696976342281
416,416,"she plied me with fruit cake, turning it all",0.09114375940231621,0.1546423986567893,0.14765871680196196,0.22381663476072142,0.17590550951363687,0.30594741576731643,0.06087813081158732,0.019484945676133677,-0.09125090652977802,0.18702417492456322,-0.08126071467549362,-0.04098752076223321,0.1902287895963794,1.1317397023783549,0.8990400049250776,0.6365432957640875,1.271100139888255,2.0880196005284395,0.22102711433856748,1.4027621499961884,0.6072967555707567,0.892209573983142,1.8585222532375114,0.6076921710312593,0.7567600801570661,0.3214764606237043,-1.641750156334826,0.670020690675992,1.8170262505759853,1.2546246229878915,0.6826350269338459
417,417,Into an idiotic social call.,0.07923969945058183,0.1419923530343112,0.14765871680196196,0.211999970403032,0.16865553905343977,0.2885907729258216,0.06087813081158732,0.019484945676133677,-0.11402800679887623,0.18371461927744193,-0.11678047904807361,-0.029711207178147937,0.07544188315879274,1.0201006200072842,0.8990400049250776,0.5501402852104851,1.1031643624669296,1.9774252786671818,0.22102711433856748,1.2967065438976864,0.6072967555707567,0.892209573983142,1.762210004678945,0.8430000234690029,0.7144079632570337,0.3223574683177203,-1.6247873765256469,0.719496828250459,1.7728245193038399,1.4284713837578005,0.703499928123597
418,418,"i cant believe, she said, that it is you! i loved your poem in the blue review.",0.14173601419718734,0.16623827381072756,0.1987329111043077,0.1745805332703488,0.1172280312020853,0.30401490604089404,0.053992121332011506,0.03267556109628632,-0.11318441049261334,0.2255336530148479,-0.11408433431085588,-0.09172170202385589,0.46996028491975034,1.0187012416311874,1.3803841642970014,0.2751918297682868,0.8974492599457291,2.0282912685719277,-0.06251719184625291,1.4999797889198156,1.077493917585605,0.9673913280441662,1.8585222532375114,1.0785357416315624,0.8172889164494007,0.3335712358319575,-1.6158488474116555,0.9485467054507237,2.0994263196336345,1.7761649052976187,0.9889609857507025
419,419,that one about mon blon.,0.13181596423740868,0.15569656912532917,0.1987329111043077,0.1745805332703488,0.09666018022261316,0.26694406043074653,0.04127287457890143,0.028544463690867314,-0.1283691440053455,0.22598848111834716,-0.1290160109069299,-0.07886005482154655,0.3280798712762801,0.8807116426676733,1.3803841642970014,0.09585413017512469,0.8974492599457291,1.7002154915843952,-0.3542414027843087,1.4116001171710637,1.077493917585605,0.892209573983142,1.665897756120379,1.0756673477766119,1.0158338322381257,0.37240643875467094,-1.8106258872675944,0.9475022897544593,1.7848345173672966,1.4284713837578005,0.824330783706057
420,420,i have a niece whos climbed the matterhorn.,0.14173601419718734,0.16623827381072756,0.22522595276770285,0.17162636718092644,0.13317796621451888,0.26694406043074653,0.0851593950141697,0.05109961338496199,-0.12836914400534546,0.2254351418587905,-0.1290160109069299,-0.08727728637601494,0.4867069960675743,1.0349887044028492,1.6043210736854636,0.40061950610619507,0.8672949841104902,1.7002154915843952,-0.3542414027843087,1.4999797889198156,1.1950432080893172,1.1177548361662142,1.665897756120379,1.0757428764218901,0.9603748889032759,0.47661483041969943,-1.7978846708777176,0.9314550110763212,1.7838864852639287,1.4284713837578005,1.2389417420848055
421,421,the other piece i could not understand.,0.15562408414087747,0.18099666037028533,0.22522595276770285,0.16374859094246685,0.15421864135443866,0.26694406043074653,0.10697216383793715,0.08733233428145432,-0.09040731022351513,0.25748689927220325,-0.09587516357226493,-0.0664471977002599,0.615324371311897,1.1600789798957178,1.6043210736854636,0.5591656035758881,0.7089636147525518,1.6310510448903914,-0.3542414027843087,1.623711329368068,1.1950432080893172,1.343300098349286,1.665897756120379,1.0757124990131197,1.073434561774699,0.5521383990155445,-1.7480857431229162,0.9333277935489238,1.7837568198752891,1.4284713837578005,1.3660769939781157
422,422,i mean the sense.,0.14967205416501025,0.17467163755904627,0.18788708662768633,0.13716109613766567,0.14469911492409293,0.28706777486230556,0.16179871595912293,0.11089885367713473,-0.12836914400534546,0.21865883191126476,-0.13092843380693917,-0.05926212997254699,0.8396570025519948,1.3782596929646749,1.6043210736854636,0.4834570647819705,0.5874020217416148,1.8904177199929053,-0.3542414027843087,1.5706835263188172,1.077493917585605,1.4936636064713342,1.762210004678945,0.8409213297331608,1.1284459503327993,0.5509783634196209,-1.5344418818210797,0.7508899348300475,1.4801382963341785,1.0807778622179824,1.0427483292935074
423,423,"because, of course, the soundbut im so dense! she was.",0.13479197922534228,0.15885908053094866,0.1652417990851478,0.11352776742228679,0.13155460326364868,0.25057011040472044,0.11582508565136933,0.08538986231491662,-0.12836914400534546,0.214961519586045,-0.13092843380693917,-0.017778972018039126,0.6453792450002638,1.189309652831155,1.421477352826262,0.28762754720437594,0.31316404558171174,1.5909268806143955,-0.3542414027843087,1.4381140186956893,0.959944627081893,1.192936590227238,1.5695855075618128,0.8334092848483573,1.0663911407641018,0.44959310065671815,-2.0206442772131967,0.5558710276790357,1.4748228763325146,0.9069311014480734,1.1731538050538193
424,424,i might have persevered.,0.12189591427763005,0.14515486443993073,0.1791200351884948,0.11943609960113151,0.1155731466405186,0.21882089389473508,0.08608405654604337,0.05403740156575868,-0.1435538775180776,0.21503487895757714,-0.16328009518231348,-0.06602641636709608,0.5756657624952528,1.1215079369622563,1.497181845530427,0.22323282594586297,0.3415503729434666,1.4669258924582103,-0.1764502573984455,1.323220445422312,1.077493917585605,0.817027819922118,1.3769610104446801,0.6114907464572661,0.9997992749475046,0.4356936846428139,-2.2434388155328384,0.5500137435819625,1.4742369949524405,0.7330843406781643,0.8019743853418798
425,425,i might have made her tell me more about the white fountain we both had seen beyond the veil,0.12685593925751937,0.15042571678262992,0.19685386240204347,0.0964592522389576,0.11877259012621427,0.21859013306950426,0.110560427051727,0.08538986231491662,-0.1435538775180776,0.250211745598259,-0.16328009518231348,-0.06043138780072731,0.43984738756455044,0.989414136223423,1.3729639979505757,0.12370471868874686,0.22361911810308543,1.2545995907874596,-0.1764502573984455,1.367410281296688,1.1950432080893172,1.0425730821051902,1.3769610104446801,0.8433805708319277,1.1631241717186163,0.5458750828383786,-2.1193005666497005,0.5507893265177379,1.8348893713405172,0.7330843406781643,0.6797738283039504
426,426,"But if (i thought) i mentioned that detail shed pounce upon it as upon a fond affinity, a sacramental bond, uniting mystically her and me, and in a jiffy our two souls would be brother and sister trembling on the brink of tender incest.",0.0921357643982941,0.11352975038373549,0.17771122287872382,0.07578008961300112,0.08829119258269004,0.2010990254193925,0.0834112167938601,0.07307148637285116,-0.1435538775180776,0.2898530539921824,-0.16328009518231348,-0.06750331017659321,0.4900096888669756,1.0382008268035796,1.2313338607813187,0.21957596588420425,0.4343953318992517,1.1386072874619946,-0.1764502573984455,1.0580814301760564,1.077493917585605,0.817027819922118,1.280648761886114,0.8409906633559562,1.2824229728848604,0.8211266489393811,-2.158142814872194,0.5537824352864515,2.2022872102591027,0.7330843406781643,0.39886136977377457
427,427,"well, i said, i think its getting late.",0.08023170444655972,0.10087970476125739,0.15997739566517516,0.07381064555338622,0.04586310458518887,0.2010990254193925,0.0834112167938601,0.0466420950705656,-0.1435538775180776,0.2905111923539279,-0.16328009518231348,-0.07792534850515252,0.38442109216892567,0.9355078071025147,1.107116013201467,-0.04653861431756446,0.36376115333015197,1.1386072874619946,-0.1764502573984455,0.9520258240775543,0.959944627081893,0.817027819922118,1.280648761886114,0.8406360282039848,1.4913395545449084,0.8042583015626327,-2.203246100589305,0.5529217964882687,2.1975476087893813,0.38539081913834616,0.27717597787944087
428,428,i also called on coates.,0.04352751959537871,0.06187539742528328,0.17212416408234096,0.03671944909730554,0.01862843294340507,0.12535439440130677,0.07330932820863197,0.0466420950705656,-0.15494242765262672,0.32644470851241264,-0.19064743690492775,-0.16083356304481652,0.2890745047066197,0.8427759279896946,1.1180593123178095,-0.2166003471394498,0.25875308747360254,0.9952097314497828,-0.1764502573984455,0.6250210386071725,1.077493917585605,0.66666431180007,0.7990875190932829,1.074622125833453,1.652196805728849,0.7051826159585097,-2.0937746818896485,0.5535116764675903,1.8292798478308099,0.38539081913834616,0.27199389611897506
429,429,he was afraid he had mislaid her notes.,0.06336761951493601,0.0829588067960801,0.19476945162487952,0.03475000503769064,0.04701364337561145,0.14360322663009933,0.11928295851638557,0.08179923231616515,-0.04105692630713568,0.335734100930425,-0.12054089643557929,-0.15899770064796095,0.5433076798850611,1.0900372164593624,1.300903033177011,0.029279119179418563,0.24607139564867017,1.1449551511390377,-0.1764502573984455,0.8017803821046762,1.1950432080893172,0.9673913280441662,0.8953997676518493,1.3097949113110896,1.7789374833403737,1.1892318453969861,-1.8312699917410156,0.7887601085966657,2.204031213649636,0.7330843406781643,0.4515529200336997
430,430,he took his article from a steel file:,0.07031165448678106,0.09033800007585899,0.19733705398376777,0.06954351675755396,0.058660878527971534,0.15802741866152503,0.14340674575915086,0.1365362729379669,-0.016170355956297126,0.29399052254659497,-0.0823623513149233,-0.11844650689748668,0.48357975109505463,1.0319472184885,1.1454059624933106,0.019844128549712688,0.4014591743054951,1.1702040710715171,-0.1764502573984455,0.7752664805800505,1.1950432080893172,1.1177548361662142,0.8953997676518493,1.0751671471758082,1.6904176045073587,0.9718742843179105,-1.6156477459195007,0.7891952642299168,1.8320918548363179,0.7330843406781643,0.45232936529399437
431,431,its accurate.,0.029639449651688608,0.047117010865725506,0.21470973877655122,0.09711573359216262,0.050811997464540785,0.12509332452750427,0.12136602573182789,0.10286140768887135,0.003126909549466635,0.2956484443432213,-0.04882629283180416,-0.15197562473799592,0.36932157573394414,0.9208223676968905,1.2651052755196912,0.07394664501795307,0.5741088543340528,1.0595915506683233,-0.35683703125629074,0.4129098264101681,1.3125924985930295,0.817027819922118,0.7027752705347168,1.0751971729941991,1.6368363110577653,1.3968825049873945,-1.6521836193543564,0.7891988281408459,1.8326248279971074,0.7330843406781643,0.5948187781446087
432,432,i have not changed her style.,0.021703409683865686,0.03868364711740678,0.21470973877655122,0.10499350983062225,0.0721836495167739,0.12509332452750427,0.1123162889792056,0.09466877798978264,0.003126909549466635,0.2580947340648982,-0.04882629283180416,-0.14382848857165595,0.289061893650064,0.8427636627686403,1.2651052755196912,0.22532148001473873,0.6889112095158978,1.0595915506683233,-0.6894538074742987,0.34220608901116667,1.3125924985930295,0.7418460658610939,0.7027752705347168,0.8417438191710416,1.4469568216356483,1.2840175083199852,-1.641648442964275,0.755354924753609,1.4705533328608793,0.7330843406781643,0.6023105446448905
