,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
2054,2054,Why can t you stay here as long as you want?,0.004176398543711717,-0.0002257082319326067,-0.016759836384575996,-0.01900265017683707,0.010617394860923906,-0.03823755473379439,0.010013993335923047,-0.008022463959721726,0.12418951275153646,0.05702045430042184,0.13032632554191315,0.04637799524421144,-1.5652733351126231,-1.4853235425461524,-1.9964791055462168,-1.2735574072162115,-1.0722509579478483,-1.3483021820317833,-1.348256389851417,-0.03944696889180427,-0.16395906451493952,0.7841977820577692,-0.20802145111685338,0.32445937230379135,0.049607873442700644,0.2337774264242223,-0.05976361658809826,1.0746310153827876,0.759577786523129,-0.0676242593559454,-0.7024615952314316
2055,2055,Please do.,0.0034995076699807785,-0.0009272846528559493,-0.016759836384575996,-0.015420439181366222,0.0078121648625357025,-0.03836958059711135,0.010013993335923047,-0.008022463959721726,0.12418951275153646,0.05713962034599747,0.13032632554191315,0.04476412632917682,-1.576691452876458,-1.4965274073318866,-1.9964791055462168,-1.2710750774299298,-1.138547304339172,-1.3617201115786803,-1.2693640927091943,-0.046886502098724435,-0.16395906451493952,0.7841977820577692,-0.20802145111685338,0.24222063194129076,0.0699226847335548,0.2808312806881174,-0.19131704017194645,1.152718156806646,0.7457089844289039,-0.19255130293753855,-0.6286183778255503
2056,2056,"I be going to Rome soon, you have the whole house to yourself.",-0.0017802411451205383,-0.006399580736058021,-0.021758745192310407,-0.014274131662815548,0.010967511621825344,-0.04445288020334071,0.00758944254522271,-0.013238180432000628,0.12603002550748552,0.05006086209070473,0.13200040021535295,0.05119195457067202,-1.6375270657244991,-1.5562214825380134,-2.070205173886535,-1.2171128276679124,-1.2071066399291672,-1.378265345043202,-1.3096586426105203,-0.10491486111270272,-0.24541566178805438,0.7291844380389743,-0.2707782219796136,0.15923328337466305,0.1325137219315529,0.1776933765044893,-0.19175427245340176,1.1539277646049626,0.6477120679584193,-0.31747834651913115,-0.7056108394469984
2057,2057,"Imagine, you can bed here as many as forty guests, forty Arabian thieves.",0.0044471548932040915,5.492233643672946e-05,-0.015416728378470877,-0.013175586957537823,0.009549860933512776,-0.04017808647241021,0.006739946801430232,-0.015841760302652007,0.12335831344239818,0.05002396857814262,0.12782781012513386,0.04775877805020491,-1.6124710281392258,-1.5316356039389287,-1.9928228454187695,-1.2525894918048224,-1.21089961486084,-1.390052413006939,-1.3096586426105203,-0.03647115560903596,-0.12323076587838173,0.710846656699376,-0.22894037473777346,0.1544110398283511,0.07337861560715024,0.10202301220427724,-0.319079928005851,1.2345951500199799,0.6448892264141348,-0.44240539010072427,-0.7159592063446153
2058,2058,(Influence of the huge terracotta vases in the garden.),0.012028332678990596,0.007912578250778166,-0.013325848621488359,-0.005667272711030928,0.023086277051309455,-0.03198420724424422,0.014281905356400885,-0.008763788016109764,0.1277755440566759,0.04998670613045489,0.1375782147173513,0.05414665194366777,-1.4683797744521272,-1.3902481216491098,-1.9676818573688437,-1.0211529083693873,-1.105158259344076,-1.2339158942445938,-1.3096586426105203,0.04685161630847139,-0.08250246724182429,0.8758866887557608,-0.1452646802540932,0.15448432894397707,0.03355457257161028,0.16807846809808438,-0.264901814829467,1.2399088591092995,0.6450754107492831,-0.44240539010072427,-0.7907304611540804
2059,2059,He answered he would be going to America some time next month and had business in Paris tomorrow.,0.010539172756782534,0.006369110124746812,-0.015924563683043628,-0.007386733988856934,0.03081462125820131,-0.03198420724424422,0.014005072069372824,-0.011806872705081437,0.12920045715805578,0.04325991198500472,0.13849761259041307,0.0554802749387792,-1.497385689256317,-1.4187097607891446,-2.0074332498012644,-0.8978124428970582,-1.1340941823543378,-1.2339158942445938,-1.3779813760985957,0.03048464325324678,-0.12323076587838173,0.8758866887557608,-0.1452646802540932,0.07234668420880412,0.03619319399459186,0.11815517819167376,-0.3683405472205338,1.319036863272186,0.5523936726304183,-0.44240539010072427,-0.8784663780060799
2060,2060,Why America?,0.015954299746630037,0.011981721492133552,-0.005701350176351187,-0.0023238757819248022,0.0325243939065298,-0.029856331867881256,0.014485411462522151,-0.013203175623461844,0.13133782681012562,0.05057847807195119,0.13945241967167454,0.053149943012387665,-1.423338336985954,-1.34605185519226,-1.853845663475559,-0.8940612088628904,-1.0956987540939322,-1.2110100557256027,-1.3779813760985957,0.0900009089086091,0.03968242866784802,0.8942244700953591,-0.12434575663317314,0.1555638765991396,0.10273671628999759,0.19210765533958438,-0.37822523758119303,1.4104942852777673,0.6499967376227048,-0.31747834651913115,-0.774803754836675
2061,2061,What would he do there?,0.014735896173914348,0.010718883934471533,-0.005671751875889532,-0.001934950016702253,0.03642078534380101,-0.02771474481624165,0.012465986511594515,-0.011978785209238578,0.13355435830116102,0.050595080152604145,0.14158859460197337,0.05297415256041406,-1.3890900294418065,-1.3596571044586003,-1.8529887971660766,-0.995910494598518,-1.0664489678567266,-1.1369432240177102,-1.3779813760985957,0.07660974913615255,0.03968242866784802,0.8575489074161625,-0.10342683301225308,0.15559139508911085,0.10458904385164665,0.1588457379839933,-0.4790676957666131,1.4241496925034158,0.7461588752120566,-0.19255130293753855,-0.7402737027873668
2062,2062,Teach.,0.014735896173914348,0.010718883934471533,-0.005671751875889532,-0.00365441129452826,0.03226663923592751,-0.02771474481624165,0.012465986511594515,-0.011978785209238578,0.13355435830116102,0.05201031529448682,0.14158859460197337,0.055042352777079154,-1.3890900294418065,-1.3596571044586003,-1.8529887971660766,-1.081125286896461,-1.1030714362689842,-1.1369432240177102,-1.3779813760985957,0.07660974913615255,0.03968242866784802,0.8575489074161625,-0.10342683301225308,0.15243852052559737,0.01945133862024522,0.1027264569842077,-0.4798138378523562,1.4243167981147111,0.7436679155077921,-0.31747834651913115,-0.834607342810179
2063,2063,Examine literary masterpieces with brilliant and charming young people.,0.0055301802911735904,0.003983750293607446,-0.011503865776497047,-0.007045571036907327,0.024652136675218338,-0.03170835784508692,0.008634192829247992,-0.006503255269138475,0.13117950313219454,0.045878244571537934,0.14075411318387177,0.062179311413449526,-1.3627601054970229,-1.3543839859808575,-1.7898063905479198,-1.0168842380121115,-1.0606465287129796,-1.1072166826037704,-1.3779813760985957,0.005190230349717719,-0.08250246724182429,0.765860000718171,-0.1452646802540932,0.1520772394750451,5.481038635832081e-06,0.15839090554073634,-0.5887623852227974,1.5146381732825152,0.6459714389772191,-0.379941868309928,-0.7994288904890982
2064,2064,A hobby he could now freely indulge.,0.009320769184066843,0.007912578250778164,-0.009221683412654882,-0.004466379120168317,0.021157412932969022,-0.029599332551186026,0.008634192829247992,-0.006503255269138475,0.13355435830116105,0.0458952155873165,0.14177721145118252,0.06576708409486443,-1.381029093919158,-1.3723101696380324,-1.8204070267099464,-1.006198858545071,-1.1253701234421682,-1.085620850943047,-1.3779813760985957,0.04685161630847139,-0.04177416860526686,0.765860000718171,-0.12434575663317314,0.23510449394899208,0.04485059781037392,0.10240409773418749,-0.6290904214675014,1.5164534815960216,0.7426899965272586,-0.25501482472833487,-0.7999547952434591
2065,2065,"And, of course, I don t know, she mumbled looking away, I don t know but perhaps if you d have nothing against it, I might visit New York I mean, just for a week or two, and not this year but the next.",0.0007919441750570268,-0.000927284652855947,-0.01813610127600853,-0.0070933338501802685,0.01607105409975059,-0.03325702008637129,0.003009268499454758,-0.011396149618226365,0.1332778573064885,0.046291451912233605,0.14141563869105706,0.059080511707037535,-1.417864782250101,-1.408454662091642,-1.9035807347492495,-1.036764741562619,-1.11451174510506,-1.0904845975432722,-1.3779813760985957,-0.046886502098724685,-0.24541566178805438,0.6191577500013842,-0.16618360387501327,0.15257520421723594,0.019949329780921708,-0.013659194898887075,-0.6181477278884503,1.5159217182631064,0.6456895723487215,-0.25501482472833487,-0.7954557822935517
2066,2066,He complimented her on her silver-spangled jacket.,-0.0015094847956281625,-0.0033126444839953113,-0.01813610127600853,-0.008621743874914496,0.012840528894868614,-0.035879377730990814,0.003009268499454758,-0.01523812182651652,0.1332778573064885,0.046287024690726146,0.14141563869105706,0.055468448945270823,-1.4858857069563283,-1.475199221814353,-1.9035807347492495,-1.1010847514359556,-1.1629132353893508,-1.1698327497529935,-1.3779813760985957,-0.07218091500225374,-0.24541566178805438,0.6191577500013842,-0.18710252749593334,0.15238879704998923,0.01890046265278422,0.014778859440003877,-0.6155569169632844,1.4446975862529885,0.6452998638997616,-0.379941868309928,-0.8772761419381699
2067,2067,She persevered: Well?,-2.0324873420098806e-05,-0.0017691763579639576,-0.020949342524273957,-0.006806756970542602,0.013744818197564965,-0.035879377730990814,0.001823746476065184,-0.014756611237949685,0.13129881133234975,0.04531930785622191,0.13802653797068698,0.05496354258057096,-1.4973038247201627,-1.448956510224819,-1.9494816889922897,-1.0820795599206003,-1.1282001051343418,-1.1698327497529935,-1.2990890789563725,-0.05581394194702913,-0.2861439604246118,0.6008199686617859,-0.18710252749593334,0.15126303928773893,-0.002786119642529785,0.040484127589467914,-0.6142255921853473,1.4398684205497274,0.5471939160261622,-0.5048689118915206,-0.919776410013079
2068,2068,And your hairdo is most becoming.,-0.0028632665430900384,-0.0047157973258419965,-0.025554162093768,-0.010818833285469951,0.02260943091069522,-0.03394830672661211,-0.001958233581739725,-0.017882929582780246,0.13129881133234975,0.043885257022932556,0.13802653797068698,0.057810545999070484,-1.5320545447509315,-1.4830551573472759,-2.011848804593949,-0.9800372666522257,-1.1591923104015758,-1.163223391820229,-1.4598793641614636,-0.08705998141609457,-0.3676005576977267,0.5274688433033926,-0.16618360387501327,0.15071027841136267,0.02104893118099588,-0.009752596801865682,-0.6661041110396364,1.448147712562631,0.5472006110910905,-0.5673324336823169,-1.0067813714151643
2069,2069,"Oh, what does it matter, she wailed, what on earth does anything matter!",-0.015453436794485487,-0.017765118755016164,-0.034846298779227305,-0.014066704588030185,0.021486050137986927,-0.042426612675769575,-0.00653682117626526,-0.024480169165389847,0.12369927479165693,0.03712230723517152,0.12784825761130358,0.059142809475283845,-1.66725979177058,-1.6157233726575073,-2.1153718245271675,-1.0060087420243347,-1.2084691751464818,-1.2529531204195217,-1.622275691844648,-0.22543529906481213,-0.5305137522439568,0.43577993660540076,-0.24985929835869353,0.15073835556417284,0.02507346422348554,-0.060136546678823025,-0.780402045678076,1.5350787010383522,0.45995598354572653,-0.6922594772639096,-1.1002690643155748
2070,2070,"I must be on my way, he whispered with a smile and got up.",-0.01680721854194736,-0.019168271596862848,-0.03733179372168168,-0.012442768936750068,0.022209911171261677,-0.044592890897569244,-0.009665539035095096,-0.024574293206127466,0.122986818240967,0.037085413722609414,0.12008057718303145,0.05943516915924116,-1.7580017903804468,-1.7047626612548281,-2.224806962934291,-1.0580935426438507,-1.270512346821155,-1.2786970604506438,-1.684972932017487,-0.24031436547865273,-0.5712420508805143,0.38076659258660583,-0.2707782219796136,0.15067023097612423,-0.0018895546243311468,-0.08791233850832955,-0.8281611808966273,1.4555278483615268,0.45991643724754705,-0.6922594772639096,-1.199185360089115
2071,2071,"Kiss me, she said, and was like a limp, shivering ragdoll in his arms for a moment.",-0.01992091656110968,-0.022395523133110225,-0.03954286982122953,-0.012060666430566512,0.025588645311739964,-0.046914294263546666,-0.01583288537168726,-0.034025591511599305,0.11297680370377317,0.02995352880922724,0.11123339893615988,0.062497410807190734,-1.7854233430355078,-1.7316696676911523,-2.2248355211776665,-1.147129043311909,-1.2808430700826157,-1.3143604008431742,-1.684972932017487,-0.27453621823048613,-0.6119703495170716,0.2890776858886141,-0.29169714560053367,0.15026584101797633,-0.0657307174646958,-0.07983222135788345,-0.8832836822262109,1.3660941038411716,0.3619125854515985,-0.6922594772639096,-1.3285953490355902
2072,2072,He walked to the gate.,-0.027095959822657622,-0.03123538603674434,-0.04153876502015348,-0.016986808360786167,0.017325460163348367,-0.048929907394939715,-0.020965384765363238,-0.03840119257894738,0.1184983419716203,0.03727910466356051,0.10934648815038,0.05825557745045853,-1.7155526613365577,-1.66311006036939,-2.1573751712162945,-1.0859578875867963,-1.295696341060234,-1.2596101758184666,-1.6463237574905913,-0.36827433663768183,-0.6526986481536294,0.16071321651142578,-0.3335349928423741,0.23339527368368532,-0.016423346140254015,-0.0062587080673243535,-0.7893193575545163,1.3754687256140932,0.4595752497067778,-0.5673324336823169,-1.2200913501258415
2073,2073,"At the turn of the path he glanced back and saw in the distance her white figure with the listless grace of ineffable grief bending over the garden table, and suddenly a fragile bridge was suspended between waking indifference and dream-love.",-0.027095959822657622,-0.03123538603674434,-0.04153876502015348,-0.016700231481148495,0.018307075867225405,-0.05127725940948677,-0.02251729237783161,-0.03920008009826586,0.11671720059489543,0.031725893152711175,0.10705836000752555,0.05751409258102837,-1.7155526613365577,-1.66311006036939,-2.1573751712162945,-1.1016288663506475,-1.2497619873154757,-1.302023547224519,-1.6463237574905913,-0.36827433663768183,-0.6526986481536294,0.14237543517182746,-0.35445391646329416,0.1506517826877108,0.004379932558964008,-0.004601919426899867,-0.7892527200554391,1.3754072806410815,0.45329127348496273,-0.6297959554731132,-1.2150013554365238
2074,2074,"But she moved, and he saw it was not she at all but only poor Fleur de Fyler collecting the documents left among the tea things.",-0.024929909026718617,-0.028990341489789646,-0.04153876502015348,-0.012544866726402313,0.022693201178640956,-0.046944702965887423,-0.02147438642488833,-0.035358107889975704,0.11764735220274064,0.03191257432627547,0.10825165858447629,0.05998750176167513,-1.6865152217814003,-1.6346174880182471,-2.1573751712162945,-1.0558047364578196,-1.1992207213372517,-1.2505356671622745,-1.6463237574905913,-0.3444678303755369,-0.6526986481536294,0.16071321651142578,-0.3126160692214537,0.15043315681380817,0.019969470777840045,-0.07897177846645854,-0.8935636598216715,1.3753405877868006,0.45390662173704693,-0.6297959554731132,-1.1794485032340525
2075,2075,(See note to line .),-0.025606799900449555,-0.029691917910712986,-0.04153876502015348,-0.01311802048567765,0.023292480787791267,-0.049072578342250386,-0.023411550180620935,-0.030497106810889813,0.11159147152187607,0.038121383555353563,0.10284108512399467,0.06333727759675571,-1.6945890502805943,-1.642539816783737,-2.1573751712162945,-1.0338687173813657,-1.2133963706595714,-1.2734415056812658,-1.5905384791979416,-0.3519073635824572,-0.6526986481536294,0.12403765383222902,-0.3335349928423741,0.1502296347001237,0.042955439286632084,0.024730888279638527,-0.9091996744045363,1.4668623244859202,0.5512005124399467,-0.5673324336823169,-1.1735414022124797
2076,2076,"When in the course of an evening stroll in May or June, , I offered Shade all this marvelous material, he looked at me quizzically and said: That s all very well, Charles.",-0.027095959822657622,-0.031235386036744334,-0.04153876502015348,-0.00971730818064399,0.019804200912307005,-0.049072578342250386,-0.022742897310811316,-0.032530497244676104,0.1187160370287756,0.0377572445863655,0.106162909767858,0.06659460307538707,-1.7180877016423945,-1.6655975324204269,-2.1573751712162945,-1.0431194935957502,-1.1288476216113583,-1.2734415056812658,-1.478967922612641,-0.36827433663768183,-0.6526986481536294,0.12403765383222902,-0.3335349928423741,0.1504594387966961,-0.04497766336945005,-0.029132471230068645,-0.9500290278630418,1.467103213495423,0.45358332188616307,-0.5673324336823169,-1.1830759653714877
2077,2077,But there are just two questions.,-0.02736671617215,-0.03151601660511367,-0.03857021678975797,-0.00732916751699676,0.022804894869235277,-0.04252206768448506,-0.017819760905325527,-0.028618515419308373,0.12143863884748361,0.0363763204111656,0.11172797909550856,0.07444207079779604,-1.6495180693471525,-1.5983145612220782,-2.09053258554605,-1.0754032359834553,-0.9897101843152074,-1.1644864954405614,-1.4281251901684315,-0.37125014992045,-0.6119703495170716,0.2157265605302207,-0.2707782219796136,0.15028236005738607,-0.06704265810094481,-0.05748504277540857,-0.9486097244543414,1.5192196093314567,0.45348218978066174,-0.5673324336823169,-1.1799405993501524
2078,2078,How can you know that all this intimate stuff about your rather appalling king is true?,-0.02736671617215,-0.03151601660511367,-0.03857021678975797,-0.007042590637359091,0.019396089350520056,-0.04252206768448506,-0.017819760905325527,-0.028618515419308373,0.11728264230179224,0.037246269437380235,0.10807310421491466,0.07274347180110369,-1.6495180693471525,-1.5983145612220782,-2.09053258554605,-1.151163312411512,-0.9846983354334401,-1.1644864954405614,-1.4281251901684315,-0.37125014992045,-0.6119703495170716,0.2157265605302207,-0.2707782219796136,0.15026717435995185,-0.06682195804780111,-0.03386941518192866,-0.8543287768946063,1.5188914725794938,0.45341643750404936,-0.5673324336823169,-1.1803488937630064
2079,2079,"And if true, how can one hope to print such personal things about people who, presumably, are still alive?",-0.02858511974486569,-0.03277885416277569,-0.044842856060705524,0.0005039338597661588,0.023614674126044122,-0.04461981853930485,-0.016981765510328786,-0.024162014350004,0.11336008322441403,0.04445120350563539,0.10205805586337309,0.07538594321268764,-1.6825333824947677,-1.6307103651553825,-2.206181130575707,-1.092588069089168,-0.9013969222200611,-1.1853243410818992,-1.3773763377674366,-0.38464130969290644,-0.7341552454267444,0.23406434186981903,-0.29169714560053367,0.23270880120197351,-0.027233721598649358,0.01592979042247541,-0.8500917204248652,1.5946129070234387,0.551479434411878,-0.5673324336823169,-1.1765445861104653
2080,2080,"My dear John, I replied gently and urgently, do not worry about trifles.",-0.02384688362874912,-0.027867819216312296,-0.041874307830310015,0.005146479309896376,0.027536841030375563,-0.03586572104804346,-0.013017206406049307,-0.019499373852637895,0.11380536856859526,0.05143662117414597,0.10243359995321759,0.07911360695119384,-1.6001409502254205,-1.5498639691375202,-2.155899154475856,-1.0713009362878885,-0.8514350223833729,-1.0893477814203187,-1.3773763377674366,-0.33256457724446425,-0.6934269467901869,0.2890776858886141,-0.20802145111685338,0.2327965609266,0.026974448735928334,0.11019308261338762,-0.8390703108077311,1.6862276528752271,0.6381305451838373,-0.44240539010072427,-1.0844827203754146
2081,2081,"Once transmuted by you into poetry, the stuff will be true, and the people will come alive.",-0.018025622114663055,-0.021834261996371552,-0.04010907548452917,0.0013090238402949158,0.026473603014141135,-0.033939000321817826,-0.009606003651120734,-0.01548159971701962,0.11758930447114856,0.0457395249643044,0.10830237697328576,0.08985784317217108,-1.5652412425288138,-1.515619129998365,-2.139585527235495,-1.084855561379824,-0.889480792355894,-1.0778347414366654,-1.349337279561817,-0.2685845916649496,-0.6526986481536294,0.38076659258660583,-0.18710252749593334,0.23345625731917982,0.02754713139073304,0.15506100148439053,-0.8563972051613374,1.7744656164325328,0.7357366925429969,-0.31747834651913115,-1.1229452488407163
2082,2082,"A poet s purified truth can cause no pain, no offense.",-0.014641167746008363,-0.016081335344800145,-0.04079563408649676,-0.0030182870422338667,0.029240169811939,-0.0341495032355926,-0.009563252899355982,-0.014132747761325122,0.12013511396396646,0.04735546081452497,0.11443697275794164,0.09843714996819072,-1.602136722959324,-1.5518222925946954,-2.2088324326590327,-0.9735396964513751,-0.8953802359916704,-1.126704461158653,-1.3146292962418737,-0.20758041936820323,-0.6526986481536294,0.3991043739262041,-0.18710252749593334,0.3165811039837179,0.04905900441066977,0.2135712126672256,-0.8431671533346555,1.8551881828659946,0.7356544384695893,-0.31747834651913115,-1.15834729619982
2083,2083,True art is above false honor.,-0.008819906231922296,-0.010047778124859399,-0.037089383904410515,0.0029425120542296225,0.03705228428677659,-0.028435328388749345,-0.007393732663053729,-0.009696471692509822,0.1178908758292931,0.05454453067237841,0.11339368264434695,0.10630438078381277,-1.6045048775345612,-1.554146010408915,-2.2172070200903136,-0.9425547827566114,-0.8921011337399685,-1.1619233743601354,-1.3929956930906688,-0.1436004337886886,-0.5712420508805143,0.4541177179449992,-0.12434575663317314,0.3997159594033833,0.11367174609963676,0.16161481083608475,-0.8966338966855922,1.8559811099898986,0.8325444131218496,-0.19255130293753855,-1.1478398948163488
2084,2084,"Sure, sure, said Shade.",-0.013558142348038862,-0.014958813071322798,-0.043297425361567075,0.002369358294954287,0.04211071969734644,-0.03251771747410966,-0.010703098867605206,-0.008766899554646542,0.1178908758292931,0.04727281934638584,0.11339368264434695,0.1126825445938544,-1.6350210808732082,-1.5840895985774577,-2.2417421121622345,-0.9541343304781941,-0.9028169173913169,-1.1965537470987953,-1.3929956930906688,-0.19567716623713075,-0.6934269467901869,0.38076659258660583,-0.16618360387501327,0.39969667436218437,0.13773279915706005,0.11272561686010812,-0.9896190018679961,1.8579160266072958,0.8322540172443339,-0.19255130293753855,-1.2324713521686863
2085,2085,One can harness words like performing fleas and make them drive other fleas.,-0.012204360600576987,-0.01355566022947611,-0.03954033917575591,0.002178307041862507,0.04326846775946837,-0.032423736351579684,-0.010703098867605206,-0.006122091798382819,0.1178908758292931,0.04687805876197122,0.11339368264434695,0.11208057860381958,-1.5996433369177154,-1.5493756931948102,-2.1706326596189056,-0.9219230122759937,-0.9166655949893049,-1.1860436453819674,-1.3929956930906688,-0.18079809982329015,-0.6526986481536294,0.38076659258660583,-0.16618360387501327,0.4827554622497049,0.18437065035979314,0.16629446558759814,-1.046237786062079,1.8590621188399907,0.9245677465426236,-0.31747834651913115,-1.18747252383551
2086,2086,"Oh, sure.",-0.0073307463097142325,-0.008504309998828044,-0.03621237510438667,0.00728892806206758,0.04507489840927272,-0.030076384337032636,-0.0017843796883090697,0.0005607150939882547,0.1178908758292931,0.04720493528327154,0.11339368264434695,0.11383916239322141,-1.506016441896905,-1.4575056412459817,-2.1105342032504955,-0.8822101140215972,-0.8012628698056624,-1.143630273975915,-1.3929956930906688,-0.12723346073346398,-0.6119703495170716,0.4907932806241958,-0.1452646802540932,0.48258741895070945,0.22784127402253646,0.2151242947612763,-1.048033018305333,1.9496255666053808,1.0192835918870777,-0.31747834651913115,-1.0963360907926705
2087,2087,"And moreover, I continued as we walked down the road right into a vast sunset, as soon as your poem is ready, as soon as the glory of Zembla merges with the glory of your verse, I intend to divulge to you an ultimate truth, an extraordinary secret, that will put your mind completely at rest.",-0.00462318281479048,-0.008504309998828044,-0.03154077226165285,0.009151677779712422,0.043640064076253336,-0.03219768849522966,0.0010856254299493027,0.0005607150939882547,0.12857772408964238,0.054151245828466275,0.12282103921598964,0.11814252110554052,-1.4146714997862297,-1.4575056412459817,-2.0187322947644146,-0.87983350395298,-0.8081740913680242,-1.1660733205767615,-1.447653879881129,-0.12723346073346398,-0.5712420508805143,0.5458066246429909,-0.16618360387501327,0.5658061458016425,0.14299748129580903,0.20918049334657637,-1.1012798778473976,1.9562243283083716,1.107593057056784,-0.25501482472833487,-1.049493190153744
2088,2088,Line : his gun,-0.002321753844105291,-0.0061189501676886795,-0.03154077226165285,0.009868119978806591,0.044138389772751085,-0.032364042267871665,0.00024199276672180013,0.004268891145196836,0.1250154413361926,0.0479059120219517,0.12090590740751027,0.12230123414344639,-1.3761660150338895,-1.4197226849306401,-1.98690570935749,-0.9008598927860743,-0.8360065567274705,-1.1556342624089702,-1.447653879881129,-0.1019390478299349,-0.5712420508805143,0.5274688433033926,-0.16618360387501327,0.4826591835375217,0.20525636706624792,0.23503528889535746,-1.0737038200802231,1.8804987636637815,1.0106853763750439,-0.379941868309928,-1.1270466417555391
2089,2089,"Gradus, as he drove back to Geneva, wondered when he would be able to use it, that gun.",-0.010444444328876548,-0.01453786721876879,-0.03740336678108837,-0.0106698897285596,0.031461155890295356,-0.03838387517617577,-0.004336938169281914,0.00033123912690066813,0.12264058616722608,0.04053569501741828,0.11837249180374128,0.12275547467077816,-1.4619753185383269,-1.503921836989386,-2.050927850943754,-0.9871586005108709,-1.0083019574646426,-1.2165447120876232,-1.447689764738799,-0.19121344631297862,-0.6934269467901869,0.4174421552658024,-0.22894037473777346,0.3994689882185078,0.21094411351931827,0.19135207318440786,-1.0829323038716794,1.7897696520127204,0.9125461260471874,-0.379941868309928,-1.1718357704235638
2090,2090,The afternoon was unbearably hot.,-0.012204360600576987,-0.01636196591316948,-0.04110595581937735,-0.01089915123226973,0.030717963256725437,-0.036592386218243046,-0.0051810079302974385,-0.0030276667235542617,0.12448086609423699,0.04073565785550493,0.12507664998462442,0.1283474922026073,-1.4936676359411811,-1.546965344384244,-2.114221735934727,-0.9985869499223478,-0.9929431094417607,-1.244286920006692,-1.6341495018061694,-0.22245948578204383,-0.7748835440633017,0.3991043739262041,-0.22894037473777346,0.3164661535179856,0.1714408370225705,0.19349226208392195,-1.0784999526628434,1.7197564569346386,0.9121558081568687,-0.379941868309928,-1.2083114409438875
2091,2091,The lake had developed a scaling of silver and a touch of reflected thunderhead.,-0.011256713377353674,-0.015379758923876802,-0.04123958031301803,-0.015083173674979682,0.032324634036813016,-0.036592386218243046,-0.0042440352807610725,-0.008132923577777444,0.1259057791956169,0.04797564076069409,0.1260372705945053,0.12814846289232942,-1.5097810614578995,-1.5627764127633184,-2.1874841111355554,-0.9371933831302163,-1.041677649790655,-1.244286920006692,-1.6341495018061694,-0.21204413929235535,-0.7748835440633017,0.4174421552658024,-0.22894037473777346,0.39885827290069703,0.19046153411539984,0.2422192527783971,-0.9764025140904665,1.7279374397368668,0.9349300867582487,-0.25501482472833487,-1.115877326952175
2092,2092,"As many old glaziers, he could deduce rather accurately water temperature from certain indices of brilliancy and motion, and now judged it to be at least .",-0.017348731240932117,-0.02169394671218688,-0.05206092182719612,-0.018436123166740395,0.03429430931133214,-0.036694885311957526,-0.008698779904202064,-0.013578116017143935,0.12483709436958196,0.04173842352694317,0.12441280703037011,0.12553912804787049,-1.5714194939319817,-1.623258243247814,-2.323645232589303,-0.9360991283088449,-1.0603834209609009,-1.25063175687611,-1.684045371568613,-0.27899993815463797,-0.9785250372460893,0.32575324856781074,-0.22894037473777346,0.31594629912429373,0.16877966012140247,0.12902751584388097,-0.9838275221034882,1.7253391371024662,0.8376314172146935,-0.25501482472833487,-1.1566483103974659
2093,2093,As soon as he got back to his hotel he made a long-distance call to headquarters.,-0.026554447123672876,-0.03123538603674434,-0.0625324839714694,-0.026603564236413923,0.028136120639525874,-0.03685750159627918,-0.015786281799317122,-0.020449948875624447,0.11765033027492379,0.040160119059535954,0.11174783509814419,0.1302903929045846,-1.6917146098674767,-1.7412961056347689,-2.4801665155674737,-0.9613260403928625,-1.144256502138672,-1.282527372611904,-1.684045371568613,-0.3801775897687541,-1.1821665304288769,0.16071321651142578,-0.22894037473777346,0.30821819192647903,0.1883355575925446,0.05280150691953661,-1.0825690837179671,1.7249934140440382,0.8331411558324477,-0.25501482472833487,-1.237766585444938
