,sent_clean
2454,the brush descended 
2455,it flickered brown over the white canvas  it left a running mark 
2456,a second time she did it   a third time 
2457,and so pausing and so flickering  she attained a dancing rhythmical movement  as if the pauses were one part of the rhythm and the strokes another  and all were related  and so  lightly and swiftly pausing  striking  she scored her canvas with brown running nervous lines which had no sooner settled there than they enclosed   she felt it looming out at her  a space 
2458,down in the hollow of one wave she saw the next wave towering higher and higher above her 
2459,for what could be more formidable than that space 
2460,here she was again  she thought  stepping back to look at it  drawn out of gossip  out of living  out of community with people into the presence of this formidable ancient enemy of hers   this other thing  this truth  this reality  which suddenly laid hands on her  emerged stark at the back of appearances and commanded her attention 
2461,she was half unwilling  half reluctant 
2462,why always be drawn out and haled away 
2463,why not left in peace  to talk to mr  carmichael on the lawn 
2464,it was an exacting form of intercourse anyhow 
2465,other worshipful objects were content with worship  men  women  god  all let one kneel prostrate  but this form  were it only the shape of a white lamp shade looming on a wicker table  roused one to perpetual combat  challenged one to a fight in which one was bound to be worsted 
2466,always  it was in her nature  or in her sex  she did not know which  before she exchanged the fluidity of life for the concentration of painting she had a few moments of nakedness when she seemed like an unborn soul  a soul reft of body  hesitating on some windy pinnacle and exposed without protection to all the blasts of doubt 
2467,why then did she do it 
2468,she looked at the canvas  lightly scored with running lines 
2469,it would be hung in the servants  bedrooms 
2470,it would be rolled up and stuffed under a sofa 
2471,what was the good of doing it then  and she heard some voice saying she could not paint  saying she could not create  as if she were caught up in one of those habitual currents in which after a certain time experience forms in the mind  so that one repeats words without being aware any longer who originally spoke them 
2472,cannot paint  cannot write  she murmured monotonously  anxiously considering what her plan of attack should be 
2473,for the mass loomed before her  it protruded  she felt it pressing on her eyeballs 
2474,then  as if some juice necessary for the lubrication of her faculties were spontaneously squirted  she began precariously dipping among the blues and umbers  moving her brush hither and thither  but it was now heavier and went slower  as if it had fallen in with some rhythm which was dictated to her  she kept looking at the hedge  at the canvas  by what she rhythm was strong enough to bear her along with it on its current 
2475,certainly she was losing consciousness of outer things 
2476,and as she lost consciousness of outer things  and her name and her personality and her appearance  and whether mr  carmichael was there or not  her mind kept throwing up from its depths  scenes  and names  and sayings  and memories and ideas  like a fountain spurting over that glaring  hideously difficult white space  while she modelled it with greens and blues 
2477,charles tansley used to say that  she remembered  women cannot paint  cannot write 
2478,coming up behind her  he had stood close beside her  a thing she hated  as she painted her on this very spot 
2479, shag tobacco   he said   fivepence an ounce   parading his poverty  his principles 
2480, but the war had drawn the sting of her femininity  poor devils  one thought  poor devils  of both sexes  
2481,he was always carrying a book about under his arm   a purple book 
2482,he  worked  
2483,he sat  she remembered  working in a blaze of sun 
2484,at dinner he would sit right in the middle of the view 
2485,but after all  she reflected  there was the scene on the beach 
2486,one must remember that 
2487,it was a windy morning 
2488,they had all gone down to the beach 
2489,mrs  ramsay sat down and wrote letters by a rock 
2490,she wrote and wrote 
2491, oh   she said  looking up at something floating in the sea   is it a lobster pot  is it an upturned boat  
2492,she was so short sighted that she could not see  and then charles tansley became as nice as he could possibly be 
2493,he began playing ducks and drakes 
2494,they chose little flat black stones and sent them skipping over the waves 
2495,every now and then mrs  ramsay looked up over her spectacles and laughed at them 
2496,what they said she could not remember  but only she and charles throwing stones and getting on very well all of a sudden and mrs  ramsay watching them 
2497,she was highly conscious of that 
2498,mrs  ramsay  she thought  stepping back and screwing up her eyes 
2499, it must have altered the design a good deal when she was sitting on the step with james  there must have been a shadow  
2500,when she thought of herself and charles throwing ducks and drakes and of the whole scene on the beach  it seemed to depend somehow upon mrs  ramsay sitting under the rock  with a pad on her knee  writing letters 
2501, she wrote innumerable letters  and sometimes the wind took them and she and charles just saved a page from the sea  
2502,but what a power was in the human soul  she thought 
2503,that woman sitting there writing under the rock resolved everything into simplicity  made these angers  irritations fall off like old rags  she brought together this and that and then this  and so made out of that miserable silliness and spite  she and charles squabbling  sparring  had been silly and spiteful  something   this scene on the beach for example  this moment of friendship and liking   which survived  after all these years complete  so that she dipped into it to re fashion her memory of him  and there it stayed in the mind affecting one almost like a work of art 
2504, like a work of art   she repeated  looking from her canvas to the drawing room steps and back again 
2505,she must rest for a moment 
2506,and  resting  looking from one to the other vaguely  the old question which traversed the sky of the soul perpetually  the vast  the general question which was apt to particularise itself at such moments as these  when she released faculties that had been on the strain  stood over her  paused over her  darkened over her 
2507,what is the meaning of life 
2508,that was all   a simple question  one that tended to close in on one with years 
2509,the great revelation had never come 
2510,the great revelation perhaps never did come 
2511,instead there were little daily miracles  illuminations  matches struck unexpectedly in the dark  here was one 
2512,this  that  and the other  herself and charles tansley and the breaking wave  mrs  ramsay bringing them together  mrs  ramsay saying   life stand still here   mrs  ramsay making of the moment something permanent  as in another sphere lily herself tried to make of the moment something permanent    this was of the nature of a revelation 
2513,in the midst of chaos there was shape  this eternal passing and flowing  she looked at the clouds going and the leaves shaking  was struck into stability 
2514,life stand still here  mrs  ramsay said 
2515, mrs  ramsay  mrs  ramsay   she repeated 
2516,she owed it all to her 
2517,all was silence 
2518,nobody seemed yet to be stirring in the house 
2519,she looked at it there sleeping in the early sunlight with its windows green and blue with the reflected leaves 
2520,the faint thought she was thinking of mrs  ramsay seemed in consonance with this quiet house  this smoke  this fine early morning air 
2521,faint and unreal  it was amazingly pure and exciting 
2522,she hoped nobody would open the window or come out of the house  but that she might be left alone to go on thinking  to go on painting 
2523,she turned to her canvas 
2524,but impelled by some curiosity  driven by the discomfort of the sympathy which she held undischarged  she walked a pace or so to the end of the lawn to see whether  down there on the beach  she could see that little company setting sail 
2525,down there among the little boats which floated  some with their sails furled  some slowly  for it was very calm moving away  there was one rather apart from the others 
2526,the sail was even now being hoisted 
2527,she decided that there in that very distant and entirely silent little boat mr  ramsay was sitting with cam and james 
2528,now they had got the sail up  now after a little flagging and silence  she watched the boat take its way with deliberation past the other boats out to sea 
2529,the sails flapped over their heads 
2530,the water chuckled and slapped the sides of the boat  which drowsed motionless in the sun 
2531,now and then the sails rippled with a little breeze in them  but the ripple ran over them and ceased 
2532,the boat made no motion at all 
2533,mr  ramsay sat in the middle of the boat 
2534,he would be impatient in a moment  james thought  and cam thought  looking at her father  who sat in the middle of the boat between them  james steered  cam sat alone in the bow  with his legs tightly curled 
2535,he hated hanging about 
2536,sure enough  after fidgeting a second or two  he said something sharp to macalister own boy  who got out his oars and began to row 
2537,but their father  they knew  would never be content until they were flying along 
2538,he would keep looking for a breeze  fidgeting  saying things under his breath  which macalister and and macalister own boy would overhear  and they would both be made horribly uncomfortable 
2539,he had made them come 
2540,he had forced them to come 
2541,in their anger they hoped that the breeze would never rise  that he might be thwarted in every possible way  since he had forced them to come against their wills 
2542,all the way down to the beach they had lagged behind together  though he bade them  walk up  walk up   without speaking 
2543,their heads were bent down  their heads were pressed down by some remorseless gale 
2544,speak to him they could not 
2545,they must come  they must follow 
2546,they must walk behind him carrying brown paper parcels 
2547,but they vowed  in silence  as they walked  to stand by each other and carry out the great compact   to resist tyranny to the death 
2548,so there they would sit  one at one end of the boat  one at the other  in silence 
2549,they would say nothing  only look at him now and then where he sat with his legs twisted  frowning and fidgeting  and pishing and pshawing and muttering things to himself  and waiting impatiently for a breeze 
2550,and they hoped it would be calm 
2551,they hoped he would be thwarted 
2552,they hoped the whole expedition would fail  and they would have to put back  with their parcels  to the beach 
2553,but now  when macalister own boy had rowed a little way out  the sails slowly swung round  the boat quickened itself  flattened itself  and shot off 
2554,instantly  as if some great strain had been relieved  mr  ramsay uncurled his legs  took out his tobacco pouch  handed it with a little grunt to macalister  and felt  they knew  for all they suffered  perfectly content 
2555,now they would sail on for hours like this  and mr  ramsay would ask old macalister a question   about the great storm last winter probably   and old macalister would answer it  and they would puff their pipes together  and macalister would take a tarry rope in his fingers  tying or untying some knot  and the boy would fish  and never say a word to any one 
2556,james would be forced to keep his eye all the time on the sail 
2557,for if he forgot  then the sail puckered and shivered  and the boat slackened  and mr  ramsay would say sharply   look out  look out   and old macalister would turn slowly on his seat 
2558,so they heard mr  ramsay asking some question about the great storm at christmas 
2559, she comes driving round the point   old macalister said  describing the great storm last christmas  when ten ships had been driven into the bay for shelter  and he had seen  one there  one there  one there   he pointed slowly round the bay  mr  ramsay followed him  turning his head  
2560,he had seen four men clinging to the mast 
2561,then she was gone 
2562, and at last we shoved her off   he went on  but in their anger and their silence they only caught a word here and there  sitting at opposite ends of the boat  united by their compact to fight tyranny to the death  
2563,at last they had shoved her off  they had launched the lifeboat  and they had got her out past the point   macalister told the story  and though they only caught a word here and there  they were conscious all the time of their father   how he leant forward  how he brought his voice into tune with macalister own voice  how  puffing at his pipe  and looking there and there where macalister pointed  he relished the thought of the storm and the dark night and the fishermen striving there 
2564,he liked that men should labour and sweat on the windy beach at night  pitting muscle and brain against the waves and the wind  he liked men to work like that  and women to keep house  and sit beside sleeping children indoors  while men were drowned  out there in a storm 
2565,so james could tell  so cam could tell  they looked at him  they looked at each other   from his toss and his vigilance and the ring in his voice  and the little tinge of scottish accent which came into his voice  making him seem like a peasant himself  as he questioned macalister about the eleven ships that had been driven into the bay in a storm 
2566,three had sunk 
2567,he looked proudly where macalister pointed  and cam thought  feeling proud of him without knowing quite why  had he been there he would have launched the lifeboat  he would have reached the wreck  cam thought 
2568,he was so brave  he was so adventurous  cam thought 
2569,but she remembered 
2570,there was the compact  to resist tyranny to the death 
2571,their grievance weighed them down 
2572,they had been forced  they had been bidden 
2573,he had borne them down once more with his gloom and his authority  making them do his bidding  on this fine morning  come  because he wished it  carrying these parcels  to the lighthouse  take part in these rites he went through for his own pleasure in memory of dead people  which they hated  so that they lagged after him  all the pleasure of the day was spoilt 
2574,yes  the breeze was freshening 
2575,the boat was leaning  the water was sliced sharply and fell away in green cascades  in bubbles  in cataracts 
2576,cam looked down into the foam  into the sea with all its treasure in it  and its speed hypnotised her  and the tie between her and james sagged a little 
2577,it slackened a little 
2578,she began to think  how fast it goes 
2579,where are we going 
2580,and the movement hypnotised her  while james  with his eye fixed on the sail and on the horizon  steered grimly 
2581,but he began to think as he steered that he might escape  he might be quit of it all 
2582,they might land somewhere  and be free then 
2583,both of them  looking at each other for a moment  had a sense of escape and exaltation  what with the speed and the change 
2584,but the breeze bred in mr  ramsay too the same excitement  and  as old macalister turned to fling his line overboard  he cried out aloud 
2585, we perished   and then again   each alone  
2586,and then with his usual spasm of repentance or shyness  pulled himself up  and waved his hand towards the shore 
2587, see the little house   he said pointing  wishing cam to look 
2588,she raised herself reluctantly and looked 
2589,but which was it 
2590,she could no longer make out  there on the hillside  which was their house 
2591,all looked distant and peaceful and strange 
2592,the shore seemed refined  far away  unreal 
2593,already the little distance they had sailed had put them far from it and given it the changed look  the composed look  of something receding in which one has no longer any part 
2594,which was their house 
2595,she could not see it 
2596, but i beneath a rougher sea   mr  ramsay murmured 
2597,he had found the house and so seeing it  he had also seen himself there  he had seen himself walking on the terrace  alone 
2598,he was walking up and down between the urns  and he seemed to himself very old and bowed 
2599,sitting in the boat  he bowed  he crouched himself  acting instantly his part   the part of a desolate man  widowed  bereft  and so called up before him in hosts people sympathising with him  staged for himself as he sat in the boat  a little drama  which required of him decrepitude and exhaustion and sorrow  he raised his hands and looked at the thinness of them  to confirm his dream  and then there was given him in abundance women own sympathy  and he imagined how they would soothe him and sympathise with him  and so getting in his dream some reflection of the exquisite pleasure women own sympathy was to him  he sighed and said gently and mournfully 
2600,but i beneath a rougher sea was whelmed in deeper gulfs than he 
2601,so that the mournful words were heard quite clearly by them all 
2602,cam half started on her seat 
2603,it shocked her   it outraged her 
2604,the movement roused her father  and he shuddered  and broke off  exclaiming   look  look   so urgently that james also turned his head to look over his shoulder at the island 
2605,they all looked 
2606,they looked at the island 
2607,but cam could see nothing 
2608,she was thinking how all those paths and the lawn  thick and knotted with the lives they had lived there  were gone  were rubbed out  were past  were unreal  and now this was real  the boat and the sail with its patch  macalister with his earrings  the noise of the waves   all this was real 
2609,thinking this  she was murmuring to herself   we perished  each alone   for her father own words broke and broke again in her mind  when her father  seeing her gazing so vaguely  began to tease her 
2610,did not she know the points of the compass 
2611,he asked 
2612,did not she know the north from the south 
2613,did she really think they lived right out there 
2614,and he pointed again  and showed her where their house was  there  by those trees 
2615,he wished she would try to be more accurate  he said   tell me   which is east  which is west   he said  half laughing at her  half scolding her  for he could not understand the state of mind of any one  not absolutely imbecile  who did not know the points of the compass 
2616,yet she did not know 
2617,and seeing her gazing  with her vague  now rather frightened  eyes fixed where no house was mr  ramsay forgot his dream  how he walked up and down between the urns on the terrace  how the arms were stretched out to him 
2618,he thought  women are always like that  the vagueness of their minds is hopeless  it was a thing he had never been able to understand  but so it was 
2619,it had been so with her   his wife 
2620,they could not keep anything clearly fixed in their minds 
2621,but he had been wrong to be angry with her  moreover  did he not rather like this vagueness in women 
2622,it was part of their extraordinary charm 
2623,i will make her smile at me  he thought 
2624,she looks frightened 
2625,she was so silent 
2626,he clutched his fingers  and determined that his voice and his face and all the quick expressive gestures which had been at his command making people pity him and praise him all these years should subdue themselves 
2627,he would make her smile at him 
2628,he would find some simple easy thing to say to her 
2629,but what 
2630,for  wrapped up in his work as he was  he forgot the sort of thing one said 
2631,there was a puppy 
2632,they had a puppy 
2633,who was looking after the puppy today 
2634,he asked 
2635,yes  thought james pitilessly  seeing his sister own head against the sail  now she will give way 
2636,i shall be left to fight the tyrant alone 
2637,the compact would be left to him to carry out 
2638,cam would never resist tyranny to the death  he thought grimly  watching her face  sad  sulky  yielding 
2639,and as sometimes happens when a cloud falls on a green hillside and gravity descends and there among all the surrounding hills is gloom and sorrow  and it seems as if the hills themselves must ponder the fate of the clouded  the darkened  either in pity  or maliciously rejoicing in her dismay  so cam now felt herself overcast  as she sat there among calm  resolute people and wondered how to answer her father about the puppy  how to resist his entreaty   forgive me  care for me  while james the lawgiver  with the tablets of eternal wisdom laid open on his knee  his hand on the tiller had become symbolical to her   said  resist him 
2640,fight him 
2641,he said so rightly  justly 
2642,for they must fight tyranny to the death  she thought 
2643,of all human qualities she reverenced justice most 
2644,her brother was most god like  her father most suppliant 
2645,and to which did she yield  she thought  sitting between them  gazing at the shore whose points were all unknown to her  and thinking how the lawn and the terrace and the house were smoothed away now and peace dwelt there 
2646, jasper   she said sullenly 
2647,he would look after the puppy 
2648,and what was she going to call him 
2649,her father persisted 
2650,he had had a dog when he was a little boy  called frisk 
2651,she will give way  james thought  as he watched a look come upon her face  a look he remembered 
2652,they look down he thought  at their knitting or something 
2653,then suddenly they look up 
2654,there was a flash of blue  he remembered  and then somebody sitting with him laughed  surrendered  and he was very angry 
2655,it must have been his mother  he thought  sitting on a low chair  with his father standing over her 
2656,he began to search among the infinite series of impressions which time had laid down  leaf upon leaf  fold upon fold softly  incessantly upon his brain  among scents  sounds  voices  harsh  hollow  sweet  and lights passing  and brooms tapping  and the wash and hush of the sea  how a man had marched up and down and stopped dead  upright  over them 
2657,meanwhile  he noticed  cam dabbled her fingers in the water  and stared at the shore and said nothing 
2658,no  she will not give way  he thought  she is different  he thought 
2659,well  if cam would not answer him  he would not bother her mr  ramsay decided  feeling in his pocket for a book 
2660,but she would answer him  she wished  passionately  to move some obstacle that lay upon her tongue and to say  oh  yes  frisk 
2661,I will call him frisk 
2662,she wanted even to say  was that the dog that found its way over the moor alone 
2663,but try as she might  she could think of nothing to say like that  fierce and loyal to the compact  yet passing on to her father  unsuspected by james  a private token of the love she felt for him 
2664,for she thought  dabbling her hand  and now macalister own boy had caught a mackerel  and it lay kicking on the floor  with blood on its gills  for she thought  looking at james who kept his eyes dispassionately on the sail  or glanced now and then for a second at the horizon  you are not exposed to it  to this pressure and division of feeling  this extraordinary temptation 
2665,her father was feeling in his pockets  in another second  he would have found his book 
2666,for no one attracted her more  his hands were beautiful  and his feet  and his voice  and his words  and his haste  and his temper  and his oddity  and his passion  and his saying straight out before every one  we perish  each alone  and his remoteness 
2667, he had opened his book  
2668,but what remained intolerable  she thought  sitting upright  and watching macalister own boy tug the hook out of the gills of another fish  was that crass blindness and tyranny of his which had poisoned her childhood and raised bitter storms  so that even now she woke in the night trembling with rage and remembered some command of his  some insolence   do this    do that   his dominance  his  submit to me  
2669,so she said nothing  but looked doggedly and sadly at the shore  wrapped in its mantle of peace  as if the people there had fallen asleep  she thought  were free like smoke  were free to come and go like ghosts 
2670,they have no suffering there  she thought 
2671,yes  that is their boat  lily briscoe decided  standing on the edge of the lawn 
2672,it was the boat with greyish brown sails  which she saw now flatten itself upon the water and shoot off across the bay 
2673,there he sits  she thought  and the children are quite silent still 
2674,and she could not reach him either 
2675,the sympathy she had not given him weighed her down 
2676,it made it difficult for her to paint 
2677,she had always found him difficult 
2678,she never had been able to praise him to his face  she remembered 
2679,and that reduced their relationship to something neutral  without that element of sex in it which made his manner to minta so gallant  almost gay 
2680,he would pick a flower for her  lend her his books 
2681,but could he believe that minta read them 
2682,she dragged them about the garden  sticking in leaves to mark the place 
2683, d you remember  mr  carmichael   she was inclined to ask  looking at the old man 
2684,but he had pulled his hat half over his forehead  he was asleep  or he was dreaming  or he was lying there catching words  she supposed 
2685, d you remember   she felt inclined to ask him as she passed him  thinking again of mrs  ramsay on the beach  the cask bobbing up and down  and the pages flying 
2686,why  after all these years had that survived  ringed round  lit up  visible to the last detail  with all before it blank and all after it blank  for miles and miles 
2687, is it a boat  is it a cork   she would say  lily repeated  turning back  reluctantly again  to her canvas 
2688,heaven be praised for it  the problem of space remained  she thought  taking up her brush again 
2689,it glared at her 
2690,the whole mass of the picture was poised upon that weight 
2691,beautiful and bright it should be on the surface  feathery and evanescent  one colour melting into another like the colours on a butterfly own wing  but beneath the fabric must be clamped together with bolts of iron 
2692,it was to be a thing you could ruffle with your breath  and a thing you could not dislodge with a team of horses 
2693,and she began to lay on a red  a grey  and she began to model her way into the hollow there 
2694,at the same time  she seemed to be sitting beside mrs  ramsay on the beach 
2695, is it a boat  is it a cask  
2696,mrs  ramsay said 
2697,and she began hunting round for her spectacles 
2698,and she sat  having found them  silent  looking out to sea 
2699,and lily  painting steadily  felt as if a door had opened  and one went in and stood gazing silently about in a high cathedral like place  very dark  very solemn 
2700,shouts came from a world far away 
2701,steamers vanished in stalks of smoke on the horizon 
2702,charles threw stones and sent them skipping 
2703,mrs  ramsay sat silent 
2704,she was glad  lily thought  to rest in silence  uncommunicative  to rest in the extreme obscurity of human relationships 
2705,who knows what we are  what we feel 
2706,who knows even at the moment of intimacy  this is knowledge 
2707,are not things spoilt then  mrs  ramsay may have asked  it seemed to have happened so often  this silence by her side  by saying them 
2708,are not we more expressive thus 
2709,the moment at least seemed extraordinarily fertile 
2710,she rammed a little hole in the sand and covered it up  by way of burying in it the perfection of the moment 
2711,it was like a drop of silver in which one dipped and illumined the darkness of the past 
2712,lily stepped back to get her canvas   so   into perspective 
2713,it was an odd road to be walking  this of painting 
2714,out and out one went  further  until at last one seemed to be on a narrow plank  perfectly alone  over the sea 
2715,and as she dipped into the blue paint  she dipped too into the past there 
2716,now mrs  ramsay got up  she remembered 
2717,it was time to go back to the house   time for luncheon 
2718,and they all walked up from the beach together  she walking behind with william bankes  and there was minta in front of them with a hole in her stocking 
2719,how that little round hole of pink heel seemed to flaunt itself before them 
2720,how william bankes deplored it  without  so far as she could remember  saying anything about it 
2721,it meant to him the annihilation of womanhood  and dirt and disorder  and servants leaving and beds not made at mid day   all the things he most abhorred 
2722,he had a way of shuddering and spreading his fingers out as if to cover an unsightly object which he did now   holding his hand in front of him 
2723,and minta walked on ahead  and presumably paul met her and she went off with paul in the garden 
2724,the rayleys  thought lily briscoe  squeezing her tube of green paint 
2725,she collected her impressions of the rayleys 
2726,their lives appeared to her in a series of scenes  one  on the staircase at dawn 
2727,paul had come in and gone to bed early  minta was late 
2728,there was minta  wreathed  tinted  garish on the stairs about three of the clock in the morning 
2729,paul came out in his pyjamas carrying a poker in case of burglars 
2730,minta was eating a sandwich  standing half way up by a window  in the cadaverous early morning light  and the carpet had a hole in it 
2731,but what did they say 
2732,lily asked herself  as if by looking she could hear them 
2733,minta went on eating her sandwich  annoyingly  while he spoke something violent  abusing her  in a mutter so as not to wake the children  the two little boys 
2734,he was withered  drawn  she flamboyant  careless 
2735,for things had worked loose after the first year or so  the marriage had turned out rather badly 
2736,and this  lily thought  taking the green paint on her brush  this making up scenes about them  is what we call  knowing  people   thinking  of them   being fond  of them 
2737,not a word of it was true  she had made it up  but it was what she knew them by all the same 
2738,she went on tunnelling her way into her picture  into the past 
2739,another time  paul said he  played chess in coffee houses  
2740,she had built up a whole structure of imagination on that saying too 
2741,she remembered how  as he said it  she thought how he rang up the servant  and she said   mrs  rayley own out  sir   and he decided that he would not come home either 
2742,she saw him sitting in the corner of some lugubrious place where the smoke attached itself to the red plush seats  and the waitresses got to know you  and he played chess with a little man who was in the tea trade and lived at surbiton  but that was all paul knew about him 
2743,and then minta was out when he came home and then there was that scene on the stairs  when he got the poker in case of burglars  no doubt to frighten her too  and spoke so bitterly  saying she had ruined his life 
2744,at any rate when she went down to see them at a cottage near rickmansworth  things were horribly strained 
2745,paul took her down the garden to look at the belgian hares which he bred  and minta followed them  singing  and put her bare arm on his shoulder  lest he should tell her anything 
2746,minta was bored by hares  lily thought 
2747,but minta never gave herself away 
2748,she never said things like that about playing chess in coffee  houses 
2749,she was far too conscious  far too wary 
2750,but to go on with their story   they had got through the dangerous stage by now 
2751,she had been staying with them last summer some time and the car broke down and minta had to hand him his tools 
2752,he sat on the road mending the car  and it was the way she gave him the tools   business like  straightforward  friendly   that proved it was all right now 
2753,they were  in love  no longer  no  he had taken up with another woman  a serious woman  with her hair in a plait and a case in her hand  minta had described her gratefully  almost admiringly   who went to meetings and shared paul own views  they had got more and more pronounced  about the taxation of land values and a capital levy 
2754,far from breaking up the marriage  that alliance had righted it 
2755,they were excellent friends  obviously  as he sat on the road and she handed him his tools 
2756,so that was the story of the rayleys  lily thought 
2757,she imagined herself telling it to mrs  ramsay  who would be full of curiosity to know what had become of the rayleys 
2758,she would feel a little triumphant  telling mrs  ramsay that the marriage had not been a success 
2759,but the dead  thought lily  encountering some obstacle in her design which made her pause and ponder  stepping back a foot or so  oh  the dead  she murmured  one pitied them  one brushed them aside  one had even a little contempt for them 
2760,they are at our mercy 
2761,mrs  ramsay has faded and gone  she thought 
2762,we can over ride her wishes  improve away her limited  old fashioned ideas 
2763,she recedes further and further from us 
2764,mockingly she seemed to see her there at the end of the corridor of years saying  of all incongruous things   marry  marry    sitting very upright early in the morning with the birds beginning to cheep in the garden outside  
2765,and one would have to say to her  it has all gone against your wishes 
2766,they are happy like that  I am happy like this 
2767,life has changed completely 
2768,at that all her being  even her beauty  became for a moment  dusty and out of date 
2769,for a moment lily  standing there  with the sun hot on her back  summing up the rayleys  triumphed over mrs  ramsay  who would never know how paul went to coffee houses and had a mistress  how he sat on the ground and minta handed him his tools  how she stood here painting  had never married  not even william bankes 
2770,mrs  ramsay had planned it 
2771,perhaps  had she lived  she would have compelled it 
2772,already that summer he was  the kindest of men  
2773,he was  the first scientist of his age  my husband says  
2774,he was also  poor william   it makes me so unhappy  when i go to see him  to find nothing nice in his house   no one to arrange the flowers  
2775,so they were sent for walks together  and she was told  with that faint touch of irony that made mrs  ramsay slip through one own fingers  that she had a scientific mind  she liked flowers  she was so exact 
2776,what was this mania of hers for marriage 
2777,lily wondered  stepping to and fro from her easel 
2778, suddenly  as suddenly as a star slides in the sky  a reddish light seemed to burn in her mind  covering paul rayley  issuing from him  it rose like a fire sent up in token of some celebration by savages on a distant beach  she heard the roar and the crackle  the whole sea for miles round ran red and gold  some winey smell mixed with it and intoxicated her  for she felt again her own headlong desire to throw herself off the cliff and be drowned looking for a pearl brooch on a beach  and the roar and the crackle repelled her with fear and disgust  as if while she saw its splendour and power she saw too how it fed on the treasure of the house  greedily  disgustingly  and she loathed it  but for a sight  for a glory it surpassed everything in her experience  and burnt year after year like a signal fire on a desert island at the edge of the sea  and one had only to say  in love  and instantly  as happened now  up rose paul own fire again  and it sank and she said to herself  laughing   the rayleys   how paul went to coffee houses and played chess  
2779,she had only escaped by the skin of her teeth though  she thought 
2780,she had been looking at the table cloth  and it had flashed upon her that she would move the tree to the middle  and need never marry anybody  and she had felt an enormous exultation 
2781,she had felt  now she could stand up to mrs  ramsay   a tribute to the astonishing power that mrs  ramsay had over one 
2782,do this  she said  and one did it 
2783,even her shadow at the window with james was full of authority 
2784,she remembered how william bankes had been shocked by her neglect of the significance of mother and son 
2785,did she not admire their beauty 
2786,he said 
2787,but william  she remembered  had listened to her with his wise child own eyes when she explained how it was not irreverence  how a light there needed a shadow there and so on 
2788,she did not intend to disparage a subject which  they agreed  raphael had treated divinely 
2789,she was not cynical 
2790,quite the contrary 
2791,thanks to his scientific mind he understood   a proof of disinterested intelligence which had pleased her and comforted her enormously 
2792,one could talk of painting then seriously to a man 
2793,indeed  his friendship had been one of the pleasures of her life 
2794,she loved william bankes 
2795,they went to hampton court and he always left her  like the perfect gentleman he was  plenty of time to wash her hands  while he strolled by the river 
2796,that was typical of their relationship 
2797,many things were left unsaid 
2798,then they strolled through the courtyards  and admired  summer after summer  the proportions and the flowers  and he would tell her things  about perspective  about architecture  as they walked  and he would stop to look at a tree  or the view over the lake  and admire a child    it was his great grief   he had no daughter  in the vague aloof way that was natural to a man who spent spent so much time in laboratories that the world when he came out seemed to dazzle him  so that he walked slowly  lifted his hand to screen his eyes and paused  with his head thrown back  merely to breathe the air 
2799,then he would tell her how his housekeeper was on her holiday  he must buy a new carpet for the staircase 
2800,perhaps she would go with him to buy a new carpet for the staircase 
2801,and once something led him to talk about the ramsays and he had said how when he first saw her she had been wearing a grey hat  she was not more than nineteen or twenty 
2802,she was astonishingly beautiful 
2803,there he stood looking down the avenue at hampton court as if he could see her there among the fountains 
2804,she looked now at the drawing room step 
2805,she saw  through william own eyes  the shape of a woman  peaceful and silent  with downcast eyes 
2806,she sat musing  pondering  she was in grey that day  lily thought  
2807,her eyes were bent 
2808,she would never lift them 
2809,yes  thought lily  looking intently  i must have seen her look like that  but not in grey  nor so still  nor so young  nor so peaceful 
2810,the figure came readily enough 
2811,she was astonishingly beautiful  as william said 
2812,but beauty was not everything 
2813,beauty had this penalty   it came too readily  came too completely 
2814,it stilled life   froze it 
2815,one forgot the little agitations  the flush  the pallor  some queer distortion  some light or shadow  which made the face unrecognisable for a moment and yet added a quality one saw for ever after 
2816,it was simpler to smooth that all out under the cover of beauty 
2817,but what was the look she had  lily wondered  when she clapped her deer stalkers own hat on her head  or ran across the grass  or scolded kennedy  the gardener 
2818,who could tell her 
2819,who could help her 
2820,against her will she had come to the surface  and found herself half out of the picture  looking  little dazedly  as if at unreal things  at mr  carmichael 
2821,he lay on his chair with his hands clasped above his paunch not reading  or sleeping  but basking like a creature gorged with existence 
2822,his book had fallen on to the grass 
2823,she wanted to go straight up to him and say   mr  carmichael  
2824,then he would look up benevolently as always  from his smoky vague green eyes 
2825,but one only woke people if one knew what one wanted to say to them 
2826,and she wanted to say not one thing  but everything 
2827,little words that broke up the thought and dismembered it said nothing 
2828, about life  about death  about mrs  ramsay    no  she thought  one could say nothing to nobody 
2829,the urgency of the moment always missed its mark 
2830,words fluttered sideways and struck the object inches too low 
2831,then one gave it up  then the idea sunk back again  then one became like most middle aged people  cautious  furtive  with wrinkles between the eyes and a look of perpetual apprehension 
2832,for how could one express in words these emotions of the body 
2833,express that emptiness there 
2834, she was looking at the drawing room steps  they looked extraordinarily empty  
2835,it was one own body feeling  not one own mind 
2836,the physical sensations that went with the bare look of the steps had become suddenly extremely unpleasant 
2837,to want and not to have  sent all up her body a hardness  a hollowness  a strain 
2838,and then to want and not to have   to want and want   how that wrung the heart  and wrung it again and again 
2839,oh  mrs  ramsay  she called out silently  to that essence which sat by the boat  that abstract one made of her  that woman in grey  as if to abuse her for having gone  and then having gone  come back again 
