,sent_no,parag_no,chap_no,sect_no,sent_raw,sent_clean,token_len,char_len,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,flair,flair_lnorm_meanstd,flair_medianiqr,flair_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr,sentimentr_roll100,sentimentr_lnorm_medianiqr_roll100,syuzhet_roll100,syuzhet_lnorm_medianiqr_roll100,bing_roll100,bing_lnorm_medianiqr_roll100,sentiword_roll100,sentiword_lnorm_medianiqr_roll100,senticnet_roll100,senticnet_lnorm_medianiqr_roll100,nrc_roll100,nrc_lnorm_medianiqr_roll100,afinn_roll100,afinn_lnorm_medianiqr_roll100,vader_roll100,vader_lnorm_medianiqr_roll100,textblob_roll100,textblob_lnorm_medianiqr_roll100,flair_roll100,flair_lnorm_medianiqr_roll100,pattern_roll100,pattern_lnorm_medianiqr_roll100,stanza_roll100,stanza_lnorm_medianiqr_roll100,mean_lnorm_medianiqr_roll100,mean_subset_roll100,stanza_lnorm_medianiqr_roll100_stdscale,col_roll,sentimentr_roll100_stdscale,syuzhet_roll100_stdscale,bing_roll100_stdscale,sentiword_roll100_stdscale,senticnet_roll100_stdscale,nrc_roll100_stdscale,afinn_roll100_stdscale,vader_roll100_stdscale,textblob_roll100_stdscale,flair_roll100_stdscale,pattern_roll100_stdscale,stanza_roll100_stdscale
1313,1313,125,9,9,"There was one at each side of me, and one behind me.",there was one at each side of me and one behind me,12,52,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,0.0,0.041997404434118826,0.0,0.0,-0.25,-0.6562848836266342,-0.35115684479656567,-0.5015165812612703,-2.198,-2.5931646675610245,-1.6081644815256257,-2.285473916206952,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,-0.4,-1.6802981451263799,-2.121546961325967,-4.328414680287552,0.968,1.009689374139089,0.8452135625327991,0.9913615700902794,-0.16032663989010942,-1.2064201757915787,-1.114556043765634,-2.25832918306046,5.4160563210854065,0.23211063560697817,-0.16451161142561008,1.0610992308168932,0.08343373493975867,0.08343373493975867,0.02319277108433733,0.02319277108433733,-2.2809263863081757,-2.2809263863081757,0.03117298718684249,0.03117298718684249,0.37010240963855323,0.37010240963855323,0.8921612213068136,0.8921612213068136,-0.10716325964352873,-0.10716325964352873,-0.02409578313252999,-0.02409578313252999,0.0683285664302232,0.0683285664302232,-0.19658674698795203,-0.19658674698795203,0.04011700447868953,0.04011700447868953,6.829370331508559,6.829370331508559,0.47742557087513254,0.47742557087513254,,6.847925681929703,0.3105837321186388,0.40054319444612935,0.1179985483190269,-0.7025529426825298,-0.8282247061039167,-0.15269662724494062,0.4535326291648263,-0.5891594069671318,0.10081534259436148,-1.1535460780087972,-0.35787106849832656,0.2185530272443093
1314,1314,125,9,9,"While I was attending to those in front, and on either side, the one behind ran up with the handspike, and struck me a heavy blow upon the head.",while i was attending to those in front and on either side the one behind ran up with the handspike and struck me a heavy blow upon the head,29,144,-0.9,-0.4773071661060952,-0.6666666666666666,-0.43130289813329487,-0.9,-0.44177672030189147,-0.72,-0.46551724137931033,-45.79492843758638,-0.5842616946700346,-0.9785312921696759,-0.9305194639321056,-1.302083333333333,-1.2731576647253617,-1.6795029618172819,-1.052330413265335,-1.947,-1.1283397602449694,-1.458581644815256,-1.0026910569746865,0.0,-0.11980133759796854,0.0,0.0,-0.28840919524420877,-0.02978597750242313,-0.29493162027492065,-0.2488748934710972,"{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.25}",-0.25,-0.30770803518478945,-0.3930817610062893,-0.3121548778082924,-0.30000000000000004,-0.6435223274617481,-1.5911602209944753,-1.3433011076754473,-0.9991,-0.3527802851610061,-0.16191585495411318,-0.1331563151279483,-0.1776569273774288,-0.6787546670309346,-1.2350324453943777,-1.035492483330526,8.652275857326263,-0.20586759064402269,0.7180162885183702,-0.3840679127922127,0.09277108433734904,0.09277108433734904,0.032530120481927695,0.032530120481927695,-1.7557639859878986,-1.7557639859878986,0.045856722126601523,0.045856722126601523,0.36850602409638455,0.36850602409638455,1.0639671486981834,1.0639671486981834,-0.10716325964352873,-0.10716325964352873,-0.018613855421686615,-0.018613855421686615,0.06986686247153129,0.06986686247153129,-0.18585662650602433,-0.18585662650602433,0.041296185965971385,0.041296185965971385,6.779125348569234,6.779125348569234,0.5355434807656704,0.5355434807656704,,6.868832946909125,0.35989785370474275,0.4480662590229388,0.2826800166782103,-0.4489301433046387,-0.8376306705013151,-0.030973884019937732,0.4535326291648263,-0.48189503245738635,0.16378026906015322,-1.0328293776992143,-0.2476041629069423,0.08442383169288487
1315,1315,125,9,9,"It stunned me. I fell, and with this they all ran upon me, and fell to beating me with their fists.",it stunned me i fell and with this they all ran upon me and fell to beating me with their fists,21,99,-1.75,-1.2313927616991123,-1.2962962962962963,-1.1581281523949583,-1.75,-1.2314764127741473,-1.4,-1.25,-24.724797930973505,-0.4249286608539485,-0.5283115247358333,-0.6937764139304274,0.875,0.945742935943196,1.0692528644929136,0.9289551615552561,-1.4020000000000001,-1.1235925513154197,-1.1337902264600714,-0.9985338104576413,-30.664211887377416,-2.2539372018932635,-2.0014097077955886,-2.182186900001451,-0.954039940695079,-0.543158834786426,-0.9756157229242811,-1.1368868530190963,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5267}",-0.5267,-0.8887168123497645,-0.8281446540880503,-0.9081804285918476,0.0,-0.17697320951266374,0.0,0.0,-0.9155,-0.4609972282501748,-0.1191137506879824,-0.22247345122470855,0.0,-0.23192994533661754,0.0,0.0,7.632319525560632,-0.01952248978919124,0.43987078280484976,0.2308024186237479,0.0951807228915659,0.0951807228915659,0.03493975903614456,0.03493975903614456,-1.7557639859878986,-1.7557639859878986,0.058406922929814364,0.058406922929814364,0.3846867469879508,0.3846867469879508,1.1576552949639896,1.1576552949639896,-0.10303886860667902,-0.10303886860667902,-0.015184939759036014,-0.015184939759036014,0.07107168174863972,0.07107168174863972,-0.18369156626506047,-0.18369156626506047,0.04166484682500397,0.04166484682500397,6.806049717480009,6.806049717480009,0.5493313610203704,0.5493313610203704,,6.873811222347989,0.37262407863018887,0.46033027568792195,0.2826800166782103,-0.232158519904732,-0.7422932351374959,0.035403209857395396,0.4882040201231289,-0.4148017555662357,0.21309545622217174,-1.008471875963719,-0.21313017177272742,0.15629854895755277
1316,1316,125,9,9,"I let them lay on for a while, gathering strength.",i let them lay on for a while gathering strength,10,50,0.5,0.6911111743182501,0.37037037037037035,0.6948768914369751,0.5,0.7818239021001753,0.4,0.75,0.0,0.041997404434118826,0.0,0.0,0.0,-0.12227561043669082,-0.03551024273223698,-0.024692666989094805,0.894,0.8479005139395761,0.23450536352800955,0.7279506987648132,8.128372959350388,1.0681897270581815,0.5305273981661877,1.2147392216134563,0.8324366973856673,1.3183939510864362,0.8512624007302296,2.0831531505187155,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}",0.4939,1.7399336349727872,0.7765723270440251,1.788410212134381,0.0,-0.17697320951266374,0.0,0.0,0.9548,1.1850107722119967,0.83845533554341,1.1360635430470398,0.0,-0.23192994533661754,0.0,0.0,4.57840183562117,0.2507257125665542,-0.3929427934442792,1.1225221417867113,0.10481927710843339,0.10481927710843339,0.04457831325301203,0.04457831325301203,-1.492904970178037,-1.492904970178037,0.05698774622298706,0.05698774622298706,0.4037590361445773,0.4037590361445773,1.2904150913023422,1.2904150913023422,-0.10630970634971344,-0.10630970634971344,-0.014113253012048061,-0.014113253012048061,0.07137288656791681,0.07137288656791681,-0.18369879518072313,-0.18369879518072313,0.04136444385584601,0.04136444385584601,6.807935739094153,6.807935739094153,0.5853504840690621,0.5853504840690621,,6.844617751651653,0.42352897833197356,0.5093863423478543,0.36510786884092805,-0.2566710550787934,-0.62991858124254,0.12946216839079422,0.4607079623689788,-0.39383215971427554,0.22542425301267566,-1.0085532031815336,-0.24122127241904778,0.16133329167411634
1317,1317,125,9,9,"In an instant, I gave a sudden surge, and rose to my hands and knees.",in an instant i gave a sudden surge and rose to my hands and knees,15,69,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,0.0,0.041997404434118826,0.0,0.0,0.0416666666666667,-0.05107437401136498,0.017097524278484513,0.03888385491386198,-0.30299999999999994,-0.5357637048171776,-0.47884386174016674,-0.4837577681579169,0.0,-0.11980133759796854,0.0,0.0,0.3561189894708727,0.4575615970606498,0.3641726834901285,0.5941195666534398,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.19999999999999998,0.4243567647328227,1.0607734806629834,1.7313658721150205,0.9424,0.7985462322655066,0.8321066980685293,0.8170940275014896,0.22074647471805012,0.8414551548191972,1.5345816372475376,2.487512773947902,5.341784842063091,-0.040492711291273145,-0.1847656923596358,0.161608396426749,0.09999999999999964,0.09999999999999964,0.03975903614457829,0.03975903614457829,-1.747232926409575,-1.747232926409575,0.0677683687129469,0.0677683687129469,0.4117168674698785,0.4117168674698785,1.3782710686690023,1.3782710686690023,-0.1110096763335202,-0.1110096763335202,-0.016003614457831196,-0.016003614457831196,0.0710716817486397,0.0710716817486397,-0.18428493975903637,-0.18428493975903637,0.041526226581616484,0.041526226581616484,6.807193947480577,6.807193947480577,0.5715646699872731,0.5715646699872731,,6.856673018029167,0.3980765284810812,0.484858309017888,0.28535520328174707,-0.07046423057827327,-0.5830307360766408,0.19170723022397992,0.42119800917954525,-0.4308206879792845,0.21309545622217116,-1.0151474850926736,-0.22609274407862173,0.1593530758082698
1318,1318,125,9,9,"Just as I did that, one of their number gave me, with his heavy boot, a powerful kick in the left eye.",just as i did that one of their number gave me with his heavy boot a powerful kick in the left eye,22,102,0.5,0.2978717328601532,0.37037037037037035,0.31585313247135227,0.5,0.3700124740577002,0.4,0.34090909090909094,24.443647588626344,0.4826313943841972,0.5223039947062611,0.6547106536338266,-0.572916666666667,-0.7897872019241204,-0.7588670391296573,-0.6207225598293146,1.2510000000000003,0.43713954521608406,0.4472586412395711,0.36823731098143153,0.0,-0.11980133759796854,0.0,0.0,0.6267544318926752,0.5262456029346291,0.6409285943746479,0.7129264295024764,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4767}",0.4767,0.7614182885936639,0.7495283018867924,0.7846041231427593,0.033333333333333326,-0.10864025789385849,0.1767955801104972,0.19674612183125229,0.7329,0.44924836542738594,0.7248454439566347,0.528800122498262,0.03224722057310232,-0.12501888121939897,0.22417568664215431,0.2477606943019235,7.5210531827121025,-0.08129755545628198,0.40952807867464036,0.026967410750064928,0.11927710843373458,0.11927710843373458,0.05301204819277107,0.05301204819277107,-1.6103588927513273,-1.6103588927513273,0.08132258558041679,0.08132258558041679,0.4269518072289147,0.4269518072289147,1.558078774323286,1.558078774323286,-0.10118695312457109,-0.10118695312457109,-0.012558433734939629,-0.012558433734939629,0.0710716817486397,0.0710716817486397,-0.17300240963855446,-0.17300240963855446,0.041526226581616484,0.041526226581616484,6.834896603872203,6.834896603872203,0.6074191788926825,0.6074191788926825,,6.856673018029167,0.49988632788465037,0.5523104006752951,0.3282764345605626,0.1636491226936262,-0.493265890940714,0.31909915154795104,0.5037720118892398,-0.36340915415277525,0.21309545622217116,-0.8882160298884192,-0.22609274407862173,0.23330543481162352
1319,1319,125,9,9,My eyeball seemed to have burst.,my eyeball seemed to have burst,6,32,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,0.0,0.041997404434118826,0.0,0.0,-0.75,-3.326331249576351,-0.982450048925223,-2.885636152622148,0.19200000000000006,0.12324425338631281,-0.18384982121573293,0.09335155641659507,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-0.9999,-1.9173968387365576,-0.16232544446862163,-1.424516666526922,0.0,-0.23192994533661754,0.0,0.0,3.1716505705920106,0.45332868940249516,-0.7765685721551469,1.7910374874625958,0.10843373493975868,0.10843373493975868,0.042168674698795164,0.042168674698795164,-1.7700396008558055,-1.7700396008558055,0.0730394530502963,0.0730394530502963,0.4077349397590352,0.4077349397590352,1.465962592357879,1.465962592357879,-0.10747824328271645,-0.10747824328271645,-0.013329518072289027,-0.013329518072289027,0.07267810745145094,0.07267810745145094,-0.18303373493975925,-0.18303373493975925,0.042037048612491835,0.042037048612491835,6.815488631484702,6.815488631484702,0.5794718404336533,0.5794718404336533,,6.82189219938285,0.44261831572014265,0.49712232568287124,0.2782034410194363,0.020579851249687548,-0.6064924057622266,0.25383577830762755,0.4508847422883947,-0.3784968903475527,0.2788490391048623,-1.0010710991425833,-0.17832506347979288,0.18149577001855596
1320,1320,125,9,9,"When they saw my eye closed, and badly swollen, they left me.",when they saw my eye closed and badly swollen they left me,12,61,-1.25,-1.5317840017018254,-0.9259259259259258,-1.447660190493698,-1.25,-1.5460545869732603,-1.0,-1.5625,-57.3903464565304,-1.8546747252931854,-1.2262984525177674,-2.818147210848423,-0.722222222222222,-1.664969066318749,-0.9473782042514084,-1.4021839748864904,1.8519999999999999,1.667662648409818,0.8054231227651966,1.4458363719903233,-16.01934284413701,-2.0708720147259463,-1.0455598336756626,-1.9949999172201343,-1.160583497375444,-1.28510584658611,-1.186830298719982,-2.4202772981522975,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}",-0.4767,-1.4056174439880946,-0.7495283018867924,-1.4384408924283922,-0.2666666666666666,-1.179189833255141,-1.4143646408839776,-2.885609786858367,-0.9998,-0.9311153464272218,-0.16227424577930807,-0.6104866656450562,-0.26283171455184773,-2.1809104062465394,-2.2291120875312673,-4.516658366120918,5.029195155293592,0.13981497395375003,-0.2700099462551172,0.7565574757149672,0.10030120481927673,0.10030120481927673,0.03403614457831324,0.03403614457831324,-1.904012385360086,-1.904012385360086,0.06574778638362963,0.06574778638362963,0.413198795180722,0.413198795180722,1.3304538820603267,1.3304538820603267,-0.1091532283293448,-0.1091532283293448,-0.017895180722891438,-0.017895180722891438,0.06906364962012564,0.06906364962012564,-0.1710909638554219,-0.1710909638554219,0.0404537250308542,0.0404537250308542,6.832853360131874,6.832853360131874,0.5569963991281148,0.5569963991281147,,6.830952309953636,0.39966730659676186,0.45573126943855324,0.2361919892116182,-0.10536446194565838,-0.5742991615794325,0.1578292423356398,0.4368041032602097,-0.4678327908320978,0.13090347761880625,-0.8667117580445887,-0.32638386000949005,0.2278509869608429
1321,1321,125,9,9,"With this I seized the handspike, and for a time pursued them.",with this i seized the handspike and for a time pursued them,12,62,-0.85,-1.0511580176974846,-0.6296296296296295,-0.9844089295357146,-0.85,-1.0427295082546795,-0.6799999999999999,-1.0625,0.0,0.041997404434118826,0.0,0.0,0.125,0.14472902615828087,0.12231305829992738,0.21371929014699295,0.672,0.42623641807757273,0.10220500595947561,0.3586891769106234,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,0.5785,0.6255327328846028,0.645794667656508,0.6742968847467926,0.0,-0.23192994533661754,0.0,0.0,4.642333989501776,0.04751931230052174,-0.3755082810846246,0.4520157206130408,0.09939759036144542,0.09939759036144542,0.03313253012048191,0.03313253012048191,-2.108502545641246,-2.108502545641246,0.06687730445591879,0.06687730445591879,0.4128072289156618,0.4128072289156618,1.3294148497075144,1.3294148497075144,-0.11504214421191547,-0.11504214421191547,-0.02097108433734927,-0.02097108433734927,0.07222630022253529,0.07222630022253529,-0.1608385542168677,-0.1608385542168677,0.041930423403210945,0.041930423403210945,6.83782127941683,6.83782127941683,0.540687764849685,0.540687764849685,,6.810298747747823,0.3948949722497196,0.4511322631891846,0.17206755867438134,-0.08585501583966676,-0.5766062849221903,0.1570930985354569,0.3872993635153771,-0.5280187134965769,0.2603558439191059,-0.7513694313789256,-0.18829573551988676,0.24111286861100223
1322,1322,125,9,9,"But here the carpenters interfered, and I thought I might as well give it up.",but here the carpenters interfered and i thought i might as well give it up,15,77,0.8,0.7391737727186842,0.5925925925925926,0.7412020175327734,0.8,0.8321564099720333,0.64,0.8,26.968351175578803,0.7550109785642128,0.5762510483991833,1.0594225452770742,0.7826833333333331,1.2151968950711987,0.9526950959039587,1.1695541510448053,1.83,1.2594648709785374,0.7923122765196663,1.0883676332692018,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.3919}",0.3919,0.918792376296994,0.6161949685534591,0.9460457071410731,0.0,-0.17697320951266374,0.0,0.0,-0.998,-0.7324782538761218,-0.1613526693716641,-0.4465410234674484,0.0,-0.23192994533661754,0.0,0.0,6.054022821004836,0.09544541087498577,0.009463988530907453,0.6101542280316579,0.10783132530120444,0.10783132530120444,0.04156626506024094,0.04156626506024094,-1.7965009946286392,-1.7965009946286392,0.07591344903423204,0.07591344903423204,0.4112831325301196,0.4112831325301196,1.3296229972193192,1.3296229972193192,-0.11697813020293285,-0.11697813020293285,-0.01941385542168662,-0.01941385542168662,0.07553955323458347,0.07553955323458347,-0.17274036144578336,-0.17274036144578336,0.044136849492567645,0.044136849492567645,6.834459632145781,6.834459632145781,0.5678933218599173,0.5678933218599173,,6.813713247017346,0.439436759488781,0.4940563215166253,0.26990562461315276,0.07022055300826621,-0.5855863188563105,0.15724056891972726,0.37102463917797995,-0.49754855875946796,0.3959726086146569,-0.8852679182426372,0.0180302456064675,0.23213893693034152
1323,1323,125,9,9,It was impossible to stand my hand against so many.,it was impossible to stand my hand against so many,10,51,-0.5,-0.7507667776947718,-0.37037037037037035,-0.6948768914369751,-0.5,-0.7281513340555668,-0.4,-0.75,-30.279310656411386,-1.1588301529921814,-0.6469985649831683,-1.784235018077376,-0.125,-0.4426811743506569,-0.19333354376440134,-0.3107870155524001,-0.26,-0.608986811284232,-0.45321811680572105,-0.547881026443974,-8.128372959350388,-1.3077924022541185,-0.5305273981661877,-1.2147392216134563,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,1.7399336349727872,0.7765723270440251,1.788410212134381,-0.08333333333333331,-0.5528044434160927,-0.441988950276243,-1.0821036700718876,-0.9996,-1.1280954860712424,-0.16217184840068097,-0.7730647374211825,-0.07206942013575271,-0.7575889067043544,-0.501010985061773,-1.218186633066381,3.745965138235503,0.012406741638414388,-0.6199510671887211,0.3361571449872973,0.1168674698795177,0.1168674698795177,0.0506024096385542,0.0506024096385542,-1.6275197334240847,-1.6275197334240847,0.07534868999808747,0.07534868999808747,0.4130301204819269,0.4130301204819269,1.2791948899392844,1.2791948899392844,-0.11540160438242515,-0.11540160438242515,-0.017801807228915535,-0.017801807228915535,0.07553955323458347,0.07553955323458347,-0.18307650602409664,-0.18307650602409664,0.044136849492567645,0.044136849492567645,6.847755804770231,6.847755804770231,0.5798896780312692,0.5798896780312692,,6.827739789239556,0.4871601029592041,0.5400463840103119,0.3228951040644262,0.06046582995527053,-0.5752929993270818,0.12151277042656008,0.3842775879382488,-0.4660057602772615,0.3959726086146569,-1.0015522851813206,0.0180302456064675,0.2676331262742608
1324,1324,125,9,9,"All this took place in sight of not less than fifty white ship-carpenters, and not one interposed a friendly word; but some cried, “Kill the damned nigger! Kill him! kill him! He struck a white person.”",all this took place in sight of not less than fifty white ship carpenters and not one interposed a friendly word but some cried “kill the damned nigger kill him kill him he struck a white person”,37,202,-3.9499999999999997,-1.5691299396481084,-2.9259259259259256,-1.4836560655005682,-3.9499999999999997,-1.5851643059277445,-3.1599999999999997,-1.6013513513513513,-86.75062266953522,-0.887836844682215,-1.8536593852971706,-1.3815829075715294,-0.25833333333333386,-0.3012408803706182,-0.3616783981987106,-0.1844931139343648,-4.261,-1.7346299997036763,-2.8376042908224073,-1.5336341908694244,-7.347043060711015,-0.4100167100569542,-0.4795311015755197,-0.29674970303175213,-5.1200270249205,-1.8878640492525443,-5.235817342899043,-3.462904474655595,"{'neg': 0.519, 'neu': 0.481, 'pos': 0.0, 'compound': -0.9863}",-0.9863,-0.9443390213442405,-1.5507861635220124,-0.9652402511878101,0.11458333333333333,-0.03730619691341646,0.6077348066298343,0.4021331206348232,-1.0,-0.2649061890031596,-0.16237664315793518,-0.060629200779107016,0.05753605532062314,-0.11850948540699573,0.399978183513284,0.2628458722419616,8.62320341039242,-0.39280056461881524,0.7100881349269857,-1.000878009398902,0.12319277108433697,0.12319277108433697,0.05692771084337348,0.05692771084337348,-1.4767564696936033,-1.4767564696936033,0.07911375023905132,0.07911375023905132,0.4181686746987943,0.4181686746987943,1.3719037309455133,1.3719037309455133,-0.10761786101804652,-0.10761786101804652,-0.014133132530120355,-0.014133132530120355,0.07865200303378027,0.07865200303378027,-0.1824204819277111,-0.1824204819277111,0.04672227436555204,0.04672227436555204,6.853593612293515,6.853593612293515,0.6039455485278696,0.6039455485278696,,6.841260676237135,0.5205664433885002,0.5722394277558926,0.3701717476905062,0.12549731697524244,-0.5450164422290411,0.18719603653869119,0.44971105602947997,-0.39422114041304723,0.5233701754498722,-0.9941718401646388,0.25979693161520384,0.28321717827458937
1325,1325,125,9,9,I found my only chance for life was in flight.,i found my only chance for life was in flight,10,46,0.85,1.1957684575228076,0.6296296296296295,1.1812907154428574,0.85,1.3103152347546847,0.6799999999999999,1.275,0.0,0.041997404434118826,0.0,0.0,0.3125,0.6787382993482243,0.35904800984817387,0.6905432044191685,2.694,3.1203417491240253,1.3072109654350417,2.7179828524700262,8.128372959350388,1.0681897270581815,0.5305273981661877,1.2147392216134563,0.8324366973856673,1.3183939510864362,0.8512624007302296,2.0831531505187155,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.25}",0.25,0.8790236779974642,0.3930817610062893,0.9052491456440479,0.0,-0.17697320951266374,0.0,0.0,-0.5608,-0.6087591034808386,0.06248800030719213,-0.34442910015682715,0.0,-0.23192994533661754,0.0,0.0,4.57840183562117,0.2507257125665542,-0.3929427934442792,1.1225221417867113,0.12951807228915627,0.12951807228915627,0.06325301204819277,0.06325301204819277,-1.3259932059631219,-1.3259932059631219,0.08107158156435253,0.08107158156435253,0.42200602409638466,0.42200602409638466,1.466847821332026,1.466847821332026,-0.11586733745761514,-0.11586733745761514,-0.014751807228915536,-0.014751807228915536,0.08045923194944293,0.08045923194944293,-0.18019578313253037,-0.18019578313253037,0.04732353514036009,0.04732353514036009,6.86792990687737,6.86792990687737,0.6268000876262585,0.6268000876262585,,6.855226743842841,0.5539727838177966,0.6044324715014734,0.4174483913165862,0.159313690225628,-0.5224066334700118,0.2544629539863221,0.3803624369770881,-0.4063266912505757,0.5973429561929008,-0.9691433888821724,0.316021665302627,0.3214879776107705
1326,1326,125,9,9,"I succeeded in getting away without an additional blow, and barely so; for to strike a white man is death by Lynch law,—and that was the law in Mr. Gardner’s ship-yard; nor is there much of any other out of Mr. Gardner’s ship-yard.",i succeeded in getting away without an additional blow and barely so for to strike a white man is death by lynch law—and that was the law in mr gardner’s ship yard nor is there much of any other out of mr gardner’s ship yard,45,231,-0.75,-0.27014079369043115,-0.5555555555555555,-0.23162563047899168,-0.75,-0.22482625533698603,-0.6,-0.25,-41.60891271763846,-0.3247005739890254,-0.8890858554972325,-0.5448537303416371,-1.5625,-1.012291065753263,-2.008301505634291,-0.819399190776054,-1.9699999999999998,-0.8334254517962764,-1.472288438617401,-0.744427411995106,-14.485760055928411,-0.5902782596710053,-0.9454650557207668,-0.48106992309029806,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.117, 'neu': 0.825, 'pos': 0.058, 'compound': -0.4336}",-0.4336,-0.3435304279127342,-0.6817610062893081,-0.348903137378897,0.03125,-0.1456539400207113,0.16574585635359115,0.090175305839324,-0.938,-0.19173298769265648,-0.13063345578353192,-0.00023550831728409456,0.032751127545344545,-0.1788455606892116,0.22767873867264135,0.12302023280220468,11.26281067668757,-0.3434866013379968,1.4299178718509127,-0.8381600586354265,0.11596385542168638,0.11596385542168638,0.04969879518072288,0.04969879518072288,-1.557397314396665,-1.557397314396665,0.07379246509848908,0.07379246509848908,0.4035060240963847,0.4035060240963847,1.2865840952303416,1.2865840952303416,-0.11606487292958477,-0.11606487292958477,-0.017730722891566138,-0.017730722891566138,0.08045923194944293,0.08045923194944293,-0.17077289156626532,-0.17077289156626532,0.04732353514036009,0.04732353514036009,6.894978656096634,6.894978656096634,0.5908617380358318,0.5908617380358318,,6.848697322241463,0.4823877686121619,0.5354473777609433,0.3448842314720449,0.033586148653682125,-0.6314093378640134,0.1267479468371579,0.3787018695101335,-0.4646148595968055,0.5973429561929008,-0.8631333604607434,0.316021665302627,0.3936947286376995
