,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,sent_clean,char_len,token_len,nlptown_medianiqr,nlptown_lnorm_medianiqr,roberta15lg_medianiqr,roberta15lg_lnorm_medianiqr,yelp_medianiqr,yelp_lnorm_medianiqr,hinglish_medianiqr,hinglish_lnorm_medianiqr,imdb2way_medianiqr,imdb2way_lnorm_medianiqr,huggingface_medianiqr,huggingface_lnorm_medianiqr,t5imdb50k_medianiqr,t5imdb50k_lnorm_medianiqr,robertaxml8lang_medianiqr,robertaxml8lang_lnorm_medianiqr,nlptown_roll100,nlptown_roll100_stdscale,roberta15lg_roll100,roberta15lg_roll100_stdscale,yelp_roll100,yelp_roll100_stdscale,hinglish_roll100,hinglish_roll100_stdscale,imdb2way_roll100,imdb2way_roll100_stdscale,huggingface_roll100,huggingface_roll100_stdscale,t5imdb50k_roll100,t5imdb50k_roll100_stdscale,robertaxml8lang_roll100,robertaxml8lang_roll100_stdscale,mean_lnorm_medianiqr_roll100,robertaxml8lang_roll100_stdscale_stand
1191,1191,"I hailed it with joy, bring what of sadness it might.",0.99880713224411,3.4043274521827698,4.622410774230957,0.9997082352638244,-1.899957001209259,0.9992024302482604,1,1.5639854073524475,i hailed it with joy bring what of sadness it might,53,11,0.7535431630708193,1.6589457453511476,0.9731756538798139,0.9544282856565576,0.7550499054646993,1.5209666574138445,-1.3649710176531487,-1.9233945071492482,0.1144795061176834,1.0005721694901712,0.9387484080562751,1.116784810565709,1.0,0.9801290102925994,0.8480944576650766,1.1736053698559419,2.4256077997655754,-0.2545962904250794,0.04792342343962336,0.5711966868398053,1.907901354493147,-0.42360078555498815,0.4781152913010264,0.8154370769912495,0.6870464675397758,0.6547519190955832,-0.04213722499020128,0.8772324903457284,-0.09036144578313253,-0.12934443706330487,-0.2609324408582894,0.4848752742714144,0.324493991812551,0.4848752742714146
1192,1192,"Friday night was a sleepless one for me. I probably felt more anxious than the rest, because I was, by common consent, at the head of the whole affair.",-0.9980509281158448,2.3002138137817383,1.360537886619568,-0.9979981184005736,-1.6015196442604065,0.9898027181625366,-1,-1.8744729161262512,friday night was a sleepless one for me i probably felt more anxious than the rest because i was by common consent at the head of the whole affair,151,29,-0.32547394615640113,-0.39723317523839696,-0.02858025937628321,-0.15242394551013339,0.35139233233889583,0.009291127339282355,-1.213750298218163,-0.8690820532065093,0.06940309071613947,-0.19535440601588303,-0.07048833032557043,-0.09751608271224167,0.0,-0.14817401779036007,-0.6031065801864984,-0.34631744399379555,2.4022353460271675,-0.39422905814820164,0.03591613094490695,0.47476163806914645,1.9112608469573849,-0.4009766452527448,0.4636773644800646,0.6768850857482992,0.6869079563991133,0.6532560332892093,-0.054088432386697055,0.755761072961493,-0.09036144578313253,-0.12934443706330487,-0.2629073265805302,0.46725821355804237,0.2629214878952424,0.46725821355804253
1193,1193,The responsibility of success or failure lay heavily upon me.,0.9934293627738952,1.4591741561889648,2.2688686549663544,-0.822877049446106,1.7466217875480652,0.9493568539619446,-1,0.5206056833267212,the responsibility of success or failure lay heavily upon me,61,10,-0.02500103576000545,0.593872026703678,0.9704778094641999,1.0298466446444376,0.043913088102672755,0.44640505292601895,0.4827811322452592,1.194374222661281,-0.1245554645410284,1.0868702828445846,0.017982438228254856,-0.5611512310263572,0.0,-0.7373642140126144,0.4077361354366571,0.5113868593836071,2.4028248419783202,-0.39070726483790963,0.023894875882619834,0.37821445070560855,1.9106543330722545,-0.4050611477121245,0.45924907473914595,0.6343894858596629,0.6868708894913456,0.6528557199212688,-0.054224622536854575,0.7543768437347241,-0.10240963855421686,-0.2663890390545457,-0.26367647892021273,0.4603969540363292,0.22725950033162673,0.46039695403632935
1194,1194,"The glory of the one, and the confusion of the other, were alike mine.",0.9965551495552064,2.2948207259178157,4.554031908512116,0.9985005855560304,1.4872134625911713,0.9983485341072084,1,-0.4703692495822906,the glory of the one and the confusion of the other were alike mine,70,14,0.7309236531872785,1.1363714882498697,0.9720459105996365,0.781162535072952,0.3494206505453824,0.5649332757606815,0.3513367516607968,0.5804944102545243,0.11038463844377926,0.5889194362517767,0.9381383061511747,0.9273736162691372,1.0,0.8049913604628749,-0.010504749236192107,-0.11802760999672657,2.4025386795401573,-0.39241686938804826,0.03586824004908642,0.474377008405452,1.9347646086510406,-0.24269309264820527,0.47181251214211245,0.7549531436910581,0.6985294574714569,0.7787653491443923,-0.042448534304837145,0.8740683595228611,-0.09036144578313253,-0.12934443706330487,-0.2560180930129017,0.5287139447239981,0.33080292579852544,0.5287139447239982
1195,1195,"The first two hours of that morning were such as I never experienced before, and hope never to again.",0.9942350387573242,0.7228935360908508,0.3514571487903595,0.9644575119018556,1.7451643943786619,0.996689796447754,1,1.7166987657546997,the first two hours of that morning were such as i never experienced before and hope never to again,101,19,-0.6592746239340883,-0.553875386305299,0.9708819897595299,0.6145792518349569,-0.2252668567069726,-0.2620152247253425,0.48204265886568637,0.4515694785182536,0.10243014504037927,0.19129701522330383,0.9209398222217372,0.7281969045620366,1.0,0.6359342392437561,0.9125471173625589,0.7930377872516101,2.4033536281750862,-0.3875481664815875,0.02390750739947859,0.3783158991332918,1.9566742746406292,-0.09514480593514642,0.4723500620169812,0.7601116824812211,0.6990832216050251,0.7847458638056769,-0.04265401988144381,0.871979815377125,-0.10240963855421686,-0.2663890390545457,-0.2558132135365383,0.5305415817023659,0.32207660387855014,0.530541581702366
1196,1196,"Early in the morning, we went, as usual, to the field.",0.9986817240715028,2.3843450844287872,2.2864007353782654,0.9882952570915222,0.9175137281417848,-0.6498310565948486,-1,0.5052260756492615,early in the morning we went as usual to the field,54,11,-0.01920147968390946,0.489147421084642,0.9731127408561123,0.9543275240780436,0.3821502392718804,0.9118496930315109,0.0626651034926981,0.3754982714811035,-7.793477438318122,-2.16217103127593,0.9329825972579517,1.1067310831030872,0.0,-0.6556566391170284,0.40124517334737414,0.4663727481389349,2.398551849266851,-0.41623517069841903,0.035883407635861134,0.4744988249574346,1.9647500546402241,-0.04075933500290782,0.4870007723928934,0.9007056279193764,0.7009142120200468,0.8045201040605482,-0.03098639881754496,0.9905688768094885,-0.10240963855421686,-0.2663890390545457,-0.23380661244133868,0.726852498948356,0.39672029849241636,0.7268524989483561
1197,1197,"We were spreading manure; and all at once, while thus engaged, I was overwhelmed with an indescribable feeling, in the fulness of which I turned to Sandy, who was near by, and said, âWe are betrayed!â âWell,â said he, âthat thought has this moment struck me.â",-0.9906139969825744,4.317547053098679,4.326260179281235,0.9186883568763732,0.5414671897888184,0.9984446167945862,1,-1.3603216409683228,we were spreading manure and all at once while thus engaged i was overwhelmed with an indescribable feeling in the fulness of which i turned to sandy who was near by and said âwe are betrayedâ âwellâ said he âthat thought has this moment struck meâ,271,46,0.6555774943066472,-0.13738546698702364,-0.024849403444595637,-0.03854442188548445,1.0889177203487495,0.10495033446385152,-0.1278808410638254,-0.2674174564704706,0.11084540395336516,-0.45759511036975864,0.8978173484649307,0.42979496731402994,1.0,0.3579545076916759,-0.3861090790020061,-0.08855053411887573,2.3993096411766777,-0.41170793607805845,0.03591903254210231,0.4747849418794909,1.965985899499382,-0.032436670855561525,0.507713023079447,1.0994684843413056,0.7119686197803681,0.92390495344837,-0.030993577586599142,0.9904959121940187,-0.10240963855421686,-0.2663890390545457,-0.23419545806316008,0.7233837833408605,0.43768805365198504,0.7233837833408606
1198,1198,We said no more.,-0.9956623315811156,0.746673583984375,0.3741655349731445,-0.9941704273223876,0.5959373116493225,0.5881626605987549,-1,0.5778177380561829,we said no more,16,4,-0.6517627624795156,-0.14135834951634998,-0.027381981566484,-2.0445465645353935,-0.21657300845832989,0.7122402381454116,-0.10028037207539221,0.9619265401562211,-1.8566659113485149,2.1814042836119816,-0.06855458943707811,-2.168400697549104,0.0,-2.083399724636654,0.431882478183955,1.188629445986677,2.3985724067652083,-0.4161123551641481,0.035909312676234414,0.47470687800793726,1.9914388950151134,0.13897378706040922,0.5010855115321745,1.035868292066673,0.7117746264101511,0.9218098733872997,-0.04170681446431631,0.8816071593562981,-0.10240963855421686,-0.2663890390545457,-0.24196125207895255,0.6541086535837174,0.42807165615545517,0.6541086535837175
1199,1199,I was never more certain of any thing.,0.9977689385414124,0.4135375320911408,1.3363459706306458,0.9970951080322266,-1.5075721144676208,-0.5601286292076111,-1,0.5058041214942932,i was never more certain of any thing,38,8,-0.3334765545217289,0.2640269827325343,0.9726548273366418,1.2538474652062293,-0.33836562613007354,-0.17259108125026829,-1.1661462945181853,-2.0639395944294563,-7.363308530743267,-2.3924838276756244,0.9374282620801876,1.4434507405825558,0.0,-0.9619835397555356,0.40148913754624427,0.5933012926996537,2.392309144229056,-0.45353062081515066,0.023882495710648686,0.37811502092255367,1.9703597233417522,-0.0029816250947939616,0.5007930031741958,1.0330612674878874,0.7001205937690046,0.7959492246949272,-0.0419863774833909,0.8787656961427015,-0.10240963855421686,-0.2663890390545457,-0.24165511221052652,0.6568395886388991,0.3774786891153098,0.6568395886388992
1200,1200,"The horn was blown as usual, and we went up from the field to the house for breakfast.",0.9983890056610109,4.288825571537018,0.2531299889087677,-0.9722139835357666,0.9362007379531859,0.9795393347740172,1,-0.4957800209522247,the horn was blown as usual and we went up from the field to the house for breakfast,86,18,-0.691800933655388,-0.5783167693719281,0.9729658939647632,0.6423087535215418,1.0784173124735714,1.053698741117161,0.07213396857265868,0.0938441392724131,0.020184930752617184,0.23266153996989114,-0.05746224362107421,-0.2874177812846954,1.0,0.6622361855877855,-0.021229363093762357,-0.07356399478979934,2.3738807115748704,-0.5636265946954852,0.011847927627793277,0.2814609117206119,1.9773015305399895,0.04376722809534621,0.4986018685691328,1.0120342830477076,0.6882129290017737,0.6673494122382879,-0.04209452149379684,0.8776665263442194,-0.1144578313253012,-0.4034336410457865,-0.26426822862711297,0.45511822302107163,0.2962920435907466,0.4551182230210718
1201,1201,"I went for the form, more than for want of any thing to eat that morning.",0.99161958694458,0.3075116574764252,0.3116235435009003,0.9491817951202391,0.6861928105354309,-0.7005693316459656,-1,0.6027083992958069,i went for the form more than for want of any thing to eat that morning,73,16,-0.67245145304744,-0.5484926463269747,0.969569906356476,0.6998289580223287,-0.37712807389541114,-0.38575358466897963,-0.054547151495838594,0.011896363643733542,-8.03679335502961,-1.8398560750605368,0.9132225646013447,0.8111462601375555,0.0,-0.4002247763110278,0.44238757960603947,0.40575574270250986,2.3797423102589974,-0.5286079673529105,-0.00016197023621524606,0.1850049382564919,1.9895266049418106,0.1260956754475574,0.5051572757313051,1.0749425334489073,0.6885264181947134,0.6707350174100236,-0.04198558179728956,0.8787737834526541,-0.1144578313253012,-0.4034336410457865,-0.2723817080259323,0.3827415494971395,0.29828148613925964,0.3827415494971397
1202,1202,"Just as I got to the house, in looking out at the lane gate, I saw four white men, with two colored men.",-0.9981016516685486,0.4657614827156067,1.2573911249637604,0.8170085549354553,0.9314486384391784,0.5246648192405701,-1,0.6573213338851929,just as i got to the house in looking out at the lane gate i saw four white men with two colored men,104,23,-0.3595945647159734,-0.35452325697016096,-0.028605705661059792,-0.23180242077808577,-0.3192728512245462,-0.3789535643746222,0.06972603977084306,-0.009485282066787067,-2.161170458728222,-0.43434585451935287,0.8464489421513952,0.5805088525509948,0.0,-0.22911540067905511,0.4654369639231526,0.3389845199918339,2.3671494157738,-0.6038410057961032,-0.00011592385280563104,0.18537475395239275,1.989393783172211,0.12520120154038258,0.4988854166614004,1.0147553214131173,0.6887333967599524,0.6729703343418143,-0.04198875269257879,0.8787415546466112,-0.1144578313253012,-0.4034336410457865,-0.28642017995736685,0.25751070218591354,0.26590990265479275,0.2575107021859137
1203,1203,"The white men were on horseback, and the colored ones were walking behind, as if tied.",-0.9914042949676514,0.6339088082313538,1.3178433477878568,0.6321935057640076,0.9336501359939576,-0.9989309906959534,-1,0.5859387516975403,the white men were on horseback and the colored ones were walking behind as if tied,86,16,-0.33959716292703296,-0.20197517385413,-0.025245869120099167,-0.3958745560518386,-0.2577991595821031,-0.25170865941264675,0.07084155710242544,0.15074947157885377,-9.467589741193125,-2.233382097798183,0.7530807966842027,0.61911703622339,0.0,-0.4002247763110278,0.43530995128847744,0.3980522982220458,2.3688517906759157,-0.5936706008422495,-0.012152546500585166,0.08870414377250385,1.989061994635197,0.12296680735971777,0.4968335931918707,0.9950652211024814,0.6886900814182787,0.6725025394446099,-0.04207773021904819,0.8778371919410698,-0.1144578313253012,-0.4034336410457865,-0.2804655127496605,0.3106295903041904,0.25882515650456717,0.3106295903041906
1204,1204,I watched them a few moments till they got up to our lane gate.,-0.987384557723999,0.4385551512241364,2.263279467821121,0.5073684453964233,0.8043484091758728,0.923022210597992,1,0.7445707321166992,i watched them a few moments till they got up to our lane gate,63,14,-0.026849920975393373,0.23487584594495492,-0.023229303379398186,-0.47153659618100086,-0.32921932897968664,-0.30622551840063733,0.005323284344877035,0.1426262418593064,-0.25084351601528093,0.47538426728225597,0.6900194580832537,0.5873761654339122,1.0,0.8049913604628749,0.5022605648959831,0.5197496662471901,2.3816941126462923,-0.5169474214625693,-0.012544663196586701,0.08555490819592929,1.990019664437656,0.12941613153731113,0.4912829329091382,0.9417989146290906,0.6885298300220306,0.6707718642949255,-0.04209016209625336,0.8777108350220776,-0.1144578313253012,-0.4034336410457865,-0.28744777139410915,0.24834402457730226,0.2541519519685351,0.2483440245773024
1205,1205,"Here they halted, and tied the colored men to the gate-post.",-0.9959037899971008,0.4293726980686188,0.5373963117599487,-0.9717646837234496,0.8875564932823181,0.860531210899353,-1,-1.7740517854690552,here they halted and tied the colored men to the gate post,60,12,-0.597766544057164,-0.40910468321138943,-0.027503113058411393,-0.5816341328097202,-0.33257638085114566,-0.2769782573825418,0.04748552056766981,0.29075560025676883,-0.5505197439235652,0.5971868618025912,-0.057235258370560975,-0.5486152510033773,0.0,-0.5875556545454369,-0.5607238506833195,-0.9574740708536862,2.373784440917423,-0.5642017392010784,-0.02449401746313256,-0.010414817033908718,1.9867022883999779,0.10707561977528975,0.4839630976139781,0.8715549129596529,0.6884856708796627,0.6702949565604734,-0.05388999703418778,0.7577779590156593,-0.12650602409638553,-0.5404782430370273,-0.29473100153796644,0.18337362847346447,0.18437278468906565,0.1833736284734646
1206,1206,I was not yet certain as to what the matter was.,-0.9973834156990052,2.37506166100502,2.4533495604991917,-0.9991979002952576,-1.504818320274353,0.842177152633667,-1,0.6937221884727478,i was not yet certain as to what the matter was,48,11,0.036024657225054046,0.5727499966800104,-0.028245391052882998,-0.6494489293919611,0.37875627325316163,0.9063057827897951,-1.1647509238335654,-1.600984250781471,-0.6385368179725414,0.6994074975254385,-0.07109445742925578,-0.6440577326230137,0.0,-0.6556566391170284,0.48079994145161103,0.5922848379442426,2.3483863245830476,-0.7159363118058745,-0.03649471430893404,-0.1067968936857435,1.9886340501617237,0.12008486137755056,0.4838823627635657,0.8707801497664294,0.6882024604872049,0.6672363548893822,-0.05519851180444281,0.7444782865610009,-0.12048192771084337,-0.471955942041407,-0.30047504819301235,0.1321335908739373,0.1550030119919094,0.13213359087393745
1207,1207,"In a few moments, in rode Mr. Hamilton, with a speed betokening great excitement.",0.9984136819839478,3.4597007632255554,4.498445004224777,0.9997448325157166,1.9704646468162537,0.9963414072990416,1,1.6685944795608518,in a few moments in rode mr hamilton with a speed betokening great excitement,81,14,0.7125356831953097,1.114495989573487,0.9729782732384383,0.7823360495453673,0.775294068360686,1.1116198611707804,0.5962041921630596,0.8903657528472572,0.10075944131610234,0.5858942058848574,0.9387668969052823,0.9282349746692723,1.0,0.8049913604628749,0.8922447075375083,1.0048117744227008,2.3453203467539994,-0.7342532148935561,-0.036507473293557226,-0.10689936585463104,1.986072508954858,0.10283443790703671,0.47522288507007693,0.7876804158202191,0.688171449914036,0.6669014484260538,-0.055224839463291396,0.7442106936784871,-0.12048192771084337,-0.471955942041407,-0.3131366104605686,0.01918553080057211,0.12596300048034687,0.019185530800572264
1208,1208,"He came to the door, and inquired if Master William was in.",0.9939924478530884,0.33621451258659363,0.3265009224414825,0.5709418058395386,0.9347823858261108,0.6738602519035339,1,0.8026587963104248,he came to the door and inquired if master william was in,59,12,-0.6675300637197583,-0.5059208060898854,0.9707602901366851,0.8840617416070969,-0.3666344757433848,-0.3279786316578761,0.07141527761767479,0.32608073193168474,-1.44570223614904,0.26897405282771164,0.7221365762091951,0.6972060136922547,1.0,0.9120280257210079,0.5267766273618616,0.6204096156207206,2.3634153969855194,-0.6261489493254097,-0.03650776018579322,-0.1069016699932853,1.9704730712685241,-0.002218295685499742,0.48811986521784084,0.9114448802514391,0.6884552549166851,0.6699664717390523,-0.04528759509684092,0.8452123011344989,-0.10843373493975904,-0.33491134005016615,-0.29898227069033195,0.14544998260238515,0.18773667258412682,0.14544998260238529
1209,1209,He was told he was at the barn.,-0.9984780550003052,0.7000104188919067,2.28027805685997,-0.9938716292381288,0.9143039584159852,0.546099066734314,-1,0.8006930351257324,he was told he was at the barn,31,8,-0.021226842137679506,0.9137553699741913,-0.02879453443704625,-0.9507951648037314,-0.23363279227086617,0.06255966332705477,0.061038686169751395,0.6522871601286759,-2.058382305746927,0.5238268378577199,-0.06840363731969662,-0.9672701356814494,0.0,-0.9619835397555356,0.5259469780239839,0.8640574127130562,2.381049448915993,-0.5207988006082902,-0.0365316609302199,-0.10709362579476646,1.949771839182779,-0.14162851437858986,0.48704962055367157,0.9011743939706451,0.6885847334402153,0.6713648075310512,-0.033891039440430794,0.9610462686119917,-0.0963855421686747,-0.19786673805892535,-0.3191607427525233,-0.03455302385986482,0.19145559592665642,-0.03455302385986467
1210,1210,"Mr. Hamilton, without dismounting, rode up to the barn with extraordinary speed.",0.9983655214309692,4.796233355998993,4.710947632789613,0.9997305870056152,1.917100191116333,0.9967169165611268,1,1.7094876170158386,mr hamilton without dismounting rode up to the barn with extraordinary speed,80,12,0.7828308724554658,1.506854972627026,0.9729541127236327,0.8872828120225803,1.263922669655536,2.1137029995602954,0.5691639735198505,1.0608578626405154,0.10256019982131093,0.8366343539991573,0.9387597001057502,1.0434767951102706,1.0,0.9120280257210079,0.909503652661393,1.175718548154283,2.3881240775247656,-0.47853323515622126,-0.04855597485978919,-0.20366538006343046,1.9613080113587609,-0.0639394048959603,0.4889596959194505,0.9195042240518274,0.686322185648493,0.6469298551388423,-0.03397487193705088,0.9601941997080342,-0.0963855421686747,-0.19786673805892535,-0.3061121553182602,0.08184751236576172,0.20805887913624102,0.08184751236576188
1211,1211,"In a few moments, he and Mr. Freeland returned to the house.",0.9948724508285522,4.485763728618622,3.3119940161705017,0.9919772744178772,0.8549189567565918,0.5306513905525208,1,0.7616164088249207,in a few moments he and mr freeland returned to the house,60,12,0.32006149444555365,0.8646348383433562,0.9712017577611767,0.8847099245153702,1.1504167659524303,1.943733317179806,0.03094780623972857,0.26634260956004346,-2.13246179480028,0.017178149989055213,0.9348427440959991,1.0372155641120315,1.0,0.9120280257210079,0.5094546912755133,0.5952767527663232,2.3863044035542442,-0.4894044134972479,-0.06056740628667625,-0.30013367014356107,1.9603831896401314,-0.07016751718957784,0.4909862613821604,0.9389519386527208,0.6843096811369241,0.6251953078690772,-0.03437494800751468,0.9561278484408808,-0.0963855421686747,-0.19786673805892535,-0.3058012327156871,0.08462111202522703,0.19341548351232418,0.08462111202522718
1212,1212,"By this time, the three constables rode up, and in great haste dismounted, tied their horses, and met Master William and Mr. Hamilton returning from the barn; and after talking awhile, they all walked up to the kitchen door.",0.996106207370758,3.3137185871601105,4.384867548942567,0.9471194744110109,1.9279719591140747,0.8721891045570374,1,-0.4787514209747314,by this time the three constables rode up and in great haste dismounted tied their horses and met master william and mr hamilton returning from the barn and after talking awhile they all walked up to the kitchen door,224,39,0.6749646245751384,-0.03607585840077675,0.9718206915433055,0.3778020696973924,0.7219238274174272,0.04647262666995652,0.5746727898254128,0.07084841623197362,-0.4946141957080062,-0.44371122552337,0.9121806848364526,0.47161346355457284,1.0,0.3930744321912205,-0.01404244394695809,0.038632450435764805,2.3863626189799194,-0.48905662027441443,-0.07254716825772481,-0.39634761100052834,1.9489334646657288,-0.14727445730046834,0.49337770673165837,0.9619011833213237,0.6844414275094687,0.6266181358653519,-0.03398857382406671,0.9600549344788875,-0.0963855421686747,-0.19786673805892535,-0.3016049623130316,0.12205413896991041,0.18001037075014212,0.12205413896991056
1213,1213,There was no one in the kitchen but myself and John.,-0.9987520575523376,0.33837345242500305,2.2460383921861653,-0.5834691524505615,1.6152001023292542,0.9608204364776612,-1,0.5573345422744751,there was no one in the kitchen but myself and john,52,11,-0.03255321360284488,0.4689352641827916,-0.028931992217443678,-0.6505485906875139,-0.36584517980011666,-0.30997145711517815,0.41618865873145294,0.9447699060218459,-0.06958173739324286,0.926957903437757,0.1389307671272631,-0.27784100407874274,0.0,-0.6556566391170284,0.42323754717695117,0.5011802878332668,2.386356615607279,-0.48909248589412324,-0.07259451696671636,-0.39672788615938176,1.964674736990268,-0.041266553607498445,0.5008824950600245,1.0339200666171113,0.6839135899601212,0.6209176218535316,-0.04432949064725853,0.8549504222825797,-0.10843373493975904,-0.33491134005016615,-0.2951733541775899,0.1794276010040246,0.1784021807557597,0.17942760100402474
1214,1214,Henry and Sandy were up at the barn.,0.997025430202484,2.2901330590248112,3.2965574264526367,0.9264461994171144,0.9156382083892822,0.8728348016738892,-1,0.7904738187789917,henry and sandy were up at the barn,36,8,0.3149551199829073,1.61328192005694,0.9722818344385175,1.2530263392708754,0.3477068665870639,1.3678089208477544,0.06171476185588831,0.6537835725650162,-0.4915177485830993,1.385189206663556,0.9017365929967086,1.3579069714700578,0.0,-0.9619835397555356,0.521633958649238,0.8546745053207517,2.3740125197064446,-0.5628391406084597,-0.08448618255465863,-0.4922342920741369,1.9533997382744248,-0.11719681854194057,0.5007218860359077,1.0323787996208933,0.6727119748850903,0.49994297014645067,-0.04487793560487678,0.8493760577728766,-0.12048192771084337,-0.471955942041407,-0.30091703189424723,0.12819085453669693,0.10820781110137168,0.12819085453669707
1215,1215,"Mr. Freeland put his head in at the door, and called me by name, saying, there were some gentlemen at the door who wished to see me. I stepped to the door, and inquired what they wanted.",-0.9930430054664612,0.2911770939826965,4.215827599167824,-0.7048572301864624,0.9038951992988586,0.826461911201477,1,0.5918774008750916,mr freeland put his head in at the door and called me by name saying there were some gentlemen at the door who wished to see me i stepped to the door and inquired what they wanted,186,37,0.6190467503248565,-0.027768078203939214,-0.026067954557659846,-0.08544111940261298,-0.38309989602369915,-0.46031368000609657,0.05576448035915943,-0.15373519637406838,-0.7138994189195259,-0.44428807072133264,0.07760578438998374,0.05142573886906463,1.0,0.4055488037990797,0.43781635765991767,0.246506237212734,2.3933624024671243,-0.4472381979247376,-0.09640914488987751,-0.5879920538504494,1.9674795749316734,-0.022377674472654,0.4932798344686807,0.9609619628161106,0.6722699112920876,0.4951687934908818,-0.044871657009584356,0.8494398730715365,-0.12048192771084337,-0.471955942041407,-0.3080467026994889,0.06459029171537786,0.10507463160058232,0.06459029171537801
1216,1216,"They at once seized me, and, without giving me any satisfaction, tied meâlashing my hands closely together.",-0.9986165761947632,0.8817909359931946,0.4115462899208069,-0.9630177021026612,0.8395585417747498,-0.8631810545921326,-1,-1.5576207041740415,they at once seized me and without giving me any satisfaction tied meâlashing my hands closely together,109,17,-0.6393973284071002,-0.5224136481454619,-0.028864025818739446,-0.36742123201998866,-0.16717488447713258,-0.1711978120562594,0.023164554745606213,0.07025781421192206,-8.816599534818339,-1.9874027391687774,-0.052816303009350064,-0.3129535940132694,0.0,-0.36715828825113284,-0.46937913155323524,-0.5445662010711045,2.375917879483068,-0.5514560542583502,-0.10843022616512804,-0.6845378454654157,1.9637190875518753,-0.04770227186080905,0.47983429123120136,0.8319332724787095,0.6602522637470659,0.36538119443848016,-0.04671643440981945,0.8306896566180367,-0.13253012048192772,-0.6090005440326479,-0.32289657373744324,-0.06787867938263413,0.008428591066921178,-0.06787867938263398
1217,1217,I insisted upon knowing what the matter was.,-0.9949948787689208,0.466955840587616,1.4009197056293488,-0.9512279033660888,0.8160939216613771,0.9392365217208862,1,0.684804379940033,i insisted upon knowing what the matter was,44,8,-0.3121157696993235,0.30847444808618535,-0.027047143144711024,-0.9469483668712154,-0.31883620088051357,-0.12874276053381814,0.01127483433295365,0.5421408432358444,-0.17308762126447108,1.5602418157179065,-0.04686012331294423,-0.9156358626034624,1.0,1.2864559109311064,0.4770361811321477,0.757652725452186,2.369333645755268,-0.59079188048518,-0.12031504870897317,-0.7799892923382771,1.957313120903739,-0.09084256455731321,0.4809165600552616,0.8423191472994634,0.6602701964866684,0.36557486355789137,-0.05845054409590112,0.7114248084715343,-0.13253012048192772,-0.6090005440326479,-0.31577137489634827,-0.0043180089272344775,-0.019452933876470447,-0.004318008927234326
1218,1218,"They at length said, that they had learned I had been in a âscrape,â and that I was to be examined before my master; and if their information proved false, I should not be hurt.",-0.990866720676422,0.7402233481407166,1.2970200181007383,-0.5044246912002563,-1.7272850275039673,0.9830739498138428,-1,-1.6515970230102541,they at length said that they had learned i had been in a âscrapeâ and that i was to be examined before my master and if their information proved false i should not be hurt,181,35,-0.34648545372733247,-0.4515505897320283,-0.024976186344070315,-0.09845071227006562,-0.21893117745125246,-0.3730262133865407,-1.2774766759362426,-0.816358893312281,0.03713521331092102,-0.32288869718636226,0.17886385044207434,0.0963991062162679,0.0,-0.0949760394907636,-0.5090418287851178,-0.2180573449682106,2.3882578908499466,-0.4777338015510734,-0.10830194260700639,-0.683507552317366,1.965132449046675,-0.03818414104297688,0.48781034565833675,0.9084746095311532,0.6605201808803053,0.3682746327206292,-0.04797936563032219,0.8178532928663499,-0.13253012048192772,-0.6090005440326479,-0.3025268871022994,0.11383006564618102,0.05000082022753115,0.11383006564618117
1219,1219,"In a few moments, they succeeded in tying John.",0.9948118925094604,2.380030393600464,3.3682832717895512,0.9991207122802734,1.910153567790985,0.9912003874778748,1,1.7252190709114077,in a few moments they succeeded in tying john,47,9,0.3386818000096664,1.405331523612684,0.9711713777079063,1.128643431361767,0.3805728132099477,1.224770396136273,0.5656440610409211,1.5314003339023485,0.07610562820639519,1.4072137449102085,0.9384515927718087,1.3116342960870124,1.0,1.1616812466310709,0.9161431114165792,1.5371148385256825,2.369209742061345,-0.5915321115241305,-0.10833217113851065,-0.6837503289392531,1.9650591021201698,-0.03867808802266461,0.48793153446840953,0.9096375847394477,0.6592257823570665,0.35429545119456374,-0.05923063424696405,0.7034960149033731,-0.13855421686746988,-0.6775228450282683,-0.2940598033278821,0.18936108358775117,0.020663345113852358,0.1893610835877513
1220,1220,"They then turned to Henry, who had by this time returned, and commanded him to cross his hands.",-0.9962201714515686,0.6225903630256653,0.3286319375038147,0.7625694274902344,0.8999704122543335,0.9748377203941344,1,0.5925146341323853,they then turned to henry who had by this time returned and commanded him to cross his hands,95,18,-0.6668251307590012,-0.5552031447115665,-0.027661830895772614,-0.3374080163337659,-0.26193711781790757,-0.2847506695792861,0.05377575774557617,0.07577218381211345,-0.002361709071314355,0.22714895790257913,0.8189464179078355,0.6467975457263131,1.0,0.6622361855877855,0.43808530190101075,0.3708473489572604,2.380746046193393,-0.5226114028436187,-0.10829274877008185,-0.6834337131806416,1.9758682857794934,0.03411519556540434,0.5093048911496817,1.1147446727901122,0.658985917826733,0.3517049740339386,-0.057950002960411896,0.7165122811569149,-0.13855421686746988,-0.6775228450282683,-0.27376549430640346,0.3703974190784278,0.08798832269653366,0.370397419078428
