,sent_clean
6227,he made his mind up  he would supplicate 
6228,he set his hollow lyre on the ground
6229,between the mixing bowl and silver chair  and dashed to take odysseus knees  beseeching him in quivering winged words 
6230,i beg you  lord odysseus  have mercy  think  if you kill me now  you will be sorry  i have the power to sing for gods and men 
6231,i am self taught all kinds of song are planted by gods inside my heart 
6232,i am prepared to sing for you  as if before a god 
6233,wait  do not cut my throat  just ask your son 
6234,he will explain it was against my will that i came here to sing to them after dinner 
6235,they were too fierce and they outnumbered me  i had no choice 
6236,then strong telemachus turned quickly to his father  saying  stop  hold up your sword this man is innocent 
6237,and let us also save the house boy  medon 
6238,he always cared for me when i was young unless the herdsmen have already killed him  or he already met you in your rage 
6239,medon was sensible  he had been hiding under a chair  beneath a fresh cowhide  in order to escape from being killed 
6240,hearing these words  he jumped up from the chair  took off the cowhide and assumed the pose of supplication near telemachus  and said  friend  here i am  please spare my life  your father is too strong  and furious against the suitors  who skimmed off his wealth and failed to honor you 
6241,please  talk to him 
6242,canny odysseus smiled down and said  you need not worry  he has saved your life 
6243,so live and spread the word that doing good is far superior to wickedness 
6244,now leave the hall and go outside  sit down  joining the famous singer in the courtyard  so i can finish what i have to do inside my house 
6245,the two men went outside  and crouched by zeus altar  on the lookout for death at any moment all around 
6246,odysseus scanned all around his home for any man who might be still alive  who might be hiding to escape destruction 
6247,he saw them fallen  all of them  so many  lying in blood and dust  like fish hauled up out of the dark gray sea in fine mesh nets  tipped out upon the curving beach s sand  they gasp for water from the salty sea 
6248,so lay the suitors  heaped across each other 
6249,odysseus  still scheming  told his son 
6250,i need to say something to eurycleia 
6251,hurry  telemachus  and bring her here 
6252,telemachus was glad to please his father 
6253,he pushed the door ajar and called the nurse 
6254,nanny  come quick  you have been here for years 
6255,you supervise the female palace slaves 
6256,my father has to talk to you  come on  she had no words to answer him  but opened the doors into the great and sturdy hall 
6257,telemachus went first and led the way 
6258,among the corpses of the slaughtered men she saw odysseus all smeared with blood 
6259,after a lion eats a grazing ox  its chest and jowls are thick with blood all over  a dreadful sight 
6260,just so  odysseus had blood all over him from hands to feet 
6261,seeing the corpses  seeing all that blood  so great a deed of violence  she began to crow 
6262,odysseus told her to stop and spoke with fluent words 
6263,old woman  no 
6264,be glad inside your heart  but do not shout 
6265,it is not pious  gloating over men who have been killed 
6266,divine fate took them down  and their own wicked deeds 
6267,they disrespected all people that they met  both bad and good 
6268,through their own crimes they came to this bad end 
6269,but tell me now about the household women 
6270,which ones dishonor me 
6271,and which are pure 
6272,the slave who loved her master answered  child  i will tell you exactly how things stand 
6273,in this house we have fifty female slaves whom we have trained to work  to card the wool  and taught to tolerate their life as slaves 
6274,twelve stepped away from honor  those twelve girls ignore me  and penelope our mistress 
6275,she would not let telemachus instruct them  since he is young and only just grown up 
6276,let me go upstairs to the women s rooms  to tell your wife some god has sent her sleep 
6277,the master strategist odysseus
6278,said  not yet  do not wake her 
6279,call the women who made those treasonous plots while i was gone 
6280,the old nurse did so 
6281,walking through the hall  she called the girls 
6282,meanwhile  odysseus summoned the herdsmen and telemachus and spoke winged words to them 
6283,now we must start to clear the corpses out 
6284,the girls must help 
6285,then clean my stately chairs and handsome tables with sponges fine as honeycomb  and water 
6286,when the whole house is set in proper order 
6287,restore my halls to health  take out the girls between the courtyard wall and the rotunda 
6288,hack at them with long swords  eradicate all life from them 
6289,they will forget the things the suitors made them do with them in secret  through aphrodite 
6290,sobbing desperately the girls came  weeping  clutching at each other 
6291,they carried out the bodies of the dead and piled them up on top of one another  under the roof outside 
6292,odysseus
6293,instructed them and forced them to continue 
6294,and then they cleaned his lovely chairs and tables with wet absorbent sponges  while the prince and herdsmen with their shovels scraped away the mess to make the sturdy floor all clean 
6295,the girls picked up the trash and took it out 
6296,the men created order in the house and set it all to rights  then led the girls outside and trapped them they could not escape between the courtyard wall and the rotunda 
6297,showing initiative  telemachus insisted  i refuse to grant these girls a clean death  since they poured down shame on me and mother  when they lay beside the suitors 
6298,at that  he wound a piece of sailor s rope round the rotunda and round the mighty pillar  stretched up so high no foot could touch the ground 
6299,as doves or thrushes spread their wings to fly home to their nests  but someone sets a trap they crash into a net  a bitter bedtime 
6300,just so the girls  their heads all in a row  were strung up with the noose around their necks to make their death an agony 
6301,they gasped  feet twitching for a while  but not for long 
6302,then the men took melanthius outside and with curved bronze cut off his nose and ears and ripped away his genitals  to feed raw to the dogs 
6303,still full of rage  they chopped his hands and feet off 
6304,then they washed their own  and they went back inside 
6305,odysseus
6306,told his beloved nurse  now bring me fire and sulfur  as a cure for evil things  and i will fumigate the house 
6307,and call penelope  her slaves  and all the slave girls inside the house 
6308,she answered with affection  yes  dear  all this is good 
6309,but let me bring a cloak and shirt for you 
6310,you should not stand here your strong back covered only with those rags 
6311,that would be wrong  odysseus  the master of every cunning scheme  replied  no  first
6312,i need a fire here  to smoke the hall 
6313,his loving slave complied and brought the fire and sulfur  and odysseus made smoke  and fumigated every room inside the house and yard 
6314,meanwhile  the old nurse ran all through the palace summoning the women 
6315,by torchlight they came out from their apartments  to greet odysseus with open arms 
6316,they kissed his face and took him by the hands in welcome 
6317,he was seized by sweet desire
6318,to weep  and in his heart he knew them all 
6319,the olive tree bed chuckling with glee  the old slave climbed upstairs to tell the queen that her beloved husband was home 
6320,her weak old knees felt stronger now  with buoyant steps she went and stood beside her mistress  at her head  and said  dear child  wake up and see  at long last you have got your wish come true  odysseus has come  he is right here inside this house  at last  he slaughtered all the suitors who were wasting his property and threatening his son 
6321,but cautiously penelope replied  you poor old thing  the gods have made you crazy 
6322,they have the power to turn the sanest person mad  or make fools turn wise 
6323,you used to be so sensible  but they have damaged you 
6324,why else would you be mocking me like this  with silly stories  in my time of grief 
6325,why did you wake me from the sleep that sweetly wrapped round my eyes 
6326,i have not slept so soundly since my odysseus marched off to see
6327,that cursed town evilium 
6328,go back  if any other slave comes here to wake me and tell me all this nonsense  i will send her back down at once  and i will not be gentle 
6329,your old age will protect you from worse scolding 
6330,but eurycleia answered with affection  dear child  i am not mocking you 
6331,i am telling the truth  odysseus is here  he is the stranger that they all abused 
6332,telemachus has known for quite some time 
6333,but sensibly he kept his father s plans a secret  so odysseus could take revenge for all their violence and pride 
6334,penelope was overjoyed  she jumped from bed and hugged the nurse  and started crying 
6335,her words flew fast 
6336,dear nanny  if this is the truth  if he has come back to this house  how could he have attacked those shameless suitors  when he is just one man  and there were always so many crowded in there 
6337,eurycleia
6338,answered  i did not see or learn the details 
6339,i heard the sound of screaming from the men as they were killed 
6340,we huddled in our room and kept the doors tight shut  until your son called me his father sent him 
6341,then i saw odysseus surrounded by dead bodies 
6342,they lay on top of one another  sprawled across the solid floor 
6343,you would have been thrilled if you saw him  like a lion  drenched in blood and gore 
6344,now they are all piled up
6345,out by the courtyard gates  and he is burning a mighty fire to fumigate the palace  restoring all its loveliness 
6346,he sent me to fetch you 
6347,come with me  so both of you can start to live in happiness 
6348,you have endured such misery 
6349,your wish came true  he is alive  he has come home again  and found you and your son  and he has taken revenge on all the suitors who abused him 
6350,penelope said carefully  do not
6351,start gloating 
6352,as you know  my son and i would be delighted if he came 
6353,we all would 
6354,however  what you say cannot be true 
6355,some god has killed the suitors out of anger at their abuse of power and their pride 
6356,they failed to show respect to visitors  both good and bad 
6357,their foolishness has killed them 
6358,but my odysseus has lost his home  and far away from greece  he lost his life 
6359,the nurse replied  dear child  how can you say
6360,your husband will not come  when he is here  beside the hearth 
6361,your heart has always been mistrustful 
6362,but i have clear evidence  when i was washing him  i felt the scar made when the boar impaled him with its tusk 
6363,i tried to tell you  but he grabbed my throat and stopped me spoiling all his plans 
6364,come with me  i swear on my own life  if i am lying  then kill me  wise penelope said  nanny  it must be hard for you to understand
6365,the ways of gods  despite your cleverness 
6366,but let us go to meet my son  so i can see the suitors dead  and see the man who killed them 
6367,so she went downstairs 
6368,her heart could not decide if she should keep her distance as she was questioning her own dear husband  or go right up to him and kiss his face and hold his hands in hers 
6369,she crossed the threshold and sat across from him beside the wall  in firelight 
6370,he sat beside the pillar 
6371,and kept his eyes down  waiting to find out whether the woman who once shared his bed would speak to him 
6372,she sat in silence  stunned 
6373,sometimes when she was glancing at his face it seemed like him  but then his dirty clothes were unfamiliar 
6374,telemachus scolded her 
6375,mother  cruel  heartless mother  why are you doing this  rejecting father 
6376,why do you not go over  sit beside him  and talk to him 
6377,no woman in the world
6378,would be so obstinate  to keep your distance from him when he has come back after twenty long years of suffering  your heart is always harder than rock  but thoughtfully she answered  my child  i am confused 
6379,i cannot speak  or meet his eyes 
6380,if this is really him  if my odysseus has come back home  we have our ways to recognize each other  through secret signs known only to us two 
6381,hardened odysseus began to smile 
6382,he told the boy  you must allow your mother to test me out  she will soon know me better 
6383,while i am dirty  dressed in rags  she will not treat me with kindness or acknowledge me  meanwhile  we must make plans 
6384,if someone murders even just one man  even one who had few friends in his community  the killer is forced to run away and leave his homeland and family 
6385,but we have killed the mainstay of ithaca  the island s best young men 
6386,so what do you suggest 
6387,telemachus said warily  you have to work it out 
6388,they say you have the finest mind in all the world  no mortal man can rival you in cleverness 
6389,lead me  and i will be behind you right away 
6390,and i will do my best to be as brave as i can be 
6391,odysseus was quick to form a plan 
6392,he told him  here is what i think is best 
6393,the three of you should wash and change your clothes 
6394,and make the slave girls go put on clean dresses 
6395,then let the godlike singer take the lyre and play a clear and cheerful dancing tune  so passersby or neighbors hearing it will think it is a wedding 
6396,we must not allow the news about the suitors murder to spread too far until we reach the woods of our estate  and there we can decide the best path forward offered us by zeus 
6397,they did as lord odysseus had said 
6398,they washed and changed their tunics  and the slave girls prepared themselves 
6399,the singer took the lyre  and roused in them desire to hear sweet music  and dance 
6400,the house resounded with the thump of beating feet from all the dancing men and girls in pretty sashes 
6401,those outside who heard the noises said to one another  so somebody is marrying the queen who had so many suitors  headstrong woman  she must have lacked the strength to wait it out
6402,and keep her husband s house safe till he came 
6403,they spoke with no idea what really happened 
6404,eurynome the slave woman began to wash strong willed odysseus 
6405,she rubbed him with olive oil  and dressed him in a tunic and handsome cloak 
6406,and then athena poured attractiveness from head to toe  and made him taller and stronger  and his hair grew thick and curly as a hyacinth 
6407,as when a craftsman whom athena or hephaestus
6408,has trained in metalwork  so he can make beautiful artifacts  pours gold on silver so she poured beauty on his head and shoulders 
6409,after his bath he looked like an immortal 
6410,he sat down in the same chair opposite his wife and said  extraordinary woman  the gods have given you the hardest heart 
6411,no other wife would so reject a husband who had been suffering for twenty years and finally come home 
6412,well  nanny  make
6413,a bed for me  so i can rest 
6414,this woman must have an iron heart  penelope said shrewdly  you extraordinary man  i am not acting proud  or underplaying this big event  yet i am not surprised at how you look 
6415,you looked like this the day your long oars sailed away from ithaca 
6416,now  eurycleia  make the bed for him outside the room he built himself 
6417,pull out the bedstead  and spread quilts and blankets on it 
6418,she spoke to test him  and odysseus was furious  and told his loyal wife  woman  your words have cut my heart  who moved my bed 
6419,it would be difficult for even a master craftsman though a god could do it with ease 
6420,no man  however young and strong  could pry it out 
6421,there is a trick to how this bed was made 
6422,i made it  no one else 
6423,inside the court there grew an olive tree with delicate long leaves  full grown and green 
6424,as sturdy as a pillar  and i built the room around it 
6425,i packed stones together  and fixed a roof and fitted doors 
6426,at last i trimmed the olive tree and used my bronze to cut the branches off from root to tip and planed it down and skillfully transformed the trunk into a bedpost 
6427,with a drill  i bored right through it 
6428,this was my first bedpost  and then i made the other three  inlaid with gold and silver and with ivory 
6429,i stretched ox leather straps across  dyed purple 
6430,now i have told the secret trick  the token 
6431,but woman  wife  i do not know if someone a man has cut the olive trunk and moved my bed  or if it is still safe 
6432,at that  her heart and body suddenly relaxed 
6433,she recognized the tokens he had shown her 
6434,she burst out crying and ran straight towards him and threw her arms around him  kissed his face  and said  do not be angry at me now 
6435,odysseus  in every other way you are a very understanding man  the gods have made us suffer  they refused to let us stay together and enjoy our youth until we reached the edge of age together 
6436,please forgive me  do not keep bearing a grudge because when i first saw you  i would not welcome you immediately 
6437,i felt a constant dread that some bad man would fool me with his lies 
6438,there are so many
6439,dishonest  clever men 
6440,that foreigner would never have got helen into bed  if she had known the greeks would march to war and bring her home again 
6441,it was a goddess who made her do it  putting in her heart the passion that first caused my grief as well 
6442,now you have told the story of our bed  the secret that no other mortal knows  except yourself and me  and just one slave  actoris  whom my father gave to me
6443,when i came here  who used to guard our room 
6444,you made my stubborn heart believe in you 
6445,this made him want to cry 
6446,he held his love  his faithful wife  and wept 
6447,as welcome as the land to swimmers  when poseidon wrecks their ship at sea and breaks it with great waves and driving winds  a few escape the sea and reach the shore  their skin all caked with brine 
6448,grateful to be alive  they crawl to land 
6449,so glad she was to see her own dear husband 
6450,and her white arms would not let go his neck 
6451,they would have wept until the rosy dawn began to touch the sky  but shining eyed athena intervened 
6452,she held night back  restraining golden dawn beside the ocean  and would not let her yoke her swift young colts  shining and bright 
6453,odysseus  mind whirling  said  wife  we have not come yet to the end of all our troubles  there are more to come  many hard labors which i must complete 
6454,the spirit of tiresias informed me  that day i went inside the house of hades to ask about the journey home for me and for my men 
6455,but come now  let us go to bed together  wife  let us enjoy the pleasure of sweet sleep 
6456,penelope  who always thought ahead  said  when you wish 
6457,the bed is yours 
6458,the gods have brought you home  back to your well built house 
6459,but since a god has made you speak about these future labors 
6460,tell me what they involve 
6461,i will find out eventually  and better to know now 
6462,he answered warily  you really are extraordinary 
6463,why would you make me tell you something to because you pain 
6464,it hurts me too  but i will tell the truth  not hide it from you 
6465,tiresias foretold that i must travel through many cities carrying an oar  till i reach men who do not know the sea  and do not eat their food with salt  or use
6466,boats painted red around the prow  or oars  which are the wings of ships 
6467,he said that i will know i have arrived when i encounter someone who calls the object on my back a winnowing fan 
6468,then i must fix my oar firm in the earth  and make a sacrifice to lord poseidon  of a ram and ox and stud boar  perfect animals  then come back home and give a hecatomb to all the deathless gods who live above the sky 
6469,if i do this  i will not die at sea  i will grow old in comfort and will meet a gentle death  surrounded by my people  who will be rich and happy 
6470,sensibly penelope said  if the gods allow you to reach old age in comfort  there is hope that there will be an end to all our troubles 
6471,they talked like this 
6472,meanwhile  the slaves were working  eurynome and eurycleia laid soft blankets on the sturdy bed by torchlight 
6473,the nurse went off to sleep  and eurynome picked up the torch and led them to their bed  then went to her room 
6474,finally  at last  with joy the husband and the wife arrived back in the rites of their old marriage bed 
6475,meanwhile  the herdsmen and telemachus stopped dancing  made the women stop  and went to bed inside the darkened house 
6476,and when the couple had enjoyed their lovemaking  they shared another pleasure telling stories 
6477,she told him how she suffered as she watched the crowd of suitors ruining the house  killing so many herds of sheep and cattle and drinking so much wine  because of her 
6478,odysseus told her how much he hurt so many other people  and in turn how much he had endured himself 
6479,she loved to listen  and she did not fall asleep until he told it all 
6480,first  how he slaughtered the cicones  then traveled to the fields
6481,of lotus eaters  what the cyclops did  and how he paid him back for ruthlessly eating his men 
6482,then how he reached aeolus  who welcomed him and helped him  but it was not yet his fate to come back home  a storm snatched him and bore him off across the sea  howling frustration 
6483,then  he said  he came to laestrygonia  whose people wrecked his fleet and killed his men 
6484,and he described the cleverness of circe  and his journey
6485,to hades to consult tiresias  and how he saw all his dead friends  and saw his mother  who had loved him as a baby  then how he heard the sirens endless voices  and reached the wandering rocks and terrible charybdis  and how he had been the first to get away from scylla 
6486,and he told her of how his crew devoured the sun god s cattle  zeus roared with smoke and thunder  lightning struck the ship  and all his loyal men were killed 
6487,but he survived  and drifted to ogygia 
6488,he told her how calypso trapped him there  inside her hollow cave  and wanted him to be her husband  she took care of him and promised she could set him free from death and time forever 
6489,but she never swayed his heart 
6490,he suffered terribly  for years  and then he reached phaeacia  where the people looked up to him as if he were a god  and sent him in a ship back home again
6491,to his dear ithaca  with gifts of bronze and gold and piles of clothes 
6492,his story ended  sweet sleep released his heart from all his cares 
6493,athena  bright eyed goddess  stayed alert  and when she thought odysseus had finished with taking pleasure in his wife and sleep  she roused the newborn dawn from ocean s streams to bring the golden light to those on earth 
6494,odysseus got up and told his wife  wife  we have both endured our share of trouble 
6495,you wept here as you longed for my return  while zeus and other gods were keeping me away from home  although i longed to come 
6496,but now we have returned to our own bed  as we both longed to do 
6497,you must look after my property inside the house 
6498,meanwhile  i have to go on raids  to steal replacements for all the sheep those swaggering suitors killed  and get the other greeks to give me more  until i fill my folds 
6499,but first i will
6500,go to the orchard in the countryside to see my grieving father 
6501,then at dawn the news will spread that i have killed the suitors 
6502,your orders  wife though you are smart enough to need no orders are  go with your slaves upstairs  sit quietly  and do not talk to anyone 
6503,he armed himself and called the herdsmen and telemachus  and told them to put on armor too breastplates of bronze 
6504,odysseus led all of them outside 
6505,the light was bright across the earth 
6506,athena hid them with night and brought them out of town 
6507,restless spirits then hermes called the spirits of the suitors out of the house 
6508,he held the golden wand with which he casts a spell to close men s eyes or open those of sleepers when he wants 
6509,he led the spirits and they followed  squeaking like bats in secret crannies of a cave  who cling together  and when one becomes detached and falls down from the rock  the rest flutter and squeak just so the spirits squeaked  and hurried after hermes  lord of healing 
6510,on open roads they crossed the ocean stream  went past the rock of leucas and the gates of helius the sun  and skittered through the provinces of dreams  and soon arrived in fields of asphodel  the home of shadows who have been worn to weariness by life 
6511,they found achilles ghost there  and patroclus  and ajax  the most handsome of the greeks after unmatched achilles 
6512,agamemnon had just arrived to join them  in deep grief
6513,for his own death  and with him came the others killed by aegisthus and his bodyguards 
6514,achilles ghost spoke first 
6515,o agamemnon  men used to say that out of all the heroes  zeus  lord of lightning  favored you the most  because you had command of a great army in troy where greeks endured the pain of war 
6516,but death  which no man living can avoid  was destined to arrive at the wrong time 
6517,if only you had died at troy and won
6518,the glory of your rank as a commander  all of the greeks and allies would have built a tomb for you  and afterwards your son would have received great honor 
6519,as it is  it was your fate to die a dreadful death 
6520,the ghost of agamemnon answered him  achilles  son of peleus  you were lucky to die at troy  away from argos 
6521,the finest warriors of greece and troy fought round your corpse and died 
6522,you lay a hero 
6523,magnificent amid the whirling dust  your days of driving chariots forgotten 
6524,we fought all day  and would have fought forever  but zeus sent winds to stop us 
6525,then we brought you back to our ships  and laid you on a bier  away from battle  and we bathed your skin in heated water and anointed you with oil 
6526,we wept for you and cut our hair 
6527,your mother heard the news  and with her nymphs she came up from the waves 
6528,an eerie wailing
6529,sounded across the sea 
6530,the men began to tremble  and they would have rushed on board  if wise old nestor had not made them stop 
6531,he always had the best advice for us  and said  my lords  stay here 
6532,it is his mother  coming with her immortal water nymphs to find her own dead son 
6533,at this  the greeks regained their courage 
6534,the old sea king s daughters gathered around you weeping  and they dressed you in clothes of the immortals 
6535,all nine muses
6536,sang lamentations in their lovely voices 
6537,no one could keep from crying at the sound  so moving was their song 
6538,the gods and men were mourning seventeen long nights and days and then we gave you to the pyre  and killed many fat sheep and cattle for your corpse 
6539,you burned in clothes from gods  you were anointed with oil and honey 
6540,troops of warriors on foot and horseback  fully armed  went marching around your pyre  and made a mighty din 
6541,at last hephaestus flame consumed your flesh 
6542,when morning came  we gathered your white bones  achilles  and anointed them with oil and unmixed wine 
6543,your mother gave an urn of gold with double handles  which she said hephaestus made and dionysus gave her 
6544,your white bones lay inside it  lord achilles  mixed with the bones of your dead friend patroclus 
6545,we laid the urn beside antilochus  the friend you most respected after him 
6546,the army of greek warriors assembled  and with all reverence we heaped a mound out on the headland by the hellespont  large enough to be visible to those at sea  both now and in the years to come 
6547,your mother asked the gods for splendid prizes and put them in the midst of an arena  so the best athletes could compete for them 
6548,you have seen many burials of heroes  when young men tie their tunics to compete 
6549,but you would have been startled at the riches that silver footed thetis brought for you 
6550,you were so dearly loved by all the gods 
6551,you did not lose your name in death 
6552,your fame will live forever  everyone will know achilles 
6553,as for me  what good was it that i wound up the war 
6554,when i came home aegisthus and my wicked  fiendish wife murdered me  zeus had planned it 
6555,while they talked  hermes the guide came near them  with the suitors
6556,killed by odysseus 
6557,the two great lords  astonished at the sight  rushed up to them  and agamemnon s spirit recognized the son of his old friend  menelaus  with whom he stayed in ithaca 
6558,he said  amphimedon  what happened to you all 
6559,why have you all come down here to the land of darkness 
6560,you are all so young and strong  you must have been the best boys in your town 
6561,maybe poseidon raised great waves and winds
6562,to wreck your fleet 
6563,or were you all attacked by men on land while you were poaching cows or flocks of sheep  or fighting for a city and women 
6564,you must tell me  we are friends 
6565,do you remember when i visited your home  when menelaus and myself were trying to persuade odysseus to join the fleet and sail with us to troy 
6566,it took a whole damned month to cross the sea  we had to work so hard to sway that man 
6567,who sacked the city 
6568,amphimedon s spirit answered  great general  agamemnon  yes  i do remember everything you say 
6569,and i will tell  in every gruesome detail  the manner of our death 
6570,odysseus was gone for many years 
6571,we came to court his wife  who had no wish to marry us  but would not tell us no or make an end 
6572,she planned black death for us  and tricked us  too 
6573,she set a mighty loom up in the hall 
6574,and wove a wide fine cloth  and said to us  young suitors  now odysseus is dead 
6575,i know that you are eager for the wedding  but wait till i am finished with this cloth  so that my weaving will not go to waste 
6576,it is a shroud for when laertes dies  so that the women in the town do not blame me because a man who gained such wealth was buried with no winding sheet 
6577,her words convinced us 
6578,so by day she wove the cloth 
6579,and then at night by torchlight  she unwove it 
6580,for three long years she fooled us  when the hours and months had passed  the fourth year rolled around  and then a girl who knew the truth told us  and we found her unraveling her work 
6581,we made her finish it 
6582,when she had washed the marvelous huge sheet  she showed it to us  bright as the sun or moon 
6583,and then some spirit of ruin brought odysseus from somewhere to ithaca  he went out to the fields 
6584,to where the swineherd lived 
6585,his own dear son sailed in his black ship back from sandy pylos 
6586,the two of them made plans to murder us 
6587,they showed up at the palace first the boy  and then odysseus propped on a stick and dressed in dirty rags 
6588,he seemed to be a poor old homeless man  who suddenly appeared  led by the swineherd 
6589,none of us could recognize him  even those of us who were a little older than myself 
6590,we hurled insulting words and missiles at him  and for a while he patiently endured abuse in his own home 
6591,but when the will of zeus awakened him  with his son s help  he put the splendid weapons in the storeroom and locked the door 
6592,then came his cunning plan  he told his wife to set for us the axes and bow 
6593,the competition meant our doom  the start of slaughter 
6594,none of us could string the mighty bow we all were far too weak 
6595,but when it was his turn  we shouted out that nobody should give the bow to him  no matter what he said 
6596,telemachus alone insisted that he ought to have it 
6597,at last odysseus  with calm composure  took it and strung it easily  and shot all through the iron axes 
6598,then he stood astride the threshold with a fearsome scowl  and started shooting fast 
6599,his arrow struck antinous  our leader 
6600,with sure aim
6601,he shot his deadly arrows at more men  those nearest to him fell 
6602,it was apparent some god was helping them 
6603,impelled by rage  they rushed around the palace killing us in turn 
6604,there was a dreadful noise of screaming and broken skulls  the whole floor ran with blood 
6605,so  agamemnon  we were killed 
6606,our bodies still lie unburied in our killer s house 
6607,our families at home do not yet know 
6608,they need to wash the black blood from our wounds
6609,and weep for us and lay our bodies out 
6610,this is the honor due the dead 
6611,the ghost of agamemnon answered  lucky you  cunning odysseus  you got yourself a wife of virtue great penelope 
6612,how principled she was  that she remembered her husband all those years  her fame will live forever  and the deathless gods will make a poem to delight all those on earth about intelligent penelope 
6613,not like my wife who murdered her own husband  her story will be hateful  she will bring bad reputation to all other women  even the good ones 
6614,so they spoke together  standing in hades  hidden in the earth 
6615,meanwhile  odysseus and his companions had left the town and quickly reached the farm  won by laertes long ago he fought hard for it  and his house was there  the slaves  who had to do his wishes  lived and slept
6616,and ate their food in quarters that surrounded the central house 
6617,one was from sicily  the old slave woman who took care of him out in the countryside 
6618,odysseus spoke to his slaves and to his son 
6619,go in  choose the best pig and kill it for our dinner 
6620,and i will test my father  to find out if he will know me instantly on sight  or not i have been absent for so long 
6621,at that he gave his weapons to the slaves 
6622,they quickly went inside 
6623,odysseus walked to the fruitful orchard on his quest 
6624,he did not find old dolius  the steward  nor any of his slaves or sons he had led them to gather rocks to build dry walls 
6625,odysseus father was alone  inside the well built orchard  digging earth to make it level round a tree 
6626,he wore a dirty ragged tunic  and his leggings had leather patches to protect from scratches 
6627,he wore thick gloves because of thorns  and had a cap of goatskin 
6628,he was wallowing in grief 
6629,the veteran  odysseus  seeing his father worn by age and burdened by desperate  heartfelt sorrow  stopped beneath a towering pear tree  weeping 
6630,then he wondered whether to kiss his father  twine around him  and tell him that he had come home again  and everything that happened on the way or question him 
6631,he thought it best to start
6632,by testing him with teasing and abuse 
6633,with this in mind  odysseus approached him  as he was digging round the plant  head down 
6634,his famous son stood at his side and said  old man  you know your trade and take good care of this neat garden 
6635,every plant and vine  and tree the figs  the pears  the olive trees and bed of herbs is nicely tended 
6636,but i have to say something please do not get angry at me you do not take good care
6637,of your own self 
6638,you are unkempt  old man  your skin is rough and dirty and your clothes are rags 
6639,your master is neglecting you  although you are not lazy 
6640,in your height and face  you seem a leader  not a slave 
6641,you look like someone who would bathe and eat and sleep on fluffy pillows and fine sheets  as is appropriate for older people 
6642,but tell me this  whose slave are you 
6643,whose garden do you take care of 
6644,also  have i come
6645,to ithaca  as somebody i met was telling me just now 
6646,but he was not a helpful man  when i was asking him about a friend of mine  an old guest friend  whether he is alive or dead in hades  this fellow would not say  or even listen 
6647,a while ago  in my own native land  i had a guest to stay with me  who was my dearest friend of all my visitors 
6648,he said he was from ithaca  and that
6649,laertes was his father 
6650,i had brought him into my house  and welcomed him with warmth  i can afford to be quite generous 
6651,i gave him seven heaps of golden treasure  a bowl made all of silver and inlaid with flowers  twelve unfolded cloaks  and twelve thick blankets  twelve fine mantles  and twelve tunics 
6652,also i gave him four well trained slave women  beautiful ones  whom he picked out himself 
6653,his father answered through his tears  yes  stranger 
6654,you have reached ithaca 
6655,but cruel men have taken over here 
6656,you will receive nothing for all those gifts 
6657,if you had found him still living in this land  he would have matched your gifts and welcomed you with open arms before he sent you home 
6658,initial kindness deserves due recompense 
6659,but tell me now  how long is it since that unlucky man visited you 
6660,your guest was my own son  perhaps fish ate him out at sea  so far
6661,from home and family  or birds and beasts ate him on land 
6662,his mother did not lay his body out and weep for him  nor i  his father  nor penelope his wife  a wise and wealthy woman 
6663,she has not closed her own husband s eyes or given him a funeral 
6664,the dead deserve this honor 
6665,but tell me now  who are you 
6666,from what city 
6667,who are your parents 
6668,do you have a ship docked somewhere  which conveyed you here with friends
6669,and crew 
6670,or did you sail as passenger on someone else s ship  which now is gone 
6671,lying odysseus replied  i will tell you the truth completely 
6672,i am from alybas  and i have a palace there 
6673,my name is eperitus  i am son of king apheidas  son of polypemon 
6674,an evil spirit struck me and i came from sicily against my will 
6675,my ship is docked away from town 
6676,it is five years
6677,since poor  unfortunate odysseus came to my home 
6678,as he was setting out we saw good omens birds towards the right so we were hopeful we would meet again as friends  and share more gifts 
6679,at this  a cloud of black grief wrapped itself around laertes 
6680,he poured two handfuls of the ashy dust over his gray old head  and started sobbing 
6681,odysseus felt heart wrenched to see his own beloved father in this state  sharp pain
6682,pierced through his nostrils 
6683,he rushed up to him and threw his arms around him  kissing him  and saying  father  it is me  i have been gone for twenty years  and now am home  in my own father s country 
6684,stop your tears 
6685,i will explain  though we do not have long 
6686,i killed the suitors in my house  i took revenge for all the pain they caused 
6687,laertes answered  if you are really my own son odysseus come home  show me a sign 
6688,let me be sure of it 
6689,odysseus was quick to answer 
6690,first  look here  the scar made by the boar s white tusk when i had gone to mount parnassus 
6691,you and mother sent me  to see my grandfather  autolycus  and get the gifts that he had promised me  next i will tell you all the trees that grow in this fine orchard  which you gave to me  when i was little  i would follow you around the garden  asking all their names 
6692,we walked beneath these trees  you named them all and promised them to me  ten apple trees  and thirteen pear trees  forty figs  and fifty grapevines which ripen one by one their clusters change as the weather presses from the sky  sent down by zeus 
6693,at that  laertes heart and legs gave way  he recognized the signs odysseus had given as clear proof 
6694,he threw both arms around his ruthless son  who caught him as he fainted 
6695,when his breath
6696,and mind returned  he said  o father zeus  you gods are truly rulers of olympus  if it is true the suitors have been punished for all the monstrous things they did 
6697,but i am terrified the ithacans may soon attack us here  and spread the news around to all the towns of cephallenia 
6698,scheming odysseus said  do not fear 
