,sent_no,sent_raw,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,roberta15lg
4601,4601,"""That was far easier than I thought it would be,"" said Hermione as they joined the crowds flocking out onto the sunny grounds.",3.4563016891479488,3.368830382823944,0.999608278274536,1.490380734205246,0.9820329546928406,1,1.62394779920578,0.9988981485366821
4602,4602,"""I needn't have learned about the Werewolf Code of Conduct or the uprising of Elfric the Eager.""",0.4057809114456177,3.2512903809547424,-0.9967016577720642,-0.4522247612476349,0.6583797335624695,-1,-1.6359227299690249,-0.9904381632804871
4603,4603,"Hermione always liked to go through their exam papers afterward, but Ron said this made him feel ill, so they wandered down to the lake and flopped under a tree.",1.5225650072097778,2.3546331524848942,-0.9996057748794556,-1.5129202604293823,-0.9954152107238771,-1,-1.774656891822815,-0.9952568411827087
4604,4604,"The Weasley twins and Lee Jordan were tickling the tentacles of a giant squid, which was basking in the warm shallows.",3.4950244128704067,1.3625627160072329,0.9895147681236268,0.7248972058296204,-0.5258297920227051,-1,-0.4688409566879273,0.9978230595588684
4605,4605,"""No more studying,"" Ron sighed happily, stretching out on the grass.",4.471017807722092,0.3605976402759552,0.9973400235176086,1.952800154685974,0.5185889601707458,1,1.5584970116615295,0.998721718788147
4606,4606,"""You could look more cheerful, Harry, we've got a week before we find out how badly we've done, there's no need to worry yet.""",0.4676151275634766,4.263029664754868,0.9599102735519408,1.90069591999054,0.8542767763137817,-1,1.6337764263153076,-0.9994580745697021
4607,4607,Harry was rubbing his forehead.,0.3896652162075043,0.45029565691947937,-0.9982497096061708,0.8168777227401733,0.7667130827903748,-1,0.549560546875,-0.9973135590553284
4608,4608,"""I wish I knew what this means!"" he burst out angrily.",0.6892508268356323,0.5959398746490479,-0.9973389506340028,0.6202302575111389,-0.9968951344490052,-1,-1.6667695045471191,-0.9989981651306152
4609,4609,"""My scar keeps hurting -- it's happened before, but never as often as this.""",0.5340517163276672,2.3128297626972203,-0.9663898944854736,-1.6768096089363098,0.9951688647270204,-1,-1.8776922225952148,-0.9987196922302246
4610,4610,"""Go to Madam Pomfrey,"" Hermione suggested.",0.4647039473056793,3.306226581335068,0.9909611344337464,0.7869120836257935,0.8141486644744873,1,0.6336277723312378,-0.993683397769928
4611,4611,"""I' not ill,"" said Harry.",0.3184294402599335,2.220869898796081,0.9992759823799132,-1.532907009124756,0.8976426124572754,1,0.5071046948432922,0.9966199398040771
4612,4612,"""I think it's a warning... it means danger's coming....""",0.3339633345603943,0.3358256220817566,-0.9800285696983336,0.6371819972991943,0.9837591648101808,1,-1.7219093441963196,0.996961772441864
4613,4613,"Ron couldn't get worked up, it was too hot.",1.4860022664070132,1.5281318426132202,-0.9942695498466492,-1.5208739042282104,-0.6239016056060791,-1,-1.862342894077301,-0.9994829893112183
4614,4614,"""Harry, relax, Hermione's right, the Stone's safe as long as Dumbledore's around. Anyway, we've never had any proof Snape found out how to get past Fluffy. He nearly had his leg ripped off once, he's not going to try it again in a hurry. And Neville will play Quidditch for England before Hagrid lets Dumbledore down.""",4.31602543592453,3.4551936089992523,-0.9887856245040894,-1.4900029003620148,0.9593484997749328,1,-1.5030896663665771,-0.9960638880729675
4615,4615,"Harry nodded, but he couldn't shake off a lurking feeling that there was something he'd forgotten to do, something important.",1.5108707547187803,2.464969277381897,-0.9892067313194276,-1.5056812167167664,0.9277589917182922,-1,-1.6198217868804932,-0.7451263666152954
4616,4616,"When he tried to explain this, Hermione said, ""That's just the exams. I woke up last night and was halfway through my Transfiguration notes before I remembered we'd done that one.""",0.7147679924964905,1.2109654545783997,-0.9975211024284364,0.5638113617897034,-0.936339795589447,-1,0.7006588578224182,-0.9987276196479797
4617,4617,"Harry was quite sure the unsettled feeling didn't have anything to do with work, though.",1.536573350429535,2.541872620582581,-0.9967484474182128,-1.6267995834350586,0.9045031070709229,-1,-1.5793524384498596,-0.9972740411758423
4618,4618,"He watched an owl flutter toward the school across the bright blue sky, a note clamped in its mouth.",2.2792298793792725,1.2980923652648926,-0.9596801400184632,0.8872947692871094,0.9677903056144714,1,-0.4810982942581177,0.9947574138641357
4619,4619,Hagrid was the only one who ever sent him letters.,0.7436290979385376,0.3443585932254791,-0.9869308471679688,0.782398521900177,0.9015219211578368,-1,-0.4870238304138184,0.9913976192474365
4620,4620,Hagrid would never betray Dumbledore.,0.9203174114227296,4.4145864844322205,0.999476194381714,-1.5835601091384888,0.9815748333930968,-1,-1.5403586626052856,0.9942653775215149
4621,4621,Hagrid would never tell anyone how to get past Fluffy... never... but -- Harry suddenly jumped to his feet.,3.2967191338539124,0.4141765236854553,0.9971659779548644,-1.5254195928573608,0.990670084953308,1,-0.4884622097015381,0.989884614944458
4622,4622,"""Where're you going?"" said Ron sleepily.",0.3799379169940949,0.3516116142272949,-0.9931079149246216,0.8467921614646912,-0.992813527584076,-1,0.7744917273521423,-0.996564507484436
4623,4623,"""I've just thought of something,"" said Harry.",1.3264673650264742,1.2685866057872772,-0.8456781506538391,0.7717226147651672,0.9150920510292052,1,0.6122280359268188,0.9888989329338074
4624,4624,He had turned white.,0.6578696370124817,1.3768193423748016,-0.9992755055427552,0.8677161931991577,-0.9608638882637024,-1,-1.5660196542739868,-0.9982127547264099
4625,4625,"""We've got to go and see Hagrid, now.""",2.226337805390358,4.311014384031297,0.9990803003311156,0.8391746282577515,0.8497887253761292,0,0.6666836738586426,-0.991169273853302
4626,4626,"""Why?"" panted Hermione, hurrying to keep up.",1.3467773497104645,1.3486277759075165,-0.9889953136444092,0.7460325360298157,-0.7314743399620056,-1,-1.6009762287139893,-0.9925635457038879
4627,4627,"""Don't you think it's a bit odd,"" said Harry, scrambling up the grassy slope, ""that what Hagrid wants more than anything else is a dragon, and a stranger turns up who just happens to have an egg in his pocket? How many people wander around with dragon eggs if it's against wizard law? Lucky they found Hagrid, don't you think? Why didn't I see it before?""",4.449906587600708,3.26486012339592,-0.9955632090568542,0.7292445302009583,0.9918524026870728,-1,-1.5083234310150146,0.9838759899139404
4628,4628,"""What are you talking about?"" said Ron, but Harry, sprinting across the grounds toward the forest, didn't answer.",1.4044321477413175,1.3824335038661957,-0.995705783367157,0.7088391184806824,-0.983022928237915,-1,0.6285089254379272,-0.9915090203285217
4629,4629,"Hagrid was sitting in an armchair outside his house; his trousers and sleeves were rolled up, and he was shelling peas into a large bowl.",0.7514924407005309,0.3150475025177002,-0.9968944191932678,0.9392369985580444,-0.5984663963317871,-1,0.6690815091133118,0.9946924448013306
4630,4630,"""Hullo,"" he said, smiling.",3.421355217695236,0.2308724224567413,0.9995903372764589,1.5937568545341492,0.9903939962387084,1,1.7042588591575625,0.9986778497695923
4631,4631,"""Finished yer exams? Got time fer a drink?""",0.3728819787502289,0.3426336050033569,-0.996691346168518,0.8043887615203857,0.8833491802215576,-1,0.7209336757659912,0.9968991875648499
4632,4632,"""Yes, please,"" said Ron, but Harry cut him off.",0.31990402936935425,1.3241719007492063,-0.9969885945320128,0.8905429244041443,-0.5904257893562317,1,-0.4917208850383759,-0.9980435967445374
4633,4633,"""No, we're in a hurry. Hagrid, I've got to ask you something. You know that night you won Norbert? What did the stranger you were playing cards with look like?""",2.328789740800857,0.4488784372806549,-0.9858319759368896,0.7907447218894958,-0.9825551509857178,-1,-0.4667615592479706,-0.9879534244537354
4634,4634,"""Dunno,"" said Hagrid casually, ""he wouldn' take his cloak off.""",0.6867609024047852,1.3261192739009855,-0.9572243094444276,0.6708502173423767,0.705997109413147,-1,0.5080820918083191,-0.9982805848121643
4635,4635,He saw the three of them look stunned and raised his eyebrows.,0.4906699657440186,1.3850505650043488,0.9006541967391968,0.8963717222213745,0.9927803277969359,1,1.3888817727565763,-0.9946274161338806
4636,4636,"""It's not that unusual, yeh get a lot o' funny folk in the Hog's Head -- that's the pub down in the village. Mighta bin a dragon dealer, mightn' he? I never saw his face, he kept his hood up.""",2.4745993614196777,2.4901340305805206,-0.9974343180656432,1.4210297763347626,0.6967324614524841,1,-1.4163005948066711,0.9881371855735779
4637,4637,Harry sank down next to the bowl of peas.,1.365014225244522,0.5752768516540527,-0.9990113973617554,0.9077003002166748,0.5675390958786011,-1,-1.4529203474521637,-0.9941465258598328
4638,4638,"""What did you talk to him about, Hagrid? Did you mention Hogwarts at all?""",0.3781923651695252,0.399706780910492,-0.9970706701278688,0.8199020028114319,0.6179617047309875,-1,0.7660897374153137,-0.9990891814231873
4639,4639,"""Mighta come up,"" said Hagrid, frowning as he tried to remember.",1.352843165397644,1.2684483230113983,-0.9964467883110046,-0.3696642518043518,0.5278676152229309,1,-0.4792871177196503,-0.9984155297279358
4640,4640,"""Yeah... he asked what I did, an' I told him I was gamekeeper here....",0.4240779280662537,1.3167983293533323,-0.974580466747284,0.8955187201499939,-0.5190902352333069,1,0.7476548552513123,-0.955649197101593
4641,4641,He asked a bit about the sorta creatures I took after... so I told him... an' I said what I'd always really wanted was a dragon... an' then...,1.405904620885849,2.3302170038223267,-0.6413963437080383,0.7972200512886047,0.9823037981987,-1,0.6519813537597656,0.9945703148841858
4642,4642,"I can' remember too well, 'cause he kept buyin' me drinks....",1.288486123085022,1.385233461856842,-0.9903090596199036,1.7167421579360962,0.9342918992042542,-1,0.5495019555091858,0.9880124926567078
4643,4643,"Let's see... yeah, then he said he had the dragon egg an' we could play cards fer it if I wanted... but he had ter be sure I could handle it, he didn' want it ter go ter any old home....",1.3807522654533386,2.393669188022613,-0.9977698922157288,0.82723069190979,0.6367567181587219,-1,-0.4804814457893372,0.9861612915992737
4644,4644,"So I told him, after Fluffy, a dragon would be easy...""",0.36598077416419983,2.3265473544597626,-0.9868414402008056,1.6743714213371277,0.8574447035789491,-1,0.5889705419540405,-0.9936005473136902
4645,4645,"""And did he -- did he seem interested in Fluffy?""",1.345430850982666,1.3222090601921082,-0.9988958835601808,-0.4769785106182098,0.7049877643585205,1,0.5750061273574829,-0.9972463846206665
4646,4646,"Harry asked, try ing to keep his voice calm.",0.4291643500328064,3.2769167125225067,-0.9969574809074402,0.9089564085006714,0.95988667011261,1,0.5679487586021423,0.9968573451042175
4647,4647,"""Well -- yeah -- how many three-headed dogs d'yeh meet, even around Hogwarts? So I told him, Fluffy's a piece o' cake if yeh know how to calm him down, jus' play him a bit o' music an' he' go straight off ter sleep --""",2.3701511919498444,3.2495827078819275,-0.9990056753158568,0.8256207704544067,-0.8985829353332521,-1,-1.3876179456710815,-0.7785269618034363
4648,4648,Hagrid suddenly looked horrified.,0.7544069290161133,0.4941374063491821,-0.9985375404357909,-1.8679848313331604,-0.9993882179260254,-1,-1.9446862936019895,-0.9963675141334534
4649,4649,"""I shouldn'ta told yeh that!"" he blurted out.",0.6299510002136229,0.4144068658351898,-0.9943643808364868,0.7891124486923218,-0.8670717477798462,-1,-1.6272445917129517,-0.999407172203064
4650,4650,"""Forget I said it! Hey -- where're yeh goin'?""",0.406410813331604,0.5441761612892151,-0.9705379009246826,0.7183523178100586,-0.5554391741752625,0,0.7008454203605652,-0.9988396167755127
4651,4651,"Harry, Ron, and Hermione didn't speak to each other at all until they came to a halt in the entrance hall, which seemed very cold and gloomy after the grounds.",1.5056493282318115,1.3322134315967558,-0.9994488358497621,-0.4769257307052612,-0.9991445541381836,-1,-1.726489007472992,-0.9987890124320984
4652,4652,"""We've got to go to Dumbledore,"" said Harry.",1.4133958220481873,3.2448960542678837,-0.8242374062538147,0.7943207025527954,0.9265928864479064,1,0.6195421814918518,-0.9901711940765381
4653,4653,"""Hagrid told that stranger how to get past Fluffy, and it was either Snape or Voldemort under that cloak -- it must've been easy, once he'd got Hagrid drunk. I just hope Dumbledore believes us. Firenze might back us up if Bane doesn't stop him. Where's Dumbledore's office?""",1.3335512280464172,1.2882725596427915,-0.9873825907707214,0.5624103546142578,0.6733683943748474,-1,-1.455949604511261,0.9546816945075989
4654,4654,"They looked around, as if hoping to see a sign pointing them in the right direction.",0.57634037733078,2.3272175788879395,0.9880296587944032,0.9135580062866212,0.5149022340774536,-1,0.5349109768867493,-0.9985153079032898
4655,4655,"They had never been told where Dumbledore lived, nor did they know anyone who had been sent to see him.",0.6898753643035889,0.2822905778884888,-0.9644980430603028,0.5616862177848816,0.9333006739616394,-1,0.542668342590332,-0.9994966983795166
4656,4656,"""We' just have to --""",1.4150938987731934,2.247119218111038,-0.9928919672966005,-0.4983076751232147,-0.5307601094245911,0,-0.4736564159393311,0.9778186678886414
4657,4657,"Harry began, but a voice suddenly rang across the hall.",0.329520046710968,1.387144684791565,0.8735288381576538,0.9192147850990297,0.9669981598854064,1,0.623652458190918,-0.9974991083145142
4658,4658,"""What are you three doing inside?""",0.3657170236110687,0.30264946818351746,0.7493249177932739,0.8173598051071167,-0.9987587928771972,0,0.7970306277275085,-0.9992841482162476
4659,4659,"It was Professor McGonagall, carrying a large pile of books.",3.4277420938014984,2.2420012354850765,-0.9431369304656982,0.8409549593925476,-0.9762178659439088,0,0.7422385811805725,-0.9910233020782471
4660,4660,"""We want to see Professor Dumbledore,"" said Hermione, rather bravely, Harry and Ron thought.",4.459681540727615,3.3461494743824005,0.9990004897117616,0.5933440327644348,0.9823412895202636,1,-0.474113404750824,0.9953415393829346
4661,4661,"""See Professor Dumbledore?""",2.2997457087039948,0.2555327117443085,0.9938728809356691,0.73789381980896,0.8822946548461914,0,0.6819445490837097,0.9745858907699585
4662,4662,"Professor McGonagall repeated, as though this was a very fishy thing to want to do.",0.5248447060585022,1.3232968151569366,-0.9849281311035156,0.5666757225990295,-0.996420681476593,-1,-1.8031060099601743,-0.998806357383728
4663,4663,"""Why?""",0.36022073030471796,0.34479525685310364,-0.995711863040924,0.5923702120780945,-0.575264036655426,0,0.6297414302825928,-0.9984490871429443
4664,4664,Harry swallowed -- now what?,0.5573151707649231,0.4579341113567352,-0.9928463101387024,-1.5284534096717834,-0.9040507674217224,-1,-1.5847334265708923,-0.9980372190475464
4665,4665,"""It's sort of secret,"" he said, but he wished at once he hadn't, because Professor McGonagall's nostrils flared.",0.2840094268321991,2.405781358480453,-0.8663020730018616,1.457468956708908,0.9802846908569336,-1,-1.7279540300369265,-0.9980703592300415
4666,4666,"""Professor Dumbledore left ten minutes ago,"" she said coldly.",0.6497998237609863,0.2609123587608337,-0.998757779598236,0.8656100630760193,0.7962034344673157,-1,-1.5036991238594055,-0.9994588494300842
4667,4667,"""He received an urgent owl from the Ministry of Magic and flew off for London at once.""",0.4359905123710632,0.3369152843952179,0.5344108939170837,0.8061139583587646,0.8417779207229614,0,0.6261522769927979,0.9946551322937012
4668,4668,"""He's gone?"" said Harry frantically.",0.4262651801109314,0.4158089458942413,-0.9991961121559144,0.8934025764465332,0.741827666759491,-1,-1.5513418316841123,-0.9981737732887268
4669,4669,"""Now?""",0.3278363943099976,0.31973373889923096,0.9215892553329468,0.7268188595771791,0.5911158919334412,0,0.7172451615333557,-0.993575394153595
4670,4670,"""Professor Dumbledore is a very great wizard, Potter, he has many demands on his time -- ""But this is important.",4.254286110401154,4.435376286506654,0.9982845783233644,1.9706428050994875,0.9437497854232788,1,1.790479838848114,0.9975274801254272
4671,4671,"""Something you have to say is more important than the Ministry of Magic, Potter.",0.4866161346435547,4.3716070652008066,0.997913122177124,1.9088769555091856,0.9865516424179076,1,0.7421365976333618,0.9815477132797241
4672,4672,"""Look,"" said Harry, throwing caution to the winds, ""Professor -- it's about the Sorcerer's tone --""",1.3061197102069857,1.2529711723327637,-0.9122301340103148,0.830820620059967,0.9675372838974,1,-0.4982692897319794,-0.9482136368751526
4673,4673,"Whatever Professor McGonagall had expected, it wasn't that.",2.545731544494629,2.406633883714676,-0.9879025220870972,-1.4853478372097015,-0.7520666718482971,-1,-1.6158912777900696,-0.998711347579956
4674,4674,"The books she was carrying tumbled out of her arms, but she didn't pick them up.",2.324325293302536,1.4302316009998322,-0.9994578957557678,-1.5619239211082458,-0.9704717993736268,-1,-0.4708957970142365,-0.9994804263114929
4675,4675,"""How do you know --?"" she spluttered.",1.3709968626499176,0.4789857268333435,-0.9978333115577698,0.5016396641731262,-0.9930785298347472,-1,-1.4616858661174774,-0.9988633990287781
4676,4676,"""Professor, I think -- I know -- that Sn- that someone's going to try and steal the Stone. I've got to talk to Professor Dumbledore.""",4.38887357711792,3.213759258389473,-0.9857577681541444,0.5735181570053101,0.7555019855499268,0,-1.5456384420394895,-0.9897393584251404
4677,4677,She eyed him with a mixture of shock and suspicion.,0.5736214518547058,3.2478223145008087,0.9932939410209656,0.6945826411247253,0.9969586133956908,1,-1.5467591285705566,-0.9902880191802979
4678,4678,"""Professor Dumbledore will be back tomorrow,"" she said finally.",4.570055305957794,4.472732245922089,0.992865264415741,0.7165101170539856,0.9701172709465028,1,-0.4852307140827179,-0.9959269165992737
4679,4679,"I don't know how you found out about the Stone, but rest assured, no one can possibly steal it, it's too well protected.",4.464619189500809,2.4457433521747594,-0.7427164912223816,-1.4495184123516085,0.9948606491088868,1,-1.6526345014572144,0.9982259273529053
4680,4680,"""But Professor --""",2.391135156154633,2.3142164349555965,0.666187047958374,0.6516646146774292,-0.9518682956695556,0,0.5348877310752869,-0.9943586587905884
4681,4681,"""Potter, I know what I' talking about,"" she said shortly.",2.4555688202381134,4.251078277826308,0.9976359605789183,0.9007236957550048,0.528222918510437,0,0.621465802192688,0.9955222010612488
4682,4682,She bent down and gathered up the fallen books.,2.2927207350730896,0.4053428769111633,-0.9776941537857056,0.8442213535308838,0.9325305223464966,-1,0.531117856502533,0.9868214130401611
4683,4683,I suggest you all go back outside and enjoy the sunshine.,3.5234864950180054,4.452915310859679,0.9998639225959778,1.7543073892593384,0.993613302707672,1,1.6487057209014893,0.9988831281661987
4684,4684,But they didn't.,1.3512285947799685,1.4039508998394012,-0.9479547142982484,-1.5931857824325562,-0.9356333613395692,-1,-1.6452053785324097,-0.9990359544754028
4685,4685,"""It's tonight,"" said Harry, once he was sure Professor McGonagall was out of earshot.",0.2982088029384613,4.415923446416856,0.7866949439048767,0.8973458409309387,0.9892834424972534,1,0.5539688467979431,0.9951190948486328
4686,4686,"""Snape's going through the trapdoor tonight. He's found out everything he needs, and now he's got Dumbledore out of the way. He sent that note, I bet the Ministry of Magic will get a real shock when Dumbledore turns up.""",4.7066272497177115,3.2895297408103943,0.9256750345230104,0.564479649066925,0.972600281238556,1,-0.4142289757728577,0.981173038482666
4687,4687,"""But what can we --""",2.4062903523445134,3.2492830455303188,-0.9950793385505676,-0.4611611068248749,0.7841566205024719,0,0.5013740062713623,-0.9818440079689026
4688,4688,Hermione gasped.,0.3757889270782471,0.3750526309013367,0.96934175491333,0.5236615538597107,0.8960880637168884,-1,-1.3775016367435455,0.9949346780776978
4689,4689,Harry and Ron wheeled round.,2.472821444272995,4.3589388728141785,0.7492046356201172,0.8225579857826233,0.8462726473808289,1,0.6361227035522461,0.9932766556739807
4690,4690,Snape was standing there.,0.4876990914344788,0.2645941376686096,0.9975574016571044,0.8598586320877075,0.6238101720809937,-1,0.6829718947410583,-0.9955419898033142
4691,4691,"""Good afternoon,"" he said smoothly.",3.480159819126129,4.458324819803239,0.9998597502708436,0.6955692172050476,0.9899974465370178,1,1.644179880619049,0.9988486170768738
4692,4692,They stared at him.,0.6097692847251892,0.3705033957958221,0.991438627243042,0.5380591154098511,0.6066527962684631,-1,0.521124005317688,-0.9993987679481506
4693,4693,"""You shouldn't be inside on a day like this,"" he said, with an odd, twisted smile.",0.405943751335144,3.2328020632267003,0.982412576675415,-0.36658063530921936,0.9914381504058838,1,-1.8806853890419009,-0.9986323118209839
4694,4694,"""We were --""",1.3177292943000791,4.233475923538208,0.9188874363899232,0.5747243165969849,0.8672682642936707,1,0.6364743709564209,-0.9951817393302917
4695,4695,"Harry began, without any idea what he was going to say.",0.6894077062606812,3.261359214782715,-0.9989497065544128,0.8628425598144531,-0.9759350419044496,-1,0.5705845952033997,-0.9994884133338928
4696,4696,"""You want to be more careful,"" said Snape.",0.4958955943584442,2.30743020772934,-0.9944850206375122,1.9324300289154053,0.7680842280387878,1,0.5063279867172241,-0.9976855516433716
4697,4697,"""Hanging around like this, people will think you're up to something. And Gryffindor really can't afford to lose any more points, can it?""",1.4317326843738556,1.290816366672516,0.9797871112823486,-1.613487720489502,0.6929908394813538,-1,-1.8490050435066223,-0.9987866282463074
4698,4698,Harry flushed.,1.31827574968338,4.276284158229828,-0.9965097308158876,-1.824301838874817,-0.8926903009414673,-1,-1.556938111782074,0.9915343523025513
4699,4699,"They turned to go outside, but Snape called them back.",0.5741831064224243,0.4551940560340881,-0.9735031723976136,0.902718722820282,0.9346727728843688,-1,0.6330798268318176,-0.9762155413627625
4700,4700,"""Be warned, Potter -- any more nighttime wanderings and I will personally make sure you are expelled. Good day to you.""",0.4842332303524017,4.512890994548798,0.9982561469078064,-1.5700976848602295,0.9641993641853333,1,-1.6726792454719543,0.9957091808319092
4701,4701,He strode off in the direction of the staffroom.,0.7024691700935364,0.4555281400680542,0.7259288430213928,0.9410136938095092,-0.5785130262374878,-1,0.6229621171951294,-0.9979471564292908
4702,4702,"Out on the stone steps, Harry turned to the others.",1.353840470314026,0.32066434621810913,0.9960131645202636,0.909839391708374,0.9153112769126892,1,0.7151356935501099,0.9957168698310852
4703,4703,"""Right, here's what we've got to do,"" he whispered urgently.",1.350249320268631,4.541429102420807,0.9941726326942444,0.8350377082824707,0.9126716852188109,1,0.5396046638488771,0.9944599270820618
4704,4704,"""One of us has got to keep an eye on Snape -- wait outside the staff room and follow him if he leaves it. Hermione, you'd better do that.""",1.3743726015090942,2.2839579880237584,-0.9971165060997008,1.886250138282776,-0.9191492795944214,-1,1.4355256259441376,-0.9924411773681641
4705,4705,"""Why me?""",1.3847265243530271,0.30331262946128845,-0.9950659275054932,0.6674683690071106,0.5050545334815979,0,0.5653231143951416,-0.9983301758766174
4706,4706,"""It's obvious,"" said Ron.",0.3457602858543396,2.3190715909004207,-0.992529571056366,0.5972127914428711,0.909958004951477,1,0.6157737970352173,0.9960132241249084
4707,4707,"""You can pretend to be waiting for Professor Flitwick, you know.""",2.2637959718704224,2.240625113248825,-0.9938198924064636,0.6826131939888,-0.6296585202217102,0,0.7141232490539551,-0.9949248433113098
4708,4708,"He put on a high voice, ""'Oh Professor Flitwick, I' so worried, I think I got question fourteen b wrong....",0.4314346611499785,0.3667542636394501,-0.99567312002182,-1.9262861609458923,-0.8785946369171143,-1,-1.8464502692222595,-0.9986991286277771
4709,4709,"""Oh, shut up,"" said Hermione, but she agreed to go and watch out for Snape.",0.4212587773799896,2.2713453471660614,0.9991416931152344,0.8926721811294556,0.7749994397163391,-1,-1.6103678941726685,-0.9926701784133911
4710,4710,"""And we'd better stay outside the third-floor corridor,"" Harry told Ron.",1.4190526902675629,2.2938731014728546,-0.9988872408866882,1.9138624668121336,-0.9915784001350404,1,-1.4210154116153717,-0.9982466697692871
4711,4711,"""Come on.""",1.4239574372768402,4.357603073120116,0.996425986289978,0.8500133752822876,0.5614060163497925,0,1.476524144411087,0.9533485174179077
4712,4712,But that part of the plan didn't work.,2.4035368859767914,1.4406712353229525,-0.999770998954773,-1.757620096206665,-0.9850629568099976,-1,-1.7680728435516355,-0.9994122385978699
4713,4713,"No sooner had they reached the door separating Fluffy from the rest of the school than Professor McGonagall turned up again and this time, she lost her temper.",0.3727025985717773,1.4780433475971222,-0.9997016787528992,0.597885251045227,0.9045185446739196,-1,-1.859222412109375,-0.9984986782073975
4714,4714,"""I suppose you think you're harder to get past than a pack of enchantments!"" she stormed.",0.6796013712882996,0.5410729646682739,-0.9933280348777772,-1.5817671418190002,-0.5761908888816833,-1,-1.7243724465370178,-0.9986872673034668
4715,4715,"""Enough of this nonsense! If I hear you 've come anywhere near here again, I' take another fifty points from Gryffindor! Yes, Weasley, from my own house!""",0.6004230380058289,0.7639167308807373,-0.9988361597061156,0.8262997269630432,-0.9396174550056458,-1,-1.6583123803138733,-0.9991562366485596
4716,4716,"Harry and Ron went back to the common room, Harry had just said, ""At least Hermione's on Snape's tail,"" when the portrait of the Fat Lady swung open and Hermione came in.",2.3315073549747467,3.2661579549312587,0.9684579372406006,0.8844496011734009,0.6249170303344727,1,0.5802175998687744,0.9942388534545898
4717,4717,"""I' sorry, Harry!"" she wailed.",0.4639189839363098,0.6043651700019836,-0.9989318251609802,1.8363163471221924,-0.8082292079925537,-1,-1.742945432662964,-0.9985426068305969
4718,4718,"""Snape came out and asked me what I was doing, so I said I was waiting for Flitwick, and Snape went to get him, and I've only just got away, I don't know where Snape went.""",0.6818049550056458,1.307486712932587,-0.9971103072166444,0.7447494268417358,0.7984586954116821,-1,0.6882540583610535,-0.9991161823272705
4719,4719,"""Well, that's it then, isn't it?""",1.3113233149051666,2.3086660504341125,-0.6339646577835083,0.5765103101730347,-0.592132568359375,-1,0.5874536037445068,-0.9912741780281067
4720,4720,Harry said.,1.3535375595092771,0.2457202970981598,0.9925806522369384,0.872328519821167,0.6805095672607422,1,-0.4204948544502258,0.9905215501785278
4721,4721,The other two stared at him.,0.5189009308815002,0.384473979473114,0.9447803497314452,0.7456334233283997,-0.6013143658638,-1,0.6248390674591064,-0.9989811182022095
4722,4722,He was pale and his eyes were glittering.,0.4679322242736816,1.4208333194255829,0.9983104467391968,1.8208557367324831,-0.9971867203712464,1,0.5050027370452881,-0.9878180623054504
4723,4723,"""I' going out of here tonight and I' going to try and get to the Stone first.""",0.3181003630161285,1.2468621730804443,0.6780053973197937,0.8130862712860107,0.9849004149436952,0,0.7450730800628662,0.997229278087616
4724,4724,"""You're mad!"" said Ron.",0.4290830194950104,0.4224109351634979,-0.9976842999458312,1.4995982944965365,0.750573992729187,1,-1.9264705181121824,-0.9981433153152466
4725,4725,"""You can't!"" said Hermione.",0.7227620482444763,0.3305296897888184,-0.8464201092720032,1.466193914413452,0.8717171549797058,1,-1.6808134317398071,-0.9977243542671204
4726,4726,"""After what McGonagall and Snape have said? You' be expelled!""",0.8039252161979675,0.475758969783783,-0.998432993888855,0.6166795492172241,0.84493488073349,-1,-1.8012720346450806,-0.9989587068557739
4727,4727,"""SO WHAP""",4.684927225112915,0.29907241463661194,-0.9402134418487548,1.931786596775055,-0.5489156246185303,-1,-1.5614157319068909,-0.998994767665863
4728,4728,Harry shouted.,0.4961032867431641,0.6637375950813293,0.7210123538970947,-1.5339666008949282,0.6364384889602661,1,-1.388394147157669,-0.9678937792778015
4729,4729,"""Don't you understand? If Snape gets hold of the Stone, Voldemort's coming back! Haven't you heard what it was like when he was trying to take over? There won't be any Hogwarts to get expelled from! He' flatten it, or turn it into a school for the Dark Arts! Losing points doesn't matter anymore, can't you see? D'you think he' leave you and your families alone if Gryffindor wins the house cup? If I get caught before I can get to the Stone, well, I' have to go back to the Dursleys and wait for Voldemort to find me there, it's only dying a bit later than I would have, because I' never going over to the Dark Side! I' going through that trapdoor tonight and nothing you two say is going to stop me! Voldemort killed my parents, remember?""",0.4338738322257996,0.28979331254959106,-0.9991226196289062,0.6701608300209045,0.8897978067398071,-1,-1.5948246717453003,-0.997317373752594
4730,4730,He glared at them.,0.6231454014778137,0.4590649306774139,-0.9891341924667358,1.5781098008155825,-0.9054365754127502,1,-0.4647328555583954,-0.9994117021560669
4731,4731,"""You're right Harry,"" said Hermione in a small voice.",2.279295802116394,4.4469733238220215,0.9997353553771972,0.6943275332450867,0.73210608959198,1,0.5096915364265442,-0.9876827597618103
4732,4732,"""I' use the invisibility cloak,"" said Harry.",2.3066660761833186,3.244990184903145,-0.9121626615524292,0.7624625563621521,0.7322508096694946,-1,0.6436323523521423,0.9879692792892456
4733,4733,"""It's just lucky I got it back.""",2.3836629986762996,4.499338060617448,0.9995504021644592,0.684190571308136,0.9906305074691772,1,1.83912056684494,-0.9937535524368286
