,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
4800,4800,They didn't meet anyone else until they reached the staircase up to the third floor.,-0.04514553541650878,-0.04681527252194834,-0.027260990885052534,-0.033294916719798555,-0.13531099210690542,-0.06537467413890415,-0.033734014981675074,-0.011799826876647459,-0.03514081508452554,-0.09213214527948758,-0.04244185758708672,-0.09969234181800785,0.5510475334841797,0.6428737055305949,0.3568548939307275,-1.3671012539211143,0.12514951955653175,0.5629920153039493,0.6395512455356779,-0.20292832971232447,-0.32329934858265214,-0.4432085686063982,-0.5714932355125582,-1.029033098025866,-1.4130324780952264,-1.7200365085279354,-1.033422390418043,0.40682503364146866,0.6940356362373764,0.8499465244522852,0.6268862898125314
4801,4801,"Peeves was bobbing halfway up, loosening the carpet so that people would trip.",-0.04514553541650878,-0.04681527252194834,-0.027260990885052534,-0.031861247277525165,-0.13373387704286124,-0.06214167237027109,-0.035343790030792605,-0.01526959925793043,-0.037296606458704334,-0.08904767876359136,-0.04496234108541958,-0.10236116578069747,0.5510475334841797,0.6428737055305949,0.3568548939307275,-1.3416566121165152,0.14351608526184748,0.6099748338856997,0.6060977500457891,-0.20292832971232447,-0.32329934858265214,-0.47944108908098804,-0.5257174486439963,-1.0290208506094543,-1.3850015124895125,-1.7237601621622098,-1.0367693416519763,0.40558656534220205,0.7021235429239064,0.8499465244522852,0.648351165705248
4802,4802,"""Who's there?"" he said suddenly as they climbed toward him.",-0.03876689492469639,-0.04015396845486648,-0.02353169496731042,-0.030883745385066035,-0.1299768989161583,-0.05373887262331585,-0.030445138418603766,-0.010326712648512875,-0.035380347459434296,-0.08497827717671276,-0.041111999851270335,-0.10090622847461622,0.6470620156103077,0.7484638461680261,0.4278381909828195,-1.200723751225724,0.08850715731579183,0.7941091254105654,0.6060977500457891,-0.13530143970243455,-0.2802340240915923,-0.38282103448208166,-0.411277981472591,-0.9756848389754704,-1.3214112526794344,-1.6487799597468027,-1.0013501341736035,0.471303757436174,0.7594136016386812,0.8941988060649002,0.7048830307509514
4803,4803,He narrowed his wicked black eyes.,-0.03591928756228015,-0.037180171996347794,-0.018755887488701346,-0.026582737058245855,-0.13041800772717452,-0.052007322884112576,-0.02786588083576473,-0.006830245519752611,-0.029990869023987315,-0.0809407796328311,-0.035620983722488016,-0.10091141447345736,0.6916049112782225,0.7974490670828788,0.49223554581171963,-1.217664864756879,0.20348745784611022,0.8366076634692712,0.6060977500457891,-0.10511086380516224,-0.2371686996005325,-0.3465885140074918,-0.38839008803831004,-0.9218396066240315,-1.2230367772714115,-1.61109772635649,-1.0024958796248984,0.535863139052916,0.8164227482189094,0.9163249468712075,0.7510064662747451
4804,4804,"""Know you're there, even if I can't see you. Are you ghoulie or ghostie or wee student beastie?""",-0.037741756274226546,-0.03908340172979975,-0.018755887488701346,-0.026191736301262206,-0.1291943839705885,-0.052007322884112576,-0.029397273490425483,-0.007393014379835091,-0.026397883400355995,-0.08093750742329293,-0.03258722013174124,-0.1014945945006958,0.6683286731870399,0.7718514572313802,0.49223554581171963,-1.1854270772866256,0.21166722408344188,0.8366076634692712,0.6060977500457891,-0.12443283237941652,-0.2371686996005325,-0.3707435276572184,-0.38839008803831004,-0.9206120191168675,-1.1740484129870132,-1.6315783104664476,-1.020544004165441,0.5845273532117337,0.8172268719106555,0.9163249468712075,0.7526106046541584
4805,4805,"He rose up in the air and floated there, squinting at them.",-0.0337551059668438,-0.03492008668787359,-0.012069088537916566,-0.02208622835293385,-0.12838014544614423,-0.04717279626795669,-0.025402268716783985,-0.0028679822870518647,-0.026920499491066008,-0.07689469253891179,-0.032330309614543494,-0.10390126692754223,0.7283960213175581,0.8379094059529826,0.5699700295161615,-1.0460444270856977,0.3554076463427577,0.9599375622463665,0.6923551502344925,-0.08216602612323531,-0.17257071286394257,-0.32243350035776513,-0.34261430116974806,-0.8663816920763142,-1.0979975671269673,-1.613454576844377,-0.9375366348589044,0.6513093228697562,0.8745094937361386,0.9605772284838221,0.7910588358966563
4806,4806,"""Should call Filch, I should, if something's a-creeping around unseen.""",-0.034666340322817,-0.03587170155459956,-0.012069088537916566,-0.022477229109917507,-0.12759914114718748,-0.04717279626795669,-0.02593886039982316,-0.002556361969561857,-0.02745944733461071,-0.0763580501746556,-0.03338415241917672,-0.10517740104393221,0.7356761680381118,0.8459156118821527,0.5699700295161615,-1.0446536392952444,0.3546156667218283,1.007930879627769,0.6923551502344925,-0.09182701041036244,-0.17257071286394257,-0.3345110071826285,-0.34261430116974806,-0.8662813457740538,-1.1184138348171002,-1.5965268555984506,-0.8821448364961664,0.6484712551454429,0.8746275904446713,0.9605772284838221,0.7870318779369911
4807,4807,Harry had a sudden idea.,-0.035463670384293544,-0.03908340172979975,-0.01494779390650206,-0.0231614804346389,-0.1295795988569211,-0.04906297463272625,-0.02703196054917215,-2.580886686764927e-05,-0.02985477108369825,-0.07258580611646001,-0.03591713910845924,-0.10655258891607186,0.8476178873424222,0.9244088328287031,0.6710230013239478,-0.9466703874325113,0.3775031290757114,1.155382695131883,0.7346708468113797,-0.12443283237941652,-0.19410337510947248,-0.3465885140074918,-0.36550219460402905,-0.8660978270566146,-1.171780579874317,-1.618336437893796,-0.9429309713156092,0.6507872513458968,0.8795726981272451,1.0048295100964366,0.789090493698599
4808,4808,"""Peeves,"" he said, in a hoarse whisper, ""the Bloody Baron has his own reasons for being invisible.""",-0.03432462743932704,-0.037893883146392277,-0.012428038913952692,-0.024138982327098032,-0.13119750137951816,-0.047344752692501706,-0.02610215078713238,0.002109226140550779,-0.02985477108369825,-0.07282140520320664,-0.03591713910845924,-0.10773196659768473,0.8476178873424222,0.9244088328287031,0.6710230013239478,-0.896224906237812,0.33680930585264196,1.1900818062697183,0.7346708468113797,-0.1123566020205076,-0.17257071286394257,-0.3345110071826285,-0.34261430116974806,-0.8661331423281388,-1.1945044055514678,-1.6345144797903834,-0.923965459905914,0.6413130826342978,0.9365668581710936,0.9605772284838221,0.7858775984917551
4809,4809,Peeves almost fell out of the air in shock.,-0.030110168542951003,-0.03587170155459956,-0.007623924966906972,-0.024008648741436815,-0.13304351154068864,-0.047344752692501706,-0.02206676743713056,0.005578998521833752,-0.02626178546006693,-0.06874914043298215,-0.03237122826351705,-0.10811296917544942,0.9094833937371971,0.9532560959198366,0.731106551347572,-0.9556078604295636,0.33477998349163846,1.1900818062697183,0.7926140006906431,-0.09182701041036244,-0.15103805061841266,-0.274123473058312,-0.34261430116974806,-0.81212714847977,-1.1482023478870784,-1.5965059841917433,-0.9166793656620006,0.6351697037168318,0.9282852916755361,0.9827033692901294,0.7869326538629593
4810,4810,He caught himself in time and hovered about a foot off the stairs.,-0.024414953818118507,-0.029924108637562185,-0.0017281310739162932,-0.02518165101238777,-0.13105701124450272,-0.04360300230476044,-0.012599052465277634,0.010178122158635583,-0.02123160558698308,-0.06804745600014567,-0.028361475908051516,-0.10835868409574367,1.0185907597896156,1.073244892098736,0.8099768814054519,-0.8357286050926394,0.3300873882193238,1.305165738472759,0.8745579947533687,-0.03144585861581784,-0.10797272612735283,-0.1775034184594056,-0.29683851430118613,-0.7579303764479856,-1.0968304545300052,-1.5963952764684934,-0.8815218853013307,0.6347316010090728,0.9855818988848322,1.026955650902744,0.8063658166461574
4811,4811,"""So sorry, your bloodiness, Mr. Baron, Sir,"" he said greasily.",-0.020656112099729063,-0.025998697312317517,0.00020493818644847994,-0.02455604980121393,-0.12957808821030806,-0.041917565241316346,-0.01336474879260801,0.009480789979636963,-0.019794411337530557,-0.06803988901558869,-0.027147970471752807,-0.10891357749006733,1.0591006909135892,1.1177949352784102,0.8310558637667635,-0.7981452292137711,0.3383109258353428,1.3359232131175092,0.8745579947533687,0.008405701568581576,-0.08644006388182292,-0.1895809252842689,-0.27395062086690514,-0.7581437160873935,-0.9924377678332772,-1.6152308753761495,-0.8519786170501087,0.5767581718628721,1.0301465772546425,1.0712079325153587,0.7906924294927703
4812,4812,"""My mistake, my mistake -- I didn't see you -- of course I didn't, you're invisible -- forgive old Peevsie his little joke, sir.""",-0.018378026209796068,-0.02361966014550257,0.004259673235186593,-0.014259696533977748,-0.13257521109063722,-0.03913678049949943,-0.012138893724121181,0.011357049373755123,-0.018508757978326424,-0.0677410953821366,-0.023168467796708808,-0.11654515753663405,1.0642992295650529,1.1235119314560917,0.8522540614453767,-0.8647973025794728,0.4713429860848635,1.3844293162954746,0.8785624156425605,0.0325581622863994,-0.021842077145233008,-0.153348404809679,-0.22817483399834318,-0.7171506588027058,-0.8926382061329001,-1.7055864847500646,-0.7762993327813336,0.574204634915025,0.9745311016774132,1.1154602141279732,0.8325741585687381
4813,4813,"""I have business here, Peeves,"" croaked Harry.",-0.018947547682279315,-0.024214419437206307,0.004259673235186593,-0.01650795088663375,-0.13257521109063722,-0.039252196423552606,-0.012138893724121181,0.011357049373755123,-0.02186221122704899,-0.06468873742233346,-0.027197414105828946,-0.11798427769778065,1.0560514879427674,1.1144416310331378,0.8522540614453767,-0.8648116024958412,0.4077254612463214,1.3706462220310853,0.8785624156425605,0.02652004710694495,-0.021842077145233008,-0.153348404809679,-0.22817483399834318,-0.7171556418994759,-0.8884391971379725,-1.7249846500843273,-0.8382726641298023,0.5751906088137144,0.9746218443693047,1.1154602141279732,0.8323070658374352
4814,4814,"""Stay away from this place tonight.""",-0.018378026209796068,-0.02361966014550257,0.004526809087233796,-0.017420285986262274,-0.13352842910348386,-0.0375057060203251,-0.011126171011430805,0.011839189200640888,-0.01889799808755315,-0.06433902002794395,-0.024504810119053543,-0.11713779428983775,1.105795301259351,1.1691464643835945,0.910779228343756,-0.8199078824826657,0.35878177520090154,1.4621949295057663,0.8785624156425605,0.0325581622863994,-0.021842077145233008,-0.1412708979848157,-0.2052869405640622,-0.7171720974440363,-0.9092173209119613,-1.7261106725802706,-0.8541429608086287,0.5171502434075399,0.9743190589304643,1.1154602141279732,0.874506549853697
4815,4815,"""I will, sir, I most certainly will,"" said Peeves, rising up in the air again.",-0.019061451976775966,-0.024333371295547055,0.004526809087233796,-0.0176157863647541,-0.13132288504840295,-0.03581032826238148,-0.011126171011430805,0.009439930672273762,-0.02249098371118447,-0.06461449916843673,-0.027105326335001716,-0.11736602236201894,1.0978999951853186,1.1604637483987543,0.910779228343756,-0.7671630667985966,0.3558045980494071,1.4968940406436013,0.8291483279827113,0.025312424071054048,-0.021842077145233008,-0.1412708979848157,-0.18239904712978122,-0.7172068917554442,-0.8832437420852328,-1.707978128096861,-0.7978949013601905,0.465668700387221,0.9746266553686713,1.159712495740588,0.8737038292880203
4816,4816,"""Hope your business goes well, Baron, I' not bother you.""",-0.021339537866708964,-0.026712408462362006,0.003056434708527771,-0.022952946697580957,-0.13825222106255106,-0.04050560358629015,-0.012505882258535628,0.006694730008231542,-0.023454103468630087,-0.06457625521945964,-0.029536977679803986,-0.11699024374207766,1.1021452307315873,1.1651323672200349,0.914915855002565,-0.8734838497794924,0.31681762159974314,1.40229563109711,0.8022053087033747,0.001159963353236222,-0.043374739390762924,-0.1775034184594056,-0.25106272743262414,-0.668780086302903,-0.9864123993699762,-1.7219082898160385,-0.8237342188989154,0.46334983064525226,0.9678044600862149,1.1154602141279732,0.8554538653940753
4817,4817,"And he scooted off ""Brilliant, Harry!"" whispered Ron.",-0.020770016394225717,-0.02611764917065827,0.003056434708527771,-0.02236644556210548,-0.1373835992600363,-0.03882931687564427,-0.012505882258535628,0.006694730008231542,-0.023573869656084462,-0.06850433825690949,-0.02970121790260803,-0.11829774547570757,1.1077795108871817,1.171328562011133,0.914915855002565,-0.8336624175254863,0.32816539767838043,1.4320101746196727,0.8022053087033747,0.007198078532690672,-0.043374739390762924,-0.1775034184594056,-0.22817483399834318,-0.6689922837129861,-1.0617104962760726,-1.719411415267666,-0.8540135330706418,0.3978957803060998,0.9687681719391292,1.0712079325153587,0.8510937074628874
4818,4818,"A few seconds later, they were there, outside the third-floor corridor -- and the door was already ajar.",-0.022478580811675468,-0.025522889878954534,0.0011917867496567148,-0.024777616896838002,-0.13788362328896217,-0.03716150026198972,-0.012505882258535628,0.006694730008231542,-0.027885452404442044,-0.07165097675403051,-0.03258897382821996,-0.12046131246144035,1.1660998511931073,1.1777422329476028,0.9623435653155165,-0.8001699138881307,0.33348954096242717,1.4627676492644226,0.8022053087033747,0.013236193712145145,-0.043374739390762924,-0.1775034184594056,-0.2052869405640622,-0.6689786691807394,-1.134781803410841,-1.7987694178451985,-0.9045871096655713,0.3837141084623245,0.9683350555707102,1.0712079325153587,0.8311246013264912
4819,4819,"""Well, there you are,"" Harry said quietly, ""Snape's already got past Fluffy.""",-0.023048102284158718,-0.026117649170658272,0.0011917867496567148,-0.026960704456663393,-0.14321771647970927,-0.03716150026198972,-0.013608328526568347,0.005332753096124864,-0.03147843802807336,-0.06859902782041963,-0.034748311425185884,-0.12283057121877838,1.1305872741074703,1.172625893487605,0.9344586927063424,-0.7939055904676282,0.3347974899784926,1.4627676492644226,0.8022053087033747,0.007198078532690672,-0.043374739390762924,-0.20165843210913217,-0.2052869405640622,-0.7229332950672758,-1.2346827413825376,-1.7887037457866524,-0.8720266053959992,0.38408038467221095,0.9596443593655084,1.0712079325153587,0.8697408463429317
4820,4820,Seeing the open door somehow seemed to impress upon all three of them what was facing them.,-0.02213686792818552,-0.025166034303932293,0.0031248560100214876,-0.028329207106106178,-0.14566043205304202,-0.03908086955936381,-0.013608328526568347,0.005332753096124864,-0.03363422940225216,-0.07220847945409237,-0.03778163085597219,-0.12457777067222539,1.1402707744848932,1.1832751428932475,0.9563333864860697,-0.8718106187362432,0.3109765708096396,1.3644053701398973,0.8022053087033747,0.016859062819817812,-0.021842077145233008,-0.20165843210913217,-0.25106272743262414,-0.7228245405981605,-1.2585232152065338,-1.7918360673738425,-0.8435465265629015,0.3833218860989631,1.0067700372554824,1.0712079325153587,0.9053029488443245
4821,4821,"Underneath the cloak, Harry turned to the other two.",-0.019175356271272623,-0.022073285987072856,0.004762383243947246,-0.03028421089102444,-0.14587494387209785,-0.03908086955936381,-0.007618952683014138,0.01132381713709972,-0.03291563227752589,-0.07151927032012008,-0.035797446558079184,-0.1280173274278827,1.198046220824048,1.2468126152542176,0.9715119885827336,-0.8515804448606199,0.2835855474232558,1.3644053701398973,0.8022053087033747,0.048257261752981014,-0.00030941489970309213,-0.1412708979848157,-0.25106272743262414,-0.6691979124955085,-1.1838569786624054,-1.7707973380460555,-0.8162489173429494,0.3828510206032847,1.0631830265256834,1.1154602141279732,0.9256198941461964
4822,4822,"""If you want to go back, I won't blame you,"" he said.",-0.019175356271272623,-0.022073285987072856,0.004762383243947246,-0.02950220937705713,-0.14635230820182768,-0.03908086955936381,-0.007618952683014138,0.01132381713709972,-0.03291563227752589,-0.07556658449261618,-0.035797446558079184,-0.12785561065557688,1.198046220824048,1.2468126152542176,0.9715119885827336,-0.9361626638508652,0.36271852509230823,1.3644053701398973,0.8022053087033747,0.048257261752981014,-0.00030941489970309213,-0.1412708979848157,-0.25106272743262414,-0.6155212981078554,-1.2581358948214865,-1.7973800428972084,-0.8687200067415052,0.3244215230948739,1.0628360878668022,1.0712079325153587,0.9256451933689991
4823,4823,"""You can take the cloak, I won't need it now.""",-0.016897270381339626,-0.019694248820257908,0.004762383243947246,-0.028459540691767392,-0.14735839884613175,-0.037362647619139266,-0.005506402439926259,0.01632281719529607,-0.030759840903347095,-0.07151988385940847,-0.03292003141735482,-0.1282838438090472,1.2243639077374904,1.2757550018703514,0.9715119885827336,-0.9509671448846867,0.39219040843740266,1.3991044812777322,0.8022053087033747,0.07240972247079884,-0.00030941489970309213,-0.1050383775102258,-0.22817483399834318,-0.5613378849819255,-1.204905421361692,-1.8037489344789015,-0.8637331647525972,0.33602715727781574,1.1199532273735124,1.1154602141279732,0.9490282390195489
4824,4824,"""Don't be stupid,"" said Ron.",-0.016897270381339626,-0.019694248820257908,0.004762383243947246,-0.029632542962718347,-0.14787655063441443,-0.03559912770832012,-0.005506402439926259,0.01632281719529607,-0.028514224888577525,-0.071209842005669,-0.03091704478619363,-0.12764725298147955,1.2243639077374904,1.2757550018703514,0.9715119885827336,-0.9656276151163645,0.3666587376752569,1.439792795710924,0.8022053087033747,0.07240972247079884,-0.00030941489970309213,-0.1050383775102258,-0.2052869405640622,-0.507368052560798,-1.1582838011529573,-1.7812977079881855,-0.7905372140667256,0.3391739039619618,1.1317940791747423,1.1375863549342806,0.948251724106189
4825,4825,"""We're coming,"" said Hermione.",-0.018719739093286024,-0.02159747855370987,0.002242628251397876,-0.031783047126128436,-0.14687801322317576,-0.0319860391398297,-0.005506402439926259,0.01632281719529607,-0.030567359530652562,-0.07522975142328311,-0.033040745907613245,-0.12832313074263693,1.1958564545100252,1.2444044604848459,0.9393133111682835,-0.8847126977322227,0.33159529405601784,1.5337584328744251,0.8022053087033747,0.05308775389654456,-0.021842077145233008,-0.1050383775102258,-0.18239904712978122,-0.561168576179724,-1.21385059440344,-1.7817018916117884,-0.7896014973822854,0.3348387371621394,1.075224701672995,1.1375863549342806,0.9473797916830105
4826,4826,Harry pushed the door open.,-0.018719739093286024,-0.02159747855370987,0.002242628251397876,-0.031880797315374354,-0.14666652269734606,-0.0319860391398297,-0.005506402439926259,0.01632281719529607,-0.02857125640641294,-0.07149820547121824,-0.03015128344544861,-0.12489226535806322,1.1958564545100252,1.2444044604848459,0.9393133111682835,-0.8800765440563221,0.3298937998296711,1.5337584328744251,0.8022053087033747,0.05308775389654456,-0.021842077145233008,-0.1050383775102258,-0.18239904712978122,-0.6149289518939915,-1.2898222376559085,-1.7451053203092726,-0.7910995043966128,0.33397018716622723,1.0262669367951127,1.1375863549342806,0.9483204995143066
4827,4827,"As the door creaked, low, rumbling growls met their ears.",-0.018150217620802774,-0.023381756428821083,0.00011261504583137966,-0.0329560493970794,-0.14389750745559032,-0.03366232585047557,-0.006344234057491085,0.016582682390126027,-0.029514415132616167,-0.06745845828327911,-0.03223015189640436,-0.12438091497202229,1.2352159212977316,1.2299662634836506,0.9143723228890696,-0.8643173333756917,0.2819916675754935,1.4936683027517383,0.8022053087033747,0.034973408358181184,-0.043374739390762924,-0.1171158843350891,-0.2052869405640622,-0.56069927524464,-1.2916190096101194,-1.7237023338679744,-0.8197010010232103,0.3478141697221892,1.0262216679562557,1.0933340733216659,0.9637395515607693
4828,4828,"All three of the dog's noses sniffed madly in their direction, even though it couldn't see them.",-0.01575822743637312,-0.020883767403665383,0.0005770619375114942,-0.0322392146759427,-0.14378420895961017,-0.03523720148916352,-0.003332689397189106,0.021898750673460813,-0.030712077007159937,-0.06764538325314577,-0.034756015199516294,-0.12113579734057771,1.2544611562027634,1.251130852566715,0.8706655002636438,-0.8991277968229556,0.26205686411544993,1.5137018439078083,0.7451468350790271,0.06033349211188994,-0.043374739390762924,-0.056728350210772605,-0.22817483399834318,-0.5605507304242392,-1.3166393180748275,-1.7380639037345735,-0.8741438391239711,0.2916033171621303,1.026120493459629,1.0490817917090514,0.9715022727385361
4829,4829,"""What's that at its feet?""",-0.014619184491406622,-0.01969424882025791,0.0005770619375114942,-0.03090329542291522,-0.1424080098951042,-0.03370811254609962,-0.0027203579456655017,0.02217986270811963,-0.030712077007159937,-0.07172787367817697,-0.034756015199516294,-0.12262996684528982,1.265371892808005,1.263129732184605,0.8706655002636438,-0.8628750717673076,0.29584936461314054,1.5712438100093287,0.7451468350790271,0.07240972247079884,-0.043374739390762924,-0.04465084338590931,-0.2052869405640622,-0.5607648660648185,-1.2890387539650985,-1.8178278249210784,-0.9301324645148928,0.22474899927383682,0.969049131910317,1.0490817917090514,0.9299880835156107
4830,4830,Hermione whispered.,-0.01632774890885637,-0.020289008111961646,-0.0023708350089838453,-0.03129429617989887,-0.14366637852379077,-0.03557898773997026,-0.0022896689771463898,0.018008944612484142,-0.03178997269424933,-0.0758142498520347,-0.0365224225280813,-0.12273194393179754,1.2326396829922797,1.2271330933309352,0.8312303352347037,-0.8598239753078923,0.283579715257143,1.5137018439078083,0.7451468350790271,0.06637160729134439,-0.06490740163629284,-0.03257333656104601,-0.2052869405640622,-0.6149534629057006,-1.3891656692554675,-1.8515754288785007,-0.9846196106689153,0.2257708121749284,0.9118070738483154,1.0048295100964366,0.867017105906
4831,4831,"""Looks like a harp,"" said Ron.",-0.01803631332630612,-0.02207328598707286,-0.004890590001533216,-0.030955428857179716,-0.14412410444755075,-0.0355506166880033,-0.005079098263265702,0.013541115550009399,-0.03178997269424933,-0.07269542513598794,-0.0365224225280813,-0.12217483147596665,1.1725067738405948,1.1610030450958841,0.758783311052191,-0.9629635844371249,0.28383760045683704,1.4079905020988694,0.7451468350790271,0.048257261752981014,-0.08644006388182292,-0.0688058570356359,-0.2052869405640622,-0.6148939941758397,-1.3925142818802922,-1.890975515036038,-1.0423060956989656,0.18611007380505667,0.9113437623084444,1.0048295100964366,0.8225772172640533
4832,4832,"""Snape must have left it there.""",-0.02521228387959506,-0.027188215895725006,-0.013996584296436482,-0.038586460297643996,-0.14400476336511828,-0.03585590276282671,-0.014758464982900087,0.004760178002275222,-0.03825734681678571,-0.07627235918737535,-0.041169960413134726,-0.11528418764928243,1.1198250882571772,1.1054860881503243,0.6884239196760128,-0.9629249075475298,0.24168566502143785,1.3755068961127692,0.6699806658239994,-0.003670528790327325,-0.19410337510947248,-0.2378909525837221,-0.2052869405640622,-0.669053666405016,-1.3798583167107021,-1.8861441748914485,-1.0777841879656098,0.12962936720221405,0.8541423705170137,0.9605772284838221,0.7590978893568934
4833,4833,"""It must wake up the moment you stop playing,"" said Harry.",-0.02407324093462856,-0.02599869731231753,-0.012213174818500802,-0.039498795397272524,-0.14400174207189215,-0.034049358478581496,-0.012898845458820545,0.005051641061466051,-0.0346643611931544,-0.07294574916565622,-0.038903473406111375,-0.11720604504339058,1.1376422465243432,1.1250801765162655,0.7065180143268547,-0.9744218078023731,0.20660756787348425,1.42248971469452,0.7075791488923696,0.008405701568581576,-0.17257071286394257,-0.2137359389339955,-0.18239904712978122,-0.721128347847994,-1.4789232020285519,-1.903234803313732,-1.1043329212743278,0.06260881132533959,0.854248398724294,0.9163249468712075,0.760782964361269
4834,4834,"""Well, here goes...""",-0.02350371946214531,-0.02540393802061379,-0.012213174818500802,-0.03871679388330522,-0.14378420895961022,-0.03238154186492694,-0.012898845458820545,0.005051641061466051,-0.030712077007159944,-0.068870825725182,-0.03408387981947596,-0.11897775939679345,1.1474011060179092,1.135812300708041,0.7065180143268547,-0.9807902942138258,0.2140377338994418,1.4512606977452802,0.7075791488923696,0.01444381674803605,-0.17257071286394257,-0.2137359389339955,-0.15951115369550023,-0.7209278542437659,-1.4055475696637005,-1.865065518446722,-1.1024953492252882,0.11675979414567689,0.9103344245503142,0.9163249468712075,0.797464115388027
4835,4835,He put Hagrid's flute to his lips and blew.,-0.020997824983219015,-0.022786997137117345,-0.008347036297771254,-0.029125023980153576,-0.1430953541040507,-0.03238154186492694,-0.01161447918951979,0.00701942530407778,-0.029095233476525855,-0.06887471147400855,-0.03180889024638622,-0.11945170352780277,1.1730620557525167,1.1640324528285084,0.7486759790494784,-0.9634540722244931,0.35905634109018864,1.4512606977452802,0.7075791488923696,0.04101152353763566,-0.12950538837288275,-0.1895809252842689,-0.15951115369550023,-0.7209561689114838,-1.4302331789569,-1.8774872648314591,-1.0475470999802232,0.1096233016223244,0.9103232820297636,0.9163249468712075,0.8201305881056228
4836,4836,"It wasn't really a tune, but from the first note the beast's eyes began to droop.",-0.020997824983219015,-0.022786997137117345,-0.008347036297771254,-0.030532626705294722,-0.14298356625468361,-0.030675294772507553,-0.01161447918951979,0.009312449633300583,-0.02478365072816827,-0.06887696111806603,-0.028588153682205898,-0.11971084160764282,1.1730620557525167,1.1640324528285084,0.7486759790494784,-0.9839052941996886,0.3368977832674726,1.4844825673636932,0.7075791488923696,0.04101152353763566,-0.12950538837288275,-0.1895809252842689,-0.1366232602612189,-0.7208937669496602,-1.4097079949047622,-1.8778687310093582,-1.046935709416609,0.1004857486337965,0.9103716910024403,0.9163249468712075,0.8215779631009489
4837,4837,Harry hardly drew breath.,-0.020314399216239114,-0.02207328598707286,-0.008347036297771254,-0.032487630490212985,-0.14096685302623632,-0.02905879388819102,-0.01043156581733294,0.012409585131431169,-0.022448210072807912,-0.06907206661177807,-0.025086859063678277,-0.12232321912327186,1.2051329406334153,1.1993018118872023,0.7873143919468184,-0.934800060188285,0.32988509454362475,1.5079739766545686,0.7075791488923696,0.048257261752981014,-0.17257071286394257,-0.1775034184594056,-0.11373536682693793,-0.7750748794380556,-1.3831965860244795,-1.873970827557408,-1.0202668416067877,0.035017944625972366,0.911248980837255,0.9163249468712075,0.7815816546878415
4838,4838,"Slowly, the dog's growls ceased -- it tottered on its paws and fell to its knees, then it slumped to the ground, fast asleep.",-0.020314399216239114,-0.02207328598707286,-0.008347036297771254,-0.03199887954398342,-0.13882173483567817,-0.02722387855197885,-0.01043156581733294,0.012409585131431169,-0.02133039232323372,-0.0690608183914907,-0.023800448854984592,-0.12173919125386808,1.2051329406334153,1.1993018118872023,0.7873143919468184,-0.9714445899327634,0.3175426990989301,1.5079739766545686,0.7075791488923696,0.048257261752981014,-0.17257071286394257,-0.1775034184594056,-0.09084747339265695,-0.7750745267383493,-1.3576702089463741,-1.8723519435987872,-1.013639723875187,0.028488010161649552,0.9114544204192349,0.9163249468712075,0.7808879508231215
4839,4839,"""Keep playing,"" Ron warned Harry as they slipped out of the cloak and crept toward the trapdoor.",-0.020086590627245816,-0.021835382270391366,-0.008347036297771254,-0.03158181206986752,-0.13771140957507233,-0.02722387855197885,-0.00720268941196858,0.01587445439583056,-0.018865204964797783,-0.0726676113549137,-0.021168058922320265,-0.12027119206615369,1.20894747402144,1.2034967740219626,0.7873143919468184,-0.9410489028233938,0.32371226515219736,1.5079739766545686,0.7075791488923696,0.0506725078247628,-0.17257071286394257,-0.1171158843350891,-0.09084747339265695,-0.7750510123459946,-1.4318157902150794,-1.8938418292005648,-1.0763624114529007,-0.03741772799423566,0.9061639185179177,0.8720726652585928,0.7368338097790537
