,sent_clean
7910,margaret hastened to give him reasons 
7911,it is an odd request  but you know what helen is and what women in her state are 
7912,he frowned  and moved irritably 
7913,she has the idea that one night in your house would give her pleasure and do her good 
7914,i think she s right 
7915,being one of those imaginative girls  the presence of all our books and furniture soothes her 
7916,this is a fact 
7917,it is the end of her girlhood 
7918,her last words to me were  a beautiful ending 
7919,she values the old furniture for sentimental reasons  in fact 
7920,exactly 
7921,you have quite understood 
7922,it is her last hope of being with it 
7923,i don t agree there  my dear 
7924,helen will have her share of the goods wherever she goes  possibly more than her share  for you are so fond of her that you d give her anything of yours that she fancies  wouldn t you  and i d raise no objection  i could understand it if it was her old home  because a home  or a house  he changed the word  designedly  he had thought of a telling point   because a house in which one has once lived becomes in a sort of way sacred  i don t know why 
7925,associations and so on 
7926,now helen has no associations with howards end  though i and charles and evie have 
7927,i do not see why she wants to stay the night there 
7928,she will only catch cold 
7929,leave it that you don t see  cried margaret 
7930,call it fancy 
7931,but realise that fancy is a scientific fact 
7932,helen is fanciful  and wants to 
7933,then he surprised her  a rare occurrence 
7934,he shot an unexpected bolt 
7935,if she wants to sleep one night she may want to sleep two 
7936,we shall never get her out of the house  perhaps 
7937,well 
7938,said margaret  with the precipice in sight 
7939,and suppose we don t get her out of the house 
7940,would it matter 
7941,she would do no one any harm 
7942,again the irritated gesture 
7943,no  henry  she panted  receding 
7944,i didn t mean that 
7945,we will only trouble howards end for this one night 
7946,i take her to london to morrow  
7947,do you intend to sleep in a damp house  too 
7948,she cannot be left alone 
7949,that s quite impossible 
7950,madness 
7951,you must be here to meet charles 
7952,i have already told you that your message to charles was unnecessary  and i have no desire to meet him 
7953,margaret  my margaret 
7954,what has this business to do with charles 
7955,if it concerns me little  it concerns you less  and charles not at all 
7956,as the future owner of howards end  said mr  wilcox arching his fingers  i should say that it did concern charles 
7957,in what way 
7958,will helen s condition depreciate the property 
7959,my dear  you are forgetting yourself 
7960,i think you yourself recommended plain speaking 
7961,they looked at each other in amazement 
7962,the precipice was at their feet now 
7963,helen commands my sympathy  said henry 
7964,as your husband  i shall do all for her that i can  and i have no doubt that she will prove more sinned against than sinning 
7965,but i cannot treat her as if nothing has happened 
7966,i should be false to my position in society if i did 
7967,she controlled herself for the last time 
7968,no  let us go back to helen s request  she said 
7969,it is unreasonable  but the request of an unhappy girl 
7970,tomorrow she will go to germany  and trouble society no longer 
7971,to night she asks to sleep in your empty house  a house which you do not care about  and which you have not occupied for over a year 
7972,may she 
7973,will you give my sister leave 
7974,will you forgive her as you hope to be forgiven  and as you have actually been forgiven 
7975,forgive her for one night only 
7976,that will be enough 
7977,as i have actually been forgiven   
7978,never mind for the moment what i mean by that  said margaret 
7979,answer my question 
7980,perhaps some hint of her meaning did dawn on him 
7981,if so  he blotted it out 
7982,straight from his fortress he answered  i seem rather unaccommodating  but i have some experience of life  and know how one thing leads to another 
7983,i am afraid that your sister had better sleep at the hotel 
7984,i have my children and the memory of my dear wife to consider 
7985,i am sorry  but see that she leaves my house at once 
7986,you have mentioned mrs  wilcox 
7987,i beg your pardon 
7988,a rare occurrence 
7989,in reply  may i mention mrs  bast 
7990,you have not been yourself all day  said henry  and rose from his seat with face unmoved 
7991,margaret rushed at him and seized both his hands 
7992,she was transfigured 
7993,not any more of this  she cried 
7994,you shall see the connection if it kills you  henry 
7995,you have had a mistress  i forgave you  my sister has a lover  you drive her from the house 
7996,do you see the connection 
7997,stupid  hypocritical  cruel  oh  contemptible   a man who insults his wife when she s alive and cants with her memory when she s dead 
7998,a man who ruins a woman for his pleasure  and casts her off to ruin other men 
7999,and gives bad financial advice  and then says he is not responsible 
8000,these men are you 
8001,you can t recognise them  because you cannot connect 
8002,i ve had enough of your unneeded kindness 
8003,i ve spoilt you long enough 
8004,all your life you have been spoiled 
8005,mrs  wilcox spoiled you 
8006,no one has ever told what you are  muddled  criminally muddled 
8007,men like you use repentance as a blind  so don t repent 
8008,only say to yourself  what helen has done  i ve done 
8009,the two cases are different  henry stammered 
8010,his real retort was not quite ready 
8011,his brain was still in a whirl  and he wanted a little longer 
8012,in what way different 
8013,you have betrayed mrs  wilcox  helen only herself 
8014,you remain in society  helen can t 
8015,you have had only pleasure  she may die 
8016,you have the insolence to talk to me of differences  henry 
8017,oh  the uselessness of it 
8018,henry s retort came 
8019,i perceive you are attempting blackmail 
8020,it is scarcely a pretty weapon for a wife to use against her husband 
8021,my rule through life has been never to pay the least attention to threats  and i can only repeat what i said before  i do not give you and your sister leave to sleep at howards end 
8022,margaret loosed his hands 
8023,he went into the house  wiping first one and then the other on his handkerchief 
8024,for a little she stood looking at the six hills  tombs of warriors  breasts of the spring 
8025,then she passed out into what was now the evening 
8026,charles and tibby met at ducie street  where the latter was staying 
8027,their interview was short and absurd 
8028,they had nothing in common but the english language  and tried by its help to express what neither of them understood 
8029,charles saw in helen the family foe 
8030,he had singled her out as the most dangerous of the schlegels  and  angry as he was  looked forward to telling his wife how right he had been 
8031,his mind was made up at once  the girl must be got out of the way before she disgraced them farther 
8032,if occasion offered she might be married to a villain  or  possibly  to a fool 
8033,but this was a concession to morality  it formed no part of his main scheme 
8034,honest and hearty was charles s dislike  and the past spread itself out very clearly before him  hatred is a skilful compositor 
8035,as if they were heads in a note book  he ran through all the incidents of the schlegels campaign  the attempt to compromise his brother  his mother s legacy  his father s marriage  the introduction of the furniture  the unpacking of the same 
8036,he had not yet heard of the request to sleep at howards end  that was to be their master stroke and the opportunity for his 
8037,but he already felt that howards end was the objective  and  though he disliked the house  was determined to defend it 
8038,tibby  on the other hand  had no opinions 
8039,he stood above the conventions  his sister had a right to do what she thought right 
8040,it is not difficult to stand above the conventions when we leave no hostages among them  men can always be more unconventional than women  and a bachelor of independent means need encounter no difficulties at all 
8041,unlike charles  tibby had money enough  his ancestors had earned it for him  and if he shocked the people in one set of lodgings he had only to move into another 
8042,his was the leisure without sympathy  an attitude as fatal as the strenuous  a little cold culture may be raised on it  but no art 
8043,his sisters had seen the family danger  and had never forgotten to discount the gold islets that raised them from the sea 
8044,tibby gave all the praise to himself  and so despised the struggling and the submerged 
8045,hence the absurdity of the interview  the gulf between them was economic as well as spiritual 
8046,but several facts passed  charles pressed for them with an impertinence that the undergraduate could not withstand 
8047,on what date had helen gone abroad 
8048,to whom 
8049, charles was anxious to fasten the scandal on germany  
8050,then  changing his tactics  he said roughly  i suppose you realise that you are your sister s protector 
8051,in what sense 
8052,if a man played about with my sister  i d send a bullet through him  but perhaps you don t mind 
8053,i mind very much  protested tibby 
8054,who d ye suspect  then 
8055,speak out man 
8056,one always suspects some one 
8057,no one 
8058,i don t think so 
8059,involuntarily he blushed 
8060,he had remembered the scene in his oxford rooms 
8061,you are hiding something  said charles 
8062,as interviews go  he got the best of this one 
8063,when you saw her last  did she mention any one s name 
8064,yes or no  he thundered  so that tibby started 
8065,in my rooms she mentioned some friends  called the basts 
8066,who are the basts 
8067,people  friends of hers at evie s wedding 
8068,i don t remember 
8069,but  by great scott  i do 
8070,my aunt told me about some rag tag 
8071,was she full of them when you saw her 
8072,is there a man 
8073,did she speak of the man 
8074,or  look here  have you had any dealings with him 
8075,tibby was silent 
8076,without intending it  he had betrayed his sister s confidence  he was not enough interested in human life to see where things will lead to 
8077,he had a strong regard for honesty  and his word  once given  had always been kept up to now 
8078,he was deeply vexed  not only for the harm he had done helen  but for the flaw he had discovered in his own equipment 
8079,i see  you are in his confidence  they met at your rooms  oh  what a family  what a family  god help the poor pater  
8080,and tibby found himself alone 
8081,leonard  he would figure at length in a newspaper report  but that evening he did not count for much 
8082,the foot of the tree was in shadow  since the moon was still hidden behind the house 
8083,but above  to right  to left  down the long meadow the moonlight was streaming 
8084,leonard seemed not a man  but a because 
8085,perhaps it was helen s way of falling in love  a curious way to margaret  whose agony and whose contempt of henry were yet imprinted with his image 
8086,helen forgot people 
8087,they were husks that had enclosed her emotion 
8088,she could pity  or sacrifice herself  or have instincts  but had she ever loved in the noblest way  where man and woman  having lost themselves in sex  desire to lose sex itself in comradeship 
8089,margaret wondered  but said no word of blame 
8090,this was helen s evening 
8091,troubles enough lay ahead of her  the loss of friends and of social advantages  the agony  the supreme agony  of motherhood  which is not even yet a matter of common knowledge 
8092,for the present let the moon shine brightly and the breezes of the spring blow gently  dying away from the gale of the day  and let the earth  that brings increase  bring peace 
8093,not even to herself dare she blame helen 
8094,she could not assess her trespass by any moral code  it was everything or nothing 
8095,morality can tell us that murder is worse than stealing  and group most sins in an order all must approve  but it cannot group helen 
8096,the surer its pronouncements on this point  the surer may we be that morality is not speaking 
8097,christ was evasive when they questioned him 
8098,it is those that cannot connect who hasten to cast the first stone 
8099,this was helen s evening  won at what cost  and not to be marred by the sorrows of others 
8100,of her own tragedy margaret never uttered a word 
8101,one isolates  said helen slowly 
8102,i isolated mr  wilcox from the other forces that were pulling leonard downhill 
8103,consequently  i was full of pity  and almost of revenge 
8104,for weeks i had blamed mr  wilcox only  and so  when your letters came  
8105,i need never have written them  sighed margaret 
8106,they never shielded henry 
8107,how hopeless it is to tidy away the past  even for others 
8108,i did not know that it was your own idea to dismiss the basts 
8109,looking back  that was wrong of me 
8110,looking back  darling  i know that it was right 
8111,it is right to save the man whom one loves 
8112,i am less enthusiastic about justice now 
8113,but we both thought you wrote at his dictation 
8114,it seemed the last touch of his callousness 
8115,being very much wrought up by this time  and mrs  bast was upstairs  i had not seen her  and had talked for a long time to leonard  i had snubbed him for no reason  and that should have warned me i was in danger 
8116,so when the notes came i wanted us to go to you for an explanation 
8117,he said that he guessed the explanation  he knew of it  and you mustn t know 
8118,i pressed him to tell me 
8119,he said no one must know  it was something to do with his wife 
8120,right up to the end we were mr  bast and miss schlegel 
8121,i was going to tell him that he must be frank with me when i saw his eyes  and guessed that mr  wilcox had ruined him in two ways  not one 
8122,i drew him to me  i made him tell me  i felt very lonely myself 
8123,he is not to blame 
8124,he would have gone on worshipping me  i want never to see him again  though it sounds appalling 
8125,i wanted to give him money and feel finished 
8126,oh  meg  the little that is known about these things 
8127,she laid her face against the tree 
8128,the little  too  that is known about growth 
8129,both times it was loneliness  and the night  and panic afterwards 
8130,did leonard grow out of paul 
8131,margaret did not speak for a moment 
8132,so tired was she that her attention had actually wandered to the teeth  the teeth that had been thrust into the tree s bark to medicate it 
8133,from where she sat she could see them gleam 
8134,she had been trying to count them 
8135,leonard is a better growth than madness  she said 
8136,i was afraid that you would react against paul until you went over the verge 
8137,i did react until i found poor leonard 
8138,i am steady now 
8139,i shan t ever like your henry  dearest meg  or even speak kindly about him  but all that blinding hate is over 
8140,i shall never rave against wilcoxes any more 
8141,i understand how you married him  and you will now be very happy 
8142,margaret did not reply 
8143,yes  repeated helen  her voice growing more tender  i do at last understand 
8144,except mrs  wilcox  dearest  no one understands our little movements 
8145,because in death  i agree 
8146,not quite 
8147,i feel that you and i and henry are only fragments of that woman s mind 
8148,she knows everything 
8149,she is everything 
8150,she is the house  and the tree that leans over it 
8151,people have their own deaths as well as their own lives  and even if there is nothing beyond death  we shall differ in our nothingness 
8152,i cannot believe that knowledge such as hers will perish with knowledge such as mine 
8153,she knew about realities 
8154,she knew when people were in love  though she was not in the room 
8155,i don t doubt that she knew when henry deceived her 
8156,good night  mrs  wilcox  called a voice 
8157,oh  good night  miss avery 
8158,why should miss avery work for us 
8159,helen murmured 
8160,why  indeed 
8161,miss avery crossed the lawn and merged into the hedge that divided it from the farm 
8162,an old gap  which mr  wilcox had filled up  had reappeared  and her track through the dew followed the path that he had turfed over  when he improved the garden and made it possible for games 
8163,this is not quite our house yet  said helen 
8164,when miss avery called  i felt we are only a couple of tourists 
8165,we shall be that everywhere  and for ever 
8166,but affectionate tourists 
8167,but tourists who pretend each hotel is their home 
8168,i can t pretend very long  said helen 
8169,sitting under this tree one forgets  but i know that to morrow i shall see the moon rise out of germany 
8170,not all your goodness can alter the facts of the case 
8171,unless you will come with me 
8172,margaret thought for a moment 
8173,in the past year she had grown so fond of england that to leave it was a real grief 
8174,yet what detained her 
8175,no doubt henry would pardon her outburst  and go on blustering and muddling into a ripe old age 
8176,but what was the good 
8177,she had just as soon vanish from his mind 
8178,are you serious in asking me  helen 
8179,should i get on with your monica 
8180,you would not  but i am serious in asking you 
8181,still  no more plans now 
8182,and no more reminiscences 
8183,they were silent for a little 
8184,it was helen s evening 
8185,the present flowed by them like a stream 
8186,the tree rustled 
8187,it had made music before they were born  and would continue after their deaths  but its song was of the moment 
8188,the moment had passed 
8189,the tree rustled again 
8190,their senses were sharpened  and they seemed to apprehend life 
8191,life passed 
8192,the tree rustled again 
8193,sleep now  said margaret 
8194,the peace of the country was entering into her 
8195,it has no commerce with memory  and little with hope 
8196,least of all is it concerned with the hopes of the next five minutes 
8197,it is the peace of the present  which passes understanding 
8198,its murmur came now  and now once more as they trod the gravel  and now  as the moonlight fell upon their father s sword 
8199,they passed upstairs  kissed  and amidst the endless iterations fell asleep 
8200,the house had enshadowed the tree at first  but as the moon rose higher the two disentangled  and were clear for a few moments at midnight 
8201,margaret awoke and looked into the garden 
8202,how incomprehensible that leonard bast should have won her this night of peace 
8203,was he also part of mrs  wilcox s mind 
8204,far different was leonard s development 
8205,the months after oniton  whatever minor troubles they might bring him  were all overshadowed by remorse 
8206,when helen looked back she could philosophise  or she could look into the future and plan for her child 
8207,but the father saw nothing beyond his own sin 
8208,weeks afterwards  in the midst of other occupations  he would suddenly cry out  brute  you brute  i couldn t have   and be rent into two people who held dialogues 
8209,or brown rain would descend  blotting out faces and the sky 
8210,even jacky noticed the change in him 
8211,most terrible were his sufferings when he awoke from sleep 
8212,sometimes he was happy at first  but grew conscious of a burden hanging to him and weighing down his thoughts when they would move 
8213,or little irons scorched his body 
8214,or a sword stabbed him 
8215,he would sit at the edge of his bed  holding his heart and moaning  oh what shall i do  whatever shall i do 
8216,nothing brought ease 
8217,he could put distance between him and the trespass  but it grew in his soul 
8218,remorse is not among the eternal verities 
8219,the greeks were right to dethrone her 
8220,her action is too capricious  as though the erinyes selected for punishment only certain men and certain sins 
8221,and of all means to regeneration remorse is surely the most wasteful 
8222,it cuts away healthy tissues with the poisoned 
8223,it is a knife that probes far deeper than the evil 
8224,leonard was driven straight through its torments and emerged pure  but enfeebled  a better man  who would never lose control of himself again  but also a smaller man  who had less to control 
8225,nor did purity mean peace 
8226,the use of the knife can become a habit as hard to shake off as passion itself  and leonard continued to start with a cry out of dreams 
8227,he built up a situation that was far enough from the truth 
8228,it never occurred to him that helen was to blame 
8229,he forgot the intensity of their talk  the charm that had been lent him by sincerity  the magic of oniton under darkness and of the whispering river 
8230,helen loved the absolute 
8231,leonard had been ruined absolutely  and had appeared to her as a man apart  isolated from the world 
8232,a real man  who cared for adventure and beauty  who desired to live decently and pay his way  who could have travelled more gloriously through life than the juggernaut car that was crushing him 
8233,memories of evie s wedding had warped her  the starched servants  the yards of uneaten food  the rustle of overdressed women  motor cars oozing grease on the gravel  a pretentious band 
8234,she had tasted the lees of this on her arrival  in the darkness  after failure  they intoxicated her 
8235,she and the victim seemed alone in a world of unreality  and she loved him absolutely  perhaps for half an hour 
8236,in the morning she was gone 
8237,the note that she left  tender and hysterical in tone  and intended to be most kind  hurt her lover terribly 
8238,it was as if some work of art had been broken by him  some picture in the national gallery slashed out of its frame 
8239,when he recalled her talents and her social position  he felt that the first passer by had a right to shoot him down 
8240,he was afraid of the waitress and the porters at the railway station 
8241,he was afraid at first of his wife  though later he was to regard her with a strange new tenderness  and to think  there is nothing to choose between us  after all 
8242,the expedition to shropshire crippled the basts permanently 
8243,helen in her flight forgot to settle the hotel bill  and took their return tickets away with her  they had to pawn jacky s bangles to get home  and the smash came a few days afterwards 
8244,it is true that helen offered him five thousand pounds  but such a sum meant nothing to him 
8245,he could not see that the girl was desperately righting herself  and trying to save something out of the disaster  if it was only five thousand pounds 
8246,but he had to live somehow 
8247,he turned to his family  and degraded himself to a professional beggar 
8248,there was nothing else for him to do 
8249,a letter from leonard  thought blanche  his sister  and after all this time 
8250,she hid it  so that her husband should not see  and when he had gone to his work read it with some emotion  and sent the prodigal a little money out of her dress allowance 
8251,a letter from leonard  said the other sister  laura  a few days later 
8252,she showed it to her husband 
8253,he wrote a cruel  insolent reply  but sent more money than blanche  so leonard soon wrote to him again 
8254,and during the winter the system was developed 
8255,leonard realised that they need never starve  because it would be too painful for his relatives 
8256,society is based on the family  and the clever wastrel can exploit this indefinitely 
8257,without a generous thought on either side  pounds and pounds passed 
8258,the donors disliked leonard  and he grew to hate them intensely 
8259,when laura censured his immoral marriage  he thought bitterly  she minds that 
8260,what would she say if she knew the truth 
8261,when blanche s husband offered him work  he found some pretext for avoiding it 
8262,he had wanted work keenly at oniton  but too much anxiety had shattered him  he was joining the unemployable 
8263,when his brother  the lay reader  did not reply to a letter  he wrote again  saying that he and jacky would come down to his village on foot 
8264,he did not intend this as blackmail 
8265,still the brother sent a postal order  and it became part of the system 
8266,and so passed his winter and his spring 
8267,in the horror there are two bright spots 
8268,he never confused the past 
8269,he remained alive  and blessed are those who live  if it is only to a sense of sinfulness 
8270,the anodyne of muddledom  by which most men blur and blend their mistakes  never passed leonard s lips  
8271,and if i drink oblivion of a day  so shorten i the stature of my soul 
8272,it is a hard saying  and a hard man wrote it  but it lies at the root of all character 
8273,and the other bright spot was his tenderness for jacky 
8274,he pitied her with nobility now  not the contemptuous pity of a man who sticks to a woman through thick and thin  he tried to be less irritable  he wondered what her hungry eyes desired  nothing that she could express  or that he or any man could give her 
8275,would she ever receive the justice that is mercy  the justice for by products that the world is too busy to bestow 
8276,she was fond of flowers  generous with money  and not revengeful 
8277,if she had borne him a child he might have cared for her 
8278,unmarried  leonard would never have begged  he would have flickered out and died 
8279,but the whole of life is mixed 
8280,he had to provide for jacky  and went down dirty paths that she might have a few feathers and the dishes of food that suited her 
8281,one day he caught sight of margaret and her brother 
8282,he was in st  paul s 
8283,he had entered the cathedral partly to avoid the rain and partly to see a picture that had educated him in former years 
8284,but the light was bad  the picture ill placed  and time and judgment were inside him now 
8285,death alone still charmed him  with her lap of poppies  on which all men shall sleep 
8286,he took one glance  and turned aimlessly away towards a chair 
8287,then down the nave he saw miss schlegel and her brother 
8288,they stood in the fairway of passengers  and their faces were extremely grave 
8289,he was perfectly certain that they were in trouble about their sister 
8290,once outside  and he fled immediately  he wished that he had spoken to them 
8291,what was his life 
8292,what were a few angry words  or even imprisonment 
8293,he had done wrong  that was the true terror 
8294,whatever they might know  he would tell them everything he knew 
8295,he re entered st  paul s 
8296,but they had moved in his absence  and had gone to lay their difficulties before mr  wilcox and charles 
8297,the sight of margaret turned remorse into new channels 
8298,he desired to confess  and though the desire is proof of a weakened nature  which is about to lose the essence of human intercourse  it did not take an ignoble form 
8299,he did not suppose that confession would bring him happiness 
8300,it was rather that he yearned to get clear of the tangle 
8301,so does the suicide yearn 
8302,the impulses are akin  and the crime of suicide lies rather in its disregard for the feelings of those whom we leave behind 
8303,confession need harm no one  it can satisfy that test  and though it was un english  and ignored by our anglican cathedral  leonard had a right to decide upon it 
8304,moreover  he trusted margaret 
8305,he wanted her hardness now 
8306,that cold  intellectual nature of hers would be just  if unkind 
8307,he would do whatever she told him  even if he had to see helen 
8308,that was the supreme punishment she would exact 
8309,and perhaps she would tell him how helen was 
8310,that was the supreme reward 
8311,he knew nothing about margaret  not even whether she was married to mr  wilcox  and tracking her out took several days 
8312,that evening he toiled through the wet to wickham place  where the new flats were now appearing 
8313,was he also the because of their move 
8314,were they expelled from society on his account 
8315,thence to a public library  but could find no satisfactory schlegel in the directory 
8316,on the morrow he searched again 
8317,he hung about outside mr  wilcox s office at lunch time  and  as the clerks came out said  excuse me  sir  but is your boss married 
8318,most of them stared  some said  what s that to you 
8319,but one  who had not yet acquired reticence  told him what he wished 
8320,leonard could not learn the private address 
8321,that necessitated more trouble with directories and tubes 
8322,ducie street was not discovered till the monday  the day that margaret and her husband went down on their hunting expedition to howards end 
8323,he called at about four o clock 
8324,the weather had changed  and the sun shone gaily on the ornamental steps  black and white marble in triangles 
8325,leonard lowered his eyes to them after ringing the bell 
8326,he felt in curious health  doors seemed to be opening and shutting inside his body  and he had been obliged to sleep sitting up in bed  with his back propped against the wall 
8327,when the parlourmaid came he could not see her face  the brown rain had descended suddenly 
8328,does mrs  wilcox live here 
8329,he asked 
8330,she s out  was the answer 
8331,when will she be back 
8332,i ll ask  said the parlourmaid 
8333,margaret had given instructions that no one who mentioned her name should ever be rebuffed 
8334,putting the door on the chain  for leonard s appearance demanded this  she went through to the smoking room  which was occupied by tibby 
8335,tibby was asleep 
8336,he had had a good lunch 
8337,charles wilcox had not yet rung him up for the distracting interview 
8338,he said drowsily  i don t know 
8339,hilton 
8340,howards end 
8341,who is it 
8342,i ll ask  sir 
8343,no  don t bother 
8344,they have taken the car to howards end  said the parlourmaid to leonard 
8345,he thanked her  and asked whereabouts that place was 
8346,you appear to want to know a good deal  she remarked 
8347,but margaret had forbidden her to be mysterious 
8348,she told him against her better judgment that howards end was in hertfordshire 
8349,is it a village  please 
8350,village 
8351,it s mr  wilcox s private house  at least  it s one of them 
8352,mrs  wilcox keeps her furniture there 
8353,hilton is the village 
8354,yes 
8355,and when will they be back 
8356,mr  schlegel doesn t know 
8357,we can t know everything  can we 
8358,she shut him out  and went to attend to the telephone  which was ringing furiously 
8359,he loitered away another night of agony 
8360,confession grew more difficult 
8361,as soon as possible he went to bed 
8362,he watched a patch of moonlight cross the floor of their lodging  and  as sometimes happens when the mind is overtaxed  he fell asleep for the rest of the room  but kept awake for the patch of moonlight 
8363,horrible 
8364,then began one of those disintegrating dialogues 
8365,part of him said  why horrible 
8366,it s ordinary light from the moon 
8367,but it moves 
8368,so does the moon 
8369,but it is a clenched fist 
8370,why not 
8371,but it is going to touch me 
8372,let it 
8373,and  seeming to gather motion  the patch ran up his blanket 
8374,presently a blue snake appeared  then another parallel to it 
8375,is there life in the moon 
8376,of course 
8377,but i thought it was uninhabited 
8378,not by time  death  judgment  and the smaller snakes 
8379,smaller snakes  said leonard indignantly and aloud 
8380,what a notion 
8381,by a rending effort of the will he woke the rest of the room up 
8382,jacky  the bed  their food  their clothes on the chair  gradually entered his consciousness  and the horror vanished outwards  like a ring that is spreading through water 
8383,i say  jacky  i m going out for a bit 
8384,she was breathing regularly 
8385,the patch of light fell clear of the striped blanket  and began to cover the shawl that lay over her feet 
8386,why had he been afraid 
8387,he went to the window  and saw that the moon was descending through a clear sky 
8388,he saw her volcanoes  and the bright expanses that a gracious error has named seas 
8389,they paled  for the sun  who had lit them up  was coming to light the earth 
8390,sea of serenity  sea of tranquillity  ocean of the lunar storms  merged into one lucent drop  itself to slip into the sempiternal dawn 
8391,and he had been afraid of the moon 
8392,he dressed among the contending lights  and went through his money 
8393,it was running low again  but enough for a return ticket to hilton 
8394,as it clinked  jacky opened her eyes 
8395,hullo  len 
8396,what ho  len 
8397,what ho  jacky  see you again later 
8398,she turned over and slept 
8399,the house was unlocked  their landlord being a salesman at covent garden 
8400,leonard passed out and made his way down to the station 
8401,the train  though it did not start for an hour  was already drawn up at the end of the platform  and he lay down in it and slept 
8402,with the first jolt he was in daylight  they had left the gateways of king s cross  and were under blue sky 
8403,tunnels followed  and after each the sky grew bluer  and from the embankment at finsbury park he had his first sight of the sun 
8404,it rolled along behind the eastern smokes  a wheel  whose fellow was the descending moon  and as yet it seemed the servant of the blue sky  not its lord 
8405,he dozed again 
8406,over tewin water it was day 
8407,to the left fell the shadow of the embankment and its arches  to the right leonard saw up into the tewin woods and towards the church  with its wild legend of immortality 
8408,six forest trees  that is a fact  grow out of one of the graves in tewin churchyard 
8409,the grave s occupant  that is the legend  is an atheist  who declared that if god existed  six forest trees would grow out of her grave 
8410,these things in hertfordshire  and farther afield lay the house of a hermit  mrs  wilcox had known him  who barred himself up  and wrote prophecies  and gave all he had to the poor 
8411,while  powdered in between  were the villas of business men  who saw life more steadily  though with the steadiness of the half closed eye 
8412,over all the sun was streaming  to all the birds were singing  to all the primroses were yellow  and the speedwell blue  and the country  however they interpreted her  was uttering her cry of now 
8413,she did not free leonard yet  and the knife plunged deeper into his heart as the train drew up at hilton 
8414,but remorse had become beautiful 
8415,hilton was asleep  or at the earliest  breakfasting 
8416,leonard noticed the contrast when he stepped out of it into the country 
8417,here men had been up since dawn 
8418,their hours were ruled  not by a london office  but by the movements of the crops and the sun 
8419,that they were men of the finest type only the sentimentalists can declare 
8420,but they kept to the life of daylight 
8421,they are england s hope 
8422,clumsily they carry forward the torch of the sun  until such time as the nation sees fit to take it up 
8423,half clodhopper  half board school prig  they can still throw back to a nobler stock  and breed yeomen 
8424,at the chalk pit a motor passed him 
8425,in it was another type  whom nature favours  the imperial 
8426,healthy  ever in motion  it hopes to inherit the earth 
8427,it breeds as quickly as the yeoman  and as soundly  strong is the temptation to acclaim it as a super yeoman  who carries his country s virtue overseas 
8428,but the imperialist is not what he thinks or seems 
8429,he is a destroyer 
8430,he prepares the way for cosmopolitanism  and though his ambitions may be fulfilled  the earth that he inherits will be grey 
8431,to leonard  intent on his private sin  there came the conviction of innate goodness elsewhere 
8432,it was not the optimism which he had been taught at school 
8433,again and again must the drums tap  and the goblins stalk over the universe before joy can be purged of the superficial 
8434,it was rather paradoxical  and arose from his sorrow 
8435,death destroys a man  but the idea of death saves him  that is the best account of it that has yet been given 
8436,squalor and tragedy can beckon to all that is great in us  and strengthen the wings of love 
8437,they can beckon  it is not certain that they will  for they are not love s servants 
8438,but they can beckon  and the knowledge of this incredible truth comforted him 
8439,as he approached the house all thought stopped 
8440,contradictory notions stood side by side in his mind 
8441,he was terrified but happy  ashamed  but had done no sin 
8442,he knew the confession  mrs  wilcox  i have done wrong  but sunrise had robbed its meaning  and he felt rather on a supreme adventure 
8443,he entered a garden  steadied himself against a motor car that he found in it  found a door open and entered a house 
8444,yes  it would be very easy 
8445,from a room to the left he heard voices  margaret s amongst them 
8446,his own name was called aloud  and a man whom he had never seen said  oh  is he there 
8447,i am not surprised 
8448,i now thrash him within an inch of his life 
8449,mrs  wilcox  said leonard  i have done wrong 
8450,the man took him by the collar and cried  bring me a stick 
8451,women were screaming 
8452,a stick  very bright  descended 
8453,it hurt him  not where it descended  but in the heart 
8454,books fell over him in a shower 
8455,nothing had sense 
8456,get some water  commanded charles  who had all through kept very calm 
8457,he s shamming 
8458,of course i only used the blade 
8459,here  carry him out into the air 
8460,thinking that he understood these things  margaret obeyed him 
8461,they laid leonard  who was dead  on the gravel  helen poured water over him 
8462,that s enough  said charles 
8463,yes  murder s enough  said miss avery  coming out of the house with the sword 
8464,when charles left ducie street he had caught the first train home  but had no inkling of the newest development until late at night 
8465,then his father  who had dined alone  sent for him  and in very grave tones inquired for margaret 
8466,i don t know where she is  pater said charles 
8467,dolly kept back dinner nearly an hour for her 
8468,tell me when she comes in 
8469,another hour passed 
8470,the servants went to bed  and charles visited his father again  to receive further instructions 
8471,mrs  wilcox had still not returned 
8472,i ll sit up for her as late as you like  but she can hardly be coming 
8473,isn t she stopping with her sister at the hotel 
8474,perhaps  said mr  wilcox thoughtfully   perhaps 
8475,can i do anything for you  sir 
8476,not to night  my boy 
8477,mr  wilcox liked being called sir 
8478,he raised his eyes  and gave his son more open a look of tenderness than he usually ventured 
8479,he saw charles as little boy and strong man in one 
8480,though his wife had proved unstable his children were left to him 
8481,after midnight he tapped on charles s door 
8482,i can t sleep  he said 
8483,i had better have a talk with you and get it over 
8484,he complained of the heat 
8485,charles took him out into the garden  and they paced up and down in their dressing gowns 
8486,charles became very quiet as the story unrolled  he had known all along that margaret was as bad as her sister 
8487,she will feel differently in the morning  said mr  wilcox  who had of course said nothing about mrs  bast 
8488,but i cannot let this kind of thing continue without comment 
8489,i am morally certain that she is with her sister at howards end 
