,sent_no,sent_raw,nlptown,robertaxml8lang,camembert
6355,6355,"En effet, quelques parentes ou amies, comme Mme de Silistrie et la duchesse de Montrose, vinrent pour faire une visite à la duchesse, qui recevait souvent avant le dîner, et ne la trouvant pas, restèrent un moment avec le duc.",2.37373685836792,1.366383045911789,0.7534034252166748
6356,6356,"La première de ces dames (la princesse de Silistrie), habillée avec simplicité, sèche, mais 'air aimable, tenait à la main une canne.",3.3676967322826385,1.7248732447624207,-0.9528489112854004
6357,6357,Je craignis d'abord qu'elle ne fût blessée ou infirme.,1.4159347712993622,-1.931460976600647,-0.5141457915306091
6358,6358,Elle était au contraire fort alerte.,2.3718033134937286,-1.8159584403038025,0.984672486782074
6359,6359,"Elle parla avec tristesse au duc d'un cousin germain à lui--pas du côté Guermantes, mais plus brillant encore s'il était possible--dont 'état de santé, très atteint depuis quelque temps, s'était subitement aggravé.",1.2615396082401276,-1.914221167564392,-0.6880318522453308
6360,6360,"Mais il était visible que le duc, tout en compatissant au sort de son cousin et en répétant: «Pauvre Mama! 'est un si bon garçon», portait un diagnostic favorable.",1.406659573316574,1.8919473886489868,-0.6351289749145508
6361,6361,"En effet le dîner auquel devait assister le duc 'amusait, la grande soirée chez la princesse de Guermantes ne 'ennuyait pas, mais surtout il devait aller à une heure du matin, avec sa femme, à un grand souper et bal costumé en vue duquel un costume de Louis XI pour lui et d'Isabeau de Bavière pour la duchesse étaient tout prêts.",2.3045421838760376,1.3751472532749176,0.9644286632537842
6362,6362,Et le duc entendait ne pas être troublé dans ces divertissements multiples par la souffrance du bon Amanien d'Osmond.,4.3986203372478485,-1.8754265308380127,-0.9974005818367004
6363,6363,"Deux autres dames porteuses de canne, Mme de Plassac et Mme de Tresmes, toutes deux filles du comte de Bréquigny, vinrent ensuite faire visite à Basin et déclarèrent que 'état du cousin Mama ne laissait plus d'espoir.",1.262734979391098,-1.3898877501487732,-0.5505433082580566
6364,6364,"Après avoir haussé les épaules, et pour changer de conversation, le duc leur demanda si elles allaient le soir chez Marie-Gilbert.",1.3415359854698181,-1.4461269676685333,-0.6745457649230957
6365,6365,"Elles répondirent que non, à cause de 'état d'Amanien qui était à toute extrémité, et même elles s'étaient décommandées du dîner où allait le duc, et duquel elles lui énumérèrent les convives, le frère du roi Théodose, 'infante Marie-Conception, etc.",1.4307109713554382,-1.5717765092849731,-0.9804437756538391
6366,6366,"Comme le marquis d'Osmond était leur parent à un degré moins proche qu'il n'était de Basin, leur «défection» parut au duc une espèce de blâme indirect de sa conduite.",1.4066430926322937,-1.9328205585479736,-0.9387495517730713
6367,6367,"Aussi, bien que descendues des hauteurs de 'hôtel de Bréquigny pour voir la duchesse (ou plutôt pour lui annoncer le caractère alarmant, et incompatible pour les parents avec les réunions mondaines, de la maladie de leur cousin), ne restèrent-elles pas longtemps, et, munies de leur bâton d'alpiniste, Walpurge et Dorothée (tels étaient les prénoms des deux soeurs) reprirent la route escarpée de leur faîte.",3.2948355972766876,-1.549843192100525,-0.8963299989700317
6368,6368,"Je n'ai jamais pensé à demander aux Guermantes à quoi correspondaient ces cannes, si fréquentes dans un certain faubourg Saint-Germain.",1.3725424706935883,-1.5613197684288025,-0.8915665149688721
6369,6369,"Peut-être, considérant toute la paroisse comme leur domaine et n'aimant pas prendre de fiacres, faisaient-elles de longues courses, pour lesquelles quelque ancienne fracture, due à 'usage immodéré de la chasse et des chutes de cheval qu'il comporte souvent, ou simplement des rhumatismes provenant de 'humidité de la rive gauche et des vieux châteaux, leur rendaient la canne nécessaire.",2.4065608978271484,-1.496836394071579,-0.8584170341491699
6370,6370,"Peut-être n'étaient-elles pas parties, dans le quartier, en expédition si lointaine.",1.376036673784256,-1.6054667234420776,-0.9034704566001892
6371,6371,"Et, seulement descendues dans leur jardin (peu éloigné de celui de la duchesse) pour faire la cueillette des fruits nécessaires aux compotes, venaient-elles, avant de rentrer chez elles, dire bonsoir à Mme de Guermantes chez laquelle elles n'allaient pourtant pas jusqu'à apporter un sécateur ou un arrosoir.",1.4028558731079102,-1.4556120336055756,-0.9378876686096191
6372,6372,Le duc parut touché que je fusse venu chez eux le jour même de son retour.,0.5478328466415405,1.4334658086299896,0.7558842897415161
6373,6373,Mais sa figure se rembrunit quand je lui eus dit que je venais demander à sa femme de s'informer si sa cousine 'avait réellement invité.,1.4231735169887543,-1.653148889541626,-0.7753453254699707
6374,6374,Je venais d'effleurer une de ces sortes de services que M. et Mme de Guermantes n'aimaient pas rendre.,1.4328682124614716,-1.8602154850959778,-0.996431291103363
6375,6375,"Le duc me dit qu'il était trop tard, que si la princesse ne 'avait pas envoyé d'invitation, il aurait 'air d'en demander une, que déjà ses cousins lui en avaient refusé une, une fois, et qu'il ne voulait plus, ni de près, ni de loin, avoir 'air de se mêler de leurs listes, «de s'immiscer», enfin qu'il ne savait même pas si lui et sa femme, qui dînaient en ville, ne rentreraient pas aussitôt après chez eux, que dans ce cas leur meilleure excuse de n'être pas allés à la soirée de la princesse était de lui cacher leur retour à Paris, que, certainement sans cela, ils se seraient au contraire empressés de lui faire connaître en lui envoyant un mot ou un coup de téléphone à mon sujet, et certainement trop tard, car en toute hypothèse les listes de la princesse étaient certainement closes.",1.3706914186477661,-1.5170761346817017,-0.9967172145843506
6376,6376,"«Vous n'êtes pas mal avec elle», me dit-il d'un air soupçonneux, les Guermantes craignant toujours de ne pas être au courant des dernières brouilles et qu'on ne cherchât à se raccommoder sur leur dos.",1.4152408242225647,-1.839871346950531,-0.9845266938209534
6377,6377,"Enfin comme le duc avait 'habitude de prendre sur lui toutes les décisions qui pouvaient sembler peu aimables: «Tenez, mon petit, me dit-il tout à coup, comme si 'idée lui en venait brusquement à 'esprit, j'ai même envie de ne pas dire du tout à Oriane que vous 'avez parlé de cela. Vous savez comme elle est aimable, de plus elle vous aime énormément, elle voudrait envoyer chez sa cousine malgré tout ce que je pourrais lui dire, et si elle est fatiguée après dîner, il n'y aura plus d'excuse, elle sera forcée d'aller à la soirée. Non, décidément, je ne lui en dirai rien. Du reste vous allez la voir tout à 'heure. Pas un mot de cela, je vous prie. Si vous vous décidez à aller à la soirée je n'ai pas besoin de vous dire quelle joie nous aurons de passer la soirée avec vous.» Les motifs d'humanité sont trop sacrés pour que celui devant qui on les invoque ne s'incline pas devant eux, qu'il les croie sincères ou non; je ne voulus pas avoir 'air de mettre un instant en balance mon invitation et la fatigue possible de Mme de Guermantes, et je promis de ne pas lui parler du but de ma visite, exactement comme si j'avais été dupe de la petite comédie que 'avait jouée M. de Guermantes.",4.651030659675598,-1.4894500374794006,-0.7531794905662537
6378,6378,Je demandai au duc s'il croyait que j'avais chance de voir chez la princesse Mme de Stermaria.,2.308337837457657,1.5250406861305237,0.6327807307243347
6379,6379,"«Mais non, me dit-il d'un air de connaisseur; je sais le nom que vous dites pour le voir dans les annuaires des clubs, ce n'est pas du tout le genre de monde qui va chez Gilbert.",1.5036563277244568,-1.6494132280349731,-0.9958329200744629
6380,6380,"Vous ne verrez là que des gens excessivement comme il faut et très ennuyeux, des duchesses portant des titres qu'on croyait éteints et qu'on a ressortis pour la circonstance, tous les ambassadeurs, beaucoup de Cobourg; altesses étrangères, mais n'espérez pas 'ombre de Stermaria.",0.8044833540916443,-1.8660654425621033,-0.9989855289459229
6381,6381,"Gilbert serait malade, même de votre supposition.",0.41995561122894287,-1.9542646408081055,-0.9933740496635437
6382,6382,"«Tenez, vous qui aimez la peinture, il faut que je vous montre un superbe tableau que j'ai acheté à mon cousin, en partie en échange des Elstir, que décidément nous n'aimions pas. On me 'a vendu pour un Philippe de Champagne, mais moi je crois que 'est encore plus grand. Voulez-vous ma pensée? Je crois que 'est un Vélasquez et de la plus belle époque», me dit le duc en me regardant dans les yeux, soit pour connaître mon impression, soit pour 'accroître.",4.527170956134796,1.47480908036232,0.8410590291023254
6383,6383,Un valet de pied entra.,0.45797163248062134,0.7128216028213501,-0.9656288027763367
6384,6384,"«Mme la duchesse fait demander à M. le duc si M. le duc veut bien recevoir M. Swann, parce que Mme la duchesse n'est pas encore prête.",1.301300197839737,-0.3940655589103699,0.6213365793228149
6385,6385,"--Faites entrer M. Swann», dit le duc après avoir regardé et vu à sa montre qu'il avait lui-même quelques minutes encore avant d'aller s'habiller.",0.2365158349275589,-1.3631352186203003,-0.8318372964859009
6386,6386,"«Naturellement ma femme, qui lui a dit de venir, n'est pas prête. Inutile de parler devant Swann de la soirée de Marie-Gilbert, me dit le duc. Je ne sais pas s'il est invité. Gilbert 'aime beaucoup, parce qu'il le croit petit-fils naturel du duc de Berri, 'est toute une histoire. (Sans ça, vous pensez! mon cousin qui tombe en attaque quand il voit un Juif à cent mètres.) Mais enfin maintenant ça s'aggrave de 'affaire Dreyfus, Swann aurait dû comprendre qu'il devait, plus que tout autre, couper tout câble avec ces gens-là, or, tout au contraire, il tient des propos fâcheux.» Le duc rappela le valet de pied pour savoir si celui qu'il avait envoyé chez le cousin d'Osmond était revenu.",1.4565676748752594,-1.4464670419692993,-0.9957677721977234
6387,6387,"En effet le plan du duc était le suivant: comme il croyait avec raison son cousin mourant, il tenait à faire prendre des nouvelles avant la mort, 'est-à-dire avant le deuil forcé.",2.3472049832344055,-1.47489795088768,0.5595129132270813
6388,6388,"Une fois couvert par la certitude officielle qu'Amanien était encore vivant, il ficherait le camp à son dîner, à la soirée du prince, à la redoute où il serait en Louis XI et où il avait le plus piquant rendez-vous avec une nouvelle maîtresse, et ne ferait plus prendre de nouvelles avant le lendemain, quand les plaisirs seraient finis.",3.2766762375831604,-1.3876827359199524,-0.9962947964668274
6389,6389,"Alors on prendrait le deuil, s'il avait trépassé dans la soirée.",1.3008488714694977,-1.6783658862113953,-0.9900952577590942
6390,6390,"«Non, monsieur le duc, il n'est pas encore revenu. --Cré nom de Dieu! on ne fait jamais ici les choses qu'à la dernière heure», dit le duc à la pensée qu'Amanien avait eu le temps de «claquer» pour un journal du soir et de lui faire rater sa redoute.",0.6657349467277527,-1.4955024719238281,-0.9926994442939758
6391,6391,Il fit demander _le Temps_ où il n'y avait rien.,2.2398958057165146,-1.5270546674728394,-0.99345862865448
6392,6392,"Je n'avais pas vu Swann depuis très longtemps, je me demandai un instant si autrefois il coupait sa moustache, ou n'avait pas les cheveux en brosse, car je lui trouvais quelque chose de changé; 'était seulement qu'il était en effet très «changé», parce qu'il était très souffrant, et la maladie produit dans le visage des modifications aussi profondes que se mettre à porter la barbe ou changer sa raie de place.",1.4003000855445862,-1.6516991257667542,-0.5019568204879761
6393,6393,"(La maladie de Swann était celle qui avait emporté sa mère et dont elle avait été atteinte précisément à 'âge qu'il avait. Nos existences sont en réalité, par 'hérédité, aussi pleines de chiffres cabalistiques, de sorts jetés, que s'il y avait vraiment des sorcières. Et comme il y a une certaine durée de la vie pour 'humanité en général, il y en a une pour les familles en particulier, 'est-à-dire, dans les familles, pour les membres qui se ressemblent.)",1.33864825963974,-1.5349509119987488,-0.9962518811225891
6394,6394,"Swann était habillé avec une élégance qui, comme celle de sa femme, associait à ce qu'il était ce qu'il avait été.",4.424689054489136,1.7527391910552979,0.7966116070747375
6395,6395,"Serré dans une redingote gris perle, qui faisait valoir sa haute taille, svelte, ganté de gants blancs rayés de noir, il portait un tube gris d'une forme évasée que Delion ne faisait plus que pour lui, pour le prince de Sagan, pour M. de Charlus, pour le marquis de Modène, pour M. Charles Haas et pour le comte Louis de Turenne.",1.336087942123413,-1.369157999753952,-0.7257919907569885
6396,6396,"Je fus surpris du charmant sourire et de 'affectueuse poignée de mains avec lesquels il répondit à mon salut, car je croyais qu'après si longtemps il ne 'aurait pas reconnu tout de suite; je lui dis mon étonnement; il 'accueillit avec des éclats de rire, un peu d'indignation, et une nouvelle pression de la main, comme si 'était mettre en doute 'intégrité de son cerveau ou la sincérité de son affection que supposer qu'il ne me reconnaissait pas.",3.3933465480804443,1.4222273230552673,0.7535240650177002
6397,6397,"Et 'est pourtant ce qui était; il ne 'identifia, je 'ai su longtemps après, que quelques minutes plus tard, en entendant rappeler mon nom.",0.4665994346141815,-0.38697588443756104,-0.988774836063385
6398,6398,"Mais nul changement dans son visage, dans ses paroles, dans les choses qu'il me dit, ne trahirent la découverte qu'une parole de M. de Guermantes lui fit faire, tant il avait de maîtrise et de sûreté dans le jeu de la vie mondaine.",0.4294876158237457,-1.4868955612182617,0.6458843350410461
6399,6399,"Il y apportait d'ailleurs cette spontanéité dans les manières et ces initiatives personnelles, même en matière d'habillement, qui caractérisaient le genre des Guermantes.",3.3824208676815033,1.8161736130714417,0.8801332712173462
6400,6400,"C'est ainsi que le salut que 'avait fait, sans me reconnaître, le vieux clubman n'était pas le salut froid et raide de 'homme du monde purement formaliste, mais un salut tout rempli d'une amabilité réelle, d'une grâce véritable, comme la duchesse de Guermantes par exemple en avait (allant jusqu'à vous sourire la première avant que vous 'eussiez saluée si elle vous rencontrait), par opposition aux saluts plus mécaniques, habituels aux dames du faubourg Saint-Germain.",4.54857861995697,1.4519047141075134,-0.9295588731765747
6401,6401,"C'est ainsi encore que son chapeau, que, selon une habitude qui tendait à disparaître, il posa par terre à côté de lui, était doublé de cuir vert, ce qui ne se faisait pas d'habitude, mais parce que 'était (à ce qu'il disait) beaucoup moins salissant, en réalité parce que 'était fort seyant.",2.363024055957794,-1.4065742492675781,-0.8681597113609314
6402,6402,"«Tenez, Charles, vous qui êtes un grand connaisseur, venez voir quelque chose; après ça, mes petits, je vais vous demander la permission de vous laisser ensemble un instant pendant que je vais passer un habit; du reste je pense qu'Oriane ne va pas tarder.» Et il montra son «Vélasquez» à Swann.",1.3040543496608734,1.465494453907013,0.5799977779388428
6403,6403,"«Mais il me semble que je connais ça,» fit Swann avec la grimace des gens souffrants pour qui parler est déjà une fatigue.",2.4701991081237793,-1.81655752658844,-0.998075008392334
6404,6404,"«Oui, dit le duc rendu sérieux par le retard que mettait le connaisseur à exprimer son admiration.",4.380050003528595,-1.7700727581977844,0.6262051463127136
6405,6405,Vous 'avez probablement vu chez Gilbert.,2.276035636663437,0.5414512753486633,-0.8932911157608032
6406,6406,"--Ah! en effet, je me rappelle.",4.509752631187439,0.5625801682472229,-0.5365378260612488
6407,6407,--Qu'est-ce que vous croyez que 'est?,0.2630472183227539,0.6129328012466431,-0.9929000735282898
6408,6408,"--Eh bien, si 'était chez Gilbert, 'est probablement un de vos _ancêtres_, dit Swann avec un mélange d'ironie et de déférence envers une grandeur qu'il eût trouvé impoli et ridicule de méconnaître, mais dont il ne voulait, par bon goût, parler qu'en «se jouant».",1.3659253418445587,-1.6961546540260315,-0.8361454010009766
6409,6409,"--Mais bien sûr, dit rudement le duc.",2.461418628692627,-1.399669110774994,-0.9411168694496155
6410,6410,"C'est Boson, je ne sais plus quel numéro, de Guermantes.",0.5174230933189392,0.7508838772773743,-0.9875723123550415
6411,6411,"Mais ça, je 'en fous.",2.370214968919754,-1.552511215209961,-0.9985208511352539
6412,6412,Vous savez que je ne suis pas aussi féodal que mon cousin.,2.388824462890625,-1.4931252896785736,0.7737995982170105
6413,6413,"J'ai entendu prononcer le nom de Rigaud, de Mignard, même de Vélasquez!",0.44370394945144653,-0.4466933012008667,-0.9928673505783081
6414,6414,"» dit le duc en attachant sur Swann un regard et d'inquisiteur et de tortionnaire, pour tâcher à la fois de lire dans sa pensée et d'influencer sa réponse.",4.448525220155716,-1.4264391362667084,-0.8159517645835876
6415,6415,"«Enfin, conclut-il, car, quand on 'amenait à provoquer artificiellement une opinion qu'il désirait, il avait la faculté, au bout de quelques instants, de croire qu'elle avait été spontanément émise; voyons, pas de flatterie.",4.252381682395935,-1.5908496975898743,-0.943789541721344
6416,6416,Croyez-vous que ce soit d'un des grands pontifes que je viens de dire?,0.26905009150505066,-1.4867900013923645,-0.9801437258720398
6417,6417,"--Nnnnon, dit Swann.",0.323758065700531,-0.4333505630493164,-0.9978299736976624
6418,6418,"--Mais alors, enfin moi je n'y connais rien, ce n'est pas à moi de décider de qui est ce croûton-là.",1.4132881164550781,-1.489108681678772,-0.9981726408004761
6419,6419,"Mais vous, un dilettante, un maître en la matière, à qui 'attribuez-vous?",2.3463177382946014,-1.4695241749286652,-0.9990053772926331
6420,6420,Vous êtes assez connaisseur pour avoir une idée.,2.4287465810775757,-1.7187128067016602,-0.9927991628646851
6421,6421,A qui 'attribuez-vous?,0.36316725611686707,0.7035995125770569,-0.9896088242530823
6422,6422,"» Swann hésita un instant devant cette toile que visiblement il trouvait affreuse: «A la malveillance!» répondit-il en riant au duc, lequel ne put laisser échapper un mouvement de rage.",0.4077548086643219,-1.758123755455017,-0.9983819723129272
6423,6423,"Quand elle fut calmée: «Vous êtes bien gentils tous les deux, attendez Oriane un instant, je vais mettre ma queue de morue et je reviens. Je vais faire dire à ma bourgeoise que vous 'attendez tous les deux.» Je causai un instant avec Swann de 'affaire Dreyfus et je lui demandai comment il se faisait que tous les Guermantes fussent antidreyfusards.",1.3270618915557861,-1.5102878212928772,-0.5838713049888611
6424,6424,"«D'abord parce qu'au fond tous ces gens-là sont antisémites», répondit Swann qui savait bien pourtant par expérience que certains ne 'étaient pas, mais qui, comme tous les gens qui ont une opinion ardente, aimait mieux, pour expliquer que certaines personnes ne la partageassent pas, leur supposer une raison préconçue, un préjugé contre lequel il n'y avait rien à faire, plutôt que des raisons qui se laisseraient discuter.",1.4203479588031769,-1.629953682422638,-0.9974569082260132
6425,6425,"D'ailleurs, arrivé au terme prématuré de sa vie, comme une bête fatiguée qu'on harcèle, il exécrait ces persécutions et rentrait au bercail religieux de ses pères.",4.313598424196243,-1.9171579480171204,-0.9974896907806396
6426,6426,"--Pour le prince de Guermantes, dis-je, il est vrai, on 'avait dit qu'il était antisémite.",1.3530413508415222,-1.6929336786270142,-0.984420120716095
6427,6427,"--Oh! celui-là, je n'en parle même pas.",0.5521182417869568,-1.488602191209793,-0.9988480806350708
6428,6428,"C'est au point que, quand il était officier, ayant une rage de dents épouvantable, il a préféré rester à souffrir plutôt que de consulter le seul dentiste de la région, qui était juif, et que plus tard il a laissé brûler une aile de son château, où le feu avait pris, parce qu'il aurait fallu demander des pompes au château voisin qui est aux Rothschild.",2.3595906794071198,-1.823950171470642,-0.9925997853279114
6429,6429,--Est-ce que vous allez par hasard ce soir chez lui?,2.274449795484543,0.7125847935676575,0.6931598782539368
6430,6430,"--Oui, me répondit-il, quoique je me trouve bien fatigué: Mais il 'a envoyé un pneumatique pour me prévenir qu'il avait quelque chose à me dire.",2.538133919239044,-1.4713787138462067,-0.5554037690162659
6431,6431,"Je sens que je serai trop souffrant ces jours-ci pour y aller ou pour le recevoir; cela 'agitera, j'aime mieux être débarrassé tout de suite de cela.",1.5294912457466125,-1.923583745956421,-0.9835284948348999
6432,6432,--Mais le duc de Guermantes n'est pas antisémite.,2.4022799730300903,-1.6817164421081543,-0.6461345553398132
6433,6433,"--Vous voyez bien que si puisqu'il est antidreyfusard, me répondit Swann, sans s'apercevoir qu'il faisait une pétition de principe. Cela n'empêche pas que je suis peiné d'avoir déçu cet homme--que dis-je! ce duc--en n'admirant pas son prétendu Mignard, je ne sais quoi.",1.3651250898838043,-1.536087691783905,-0.9932143688201904
6434,6434,"--Mais enfin, repris-je en revenant à 'affaire Dreyfus, la duchesse, elle, est intelligente.",2.4266873002052307,1.585863471031189,-0.7253569960594177
6435,6435,"--Oui, elle est charmante.",4.433518409729004,1.9290056824684143,0.9606630206108093
6436,6436,"A mon avis, du reste, elle 'a été encore davantage quand elle s'appelait encore la princesse des Laumes.",2.5694389939308167,-0.34799379110336304,-0.995903730392456
6437,6437,"Son esprit a pris quelque chose de plus anguleux, tout cela était plus tendre dans la grande dame juvénile, mais enfin, plus ou moins jeunes, hommes ou femmes, qu'est-ce que vous voulez, tous ces gens-là sont d'une autre race, on n'a pas impunément mille ans de féodalité dans le sang.",1.4563176035881042,-1.5506834983825684,-0.9986240863800049
6438,6438,Naturellement ils croient que cela n'est pour rien dans leur opinion.,1.4352379143238068,-1.7534472346305847,-0.9985852837562561
6439,6439,--Mais Robert de Saint-Loup pourtant est dreyfusard?,2.305315226316452,-1.73848295211792,-0.9971485733985901
6440,6440,"--Ah! tant mieux, d'autant plus que vous savez que sa mère est très contre.",0.33118706941604614,1.5604021549224854,-0.7681404948234558
6441,6441,"On 'avait dit qu'il 'était, mais je n'en étais pas sûr.",1.3771560788154602,-1.4509205520153046,-0.7616074681282043
6442,6442,Cela me fait grand plaisir.,4.469043076038361,1.9467527866363525,0.9956545233726501
6443,6443,"Cela ne 'étonne pas, il est très intelligent.",4.4487464427948,1.7617579102516174,0.9935640096664429
6444,6444,"Le dreyfusisme avait rendu Swann d'une naïveté extraordinaire et donné à sa façon de voir une impulsion, un déraillement plus notables encore que n'avait fait autrefois son mariage avec Odette; ce nouveau déclassement eût été mieux appelé reclassement et n'était qu'honorable pour lui, puisqu'il le faisait rentrer dans la voie par laquelle étaient venus les siens et d'où 'avaient dévié ses fréquentations aristocratiques.",1.4773776233196259,-1.4929088354110718,-0.9978391528129578
6445,6445,"Mais Swann, précisément au moment même où, si lucide, il lui était donné, grâce aux données héritées de son ascendance, de voir une vérité encore cachée aux gens du monde, se montrait pourtant d'un aveuglement comique.",1.3511127829551697,-1.4771840572357178,-0.997381865978241
6446,6446,"Il remettait toutes ses admirations et tous ses dédains à 'épreuve d'un critérium nouveau, le dreyfusisme.",4.432674437761307,-1.5568464994430542,-0.9964263439178467
6447,6447,"Que 'antidreyfusisme de Mme Bontemps la lui fît trouver bête n'était pas plus étonnant que, quand il s'était marié, il 'eût trouvée intelligente.",1.37163245677948,-1.7318000793457031,-0.9661117196083069
6448,6448,"Il n'était pas bien grave non plus que la vague nouvelle atteignît aussi en lui les jugements politiques, et lui fit perdre le souvenir d'avoir traité d'homme d'argent, d'espion de 'Angleterre ('était une absurdité du milieu Guermantes) Clémenceau, qu'il déclarait maintenant avoir tenu toujours pour une conscience, un homme de fer, comme Cornély.",1.6344407796859741,-1.7462573051452637,-0.9973962903022766
6449,6449,"«Non, je ne vous ai jamais dit autrement. Vous confondez.» Mais, dépassant les jugements politiques, la vague renversait chez Swann les jugements littéraires et jusqu'à la façon de les exprimer.",1.4139028191566467,-1.7272461652755737,-0.9851894974708557
6450,6450,"Barrès avait perdu tout talent, et même ses ouvrages de jeunesse étaient faiblards, pouvaient à peine se relire.",1.4763605892658234,-1.9510322213172913,-0.9990726709365845
6451,6451,"«Essayez, vous ne pourrez pas aller jusqu'au bout. Quelle différence avec Clémenceau! Personnellement je ne suis pas anticlérical, mais comme, à côté de lui, on se rend compte que Barrès n'a pas d'os! C'est un très grand bonhomme que le père Clémenceau. Comme il sait sa langue!» D'ailleurs les antidreyfusards n'auraient pas été en droit de critiquer ces folies.",4.306743770837784,-1.6401687860488892,-0.9974212050437927
6452,6452,Ils expliquaient qu'on fût dreyfusiste parce qu'on était d'origine juive.,0.482089102268219,-1.802742838859558,-0.9949707388877869
6453,6453,"Si un catholique pratiquant comme Saniette tenait aussi pour la révision, 'était qu'il était chambré par Mme Verdurin, laquelle agissait en farouche radicale.",1.40665802359581,-1.8702815175056458,-0.9987965822219849
6454,6454,Elle était avant tout contre les «calotins».,1.333905667066574,-1.718593716621399,-0.9385167360305786
6455,6455,Saniette était plus bête que méchant et ne savait pas le tort que la Patronne lui faisait.,1.4580547511577606,-1.9143499732017517,-0.9986720681190491
6456,6456,"Que si 'on objectait que Brichot était tout aussi ami de Mme Verdurin et était membre de la Patrie française, 'est qu'il était plus intelligent.",2.4152707159519196,-1.4117521941661835,-0.9218228459358215
6457,6457,«Vous le voyez quelquefois?» dis-je à Swann en parlant de Saint-Loup.,1.3283715844154358,0.6129947304725647,-0.720611035823822
6458,6458,"Il 'a écrit 'autre jour pour que je demande au duc de Mouchy et à quelques autres de voter pour lui au Jockey, où il a du reste passé comme une lettre à la poste.",0.3374437689781189,-0.4569549560546875,-0.9983047246932983
6459,6459,--Malgré 'Affaire!,0.4767868220806122,1.58505117893219,-0.998595654964447
6460,6460,--On n'a pas soulevé la question.,1.4301994740962982,-1.5508750677108765,-0.961718738079071
6461,6461,"Du reste je vous dirai que, depuis tout ça, je ne mets plus les pieds dans cet endroit.",1.3959593176841736,-1.7429980039596558,-0.9985762238502502
6462,6462,"M. de Guermantes rentra, et bientôt sa femme, toute prête, haute et superbe dans une robe de satin rouge dont la jupe était bordée de paillettes.",4.544452965259552,1.7009049654006958,0.7535416483879089
6463,6463,Elle avait dans les cheveux une grande plume d'autruche teinte de pourpre et sur les épaules une écharpe de tulle du même rouge.,1.485641062259674,-1.51876300573349,0.585683286190033
6464,6464,"«Comme 'est bien de faire doubler son chapeau de vert, dit la duchesse à qui rien n'échappait. D'ailleurs, en vous, Charles, tout est joli, aussi bien ce que vous portez que ce que vous dites, ce que vous lisez et ce que vous faites.» Swann, cependant, sans avoir 'air d'entendre, considérait la duchesse comme il eût fait d'une toile de maître et chercha ensuite son regard en faisant avec la bouche la moue qui veut dire: «Bigre!» Mme de Guermantes éclata de rire.",1.352423071861267,1.383641928434372,0.5756641626358032
6465,6465,"«Ma toilette vous plaît, je suis ravie. Mais je dois dire qu'elle ne me plaît pas beaucoup, continua-t-elle d'un air maussade. Mon Dieu, que 'est ennuyeux de s'habiller, de sortir quand on aimerait tant rester chez soi!»",1.468388020992279,1.5595475435256958,-0.9981133937835693
6466,6466,--Quels magnifiques rubis!,4.928406655788422,1.9153552651405334,0.9882441163063049
6467,6467,"--Ah! mon petit Charles, au moins on voit que vous vous y connaissez, vous n'êtes pas comme cette brute de Beauserfeuil qui me demandait s'ils étaient vrais.",1.359673649072647,1.466903954744339,-0.9434807300567627
6468,6468,Je dois dire que je n'en ai jamais vu d'aussi beaux.,1.3450586795806885,1.8850371837615967,0.9960727095603943
6469,6469,C'est un cadeau de la grande-duchesse.,4.436370998620987,1.8670176267623901,0.6905405521392822
6470,6470,"Pour mon goût ils sont un peu gros, un peu verre à bordeaux plein jusqu'aux bords, mais je les ai mis parce que nous verrons ce soir la grande-duchesse chez Marie-Gilbert, ajouta Mme de Guermantes sans se douter que cette affirmation détruisait celles du duc.",2.6304178833961487,-1.5686132311820984,-0.7222577333450317
6471,6471,--Qu'est-ce qu'il y a chez la princesse?,2.2805792689323425,0.6126298904418945,-0.9845088124275208
6472,6472,demanda Swann.,2.238490507006645,-0.4093020558357239,-0.5577061176300049
6473,6473,"--Presque rien, se hâta de répondre le duc à qui la question de Swann avait fait croire qu'il n'était pas invité.",0.5325198173522949,-1.4863384366035461,-0.9834693670272827
6474,6474,"--Mais comment, Basin?",2.3680873215198517,0.5955602526664734,-0.9943097233772278
6475,6475,C'est-à-dire que tout le ban et 'arrière-ban sont convoqués.,0.2507797181606293,0.7269006371498108,-0.5866463780403137
6476,6476,Ce sera une tuerie à s'assommer.,4.458416551351547,-1.7608543634414673,0.9970607161521912
6477,6477,"Ce qui sera joli, ajouta-t-elle en regardant Swann d'un air délicat, si 'orage qu'il y a dans 'air n'éclate pas, ce sont ces merveilleux jardins.",4.4229835867881775,1.8214475512504578,0.6489385962486267
6478,6478,Vous les connaissez.,4.5073400139808655,-0.3803084194660187,-0.6043963432312012
6479,6479,"J'ai été là-bas, il y a un mois, au moment où les lilas étaient en fleurs, on ne peut pas se faire une idée de ce que ça pouvait être beau.",1.4963454902172089,1.7803385257720947,-0.7194191217422485
6480,6480,"Et puis le jet d'eau, enfin, 'est vraiment Versailles dans Paris.",4.535109639167786,-1.485986739397049,-0.998367190361023
6481,6481,--Quel genre de femme est la princesse?,1.2828822433948517,0.5829418897628784,0.5104402303695679
6482,6482,demandai-je.,2.277210623025894,-0.4078047573566437,-0.7903783321380615
